,UKF243,UKF248,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.009415160656983739,0.15449915037566456,0.1976583375017117,0.0064525474826233765,0.05729306661135992,0.12005636296258268,-0.04776434806865872,0.005179211476783527,-0.03597189937098727,-0.03331468217301447,0.1587010004927403,0.15278938702435982,0.03603575204203334,0.19547704880889255,0.0332907377723044,0.11980487770798093,0.10838932455571447,0.15970109560343254,0.08776659718955798
HALLMARK_ALLOGRAFT_REJECTION,0.10654524497427945,0.08046224140790177,0.0578208327940129,-0.01401577612284522,0.15264760345211914,0.19706254086356637,-0.07579154254860425,0.006391666724525253,-0.015598026912754248,-0.0028484884652818176,0.20544522719368458,0.10477480951539521,-0.009473729838911009,0.11635320935356759,0.0717781904543583,0.05433463145921035,-0.002653496560374037,0.159983033455544,0.0850050125684841
HALLMARK_ANDROGEN_RESPONSE,0.060243350438853746,0.1353358370715203,0.08834908302230561,-0.018062650975105628,0.05495309952189272,0.13146537943916106,-0.04598262144263177,-0.048989491016862015,-0.00519468127499516,0.008081872107980064,0.15990736289090676,0.06904019689188137,0.04451978187648176,0.06702373162872612,0.08002915336328319,0.09312501523927533,0.06019577169079476,0.1993734728287051,0.06645460937103365
HALLMARK_ANGIOGENESIS,0.025989347927884814,0.0005995348514296603,0.03601112747562686,-0.015803282544429906,0.1395349415681108,0.17975247759890692,0.06931501544285457,-0.031816167051505605,0.09566437829099338,0.04182237565571159,0.1047894024214226,-0.15510538586577377,-0.06735626903317414,-0.04970272388878098,0.08935476328712873,0.134120810005151,-0.02885893820767754,0.05382317280262311,0.043317954356804245
HALLMARK_APICAL_JUNCTION,0.06862719551337582,0.16711231316273428,0.2048408822538879,-0.03168944025649755,0.1309905255374586,0.1916468174577404,0.022318625501100572,-0.011540215954060434,-0.01579742251953767,0.02028769454637391,0.19500143752590374,0.14384281868631407,0.05216240219424778,0.20652465908996692,0.06684312729156072,0.1153368501380247,0.04604979958503692,0.2763399075646362,0.06358188079092086
HALLMARK_APICAL_SURFACE,0.028938149166112703,0.09803133498042667,0.23559430426291775,0.0015245646281776312,-0.05900364181386275,-0.00782185923579512,-0.03227739917666157,-0.06122318208557414,0.023237440427094958,0.01923001236854555,0.16310634069421093,0.22517504949293904,0.17743245356516488,0.18285861689024124,0.04646830810636519,0.09624368695617931,0.04391581852986175,0.21778307002438865,0.1075838861669677
HALLMARK_APOPTOSIS,0.029699029025206488,0.02285099512152536,-0.019155043644221558,0.031222807202019733,0.013169339029626971,0.05600820675887133,0.021006990797036218,0.002007572661137893,-0.032179475758962156,-0.03962774425538781,-0.028139874965940396,-0.019027394285412638,-0.08720053853917865,0.12744522303657843,0.04516359268941737,0.08073709820778925,0.052829858020328004,0.04324984952723964,0.013497307382405994
HALLMARK_BILE_ACID_METABOLISM,0.015786075195817952,0.076735049365957,0.13651291298772883,0.02339650055905214,0.09050925675338496,0.149301642602453,0.014226306465844583,0.029406347184647595,-0.10373291703313174,-0.008929857961729746,0.12511484318332597,0.11428527063930347,0.009943635872347582,0.09329538690617854,-0.00774189194590876,0.058041525284772036,-0.004312671862212047,0.04342955394415948,-0.014601982197231023
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.04399048863618688,0.024987107567568365,0.20352697893680124,-0.007738566098951455,0.09488801912767396,0.06917198243516264,0.06149998758546874,-0.03651553679351785,-0.027182253718250303,0.028882182698594456,0.08551625983814425,0.0024951686169067113,0.11469581136756421,0.12041745529243505,0.0018631292261012352,0.06731487222059555,0.02005080443531579,0.08807641211366432,0.017549447847523974
HALLMARK_COAGULATION,0.028928269230069133,0.11937586799926375,0.17433457617225043,0.0425481176371837,0.11219845775162204,0.14968127112830748,-0.040621346527673706,0.0022773549908660347,0.037275621501954466,0.02164596371540965,0.1430132558566696,0.1776715978510685,0.077176248434716,0.1980727037259325,0.06390188129641862,0.15814504459011777,0.029149784349508538,0.23408556893527727,0.06141098370974756
HALLMARK_COMPLEMENT,0.04617615656779842,0.06712847417153373,0.18430857941837603,-0.01624734300849856,0.10357080023230451,0.21027662048632942,0.0007913368817524604,-0.03887865160885961,0.00630145476489034,0.003328941437315861,0.06991354770852841,-0.023018148426924283,0.008238538455842097,0.18963817006447858,0.00974919579035662,0.11730875817846792,0.07898444218014085,0.10245570629647682,0.04128584823130207
HALLMARK_DNA_REPAIR,0.0676336160016422,0.13787976991905976,0.19125746251400796,-0.002478771995462622,0.12414100002125848,0.16103452238918606,-0.012527401652654507,-0.025565264875698334,-0.01319423170806807,0.010021515650682569,0.22474877226842135,0.167830765624358,0.06461844076257817,0.20131613069815932,0.05365719317445278,0.09023734982872227,0.06122868623112428,0.1304648360052367,0.036093953480119845
HALLMARK_E2F_TARGETS,0.0315556569174235,0.12524257935264396,0.1482613594110216,-0.01576549478789098,0.12750388777355537,0.16123609767779076,-0.012080324473311095,-0.021106561420222478,0.038617708293010714,0.004257162875646521,0.12954271340719317,0.19292506776473975,0.06714304125480965,0.1085397748281212,0.081485001297741,0.09294848528612325,0.01752529518481655,0.11537487291382459,0.04553011577087076
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.06909613280466807,0.11275175919143654,0.027585563533625814,0.025815562514409397,0.15478049739953162,0.1959592005885471,0.08705504511608418,0.05285187472336079,0.06044170130240286,0.051954339161418714,0.1977041644013045,0.09857324365370666,0.07158303908933225,0.17671975414162044,0.06533173876994877,0.1708863420074505,0.03635623092236778,0.22668571032473436,0.04709074656729471
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.02075311394875264,0.07733049483782622,-0.0016595482658493697,0.03238601057462075,-0.008003032802552072,0.1380904911349592,-0.074903923043036,0.0497994920140286,-0.0003804665905395161,-0.0477535094030324,0.10099380955026212,-0.07189697409917166,-0.06075609775118538,0.18738875523464,0.0012465204065886274,0.1299478355443078,0.09347137217369744,0.10485781495405676,-0.010703979125152719
HALLMARK_ESTROGEN_RESPONSE_LATE,0.05018486354516682,0.06785870157137425,0.1814760034562553,-0.0414715741438455,0.049126544363520624,0.009803020558861167,-0.043733635798970695,-0.0529777977893513,-0.0011505128153662064,0.03461704932224873,-0.020224087643024566,0.1235140495350803,0.07347267705111694,0.06653926365785001,0.04623615539974282,0.012532109564995708,-0.01633303860912249,0.02878121096963088,-0.0010400463357352506
HALLMARK_FATTY_ACID_METABOLISM,-0.05303282484181482,0.021404903786153198,-0.037087038313949855,0.005390010761281742,0.02872719006282397,0.07334611773846988,0.012968472630226557,0.008236839514685174,-0.021626565127323583,-0.03921550073537901,0.053873869263338516,-0.07525833909475999,-0.0279971182047751,0.013148713116742625,0.02930118465070438,0.018007515471040434,-0.05569121034448528,0.036456590225958777,-0.01212067688522719
