,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.06811841767575362,0.04858631441329979,0.02027922928894634,-0.03378943697446321,0.06251947793520632,0.10271998161690747,-0.0061245829228761825,-0.00421872413426742,-0.01406622770134192,-0.03597835146101819,0.021395603356276632,0.05902393732381055,0.07370870516382898,0.0542422403751733,0.45472860481496086,0.3157650218847124,0.10840065667524944,0.08161556178639645,0.05263056922592271,0.06535055239664429,0.08279126280176996,0.006160321242588369
HALLMARK_ALLOGRAFT_REJECTION,0.06367110270631388,0.04327437931600508,-0.03622024810016144,-0.029685796518027874,0.006523779296307923,-0.10394246385615441,0.15689422445892826,0.03735625648502417,0.13990382700478662,0.007161789241764665,0.003059130983210335,0.03837633272089545,0.10780319036325699,-0.0037422178828511983,0.15194724090420722,0.16994188336672142,0.0951282505267863,0.2870388973975427,0.08080965553161348,0.03486499695767237,0.04752412430182054,-0.08993604627502348
HALLMARK_ANDROGEN_RESPONSE,0.07473467452852701,0.0681487437290276,0.015040272693041569,-0.05123041723389979,0.09402817282276335,-0.007848734037804825,0.17106025001199124,-0.01643986873562425,0.13135409083136626,0.08923239771108642,0.055377966966685996,0.06823006313784767,0.09907625882905612,0.030470529705155316,0.39444575192237297,0.31135783878358975,0.09857368151463286,0.1967923667610868,0.03380421964289755,0.08669377878649759,0.0833443017389026,0.09357718903694416
HALLMARK_ANGIOGENESIS,0.07004485343418489,0.09501484652224866,0.007863243063555271,-0.07625380214856534,0.017017585809817017,0.014559678149924668,0.22520722978415394,0.015722585817430308,0.028368829115910488,0.07491351884395539,0.0973669455200114,0.13487408048433247,0.10514725623881467,0.014487868996221282,-0.14739694594996516,-0.2038999584690031,0.04173522357280695,0.3157023745884391,-0.0813459137178164,0.007921933764107192,0.020994288082869777,0.03997372003831439
HALLMARK_APICAL_JUNCTION,0.05620383518999583,0.057969530992029006,-0.04347577213692503,-0.07616126778571326,-0.0028182845352586095,0.14404262438784404,0.20504011790103854,-0.021253969485788095,0.05678507947555775,0.0017164207800939076,-0.043159936636469824,0.05063116042492272,0.054987180707389935,0.07212805883811176,0.4450647147934484,0.33305301123171843,0.07621527927061583,-0.07015326361758069,0.07299928705542026,0.08796522795846581,0.07581988715042165,0.056224977316547235
HALLMARK_APICAL_SURFACE,-0.01215139637162208,0.01243658683718922,-0.023606643494024044,0.005864728812077438,-0.04010248139532805,0.14755401080354638,-0.0017197230465694358,0.0002704368056280438,0.11707253268650641,-0.016989094966059024,-0.018260489987037155,0.1179107940301366,-0.011101143957749497,0.022627298224540533,0.4005249420828362,0.2579302016275664,0.07934271361120791,0.21357183768061697,0.022191414207125382,0.0797296961743399,0.08490781607455028,-0.030070229717259263
HALLMARK_APOPTOSIS,-0.05154095387254245,0.04762190424111122,0.005658615585254121,0.05592708149813303,0.039227136072121783,-0.09561249662952642,-0.02725415285510527,0.005810979524074227,0.14715495296893008,-0.07821967362252817,-0.04982310987842667,-0.07892519977855904,-0.03342609060098011,-0.0674780378079339,-0.07484405160172648,-0.05444957306216631,0.0829164173390752,0.13052220747499788,0.011607080532874393,0.013861488429433523,-0.024437393921200787,0.05340290685363021
HALLMARK_BILE_ACID_METABOLISM,0.006008158304709581,0.026759240807672564,-0.007856157996640764,-0.01758466301828599,0.03931253762334244,0.20280611679922078,0.1703555500749454,-0.006988671124569543,0.0390521369749414,-0.022003994907235837,0.06655305628749866,0.1081283251040183,0.054108739938980396,0.05537052384637505,0.3711447084891471,0.2632064478976481,0.07366627704179364,0.028487166620987724,0.0035916657582620117,0.013199492587413353,0.035314535155179655,0.02364101081123675
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.09659641124959728,-0.00019536530626441752,0.014374632455036443,0.015210366191005006,0.03719494037625171,0.13016385738172823,0.1887919184198003,0.05268164550723152,-0.004065711440997469,0.012280136389641996,0.12679020315984563,0.0980554823526313,0.1152791846082692,0.11178037186244384,0.42022213135708053,0.3026091531522313,0.14265973533387788,-0.14014083895932986,0.03656591536226166,0.029815318568313067,0.032754666833865034,-0.020625879500711784
HALLMARK_COAGULATION,0.03920437975697739,0.07545422831752295,-0.00567794443478185,0.061953429007843196,0.022534619891112922,-0.014742214271828466,0.15030344864856443,0.020628037881656396,0.05610713648321587,0.057285698675099354,0.08614320842844095,0.06290298286948817,0.059146063816876114,-0.10237280330691677,0.36370943291488705,0.2539981986118925,0.08484980716341733,0.28259906656247163,0.0645797223124809,0.07491267202701174,-0.04285645836004735,0.007872763372853083
