,MGH258
HALLMARK_ADIPOGENESIS,0.06972688884740748
HALLMARK_ALLOGRAFT_REJECTION,-0.023703401097347414
HALLMARK_ANDROGEN_RESPONSE,-0.003506782918897867
HALLMARK_ANGIOGENESIS,-0.042728315128518955
HALLMARK_APICAL_JUNCTION,0.07268439970197296
HALLMARK_APICAL_SURFACE,0.10578790194971434
HALLMARK_APOPTOSIS,0.008716917127404347
HALLMARK_BILE_ACID_METABOLISM,0.12403426976552755
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03739977674220566
HALLMARK_COAGULATION,-0.05419067304867885
HALLMARK_COMPLEMENT,-0.0031514795449201416
HALLMARK_DNA_REPAIR,0.05532930752532809
HALLMARK_E2F_TARGETS,0.05533760553215252
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0802813639914166
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.01938912534142975
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.07047463825995802
HALLMARK_FATTY_ACID_METABOLISM,-0.10058584884302817
HALLMARK_G2M_CHECKPOINT,0.09094763976088475
HALLMARK_GLYCOLYSIS,0.0859382464989728
HALLMARK_HEDGEHOG_SIGNALING,-0.017444935341686427
HALLMARK_HEME_METABOLISM,0.004960585928206179
HALLMARK_HYPOXIA,0.12357316124287146
HALLMARK_IL2_STAT5_SIGNALING,-0.008927142569734767
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.020126765497676967
HALLMARK_INFLAMMATORY_RESPONSE,0.060591050293704714
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.14301808307925096
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.14665989214404945
HALLMARK_KRAS_SIGNALING_DN,0.06731120298536612
HALLMARK_KRAS_SIGNALING_UP,0.00037923151832156763
HALLMARK_MITOTIC_SPINDLE,0.012246402770067201
HALLMARK_MTORC1_SIGNALING,0.04280947467783985
HALLMARK_MYC_TARGETS_V1,0.04862501670730159
HALLMARK_MYC_TARGETS_V2,0.07173610956283169
HALLMARK_MYOGENESIS,0.020180947255373814
HALLMARK_NOTCH_SIGNALING,0.09649038945071538
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.07401008230162306
HALLMARK_P53_PATHWAY,-0.04787833328088243
HALLMARK_PANCREAS_BETA_CELLS,0.01195097630056127
HALLMARK_PEROXISOME,-0.02444349024086342
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.10061394082189562
HALLMARK_PROTEIN_SECRETION,0.06263903953431048
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.11308474016122937
HALLMARK_SPERMATOGENESIS,0.029682196585468713
HALLMARK_TGF_BETA_SIGNALING,0.09382044457661749
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.11458413215307112
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.07415158593542463
HALLMARK_UV_RESPONSE_DN,0.048928991458636724
HALLMARK_UV_RESPONSE_UP,0.04110204668648705
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.06702799178998133
HALLMARK_XENOBIOTIC_METABOLISM,0.10547468185431452
