,UKF248,ZH1007nec,ZH916T1
HALLMARK_ADIPOGENESIS,0.049712562992612085,0.003907426420717878,0.043611038949941235
HALLMARK_ALLOGRAFT_REJECTION,0.07407920757979991,0.06483661933608648,0.00953937519428595
HALLMARK_ANDROGEN_RESPONSE,0.09458842301347066,0.01869484696856494,0.0632588748440138
HALLMARK_ANGIOGENESIS,0.058084917438177855,-0.022500610787426198,0.050680574667793084
HALLMARK_APICAL_JUNCTION,0.10594366614132246,0.013268017406524366,0.05410582477551422
HALLMARK_APICAL_SURFACE,0.06994799211226244,0.05160031465095029,0.02888960962016577
HALLMARK_APOPTOSIS,0.03861848162511868,-0.020145802827190702,0.061714166051070905
HALLMARK_BILE_ACID_METABOLISM,0.057162409476014364,-0.04106354548847123,0.040914862102834126
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.007019370171789199,-0.03082456747907743,0.026931603578036895
HALLMARK_COAGULATION,0.10732526067229615,0.052289532523513836,0.06284251220725072
HALLMARK_COMPLEMENT,0.051895908027998955,-0.0234300070511516,0.026593552142941988
HALLMARK_DNA_REPAIR,0.07268370963888142,0.024189016635997113,0.049976883309409324
HALLMARK_E2F_TARGETS,0.04735788547040738,0.027959034444715092,0.009328693489388766
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.08778278481204453,0.029087762165445247,0.06327054468411968
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.010070257261963367,-0.10099445989490469,0.04882239095865429
HALLMARK_ESTROGEN_RESPONSE_LATE,0.07035350892767404,0.036373344712890006,0.005155460049163758
HALLMARK_FATTY_ACID_METABOLISM,0.032377621443687554,-0.03590224076947508,0.05836382070225465
HALLMARK_G2M_CHECKPOINT,0.03120103940842138,-0.038569549524137985,0.028060183952838554
HALLMARK_GLYCOLYSIS,0.03531072088765778,-0.06211074881038131,0.04736373490919628
HALLMARK_HEDGEHOG_SIGNALING,-0.002015731819722719,-0.09585565460043455,0.0168842698294527
HALLMARK_HEME_METABOLISM,0.07251092909645115,-0.046767841591635065,0.05498029027291199
HALLMARK_HYPOXIA,-0.06107538583521803,-0.046066088890293386,0.03772238421423875
HALLMARK_IL2_STAT5_SIGNALING,0.09977735850622889,-0.03469877858063562,0.0589476989628191
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.05828937147229436,-0.028153818566358697,0.0746731043605757
HALLMARK_INFLAMMATORY_RESPONSE,0.05244295125936422,-0.09157981493137046,0.01793231598022799
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.08034407538144929,0.03837943136399538,0.039350844655434376
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.09245902142325334,-0.009651422738686863,0.043897184251156816
HALLMARK_KRAS_SIGNALING_DN,-0.03258977249025296,-0.08996088445870855,0.0446113702474386
HALLMARK_KRAS_SIGNALING_UP,0.09781474593371423,-0.025686473941446446,0.05564693810715688
HALLMARK_MITOTIC_SPINDLE,0.0511475840284722,0.0065434969585520305,0.04464678656852045
HALLMARK_MTORC1_SIGNALING,-0.014846798972691772,-0.015245119737458257,0.0205611529190059
HALLMARK_MYC_TARGETS_V1,0.05469927103138906,0.08776278162922288,0.01949660462813724
HALLMARK_MYC_TARGETS_V2,0.053466703740638166,-0.0047090227897717135,0.03918947213408311
HALLMARK_MYOGENESIS,0.09004785104757503,0.02414362236647888,0.08068323637904218
HALLMARK_NOTCH_SIGNALING,0.049735763023392,0.030580909387813136,-0.0009630042455531
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.05567222115443483,0.038025411420618355,0.02578352553024146
HALLMARK_P53_PATHWAY,0.0008482304944906704,-0.03092769313665894,0.03655902853774134
HALLMARK_PANCREAS_BETA_CELLS,0.09364263301594418,0.024383247168988063,0.01895287226117643
HALLMARK_PEROXISOME,0.034567573557191394,-0.003910392074214279,0.026910815648073665
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.07623373267538484,0.05525791442113136,0.04407691622518167
HALLMARK_PROTEIN_SECRETION,0.07532402469440914,-0.023896089154645955,0.03529842282399549
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.07708287560061625,0.02224540641854925,0.05276437254624621
HALLMARK_SPERMATOGENESIS,0.03542503839055536,-0.013164614954616526,0.01597659048783812
HALLMARK_TGF_BETA_SIGNALING,0.1048334476124465,0.04042078952068462,0.059952920087684755
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.010148923531879466,-0.062008018573265974,0.015749016278477832
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.0773773156512106,0.01583180508313958,0.07186372595534304
HALLMARK_UV_RESPONSE_DN,0.03793221641038731,0.01587360102641552,0.10277609690292935
HALLMARK_UV_RESPONSE_UP,-0.017622278341772702,-0.039646477163797676,0.049891894822469314
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.03487532637712589,-0.012539652907808325,0.0483188455762834
HALLMARK_XENOBIOTIC_METABOLISM,-0.011414352861754776,0.08597907944830095,0.0655776433093591
