,MGH258,UKF251,UKF259,UKF260,UKF269,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.061551051549535316,0.03674771058585285,-0.045569209403072436,0.06587026265554262,0.053081788446949676,-0.019734377373676608,-0.029436306981837725,-0.009030769262089613,0.028939055531267906,-0.006080836141623827,0.04359297576318598,0.033245279587467466,0.0555498634367243,0.05535347909537155,0.07552569134291905,-0.006233569892550572
HALLMARK_ALLOGRAFT_REJECTION,-0.00038300875275365016,-0.016492282844121665,-0.0539389932366584,0.00656048667773891,0.0877073652793378,-0.012759049349316608,0.09371627157241298,0.028781298234289505,0.0017674024839495098,-0.029277750642497418,0.02236334622732318,-0.041111474334041276,0.09175903138551027,0.07534803237872487,0.01737164310075873,-0.03488995059960438
HALLMARK_ANDROGEN_RESPONSE,0.07001949878764448,-0.04720160429859863,0.016649635614319366,0.07180111801768395,0.09096713874678286,-0.01610159784223114,0.10307987897362518,0.03166173418506696,0.03281222116956108,0.04485128777975433,0.032675283547529924,0.05812311481329472,0.05287497950467057,0.02443890216660211,0.045428470811908414,-0.018482834514923954
HALLMARK_ANGIOGENESIS,-0.06726084256508864,0.04364178868672296,0.07614676668951503,-0.0004684524726219184,0.1005133121566847,0.04579221053083404,0.1411848091984539,0.03649620204871446,0.025307019753251444,0.0050013838220106235,0.057396929074611934,-0.003474367410606987,0.05674083663944078,0.05427707462951283,-0.017659269549882194,0.023518714953137596
HALLMARK_APICAL_JUNCTION,0.07536570948980278,0.00022906413625640098,-0.03621918506129567,0.05443088677095289,0.07337311546694712,0.00480942897993635,0.00545995433547785,0.0028447477452087705,-0.006594558927657123,-0.054060889158166404,0.08021655418447919,0.03860743491843042,0.07712419976654374,0.050737543436091395,0.08936556802975466,-0.014308391763386243
HALLMARK_APICAL_SURFACE,0.11603968982606899,-0.0008147390986345001,-0.03309242443309383,0.01308629679991781,-0.042663258252530215,0.010965661006732066,-0.004241915396410024,-0.011871338674111633,-0.03783074464020428,-0.010884276143042071,0.0763753693805018,0.04422804871232805,0.07509365288143083,-0.056585942221688335,0.088062203262879,-0.1031195836171277
HALLMARK_APOPTOSIS,0.00464527675244243,-0.012732823519810565,-0.006705561208305267,0.04085431620626519,0.026423810710967652,0.003940645315259939,-0.03498112144861996,-0.03548953938570428,-0.078104680386784,-0.03259179287378083,0.11756574252476996,-0.021133556605175175,0.027815174341834174,0.045724239672767196,-0.011928651598303848,-0.05695761930491057
HALLMARK_BILE_ACID_METABOLISM,0.040034251646728476,0.03430993219219933,-0.017669771665274826,-0.0060794742701467544,0.06771431954814595,0.017189898227615914,0.03366258117627618,-0.009289239083727401,-0.0017393516718139446,-0.07240254213309787,0.06441451641005709,0.0728100326683652,0.05479944337723662,0.039335631702997746,0.06751407820316624,-0.014751245176913662
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.014169129935169871,-0.014940367753938347,-0.006324335248564017,-0.0005047564574200999,0.024850330764737215,-0.015885072846743228,0.12651059031422857,0.005051938844283787,0.022338361902540276,0.022849898710534312,0.06683684449763706,0.03317344696546582,0.04297482070951194,0.01243682272239482,0.06789444373834264,-0.04181028860200816
HALLMARK_COAGULATION,0.020976560452131816,-0.02868670411590406,-0.05599270765874387,0.03713704566078126,0.0489957335303217,-0.017111458093986193,0.0945135979928818,0.014111726607372256,0.01808968015762373,0.002714084524174203,0.099454996316047,-0.014523549870292368,0.05426816588082267,0.049351747036904765,0.029271102986965683,0.012115065128044182
HALLMARK_COMPLEMENT,0.021096330880171453,0.013593134081218686,-0.015803100691601724,0.025044573679050833,0.09090657141446644,-0.003390707636660758,0.07523470363767394,0.008558815266911948,-0.043498658956651344,0.006097182660972026,0.043631437148440796,0.07182435429145657,0.06328645137403827,0.08484704937562895,0.05760630948744953,0.024791600015297434
HALLMARK_DNA_REPAIR,0.0706253286918357,0.0051368022248731975,0.013784447707391404,0.07789936304238806,0.08419808517759568,0.002618549614377632,0.0070174706183426,-0.007493645213826197,0.05309089343440807,0.013865103899959728,0.09470089011640173,0.04420196211818798,0.06811868196171983,0.008832250373969518,0.07486383754328282,0.015653426496424275
HALLMARK_E2F_TARGETS,0.05095527600465628,-0.0038467138096220936,-0.03691191213296032,0.0106743413856993,0.07424396393624201,-0.020073257811086417,-0.04062392689098955,0.018035274934463746,0.002031831833614879,-0.027134225739942005,0.07396766401115339,0.04374461798121546,0.09345591552466272,-0.0032891746718837923,0.09065308255004824,-0.03931136935240929
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.08870079994092546,0.009592961340584037,0.03880864879045877,0.02638789338728985,0.10012431896475642,0.0055857001946508006,0.09884164208801482,0.011708452629220854,-0.0019196230441714556,0.07220532833207807,0.10157086728109675,0.017961866127482403,0.0612645545152373,0.08833670762460563,0.006729597409887069,0.024803817572669033
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.02729094052848753,0.013498382011312393,-0.04138799805216095,0.09386332947238536,0.03712443207478927,-0.07005748595999355,-0.058316834160000705,-0.019448533697376903,-0.0530284068450306,0.04715994508265342,0.01974049077790396,0.05712206636944934,0.037429328109185436,0.09327599183913732,0.050830175955511404,0.010602808149381252
HALLMARK_ESTROGEN_RESPONSE_LATE,0.008828777597862318,-0.00550008501433159,-0.03314614018407011,0.08282469197753792,0.05570967056629715,0.04292112657833586,0.004481888855719259,0.012618080513823638,0.05137000127481727,0.09414698404302813,0.028180428067774935,0.024167701912904918,0.0838242965578127,-0.03381750208891722,0.061405765028654156,-0.043195409217622376
HALLMARK_FATTY_ACID_METABOLISM,-0.02387615536292262,0.026135543862481472,0.03893835183672292,0.037594438038646406,0.04683483362805117,0.00901238691977051,0.00755140696298322,-0.005408568085531415,0.0058659461239977135,0.03952095121926113,0.03617261092967631,0.02816230514447034,0.0016445435896145293,-0.006040307831779671,0.08047451523192437,0.07544135131084145
HALLMARK_G2M_CHECKPOINT,0.03668932332386357,0.00986766015861329,-0.03496209731117369,0.06215096139243475,0.06223975687191764,0.010613245264572906,0.06857396488830769,0.005026968438730254,0.010665188431131772,-0.01726634400964912,0.03725239107219286,-0.013402050731545281,0.050666499706656536,0.06449669564368518,0.07083065143918309,-0.02053938597969093
HALLMARK_GLYCOLYSIS,0.06502705781583229,0.02545487338987168,0.033721334006255224,0.08870657099881214,0.057116924322393126,-0.025740121014998504,-0.053896810559158535,0.032285025967992556,0.052688528891201424,0.13984801460526664,0.16728766402037779,0.07172548625714587,0.055708173230961916,-0.006580706584242085,0.07624890679779472,0.005565790479412265
HALLMARK_HEDGEHOG_SIGNALING,-0.006707207332435193,-0.035720700959145577,-0.009864611388780677,0.06937421862741823,-0.015996029226733335,-0.013662105492018246,-0.07206551428874305,0.010073808092384959,0.02335735856039411,-0.020469008930467145,0.06598213976167137,0.06737755455676082,0.037428373927241826,0.06580006555252688,0.04247173014301687,-0.06633128278432196
HALLMARK_HEME_METABOLISM,0.04552022355594852,0.02176628728153367,-0.04163599807393752,0.10416355753188195,0.08841839029141783,0.04250276567627851,0.025268497344394247,0.010243990515213143,0.052869661873689716,0.011355040116063175,0.09338624038630926,0.05759835340526051,0.06081701382423679,0.035228519312761095,0.09334390252150516,0.004402242566530348
HALLMARK_HYPOXIA,0.05836510958598237,0.008462611295746662,0.05854898190030807,0.04542484593841337,-0.0026257985868879965,0.01615653117050318,-0.0070838043099053375,0.002367951970467435,0.02637346037730988,0.06228652280403298,0.11861374373907922,0.05073078584454896,-0.022066741921822675,0.04725701193869548,0.03470298753849823,0.11281251108065474
HALLMARK_IL2_STAT5_SIGNALING,0.01756942891419303,0.009921937915504811,0.06279150863271994,0.09354915354417195,0.09543771407042785,0.009943569130075507,0.07129320441942671,0.017884003031690895,-0.036087369350662764,-0.01197799343970868,0.033193218677391195,0.06264790858258332,0.07475868364019375,-0.04341528691222956,0.09040702345671714,-0.00024154187763626136
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.03673521340851254,-0.0746310183934792,0.03143131713163075,0.007505634944655691,0.08263856113167795,0.0013664022506478047,0.09835082699417663,0.008084277967827845,-0.025259455734188325,-0.06558013435241349,0.004234269460686622,0.014760394176597254,0.0247921644675131,-0.028632169223551874,0.048077235468814095,0.0942516378785195
HALLMARK_INFLAMMATORY_RESPONSE,-0.0017259946732459612,-0.023532198684112035,0.010574538461100808,0.019944923339149927,0.023641060406318692,-0.011652328297727365,0.02962225419654538,0.007903417582411294,-0.001073662265240329,-0.008695006635648036,0.005169825369654649,0.02563473425086744,-0.011803891230034344,0.03994410470310254,0.00813992105409649,0.04062288648465809
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.11456179518819304,0.004573454892029277,0.005425847345713474,0.029735932002054634,0.07608812923301438,-0.008820050823737885,0.10164097541797351,0.020841893665608603,-0.0025515461990603043,-0.07758938052193212,-0.07156516273190534,0.008937087624971269,0.09920667468064441,-0.12444424685556756,0.03993405518673146,-0.030825994523497297
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.037345209378379526,-0.00397386797555187,0.007541674265158756,0.031633413671663946,0.09632171719285179,0.03411094892914184,0.08337110762068327,-0.026777628887639494,0.0020361869819286674,-0.01813097327233635,0.05914505626155107,0.03540896887074871,0.053506431425442036,0.11503259886137861,0.031202763451796765,0.04829472874618815
HALLMARK_KRAS_SIGNALING_DN,0.005180402344299984,0.007324953323311679,-0.04046535234479689,0.04239433982466571,-0.02722962920540426,0.027806377938393596,-0.06515101519564195,-0.03385667374319542,-0.004300081914551226,-0.021799755690247297,0.10572721249689018,0.06534121556938197,0.04364776853503907,0.00991280336327403,0.07654471749313638,-0.0158488920463731
HALLMARK_KRAS_SIGNALING_UP,-0.0038601106573620692,0.02982227774849874,-0.039603801540078476,0.004808913318533295,0.06724409756849645,-0.07761268541743371,-0.0320885802112565,0.007600948855092996,0.028814224568976123,-0.049676371874986656,0.05812107254897641,0.025072943343710914,0.05279338226876915,0.03286956997628528,0.06351897139104096,-0.04499112582170366
HALLMARK_MITOTIC_SPINDLE,0.0310175047561014,0.011856267562734524,-0.03260667559629132,0.0657250636687378,0.08166778859001327,-0.014239380566920432,0.02332446630893597,0.0133455257168822,0.0011404947680963239,-0.02774495616831146,0.09286367343742397,0.0313152515420694,0.06931185345283718,0.02287830731992177,0.10602041653985823,-0.014227015147293078
HALLMARK_MTORC1_SIGNALING,0.037638148741656476,-0.027797726097262814,0.04555083810850119,0.012793621852944222,0.07648856591546072,-0.016096032449462984,-0.012927612418826836,0.007865192039197848,0.05527741707016341,0.05968201027165143,0.10575967695815763,0.046713847984466074,0.032513657980465155,0.005496573776361496,0.056917786217715,0.06869708137295953
HALLMARK_MYC_TARGETS_V1,0.04280926588127861,0.024456955825616248,0.029529153832320718,0.06362350201576963,0.07926507286728084,0.011361954239466293,-0.006087734544804332,0.05018619586621237,0.0683796812997542,0.01973309987565878,0.047914802698550654,0.034551168348392454,0.04822004693190457,-0.018705087796471342,0.054824189066970196,-0.014311941770622519
HALLMARK_MYC_TARGETS_V2,0.09673992592686133,0.03961529325322963,-0.016196067680354802,-0.022170140170597895,0.06654399443936461,0.030738627578942735,0.03756328875565596,0.00544337986771073,-0.029270201948348378,-0.009380080678868436,0.026898910448538985,-0.03938546188000135,0.029818189407943178,0.0394002937214218,0.04496503618718729,0.022081174100800724
HALLMARK_MYOGENESIS,0.02986074038726019,0.002976626948944918,-0.061319057031294484,0.10455250776641883,0.018007410319112942,0.01853803177052252,0.036893602308648306,0.06102960788466046,-0.012535032942742129,0.012791037940976644,0.0991909945539918,0.012561145865505387,0.07610368015826267,0.018057495044482622,0.03786662103854558,-0.052827082919927146
HALLMARK_NOTCH_SIGNALING,0.07340928755915482,0.010994268959690237,-0.048830442522763806,0.025091883332518324,0.08648406512620084,0.01972063991603946,0.08695300312075842,-0.016735676946807797,0.0902663664857079,-0.028885296066329655,0.02755701026400108,0.0466146649897673,0.06055160077675878,0.03462396130994787,0.09242144509228993,-0.019494306879722405
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.06385125838138764,0.0195126045007735,0.04494367591237417,0.04057770498517099,0.03494085528342051,-0.0030525416103068083,-0.049151173483247504,0.014367939485561535,0.02335278362300087,0.02543983058172296,0.0360543236904309,0.032884171597063055,0.04244102931066962,-0.020856825255245813,0.07090459906516927,-0.05678564527470795
HALLMARK_P53_PATHWAY,0.013655022118245604,-0.0001404310993353222,0.03761955756713232,0.07589870646334113,0.08089613973813009,-0.0008086768727043961,-0.009179253426850909,-0.00598699220043074,0.029036471961574294,0.05717087118865473,0.09063618576786225,0.08129850055911289,0.04730875179672317,0.04973197432122807,0.08269282791097751,0.05052632476689719
HALLMARK_PANCREAS_BETA_CELLS,0.016720845161573097,-0.0017503331088873975,0.041228521880551774,0.055148337701476646,-0.009226161370173264,0.03021015729935699,-0.10890351050101778,0.008093618312201309,0.02496484878982449,0.010953006499287628,0.009542036004364287,0.024705642444676507,0.043553616466718,0.014275874155383414,0.05997148933984855,-0.06857951312465241
HALLMARK_PEROXISOME,0.004303144549028322,0.039011403670535946,-0.05539967889920143,0.07382331572836308,0.03178293583635358,0.020011362584892757,0.0642270931105104,0.026866916818745007,0.012543690600808665,0.1066275860933294,0.017306097308464757,0.06970008230073955,0.06371166787748869,-0.05227684893960518,0.050279114033390894,-0.016072776095808147
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.03434240533865178,0.032337792865594045,0.007996279933732862,0.09317183532442566,0.07192306670756668,-0.012654666949347637,-0.06803574754702217,0.02322172331809426,0.0011053155866150987,0.011785031509442696,0.08309430274798874,0.05641872438989431,0.05000347537334302,0.018935322605613602,0.07982132185895036,-0.04616010478461718
HALLMARK_PROTEIN_SECRETION,0.041779550674994184,-0.0024524640728180386,-0.0088975635720611,0.060496738459077506,0.08359666150721565,0.01660564131454127,-0.03082018349695598,0.025911828301340277,0.04242898614024808,-0.010577549541005772,0.06043581963536393,0.04848239190190703,0.05155322098685926,0.015581257883884567,0.08421877254179931,-0.014509571134505832
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.050221433304212665,0.007194791065299116,0.07262522436198654,0.037402386220616375,-0.09235931079956124,0.009098095618627833,0.12966839268068406,0.035283670289516136,0.028082140390738357,0.06146479698892892,-0.12663450438785467,0.05686259806477048,0.05122121337957793,-0.09338847177184886,-0.016950236868726303,0.045783336830472574
HALLMARK_SPERMATOGENESIS,0.03679570848385751,0.0003689196596285804,-0.020952215804786626,0.0954046709158872,0.0340628434035,-0.02084462922485376,-0.021450788884485716,0.03781513038161576,0.042979645515202995,-0.00637009159956498,0.06425907924010678,0.04236228636560877,0.05311535261598975,-0.021668735251452926,0.09948080839667221,-0.05561866107776528
HALLMARK_TGF_BETA_SIGNALING,0.07808482768982364,-0.018145606870473525,-0.042191566628065086,0.08913110608000799,0.09751167503099747,-0.03888996627617197,0.012196194602685489,0.038928537429708955,0.0358135130811528,-0.06972202864413303,0.07876931639939018,0.018422828371912607,0.05992716576320345,0.017914052291086204,0.06883862038017803,0.0030811204363479154
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.012651604871527881,-0.008776893699398545,0.04095673664232629,0.030974714364207626,-0.013964996569160497,0.04579016768651551,0.03336793547365351,0.007813334434978707,-0.025771627086184423,-0.007236200631656092,0.01101959819534159,0.006811079415115133,-0.04329489737256751,-0.00307341024220446,-0.002747473665981257,0.056778201017109446
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.052861937475319004,0.023941498300040116,0.05835952484443306,0.07705213087573687,0.06910187102720163,-0.03210061890858637,-0.023604290859765332,0.022140045248230343,0.06565861769400942,0.046826612226735356,0.07080225385327675,0.0621656353308968,0.06895963553800395,0.005000561477402608,0.07552971952660457,0.07217014412338756
HALLMARK_UV_RESPONSE_DN,0.07060060686738207,0.05374796375019402,-0.05059703305629963,0.02776823532623534,0.027079868427557323,0.008429303731115835,-0.0651132995817289,0.007959859555128698,-0.006710218775041308,-0.104344104600555,0.04328769894975068,0.024669945621696106,0.07889047495258039,0.043349336378907435,0.05424019329385698,0.005659547553641981
HALLMARK_UV_RESPONSE_UP,0.029553584126857792,0.022407947857349668,0.026099619556861107,0.11846420116514476,-0.03610054104668729,-0.03197968335004306,-0.05098517721478761,0.020963100568825006,0.009541535232119114,0.0356022357490348,0.016195933148489463,0.0908220129305909,0.044538416640932825,-0.052321853550575795,0.09502574829317806,0.015791191365986442
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.07881918784836134,-0.01144601777468368,-0.019961253982287125,-0.03208906263026847,0.045660919569407425,-0.041653427194142695,-0.03904842975278748,-0.015090958137620271,0.005843257057220472,-0.07616649345393703,0.06396040142752038,0.04594831904479337,0.024838431281986838,0.015526450669169177,0.05469856997364968,-0.026518308167024742
HALLMARK_XENOBIOTIC_METABOLISM,0.038591570560172754,0.03115973889621796,0.055922725232264006,0.09387010061300402,0.06674780390381505,-0.037580162708538534,0.12233655498971742,0.004922199070690769,-0.004165697515171628,-0.00680048746324823,0.12314834225285373,0.06061501447444874,0.03821826041988969,0.03431719860637996,0.03527444781935704,0.018801256332820766
