,UKF248,UKF259,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916bulk
HALLMARK_ADIPOGENESIS,0.03906524355811684,-0.05628401844632583,0.11494763361720066,0.06312902316799436,0.031582181285828376,0.18122402623047307,0.2866275243105825,0.021863416580191437,0.06393366933488559
HALLMARK_ALLOGRAFT_REJECTION,-0.014692042400949687,-0.017126895063069122,0.1222101270376036,0.05827221638953629,0.009084085205630353,0.13235936814439153,0.16123884583265394,0.011330857558792212,-0.012534136709507385
HALLMARK_ANDROGEN_RESPONSE,0.0321264301814544,0.03135421127314984,0.09803005766972693,0.09125914886565692,-0.001624897867418717,0.13690944654724957,0.23905114458366097,0.03278036723491415,0.13680133548971682
HALLMARK_ANGIOGENESIS,0.01624885802469921,-0.03090342211337672,-0.10961166792215517,-0.13049441537797338,0.05870454294764493,-0.03655382369316009,-0.29818536246205507,-0.0031266596145099663,0.11435357147289438
HALLMARK_APICAL_JUNCTION,0.06699687724007396,0.008185214345109177,0.2063494905245753,0.10042664093164261,0.030901119416764208,0.17495391905227964,0.28810625930179407,0.03466798238667061,0.07700717081395865
HALLMARK_APICAL_SURFACE,0.10827475832412081,-0.052360395961964026,0.20593333629829458,0.10571983345239315,-0.0034191156756682955,0.10476607579475736,0.21909218938523767,0.08037939007959612,0.1176898488416554
HALLMARK_APOPTOSIS,-0.026248544890217648,0.01311668631956159,0.035301240518917754,0.10025512571073411,-0.008271254772559324,-0.05652592587881953,-0.12785979448359225,-0.017438539840345588,0.0034279536734847476
HALLMARK_BILE_ACID_METABOLISM,0.020873033856677867,0.013466050126002858,0.08911695028803152,0.14490407966353114,0.00959721500223113,0.12994642750625077,0.2819134511979645,0.006176499499974023,0.06615279100158719
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.058261395024546275,-0.01869893490061103,0.06631430935509319,0.10107180916862615,0.036440911113071066,0.1809222816529167,0.29354449829990337,0.0029522923420117245,0.07382223142394129
HALLMARK_COAGULATION,0.019152708886638597,-0.02980956698697364,0.17699127120105548,0.023187214364464984,0.010530230889379603,0.1282735372740909,0.16041211599233698,-0.0417781955853913,0.06833537984373564
HALLMARK_COMPLEMENT,0.01891146746598992,-0.022365687655469032,0.04868032230178814,0.13125024714718908,0.02597897518700616,0.12379661393474131,0.15170286481317258,0.006286886044079785,0.026541742494115676
HALLMARK_DNA_REPAIR,0.06951945265649272,0.02645601609830395,0.13751552552192006,0.07924376658361493,0.015115649311859495,0.19508194145163227,0.3173567917550174,0.028035460037363746,0.06891383774770239
HALLMARK_E2F_TARGETS,0.07182666363617203,-0.03073524467065734,0.0979147331021847,0.0909607845768734,0.026398348226688156,0.0920165441437273,0.07603269356515734,0.05392407605419198,0.06503864742876063
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.035963796844130834,0.037028225612858706,0.06557857448823859,-0.0061431046650152485,0.02148227509884087,-0.03331988911068001,-0.15775755724949056,0.008270113705981654,0.09572187398121391
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.005457908132812397,0.0012365906612064053,0.03685856683826553,0.014478982974093495,0.06471809765297303,0.09871596727912406,0.16150795211043759,0.01369641281849017,0.07622844934642264
HALLMARK_ESTROGEN_RESPONSE_LATE,0.0777625955483743,0.014868069062866302,0.13446651639278492,0.11439182670708652,-0.01825794773518272,0.14530193101290378,0.22493180660783635,0.03382319057443183,-0.01010046538058916
HALLMARK_FATTY_ACID_METABOLISM,-0.004692780101772613,0.06191968120220337,-0.03287288285927931,0.06637207902665933,0.005742637537938549,0.02088642120731204,-0.00827001483640865,0.00222354786623084,0.06447202288963735
HALLMARK_G2M_CHECKPOINT,0.05706489271970484,0.03574079020868918,0.058018718230497604,0.07897490425382583,0.041656145516222105,0.09351349052791093,0.05403091774402059,0.03314567091256589,0.09334310946516942
HALLMARK_GLYCOLYSIS,0.038630764224697786,-0.004712755338605436,0.0670573094737522,-0.058365719823526736,0.03107570799533128,0.09421744482812024,0.1540599683296436,0.0350142965001747,0.12632532213941336
HALLMARK_HEDGEHOG_SIGNALING,0.07978279745064486,0.04273906066139175,0.06975909382992918,0.06534177924358554,0.015773196349579157,0.06754100549230413,0.08480913554689348,0.07270689337201329,0.07519455750244369
HALLMARK_HEME_METABOLISM,0.02769422822935589,0.011967183613138772,0.0788735783155802,0.06800273276016806,-0.026718452501432722,0.18161391947173644,0.2989853156775845,0.015490967080292403,0.06644268692504354
HALLMARK_HYPOXIA,-0.04753160499227874,0.022623552961674787,-0.057009300423783556,-0.12505135072251108,0.05057619257390822,-0.07075332253015315,-0.1579015604512473,0.0010263853955612013,-0.008078638178641538
HALLMARK_IL2_STAT5_SIGNALING,0.0017506164029304375,0.049294511256681,0.03723373720633853,0.12234641714496466,0.06829370042025452,0.1385813587473456,0.2018829300931836,0.0027535217850630533,0.10196296272133397
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.04110992903392235,-0.04878762361597997,-0.023956082559135606,0.04464699703109842,-0.06029133692192275,0.09313590834657338,0.055257946179548,0.07900290796304948,0.13242531414018152
HALLMARK_INFLAMMATORY_RESPONSE,0.005320015528366243,0.0540844964652231,0.05293423274521225,0.11787729136835556,0.031229051005998276,0.002743254161172316,-0.008770104739736178,0.010393245369213619,0.10363921263943444
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.0655902168269033,-0.029232998354625367,0.1967939509911065,0.15449835997933517,0.03142679922684899,0.19756748633256258,0.2517249399685848,-0.0019048380414272872,0.03651692481382564
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.026926057596794457,0.0500809793412593,0.16802377994278284,0.07821560304175797,0.027646291836897804,-0.00790940818942836,0.029927006996656274,-0.018726071646166263,0.07242774468036837
HALLMARK_KRAS_SIGNALING_DN,0.06232119578556232,-0.04056185006994137,0.17340707528651253,0.0609436016241776,0.004254500614104451,0.13734877703232634,0.3228230225808545,-0.03694752158953855,0.008106263706748855
HALLMARK_KRAS_SIGNALING_UP,-0.027440405963705665,0.04627426131800958,0.0065879705609707545,0.08747236504180443,0.00017360851986208332,0.16561610262363072,0.17772361187842461,-0.012421188699092887,0.055390022948313036
HALLMARK_MITOTIC_SPINDLE,0.09051657439135792,-0.01617904274477455,0.05583472626018015,0.0910813184791074,0.02812321208201564,0.12262641591901496,0.25397288602094353,0.025815303398996233,0.06907477150957367
HALLMARK_MTORC1_SIGNALING,-0.010850917842845482,0.021223688502807616,-0.03885336079893845,-0.06979238053431443,0.04566501316201067,-0.04041618291121038,-0.11593836265238543,0.01576445397414996,0.08205450970866877
HALLMARK_MYC_TARGETS_V1,0.05837735145350567,0.06425497202556799,0.05051276350896511,0.09226736895848962,0.046665153204088004,0.19068495217408743,0.30935582284957974,0.003942797628458013,0.09361389988320577
HALLMARK_MYC_TARGETS_V2,0.025536002858057603,-0.035696244012207716,0.06162416726753889,0.11934913817724568,-0.01397993228973376,0.1104294984070928,0.1805595169267148,0.08574551074949831,0.09527827340604518
HALLMARK_MYOGENESIS,0.042893740427647674,-0.02530477543066833,0.1627096100031505,0.02693277029213289,0.027858944843154574,0.17335511420681088,0.2676060766871755,0.02188030056572376,0.02153140975855242
HALLMARK_NOTCH_SIGNALING,0.0847859957754045,-0.03166286740175951,0.18099106363582781,0.034680457192010655,-0.018128560253398714,0.1879252688091106,0.30378191512321273,0.01177338327749944,0.06968563131800275
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.08228059038692756,0.05545734594246857,0.16010105299637212,0.12165398652018407,0.04468730265136962,0.1988527722654622,0.33987387975631284,0.042276030459502,0.034359379674727734
HALLMARK_P53_PATHWAY,0.0015187332869620064,0.01991322823839793,0.047509501349179126,0.026058657809411877,0.011175247646340862,0.16886537452711226,0.2892957106864018,-0.0012484791166737232,0.06707871952777601
HALLMARK_PANCREAS_BETA_CELLS,0.07075038126887385,-0.006408607720497389,0.08510279315415217,0.011938968777786137,0.08165362389394222,0.17927285226306924,0.3031364282547562,-0.015830588383680663,-0.010383390376392286
HALLMARK_PEROXISOME,0.02874377258328196,-0.015067566535913035,0.07514761955203254,0.043121206233233116,-0.022097646724370045,0.10428705368913765,0.2615393785418091,-0.009665484808673545,0.07317875455896185
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.05595719541734073,0.04109048879535339,0.11926025392738428,0.12816901545894904,0.029635429508661555,0.1869247842951976,0.2731751178151009,0.01927633171078569,0.07201263024165923
HALLMARK_PROTEIN_SECRETION,0.04384094719168342,0.029894101139039845,0.09094872827720145,0.09786889749253576,0.06012883792657559,0.17307462068293483,0.2939386134134859,0.0044247083810157566,0.14181115186026874
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.03177378359379991,0.06708202147475957,0.0645979765185577,0.08934983260086438,-0.043888107531690805,0.16974800184015892,0.3169234644398923,-0.01434872457188653,-0.04334443208517078
HALLMARK_SPERMATOGENESIS,0.11760111791902664,0.012579904808251444,0.0216385727454919,0.0875365224468163,0.014701702771718535,0.18486514852363845,0.27759209943555685,0.027490771119485623,-0.007462055324669983
HALLMARK_TGF_BETA_SIGNALING,0.0820791057748716,0.04401980288310279,0.11171847036033514,0.211233020651312,0.037456797870180226,0.18049363145146416,0.25364599395001075,0.051801401364927405,0.11123145649259149
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.046043721543325866,0.019662882115101175,-0.009505029452978129,0.057315663707447735,-0.03807815508914255,-0.016932422987180538,0.0035520795277792032,0.007854689385962989,0.03523599534233249
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.016757256514441245,0.035105631809286005,0.13924305769889264,0.1080836389343156,0.04957574338579641,0.17707256420408213,0.28300945843647923,0.0511287116336547,0.10287546575722767
HALLMARK_UV_RESPONSE_DN,-0.003218795066222176,-0.040326591544277535,0.07397593943064168,0.06732051555142411,-0.04209448170520934,0.14758526939106986,0.18802551629776515,-0.018180903889537612,0.052110803913306386
HALLMARK_UV_RESPONSE_UP,0.08423178799017185,0.002746028729505218,0.047776627474650786,0.0912294675871443,0.01882069218152661,0.14544673831016403,0.24775278379774116,0.012745128580020929,0.041023844693738584
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.06621142653435434,0.06394258287505473,0.11098501153709561,-0.004784112205079698,0.037321161691955027,0.11520729346833203,0.25515429391942296,0.026494338290333028,0.08531307414322135
HALLMARK_XENOBIOTIC_METABOLISM,0.03396273909175714,0.001034839465076158,0.15422656935274712,0.08132377164023208,0.07172705654623354,0.1783734400981949,0.28309033556549906,-0.021397165385310786,0.05108792785623626
