,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.027368044493977874,0.0051722670641093545,0.010103539336940996,0.12768651512397122,-0.015540986940279784,-0.02063374146764402,0.07951809845355648,0.0927045529447662,0.007033391871411263,0.005192231714420532,0.026704791012875616,-0.007088504658464202,0.08017938611718978,0.023333769092521193,0.0851092980372111,0.1128349179893904,0.09501158373740866,0.049686516949991516,0.040630452618045335,0.16919886298984166,0.13536213811835096,-0.043477367625442985
HALLMARK_ALLOGRAFT_REJECTION,-0.002285705573209729,0.030913748972430464,0.034566777067600474,0.03633558462730329,-0.04094651348297471,-0.04724793827988745,0.03840044241564946,0.0729491522853758,-0.00396072280298246,-0.024506341748606483,-0.008405722412032112,-0.07619626830703197,0.054793121308177345,0.08940537115080219,0.07327673470528809,0.050728399744996204,0.09351394064193735,0.010550318693187219,-0.03694194736921421,0.042121812847074315,-0.07058814676035528,0.09710984423840784
HALLMARK_ANDROGEN_RESPONSE,0.05033357196750024,0.03615218474581117,0.08681699215434648,-0.005650648111753921,0.0335051720133019,-0.004591063773015528,0.059337456471701064,0.04031834401989192,0.03324636831560721,-0.025430051573417274,0.017112517454258434,-0.04025274300458034,-0.0454900338709104,-0.014999740936997208,0.07895354183999145,0.08451653223727434,0.118650047878044,0.04608071327403495,0.016623167458330257,0.1007034181851401,0.10886848184150015,0.0005156211646456843
HALLMARK_ANGIOGENESIS,0.0021291632579319305,-0.03408145335169485,0.013870819175170204,0.055378059053283,0.03647235366632769,0.034382520798937714,0.02188380157989954,0.055531780232864536,-0.03130630875513543,0.010479902787597542,-0.014010442666601045,-0.06938216119405037,0.12382375728754688,-0.09676299591219424,0.028838547682897262,0.045697681397387425,-0.04276011364926626,-0.02107554596554656,-0.024206476223819405,-0.08733343697943023,0.030717263648613765,0.08043829804816888
HALLMARK_APICAL_JUNCTION,0.044264829986245126,0.025242684437987512,0.055756092926529506,0.16036006761901594,-0.008917230836468832,-0.0019082159216953186,0.08475724218741576,0.06018691500568818,-0.0736312336573108,0.060344059975692754,0.08953909456292566,-0.1187968091426747,0.04877168431252853,-0.0002997247452473182,0.06926263497332116,0.09806586392414364,0.1044453301812013,0.06124355414322613,0.06051107939513303,0.11555128835775748,0.12027291179483113,0.04181242763883833
HALLMARK_APICAL_SURFACE,-0.005215331936200708,0.015370599064915542,0.0656618406106269,0.05557030916515981,-0.0038709106890649565,-0.028798871876149643,0.030428562682938698,-0.033380051144250564,-0.02247990621024256,0.012243434524879322,0.024542835158892003,-0.03754244925396316,0.052490392553212896,-0.006756112037902512,0.09454854763552972,0.03964125741774035,0.05941417675786674,0.038007307980283525,0.036284962517042926,0.1066655674401553,0.05175154977700706,-0.02018303719273336
HALLMARK_APOPTOSIS,-0.0038329634664701806,0.010458610331905272,0.04669485168661101,-0.06746868138207072,-0.008424257950912284,0.039808816107947384,0.015148027263548828,0.04807177223012644,-0.018944588346129852,0.04147089579062137,0.07179938802589039,0.01674085795012009,0.07962779489597613,0.032344611798504314,0.0029910170441855813,-0.01388797669686284,0.017489437968821714,0.11964759113531669,0.013587920397303105,0.05594446814236711,0.009602288361552138,-0.008625057709428214
HALLMARK_BILE_ACID_METABOLISM,0.03014517214189707,0.02393476273238964,-0.01897567804990921,0.11616601620111372,0.015385529501986451,-0.05527426709108084,0.09748687491647214,0.02129095467270943,-0.07571859508067962,0.061127427728224756,0.058353403383532204,-0.055403331748853,0.0745274494023131,0.019793137726384885,0.024500309838977538,0.10661148559470755,0.08231309403753397,0.047097998501189654,0.01599592374704787,0.179995697159464,0.054106151308271073,0.0034041106537936274
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.010388021305821307,0.018415959294837053,0.055876792152618024,0.15092257059473696,0.030116805127862148,-0.027448386879516062,0.03512123924702121,0.0008682244846009599,0.0007453700101824731,0.028829620860742835,0.0381516296620084,-0.09165909837410208,0.01403707623968339,0.058958958416984134,0.0185841474712641,0.11176321008887628,0.09160662767967083,0.11873210964715382,0.04148832889284423,0.17347887508900908,0.09235525220705394,0.0010416312733009115
HALLMARK_COAGULATION,-0.036733026107274164,0.022254263582651222,0.016548321604371863,0.05198408449863355,-0.014431344815624698,0.013842648294486464,0.04335354948673122,0.06543465983272342,-0.04751991020708067,-0.02594601673282228,0.010092617539271214,-0.05952061964889794,0.07124386140237104,0.010994239703201337,0.062224276933324725,0.07046858139271901,0.08868801150706071,0.052259331101795856,-0.008238520309022506,0.08891734319902228,0.10698380936429518,0.07833774852215333
