,MGH258,UKF243,UKF248,UKF255,UKF266,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.11664934429906693,0.0998192714032013,0.2541889175970212,0.17261600533968932,-0.03352256021687811,0.04880920578062457,0.08567577911777674,0.23099000687195712,0.12135422922290678,0.17171421003650583,0.15194547762062655,0.42839280987580963,0.42124192405407435,0.24123431339332016,0.16582387298672974,0.11747052489994307,0.456316758572194,0.12456773187757973,-0.04192893261225026
HALLMARK_ALLOGRAFT_REJECTION,0.3313661822875271,0.4081732387466767,0.5385519467857611,0.1656543624049435,0.2273558847094654,0.12360073261943177,0.315341850845129,0.3043945006942731,0.30126893425471896,0.3106622055833585,0.2969592534204932,0.6554251251856501,0.5416227049398553,0.23707000511726806,0.3554894056517568,0.1325880645807667,0.48544015327479756,0.32815602330435595,0.020797767909535952
HALLMARK_ANDROGEN_RESPONSE,-0.20273898528756323,0.08302222350966468,0.2898520261438137,0.07109242109330538,0.04383291247423505,0.07864906103093737,0.21033372197717745,0.250402442085525,0.08815808522908536,0.07391631261783868,0.053692969125736005,0.3091221765150989,0.32406991469615026,0.08626607515219112,0.15694408680666644,0.047936563954128424,0.23768591939825415,0.050006692553760286,0.024043707997798428
HALLMARK_ANGIOGENESIS,0.13893430728065229,0.0517053429409145,0.06908337358000667,0.0903532122299218,0.12205606042344537,0.08366232269085043,0.09744122021396896,0.24929689077079467,0.03810724532058459,-0.2377015075761547,-0.02631254016332236,0.09515714935362786,-0.1443772623990084,0.18086997837864013,0.1537904748122292,0.06343971942673997,-0.290011365868386,-0.30821830464920413,0.05385928540302399
HALLMARK_APICAL_JUNCTION,-0.2372955340242853,0.07470109603584027,0.35266573407883783,0.14545869931996455,0.0469941770655728,0.09165763729604752,0.18068158384223648,0.21513089486883932,0.1783218043345651,0.2035978646164159,0.1605435124434928,0.3181379428755639,0.3462978414469727,0.1939633358459184,-0.05352662696561192,0.09082059300752178,0.3372781205962415,0.019380098032512914,0.007115483898798878
HALLMARK_APICAL_SURFACE,-0.2049990562374872,0.20702145666114513,0.17791649385622374,0.10781109695928856,-0.1441459578647591,-0.0251043217044214,-0.007267220074931341,-0.08792096952082885,0.23704242626371422,0.10315895639888308,0.05891613201959011,0.25631656598293606,0.35864112302871365,0.10923942238826603,-0.0017509383741937026,0.026742601328486208,0.26649960276276574,0.11741081000100491,0.08898490564834628
HALLMARK_APOPTOSIS,-0.10015887050197621,0.034232003577164806,0.27939317802126884,0.019872554508980164,0.0581737103963142,0.06867740247758637,0.05966360220766416,0.19565041663951677,0.05372365129443645,0.03162358829087421,0.11985357693714734,-0.1163711386930529,-0.14227947278189962,0.0810432794932016,0.09555318880150758,0.0647165691172484,0.3577354310774199,0.17350152527177798,0.022534419405829485
HALLMARK_BILE_ACID_METABOLISM,-0.25862815524103244,0.022826307911295175,0.035953159323057454,0.09282246255357922,0.024058083735241004,0.02148502346004685,0.05429349539219322,0.016813164880300366,0.18619951361667691,0.10435288409232092,0.11605450783907892,0.2571179097782068,0.3278124682118799,0.09676444004571595,0.1765809288926756,0.05145525585133919,0.3930201116575498,0.04345421157740855,0.042780438342002444
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.12442008743885083,0.041661790230806316,-0.0841667822728794,0.18779144000044484,0.09836272596669712,0.038288775763436124,0.0988063161466944,0.13634318282188942,-0.00505635870483648,0.1369432649305414,0.0703090320588281,0.3237260107362746,0.3978306247714873,0.0653076972973488,-0.0577813387032944,0.09441702164740796,0.3191045252020726,0.03844787747473934,0.08633244111754104
HALLMARK_COAGULATION,0.3197461311537363,0.021103765074126063,0.5871048999704747,0.15166526075424316,0.26867961416796554,0.1016288668681724,0.3035035066554853,0.3909678955515492,0.36392683919683877,0.19881847625309715,0.22749595484728818,0.472088924032296,0.46055538088236686,0.27381586690261456,0.3014743825827495,0.17410285292280944,0.3748075753475849,0.08859167238950955,0.11557416632010306
HALLMARK_COMPLEMENT,0.24510624199016526,0.22937061094833672,0.2335809096712518,0.19345628638111811,0.04026700601520607,0.06427222441100987,0.19227609198148518,0.31110043112223656,0.11734568052578752,0.19593937672198827,0.2057383709964118,0.3725785890238373,0.33257676811977377,0.3134130787532429,0.1622945484030209,0.09064904104305706,0.3484025366441733,0.06571896276016101,0.06573605134032268
HALLMARK_DNA_REPAIR,-0.24436004058629926,0.10023517786178159,0.1637886183035531,0.15641705709824463,0.007514966087320792,0.05325506311917247,0.12318908137055999,0.0176256354221733,0.10987438313994921,0.20010867233181318,0.11282567051638075,0.34700527645156015,0.3264016757001353,0.23368591702221286,-0.09662043304334281,0.1694092916187006,0.3511141076664031,-0.01669617502954513,0.03191658561866551
HALLMARK_E2F_TARGETS,-0.254671275196592,0.14906631769880663,0.09311866887695536,0.1377818286146849,0.0829986736419792,-0.01682123721746169,0.13028386779155948,-0.26617806365854535,0.1304363689009476,0.13083370649759898,0.12866337127063077,0.38709185826497705,0.3322582663815232,0.18089088512328733,-0.10868577949429546,0.027835680909562274,0.26327539430685765,0.008739273722959032,-0.004141282605881865
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.235816452640047,-0.1681955691113707,0.4332885251704303,0.02881154054755398,0.20004790202512548,0.14204185280136258,0.2147757077855196,0.24150623678123526,0.1947978839169387,0.10704034865414296,0.1911067459805375,-0.13116276027031853,-0.18528685602995523,0.3060394327760594,0.16685151436289833,0.12028229377589454,0.16040290051237016,-0.195413895159596,0.061407376478224224
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.09430182796652167,-0.03815546987953437,0.11794720449882405,-0.05284253654581018,-0.07967001166131725,0.044654574778877874,-0.024078849703398842,0.1997867046998805,-0.10748536241414078,-0.07134294131321708,0.10102747459983262,0.11097503669128941,0.09982904717557245,0.21349463709669803,-0.031237502604819962,0.023186061023398,0.2652516677495355,-0.06473503865524322,-0.009651517551358083
HALLMARK_ESTROGEN_RESPONSE_LATE,0.023700989294584477,0.15628303340321337,0.18999065047036193,0.1646819537833079,-0.022357792622217453,0.012515129466539774,-0.01529366526451211,-0.049104142251642745,0.1283800395876442,0.03238637139590368,0.05142848387526263,0.37811965194300184,0.38136258104897,0.13377310118059124,0.0591669692529106,0.1311717181553822,0.26155807006200243,0.16445478645634706,0.08864799698319543
HALLMARK_FATTY_ACID_METABOLISM,0.09540095930581233,-0.0532734903856313,-0.031031589464297543,-0.032240905232852814,-0.06419354009431046,-0.005950891594101596,-0.023050899476626956,0.2850398620033486,-0.12450469680190923,-0.016467427863041378,0.028059733516079783,-0.27722129111311844,-0.23677000537863674,0.0696794953365903,-0.06756052598907407,-0.04564773382444796,0.07738167047591293,-0.15144951402657625,-0.029153112047045474
HALLMARK_G2M_CHECKPOINT,-0.2119557229426728,0.06277386229844492,0.10427613654644503,0.09613257522688395,0.12216014418366652,0.06120274264419841,0.14534267201827117,-0.07006899447023089,0.046459224670898275,0.1301540474744657,0.06502822290447903,0.3424685001282558,0.23420796240367076,0.19397868931280476,-0.0848784188121401,0.03886371323686874,0.15935124735588366,-0.1874550684302106,-0.01431747074934133
HALLMARK_GLYCOLYSIS,-0.24976088048420203,-0.06538250595174588,-0.13187962173380538,0.019554206205061788,-0.09870145802229718,-0.07491364632862446,-0.05825074127097142,-0.019531699754784616,-0.09341418673698579,-0.1253796432127975,0.00802596816796685,0.04044958198632233,0.1015635147817534,0.14723151447221808,-0.12446349302845035,0.07787032844095333,0.22503662643162547,-0.04677820062283005,-0.006179785659390289
HALLMARK_HEDGEHOG_SIGNALING,-0.06452361649753084,-0.03674905591437299,-0.1674534424812522,0.018711833504063816,-0.2124417956483101,-0.11414917283699741,-0.1441525655392077,0.22445008363572072,-0.16110493854962252,0.044670158410389044,0.07220428152666578,0.1744535268283818,0.2197441758464121,0.08043710804857655,-0.2514416226417638,-0.021545435073670877,0.12601971873379458,0.13521161441411922,-0.026148089456685644
HALLMARK_HEME_METABOLISM,-0.0967105259094622,0.08517478699308849,0.2649061323158649,0.17033075490198563,-0.022239282189454597,0.07079708154924226,0.0724643080679361,0.2827579747702903,0.12198796390890831,0.12688040768842954,0.12826473122017262,0.29475996319043296,0.3362867997873525,0.21910195364858034,-0.07594584066782623,0.07807316999314415,0.32158652280428596,0.07399621627018695,0.06220600389007476
HALLMARK_HYPOXIA,-0.24494019146864768,-0.2916640975665624,-0.254027597444195,-0.10390252799746112,-0.03882006504442515,-0.001353911126037869,-0.046087167048777376,0.010164547422774877,-0.281939911588914,-0.22941319287703793,-0.012214752373768425,-0.5860958830177262,-0.5771535218012839,0.23375107562076783,-0.038533460411341335,0.08389049009422066,-0.19494841127076712,-0.3691179121063713,-0.053485070799638997
HALLMARK_IL2_STAT5_SIGNALING,0.10969716251757342,0.08314921997726046,0.2882005620568975,0.15920024016922474,0.023907665761663872,0.021428414427565188,0.16380374308823364,0.3887696475338824,-0.014100042173534838,0.15900854719105048,0.01267741918725346,0.3142552896411411,0.29310816819497804,0.012660949492684495,0.07645593018476358,0.08347979551582953,0.18189245162025805,-0.058001007387058365,0.09421819560230729
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.04038742347595191,-0.07503957427964478,0.36645904489804654,0.15063008015359136,0.16854033694617687,0.10020568725467013,0.08409987226407074,0.21239493242279142,0.0744324173828474,0.25077316096805374,0.17963458949339906,0.47231614703476565,0.5080319813597542,0.2005175329866943,0.13697784613662078,0.056253822527536364,0.25663290302736436,-0.190981867988525,0.008069373018907105
HALLMARK_INFLAMMATORY_RESPONSE,-0.12508692591775047,-0.030099883123414047,0.16509849313885513,0.018838973103876094,-0.12360958075538829,-0.06931978653376714,0.035141371426700534,0.0637735517281862,-0.061642368943002616,0.26151455108146965,0.06898110036332188,-0.24215716373023766,-0.0873351463974229,0.18467736196726103,0.03111736465282789,-0.04633045613788353,0.16392251672584016,-0.22948572045139723,-0.027068430957688187
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.17027784657218042,0.3669359544091029,0.33028273306289707,0.1620888084499162,0.14586142462214877,0.061795246489634685,0.17066506010993665,0.23303989625938248,0.22555557739543883,0.21488319486141863,0.0874040669181599,0.5607128655241964,0.49934258767560985,-0.054978533007350415,0.16498226819352163,0.1116325753016885,0.4512516204797568,0.2820784066356486,0.05691176447385426
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.16747548378543012,-0.09061210139332981,0.4271910933213589,0.03177760406760441,0.1162875584396863,0.20493292268671826,0.24055174673753393,0.3473850595934612,0.14376056922068464,0.25475918416573007,0.19600462150537296,0.10884046839903178,0.19204508831173703,0.3117872084758077,0.2898577912589025,0.10401452443538632,0.4281984603118792,-0.13046590171275577,0.012464788851430214
HALLMARK_KRAS_SIGNALING_DN,-0.11280062192319318,0.2044072222825686,-0.09545116616365895,-0.0029806837211245447,-0.1728145395581699,0.03619973393836429,-0.036515571021849366,0.020783892104818878,0.07383135308952053,0.10510870793096809,0.09589810675623094,0.24446856860525495,0.345061190108566,0.1306684143781119,-0.09272620714836899,0.055064721819444586,0.314362838298221,0.27446098298579463,-0.013395080656354828
HALLMARK_KRAS_SIGNALING_UP,0.02082340735899461,0.3000338493639766,0.252241139136171,0.1627220685642093,-0.15120656918887104,-0.08707567709676538,0.04155772068961629,0.3200129853047088,0.08056584202174899,0.22948324304004147,0.17166988930181556,0.5244506995883227,0.5088423546875995,0.17564246082936666,0.09871244624957243,-0.06413848274031711,0.3916774439499918,0.2398108504830529,-0.00907561675671056
HALLMARK_MITOTIC_SPINDLE,-0.109773197864741,0.16893025514510035,0.2638115182473499,0.13668771588121534,0.03248583248458045,0.01773415229362752,0.0838834092402035,0.2164190101152869,0.02729931196870816,0.09908439391266291,0.13921038815129314,0.33440810380472746,0.33578051644013857,0.1710315775129235,-0.11710079138203167,0.07244457257998162,0.3297941844815801,0.10926930912785202,0.06911146860315005
HALLMARK_MTORC1_SIGNALING,-0.25562754849265484,-0.028890329918192573,-0.21289312185779324,-0.11315480888202248,-0.019972893740300583,-0.012163411108632827,-0.0276323201489608,0.05797104122906196,-0.08534893215473707,-0.07700833842625605,0.002029225238494724,-0.20479054289144666,-0.15420090996837402,0.10016905476278837,-0.041650228749220634,0.05878568773012287,-0.06083161330995326,-0.30310280472061896,-0.004891313719165624
HALLMARK_MYC_TARGETS_V1,-0.22884287857262775,0.19937042215423126,0.020997121704600656,0.10464600466890364,0.08509793758527637,0.0749921480894829,0.19187747821449838,-0.08214736056505482,0.0725431604799333,0.19205206777059428,0.10036694014310232,0.34895783703646277,0.31700582277735156,0.15085439839329795,-0.1685493194710395,0.21369793617915062,0.161124741661564,-0.10446902900781277,0.052352569103245435
