,UKF259,UKF296,ZH1007inf,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.020835300939168487,0.05615584418468198,0.12639286702122288,0.10898790278225089,0.11310430821604317,0.05362071705562612,0.10421985965414653,0.08014153553399926
HALLMARK_ALLOGRAFT_REJECTION,0.014213118435823955,0.001270769988454252,0.08723903378166542,0.07604959011956151,0.0992346004499833,-0.03150786104015866,0.09727334935865524,0.06690589899734266
HALLMARK_ANDROGEN_RESPONSE,0.06696260394471472,0.02472906696326062,0.06417953800439474,0.0452548092755775,0.08725507128552935,0.006711273617076375,0.11903126217729443,0.08389321402600768
HALLMARK_ANGIOGENESIS,0.0211894100786855,0.023790876128072465,0.12069651491881957,0.01847469353186557,-0.027199357949644783,-0.017339489903411064,0.00422423259427274,0.016742792619329632
HALLMARK_APICAL_JUNCTION,-0.009105239210262822,0.053376213206979654,0.03905197622900441,0.15640713930514957,0.09017769450884038,0.02228626228180258,0.13805650129631952,0.0887040479908007
HALLMARK_APICAL_SURFACE,-0.0005009999032766653,0.017610649323100462,0.09434451836075144,0.11050222718931636,0.08669871004330108,0.01614645345369595,0.1083331217385133,0.00041060655932369624
HALLMARK_APOPTOSIS,0.010647750624785169,0.046376499507625436,-0.04103498620624633,0.0465710478456755,-0.0298436794441834,0.028357072070436657,0.05532750245029606,0.0561642434292633
HALLMARK_BILE_ACID_METABOLISM,-0.046344056175787525,-0.008546644221759813,0.08695738677717142,0.09643239021522954,0.07986819591276317,0.06681033491892524,0.05778794231444503,0.10770611367737892
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.009683489603891886,0.03255860471989391,0.08499235822487552,0.12647433182631054,0.10654243105615492,0.10024198030903377,0.08263828456091818,0.07109847230951093
HALLMARK_COAGULATION,-5.4598098718167194e-05,0.028292228690722697,0.04700067967970486,0.11984298480839592,0.11078647278358725,0.05228351409450968,0.11133748541447773,0.043627108650783154
HALLMARK_COMPLEMENT,-0.020848462064728398,0.06830574011918926,0.11580808990750488,0.0781671391504553,0.07673780516183415,0.05029738869567494,0.07503743997706906,0.03741894883585219
HALLMARK_DNA_REPAIR,0.07047112814384168,0.09755007961626136,0.1314947325168676,0.12387091429849023,0.09915140499364627,0.07497305764837847,0.0889806512837595,0.12057584801621017
HALLMARK_E2F_TARGETS,0.008235930923886607,0.011940154196818657,0.044353788055096585,0.1125328222032496,0.11349026547819387,0.062084417736203976,0.0748825129134647,0.10064728388183065
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.01535888497908918,0.05494540821905938,0.007950102185644537,0.07922112820807285,-0.034516113823237916,0.04109842423961079,0.09595713852756098,0.07295248288929271
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.015521292929944261,0.024232768986105113,0.0646195735496678,0.11497885276766838,0.03974977393546116,0.045839801906931966,0.05842659061416966,0.10003597896998802
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.00937527460849078,0.027313719919927596,0.02689597508855073,-0.011627275063665172,0.11463377683231842,0.04415961213083592,0.05109628156966504,0.012879544400854743
HALLMARK_FATTY_ACID_METABOLISM,0.06645496354072901,0.03555409074824254,0.031205396599568894,0.042972987360754604,0.0030103271874717813,0.040192187659915946,0.07734894331500107,-0.016462344442407236
HALLMARK_G2M_CHECKPOINT,0.025719510468388242,0.04240267960455507,0.038795005172772665,0.058249973736730756,0.09709952381371288,0.03258581073148035,0.0977288748356109,0.09773564057852467
HALLMARK_GLYCOLYSIS,0.014007728598733376,0.014768093445797667,0.14100088285936307,0.08277636366299626,0.07258554835965335,0.031175362709634228,0.0689212044153611,0.03417092244045614
HALLMARK_HEDGEHOG_SIGNALING,0.09112778434444697,0.034608654898098966,-0.018330292079563004,0.042974053650687044,0.029886580914642823,0.0861637213017105,0.08958958344493533,-0.060194418311550875
HALLMARK_HEME_METABOLISM,0.055009615611603016,0.0497314192861117,0.08548304737954011,0.11320315885848838,0.10250054736980538,0.05593771449675352,0.07911437469870315,0.04489500303677986
HALLMARK_HYPOXIA,0.059845969800029875,0.013237610106224318,0.047455721306227806,0.037074020940593456,-0.0874639783261138,0.01636668297019333,0.015946397071046697,0.07319353076272446
HALLMARK_IL2_STAT5_SIGNALING,0.03998322135285642,0.061352373147493915,0.14553969690121243,0.07157035662727838,0.09716489992960374,0.06715041781835443,0.10386000586954351,0.10282834988086077
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.028992390167507296,-0.0021521781424176088,0.10100066944551409,0.07595920598920387,0.0845673602199692,-0.01746533022407718,0.07837318873802392,0.040854991416569356
HALLMARK_INFLAMMATORY_RESPONSE,0.05672112953103491,-0.03438197312190693,0.13725233789057983,0.06751494768940708,0.016240232369720786,0.03723756343942019,0.08474708513705714,0.0076112521053337875
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.03426782855118981,0.03217496542638089,0.019722033348935058,0.06050465664574304,0.11904493978830344,0.07423715625327708,0.10867966917083308,0.0906363234365831
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.03495044797981594,0.04790556574993488,0.13084276032945874,0.05258674731970557,0.0691720813022729,0.01866084312151088,0.05703680110364916,0.07162796890670907
HALLMARK_KRAS_SIGNALING_DN,-0.05578476607513273,0.06653847164511044,0.14858114497247799,0.12018830216067346,0.09708036127923864,0.08305164802187634,0.061997180369219376,0.06931346561263668
HALLMARK_KRAS_SIGNALING_UP,0.025043255515080125,0.062187207355259566,0.10147026438359406,0.08575045183443956,0.09221329955348825,0.03193681187493176,0.1285945121899032,0.050799135402664466
HALLMARK_MITOTIC_SPINDLE,0.024373384037586276,0.06696257742612537,-0.012771210045834857,0.1271490749568123,0.10921554681392918,0.07930767221067905,0.12470783212385421,0.06658427434662445
HALLMARK_MTORC1_SIGNALING,0.042730005293246276,0.03819732035150609,0.05340221249360414,0.048408490219437106,-0.005545440768648868,0.05584876775449088,0.04546799782102071,0.055357446411278106
HALLMARK_MYC_TARGETS_V1,0.08197399782986402,0.07541335554852525,0.09925807209002126,0.09007447590721931,0.09237087896654103,0.05508842905032077,0.09385358548425665,0.09385110721527869
HALLMARK_MYC_TARGETS_V2,-0.0016833510384203889,0.03927886961958271,0.033125592867096036,0.021398267823617832,0.059584443068341694,-0.025386927663129832,0.05563694110148954,0.06706149062687985
HALLMARK_MYOGENESIS,-0.03582361509424959,0.07494885609239045,0.004718078499539621,0.08898789434889573,0.10393231330025463,0.05887911348343489,0.11352222611036304,0.06852301425204071
HALLMARK_NOTCH_SIGNALING,0.04097506038494016,0.07316725418990583,0.15007686965292505,0.10058822953318346,0.12324314410204557,0.05101240625731536,0.11229756051640451,0.11224296614787505
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.07210693579507128,0.03641540853903372,0.09088319108071931,0.08304991199470058,0.10687311735202211,0.04899941486346223,0.07047598541578179,0.10101418642588544
HALLMARK_P53_PATHWAY,0.051482309594660595,0.03246606932964662,0.14852403939496284,0.08774709257980123,0.08696991229434861,0.043764213938730215,0.0589195665532568,0.08168797077010756
