,UKF251,UKF266,UKF269,UKF275,UKF296,UKF313,ZH1007inf,ZH1007nec,ZH8811Abulk
HALLMARK_ADIPOGENESIS,0.032825775672970736,0.04465218079739684,0.16256588251886334,0.02444218805325205,-0.008729753287750558,0.07008233202736662,0.04014879648319707,0.11234035491063739,-0.006705628363356473
HALLMARK_ALLOGRAFT_REJECTION,0.0594749994738814,0.12631151092582646,0.20143725994089345,0.03320800759650584,-0.023000999448347142,0.08104100253495784,-0.04113749489518871,-0.06413867667325596,-0.0014445515035701514
HALLMARK_ANDROGEN_RESPONSE,0.021325734786271845,0.10433714742940098,0.17840421340148566,0.05497983906070366,-0.009298868215363295,0.11340601111391717,0.1280872200224036,0.013294903610203484,-0.03952764478884904
HALLMARK_ANGIOGENESIS,-0.022435836216512135,0.18004020043848298,0.16249827838859632,0.09212580998023018,0.029254923827822174,-0.06964485384721936,0.06669322945582391,-0.059542098315657786,0.013901909629029492
HALLMARK_APICAL_JUNCTION,0.028867698914269102,0.14814675028652133,0.17652323894507485,0.1302389658847059,0.01739785500571128,0.09271414173020076,0.08264334578333285,0.07034996887120427,-0.012193149793456187
HALLMARK_APICAL_SURFACE,-0.01962879760512501,0.01600197169761113,-0.11504667839586412,0.0006882451360150199,0.028169799532904344,0.12129841591468067,0.07282011831926449,0.028617343386075432,0.07807645900802494
HALLMARK_APOPTOSIS,0.02756044639802494,-0.01325331766036105,0.06306784473242134,0.10621552318722016,0.0630624903173161,0.023949266727793475,-0.1005681686882833,-0.01393473459910041,0.041155648440999115
HALLMARK_BILE_ACID_METABOLISM,0.02960405251999046,0.18221632498646806,0.15542723716578288,0.10239724515688359,0.06828687101800406,0.04208472715851783,0.08031401878064523,0.017661942385529632,-0.06008149865875863
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.04302228182057262,0.14254318031468496,0.14135883358425005,0.1032301984582069,-0.01989613625305255,0.09690988930548596,0.15653148104372552,0.0026852187315627267,0.00036355725378037695
HALLMARK_COAGULATION,0.025221521679569585,0.07708400814227043,0.1657748223768394,0.1088306267184655,0.03392421951892577,0.07852092796640985,-0.06395406089003339,0.030192299688116327,0.008320013842280021
HALLMARK_COMPLEMENT,-0.008596790930476005,0.110781523720824,0.18666312951706804,0.11390807542602402,0.017900258468535383,0.10621273194287308,0.09620554569413943,0.05055406887475434,0.020525128001533742
HALLMARK_DNA_REPAIR,0.05825694306483064,0.1591426620159887,0.20102823330834826,0.09868564823439308,0.04228225229131243,0.08379224108749252,0.1304308129869358,0.08905267171029294,0.0025409995433089564
HALLMARK_E2F_TARGETS,0.025839525271431622,0.17360296585490315,0.1959236640814651,0.07721780852646612,-0.01790990822801146,0.08192716788749071,0.15136408063897122,0.08458912630226613,-0.005910190799481018
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.04061791917787168,0.16091386299518295,0.18304019910119093,0.10228406826851251,0.029072172674128382,-0.047595376744043294,0.06047061812091883,0.0397164293095282,-0.0005015395551934677
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.035072378137633524,0.03192074017939576,0.11652311233408867,-0.02662659192226384,-0.03208986065623658,-0.050057170713520276,0.02114415673460386,0.10282731955903184,0.08228579539049057
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.010861429826760128,0.11944536851954075,-0.026507648290648222,0.04653156501413078,0.00875840805754433,0.08734890263655203,0.04000215617474654,0.01521182880016168,0.004590329804636399
HALLMARK_FATTY_ACID_METABOLISM,-0.02428722482707698,0.012855564516456988,0.11713406209807975,0.10894217050945902,-0.010079905113959252,-0.04327896308656233,0.08380117430870668,0.05581191731406453,0.024084404159789005
HALLMARK_G2M_CHECKPOINT,0.025025822113630667,0.1776046240285751,0.17282249986706505,0.13458345137034072,0.017470039860880582,0.08163721262572966,0.09879990572503936,0.017303669958262394,0.051346087818838024
HALLMARK_GLYCOLYSIS,0.060355380921655905,0.1274395683100431,0.1413793774151857,0.017653833567458217,-0.00510387276359431,-0.022114843977207147,0.1663753446672425,0.05346393735538539,0.03670542788746263
HALLMARK_HEDGEHOG_SIGNALING,-0.00013263812399546299,-0.10105526207255186,-0.07288647377169628,-0.07664492756049406,0.006129145409796319,0.024752011498229552,-0.005126062470087788,0.09278446217959897,0.043440947451052196
HALLMARK_HEME_METABOLISM,0.05691361702133646,0.10143443749824961,0.1700031342208601,0.03721698603906409,0.019798014916490154,0.05480226104422598,0.09098277651604746,0.0656003067906971,0.018462383281007452
HALLMARK_HYPOXIA,-0.07108431870603735,0.03006466487333779,-0.03820167426181346,0.07931032889195534,0.0007770866700591516,-0.09572429276414066,0.09438654533727506,0.011946931399715074,-0.013859521777958805
HALLMARK_IL2_STAT5_SIGNALING,-0.013593492048333045,0.12928073063445888,0.17981912611097955,0.0036182907180574704,0.06249782851802893,-0.05952731980014182,0.0036799291903190407,0.042128640544561134,0.0010333010721058269
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.007760774469718695,0.16749400131923192,0.12904415971520758,0.08898064495120242,0.005372823570622845,0.12363093035449844,0.03835429268020914,0.07774765992169747,0.03679540158301989
HALLMARK_INFLAMMATORY_RESPONSE,-0.0014099372687254833,0.0015587754851710415,0.05532998048789979,0.07697602553520623,0.040385019122092115,-0.039626456061492975,0.0517446339552263,-0.03642793047796536,0.006392830950042276
HALLMARK_INTERFERON_ALPHA_RESPONSE,-5.931776850970041e-05,0.1470497934605243,0.18030577559026978,0.03386587611139505,0.02611361979071019,0.06990819707432715,0.0306035611617801,0.08400525810292382,-0.007498857930028724
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.007497395954731259,0.06790595375183511,0.15532648438713015,0.09119704254858609,0.023324620392803915,0.07094610371345624,0.0718821737048356,-0.005724078063463584,0.002301569846586232
HALLMARK_KRAS_SIGNALING_DN,0.07574824722887592,0.009750302231772676,-0.022688122131747004,0.02059882613531582,0.0663138662991733,0.096143284375226,0.01198802292520643,0.11426892724099026,0.01567051976974488
HALLMARK_KRAS_SIGNALING_UP,0.027674737334959724,-0.06563421691168299,0.06473273120745085,0.017190340249484914,-0.017713472940980655,0.091632887385768,0.09521598880916594,0.09444551886126638,0.049788775124765226
HALLMARK_MITOTIC_SPINDLE,0.06469905471601967,0.16949111044441992,0.18306563947388022,0.10546817010932619,0.02144511953587378,0.05358800164740277,0.15275053090857002,0.10798121604171818,-0.00887134504868985
HALLMARK_MTORC1_SIGNALING,0.06419299479511364,0.1283758433365788,0.13150158148939944,0.10006754737879912,-0.011974655338732328,-0.04209385614829137,0.0812630579280686,0.009322233568557629,-0.006720519201637623
HALLMARK_MYC_TARGETS_V1,0.061842627902020046,0.16916037073076162,0.21017540210893315,0.06891371875799847,0.038011309768045946,0.09777378096054083,0.1565825246442694,0.0407311802734084,-0.006957637948906595
HALLMARK_MYC_TARGETS_V2,-0.037923781736037845,0.1498203088994663,0.1165896005510661,0.04124799635807035,0.027618604929790406,0.03165779963490662,0.04187100811234562,-0.10974952961752651,-0.015383771466292323
HALLMARK_MYOGENESIS,0.0030138330761207643,-0.053590112105256014,-0.018136247502899494,0.026608529806356924,0.04998357748320602,-0.0027990088975296994,0.016773561424488583,0.057643688147402956,-0.005859498863690731
HALLMARK_NOTCH_SIGNALING,-0.029417252644550407,0.10818808861774107,0.19757697895427692,0.027616409675971083,0.025792471929920496,0.08345281808199856,0.10086059630018332,0.12555100104317554,-0.027299011516529022
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.04841272668025687,0.05353237538459501,0.08527112449057114,0.018230692709830052,-0.006276849378603666,0.10974455343131988,0.12166726379331223,0.022551615871034485,0.006569845297252926
HALLMARK_P53_PATHWAY,0.056891450464004234,0.16403428898339015,0.1578333054884177,0.07792853242102525,0.0006942672921672856,0.03222380510687702,0.08212272839768918,0.0760975869357187,0.010180461771429578
HALLMARK_PANCREAS_BETA_CELLS,0.05510536033614169,-0.04337777804548568,-0.01872505562781391,-0.004421156062207817,0.05089805374601286,0.12612070465331326,0.08012051787694444,0.10771745991303351,0.06391842827484372
