,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,ZH1019T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.032151914363161144,0.06220245746360233,0.06646385713672295,0.09269058965864074,0.019409020048961886,0.03670935155089637,0.12598062499288942,0.07066342782340576,0.012497281264222426,-0.029464961093826333
HALLMARK_ALLOGRAFT_REJECTION,-0.012560064679533148,-0.006739939144523203,0.010706723510671127,0.06041309261150822,0.03156448753510156,-0.020685863362644906,0.01715084054041019,0.026385071973966678,-0.055299846396611896,-0.007566459662930677
HALLMARK_ANDROGEN_RESPONSE,-0.0034550776505708346,-0.00424641508917142,0.08747363024573998,0.12415593750546176,-0.007350178632776645,0.05326371384364955,0.0722696717954709,-0.0013264674597559948,-0.03152011904304268,-0.005723554469807227
HALLMARK_ANGIOGENESIS,0.03217829011477617,0.03254903131567942,0.013800668258845553,0.030038896239883185,-0.02097595211057831,-0.0004739125268413887,0.0044064297450800635,-0.07759022201215889,-0.07332522909356494,0.08045808970409273
HALLMARK_APICAL_JUNCTION,-0.008892655594060807,0.010185457639154774,0.0802018824969353,0.0613247194168858,-0.0529463174104166,0.06831196956457213,0.08439978520917264,0.011066267295053351,0.007685790357812756,0.006645266367527371
HALLMARK_APICAL_SURFACE,-0.032086120066067585,-0.0061452834964725945,0.06529897117210066,0.024278958909428158,0.027173576818012007,0.028844251901478626,0.09508693475889683,0.010661770570122462,-0.08568470117549698,0.059380872832261095
HALLMARK_APOPTOSIS,-0.023629297922445683,0.036452849205221065,0.02182817070355867,0.03251404558658102,-0.09711500757467309,-0.01631953503193421,0.020921649680675447,0.01759188932593522,0.011583322987721965,-0.08168326174751192
HALLMARK_BILE_ACID_METABOLISM,-0.00628075045893681,0.003958327292499249,0.052978602310655154,0.0822094550012361,0.03167751356607415,0.003976304389883842,0.024155015622578557,0.1313753390298673,0.03776993216456774,-0.013723928691238126
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0028936892650847897,0.005315386316597193,0.0647809746909486,0.09178250285829037,-0.04425462370271807,0.0010950065506629152,0.038432572634998524,0.058087301076342086,0.05763447842197959,0.010338337186210035
HALLMARK_COAGULATION,0.0428711005988057,0.04615059364934634,0.02963681243958783,0.08036989797006791,0.002753200104811075,0.015385110271205933,0.12079184461781699,-0.014404235564166472,0.007851705945104143,0.07000472652400752
HALLMARK_COMPLEMENT,0.07022945941333476,0.03845050318515168,0.02552846813252307,0.06752157372789122,0.0018869539901949692,0.05812253880065084,-0.03664413928119033,0.04673386252126529,-0.0037634854160224756,-0.03913992812645019
HALLMARK_DNA_REPAIR,0.024216923539097684,0.007788144273264249,0.09282098458197545,0.10925144256246544,0.02516142097612981,0.06930882027003582,0.10261692555144793,0.08487208663231346,0.0465264165164488,-0.02923148633078486
HALLMARK_E2F_TARGETS,0.031771643652013654,-0.004355691897352186,0.05421878458312511,0.09477336651074705,-0.0222278430046729,0.027967096994680953,0.03400187120197413,0.10001680462703558,0.08655516065042611,0.006822524639423364
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.03352967228625182,0.014455653650297263,0.03491738299985337,0.0593867045237827,-0.06763407605054295,-0.004355803175904893,0.026179880727192538,-0.02560804105390414,-0.00620772575270782,-0.01316573108750714
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.036565136501916146,0.030923133930873616,0.005820028010185777,0.053614552444083106,-0.015590395478195995,-0.02186429900235795,0.13544559430770162,0.09849791099388763,0.01841808051985105,0.010063763189558973
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.03340520510125747,-0.012764042780085461,0.0394276441655286,-0.006694784074874117,0.0015317433363645496,0.03668765356937305,-0.05222000977056243,0.06324273461838673,0.03045717403706727,-0.010083599728178114
HALLMARK_FATTY_ACID_METABOLISM,0.03299238937512587,-0.00462564141522764,0.02646758974084337,0.07293696673343744,0.0005929749272163525,-0.045422846459541866,0.04968084552951037,0.050412766374739154,-0.03656456303574177,0.011081079424388615
HALLMARK_G2M_CHECKPOINT,0.0007275575162037667,0.02625729093155445,0.07033074554882571,0.09942940834790817,-0.011216373074590079,0.004289802393410442,0.10766529800132525,0.04454157804766966,0.029388433265885056,0.05595184838319763
HALLMARK_GLYCOLYSIS,0.04056268356084852,0.003613731860183266,0.07830582747606993,0.07020452344796724,0.021207970754423842,-0.009073857226379699,0.09754117582065243,0.08029324871856287,-0.03324425639086395,0.007347168673254784
HALLMARK_HEDGEHOG_SIGNALING,-0.0064239047815672,0.015073204686646526,-0.01154674466701124,-0.01724516150771515,0.018228137339710893,-0.018086018840765297,-0.026145331005358603,-0.03768787938805371,-0.06235218128892566,-0.07918956250698568
HALLMARK_HEME_METABOLISM,0.024053766863619985,0.008434154706929885,0.08595449078260513,0.08595623096005145,-0.02950834741449607,0.014317412913673987,0.12926159154138556,0.07036350199887137,-0.043921542351656226,-0.03011199527443205
HALLMARK_HYPOXIA,-0.025156981630961837,0.04550228637877878,0.0018029495312611723,-0.05189087619587421,-0.05638043886124551,0.05943486796586972,0.03324283100495801,-0.059310628663912617,0.015876734721047777,-0.04467227392203842
HALLMARK_IL2_STAT5_SIGNALING,0.04003764439931136,0.04563117238703917,0.03572873008855604,0.07528871053502227,-0.035361279929068935,0.0371555046262057,0.04691153466629005,0.004656048192698164,0.005766486312394588,-0.0010254064309723498
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.02803552550757709,-0.003591149466664934,0.049930604517121474,0.03462009502751006,-0.09497737510144977,0.07968395150503896,0.009080134585470946,-0.07341670145349868,-0.026346726220519413,-0.04463752756681012
HALLMARK_INFLAMMATORY_RESPONSE,0.03573229907008075,-0.03829090771200799,0.06388536638675069,0.038936580413773306,-0.060242086633082656,-0.04970389458486012,0.002064211858452145,-0.02570390109564634,-0.05549159287034994,0.015806168853583342
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.0023567096408368296,0.03292159018478138,0.07021378346572436,0.07386245290096266,0.0514466577458057,0.07245552550085697,0.06018475585094195,0.06822039444002877,-0.004887433212448847,0.043852700750619956
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.002111273276714925,0.05607829417649369,-0.0016394569943377127,0.044553508468731746,0.017150106000598596,0.03136276546065879,0.05692158176219175,0.008318018937279967,0.019094073456738463,-0.04662439676308842
HALLMARK_KRAS_SIGNALING_DN,0.037615515195648486,0.028632537908457753,0.0227052971628988,0.0773434915587216,0.06395922331379345,0.07581041105848307,0.03782493933829317,0.09793557055239271,-0.004231728232196199,-0.059770032010818
HALLMARK_KRAS_SIGNALING_UP,0.012917345370463134,0.01948165496361221,-0.016038548901276893,0.0320932491377299,-0.008025301824233345,-0.021859375820596487,0.03782292439999467,0.06590771801250209,-0.08099004522724242,-0.14092569369129251
HALLMARK_MITOTIC_SPINDLE,-0.0012939195148668197,0.011549356806982332,0.11453391485282642,0.11206143620464136,0.012374693031754216,0.02186870676953501,0.13535561529698645,0.08741288229554092,-0.019176775636578294,-0.027552070518045292
HALLMARK_MTORC1_SIGNALING,-0.011209278875043548,-0.035699946685510464,0.07756491463911469,0.0774086234946606,-0.0045732163822235225,0.017379994218236407,0.09539241973918934,-0.0007892287319564333,-0.05074954278839557,-0.056866170197902806
HALLMARK_MYC_TARGETS_V1,0.00523273244527881,-0.014459800188700637,0.07185668507208347,0.1084604294782753,0.022389154722884646,0.04359660616453048,0.08126825683686993,0.06797372693289584,0.028937994506971747,-0.08174985028499421
HALLMARK_MYC_TARGETS_V2,-0.005840818261315089,-0.003994295994799722,0.07047546121321542,0.025284717981556747,0.05478563684999305,0.015836028986460356,-0.002824998951516048,-0.01084915552255221,-0.011260360500838203,0.04797960833745532
HALLMARK_MYOGENESIS,-0.018245515488938865,0.05257565027983744,0.02917972409433418,0.015661791384393015,0.006147027051100241,0.03946552326118836,0.13671623473297617,0.05536734996030569,-7.281937215017656e-05,0.008133551296395472
HALLMARK_NOTCH_SIGNALING,0.008662858917695157,-0.005213417859444685,0.08130909251775381,0.10003948076026904,0.02197304456320031,0.034189633088565104,0.058026396462634154,0.08369358053016883,0.04901106328333675,-0.048049230698491124
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.04429746899275393,0.012859324764180469,0.06459771661096829,0.026846367299081773,0.08315232515708249,0.020052909454740024,0.03292875018697008,0.09130959966179365,0.08883615545272695,-0.07564317835362126
HALLMARK_P53_PATHWAY,0.04788242924882318,-0.02229767054403501,0.03228260490300564,0.08284011209253604,-0.011043287504004174,0.030005868979814155,0.08376376716239989,0.07241209210170975,-0.002612134152561223,-0.007855580454569107
HALLMARK_PANCREAS_BETA_CELLS,0.03002590542688396,-0.0497346747790428,0.02192876596243051,-0.014190182891409452,0.015561690337321231,0.018035919570680254,0.04492475928978672,0.07128127389104287,-0.019021384669902153,-0.09978401248207072
HALLMARK_PEROXISOME,0.009952568869019903,0.008420684624503749,0.04190436085715922,0.009236617140536611,0.02656986117519288,0.0006274107699215983,0.07468479717429413,-0.0007124737142634358,0.043431783521215225,-0.06983514356640076
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.042788243498605334,-0.0018909926568681898,0.06164899890848861,0.057936905509912,0.005797069767525032,-0.014402160199835756,0.11894015329283933,0.05022534952502405,-0.04334888685261006,-0.09919218351809264
HALLMARK_PROTEIN_SECRETION,-0.016231006765512052,-0.029899473965874307,0.08208996521437849,0.09576166802383733,0.017889306244617865,0.026513518948844572,0.13996955595830343,0.08582974752969418,-0.043514688525053184,-0.06971467224819877
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.031131839569357774,0.06772208803584877,-0.023810718660383815,-0.018051829588696874,0.038466273522725386,0.0363504066232693,0.00026435435906161617,-0.007372297773757134,0.02087889129934244,0.03597471667596335
HALLMARK_SPERMATOGENESIS,0.0790951414306845,0.020330464943029723,0.023651972790958414,0.09792779640722821,0.06175175774028122,0.02464646705731119,0.11792885760938883,0.07994178268040616,-0.03767946988299127,0.003027418814902383
HALLMARK_TGF_BETA_SIGNALING,0.011418893851033073,-0.025540635160410587,0.09258786682475381,0.08777439832483601,0.026362565754741444,0.008922265531021633,0.015069076535954129,0.03942915799492212,-0.03335079733651128,0.04258020624578908
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.029846032978477138,-0.001067986501647282,0.020448302660766023,-0.05532421138080069,-0.08723143693292984,0.002028567262602047,-0.0613856128626675,-0.03835167349524027,0.06795487194157096,0.08924977327067428
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.01364284695158054,-0.029057278506691226,0.07367681832642808,0.11195146328134392,-0.014291295442741693,0.03661817325219365,0.092606111300139,0.06379241618722675,-0.046117731717040734,-0.01753985639878024
HALLMARK_UV_RESPONSE_DN,0.01728720477621579,-0.033078879055997164,0.028188954285439015,0.023808691063511814,0.04319410880688277,0.05732558872430969,0.044266743292782615,0.07472413203340598,-0.013112579814272472,-0.06788465432264881
HALLMARK_UV_RESPONSE_UP,-0.02147531222978409,0.06221733782136051,0.044039352892250735,0.020564101187721166,0.00864117071503091,0.02945270902941879,0.1456513307323,0.064756573981683,-0.006231222773970519,-0.04878043403512001
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.02415200119177835,-0.03417755754827072,0.08194870202941486,0.12710597540913882,-0.043789670482847334,0.004855155302408327,-0.026181073053066422,-0.021101992745326648,-0.05797506714782404,0.10022985489385829
HALLMARK_XENOBIOTIC_METABOLISM,-0.01153725009705796,0.006335136673560493,0.011244826455750064,0.036840776897375076,0.006644355217839589,0.047246891866407945,0.1541947615463073,0.09432320443616297,0.06003923198248124,-0.025308441314699396
