,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.02710519739468041,0.050623336734530594,-0.00254415088943785,0.04275210657939685,0.2376365708709671,0.011561118210366749,-0.0016987063501442867,0.014894390340500252,0.06806410942799317,0.029130996997876437,-0.022166879373224743,0.05724574517851608,0.04478045572355259,0.06499134129050389,0.07174788324326811,0.06026742970085739,0.12950336200462936,0.1353393459443055,0.08567355420079108,0.011349125720096312,0.16517473269311353
HALLMARK_ALLOGRAFT_REJECTION,0.04099393472932195,0.09621080294575557,-0.01873742576477853,0.06985098047421713,0.09800181033800598,0.01220287890314979,-0.04151519151488597,0.05686795686201279,0.10595936488270734,0.032260312534470946,-0.023986664666995734,-0.009539409602248411,-0.018091849297058926,0.0008167003631256039,-0.03585150318694946,0.050657141672622,0.020406639648768994,0.02493968820522212,0.054319991427812166,-0.018929013813382706,0.02188829675290181
HALLMARK_ANDROGEN_RESPONSE,-0.0022914392953545504,0.03260987546838999,-0.02674692757751318,0.03904160894628774,0.1431721274124098,0.030904605053707745,0.1257142206399973,0.03336553438892712,0.033572118006451254,0.043729832041620974,-0.035723789090052034,-0.018987884537514092,0.06030851825096776,0.016377121396327604,0.04200820179643473,0.03761535273092036,0.16641039517088801,0.11852857862616042,0.09579312759327327,0.005077392601026732,0.10356805488872362
HALLMARK_ANGIOGENESIS,-0.04783821231036477,-0.0723281662831475,0.0074282816229820645,-0.09783089218046641,0.11503672049506909,-0.04806999232612418,-0.11839138459655361,0.044732650694843584,0.04681153613178882,-0.00016411130783133482,-0.04264437140597839,-0.04279035412211042,-0.06628193978180252,-0.01033608486957546,0.04904870927652542,-0.005493040421884734,0.12711856804010344,-0.006359875436262448,0.021699355045150998,0.04227308174860402,0.03445746513475433
HALLMARK_APICAL_JUNCTION,-0.001171050902267043,0.020776862762271166,0.011427756094856429,0.058607420022426984,0.26402618952725115,0.04194620098577846,-0.025397080397714863,0.0543899850693442,0.0833075973276157,-0.010215057344007593,0.0010426128260832153,0.05140141059486401,0.03000445553292216,0.033928898659611725,0.07568859417145,0.034097986768980154,0.16683169815219182,0.14980562813459303,0.16659436884240308,-8.314748867485082e-05,0.11235669210687374
HALLMARK_APICAL_SURFACE,-0.06542387048561314,0.13106928309345914,-0.054184417826267546,-0.05491665182264503,0.2391054551831289,0.07874153879577989,0.0018108939092037833,-0.02562814277431356,0.031887966710573326,0.0053646744226900295,0.048100362843496745,0.04388568772622196,0.07954397862065252,0.06814449164193713,0.05483762035187103,-0.054308691849163024,0.13905918944734483,0.13383135094901974,0.0630464300989773,0.014932366689685143,0.15059545137484426
HALLMARK_APOPTOSIS,-0.009784688373070841,0.0457754222469159,0.0011640453156789427,0.03171450174130178,0.012907864746972536,-0.04340333003434954,0.05434187509182085,-0.0577364576371735,0.02137009862444222,-0.004396427752241433,-0.006058238844308929,0.029238095394022733,0.0451478883562602,0.03640489295496329,0.06606488112391538,0.0024533312231243445,-0.0043205019347844365,0.018053252030467117,-0.007477670784487945,0.03810324634517948,0.058997120560548545
HALLMARK_BILE_ACID_METABOLISM,0.010718791410907163,0.035265531053678086,0.016785227179528146,-0.021238709478226675,0.263366266873284,0.041750228388526406,-0.05298295942101721,0.053130915728815974,0.019651613199339835,-0.0033900485144943136,0.0344263828664341,0.06571680324042982,-0.015882892325844538,-0.007741251468386578,0.04410474568528657,-0.006481748657024967,0.12854121473043836,0.13089968266278923,0.09826631169371432,0.0009720562006150233,0.08468972109159763
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0643763462389277,-0.021150741144883488,-0.01269141334600545,0.04269020861272416,0.23974124384909,0.05815501950451835,-0.056441060310956616,0.021362102668715997,0.033899347546285624,-0.03548888113446465,-0.018687609495003803,-0.01344817050470338,0.02443779004142651,0.010437638673006353,0.051166330141344,0.016151166199216655,0.1576194618620649,0.13982606604756304,0.05923528841956864,0.05639603211914793,0.11080521340675331
HALLMARK_COAGULATION,0.08088794240153267,-0.0028935143839882885,0.004078980583215583,0.0061866721952744,0.16926745121878348,0.0014641198890724021,0.0695273100231478,0.02965593336335645,0.041911199449224924,0.0372359617407115,-0.05610938123128679,-0.01387340559330274,0.03766471078831922,0.006286630615414362,-0.022416833632468196,0.04671163651790249,0.11824371904502393,0.08394018880681157,-0.061738950102423626,-0.004710716454572115,0.10586025298267628
HALLMARK_COMPLEMENT,0.03538514306979854,0.10881340667564018,0.012529664458960723,0.023023893991004404,0.248875321396198,0.0019319302832539783,0.13092025136039329,0.026540580222286204,0.12084428606094332,-0.001724901625187233,-0.004065339232666609,-0.016071395420521502,0.03287804012899895,0.02817980298267381,0.09419924893744182,0.027620364576155226,0.1390796838588083,0.1276824132101062,0.0915587229516217,0.04268810792019452,0.10699596152157857
HALLMARK_DNA_REPAIR,0.047746033013786215,0.03964366343554,0.024498685554185145,0.07487566827387931,0.25029794889801493,0.01634647668613947,0.04921381926144565,0.08632389120660174,0.09637777951094756,0.013467030573417513,0.003914724437548597,0.040668737593530624,0.04795002047547024,0.027183389315067277,0.08796377940264084,-0.011215198444337722,0.16069404790202874,0.18108421630755725,0.1949937005601839,0.0066248128208352295,0.13031680156666633
HALLMARK_E2F_TARGETS,0.025584612836853638,0.07451339186183589,-8.801006696439438e-05,0.07798536345484397,0.20230479299236742,0.04218179461281579,0.01746480672831649,0.06907706089031174,0.040755898863996484,-0.020984733952704757,0.04974848293414555,0.03287591939363724,0.0353450420256903,0.026602668552918093,0.09779913946776152,-0.010155450780603934,0.1856875696139933,0.12890759931127865,0.17270645035717797,0.043025526843482355,0.11635684309787216
