,MGH258,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.09628850365038862,0.012178561353786114,0.08785287372506284,0.06798527841897012,0.08047678983610579,0.5159799044751457,0.0677562981085325,0.0380484403900422,0.014630736050686807,0.14392383178093957,-0.003420397445916929,0.24455126202769645,0.23374772220327067,0.20045016572967006,0.04584551923116977,0.06075008546108216,0.11288936928905251,0.060668186425115095
HALLMARK_ALLOGRAFT_REJECTION,-0.03786836899598677,-0.024916903118906528,0.08491659407868572,0.09903911619539917,0.028478168757924385,0.7045538307689945,0.06921106749305267,0.04367020462970006,0.04057010473895497,0.08087938749027715,0.002058428556533869,0.10008925194480874,0.13314656895423208,0.07988464307369059,-0.010669640690413793,-0.005824217524035716,0.13766197263900184,0.031207672828496055
HALLMARK_ANDROGEN_RESPONSE,0.12362022402316483,0.04498412631499395,0.06369162329712855,0.028252424896767225,0.07837077516147174,0.667985502826944,0.09180151934543253,0.007132326045355132,0.06788313099202826,0.09598421241616177,0.019996056468495782,0.2382291536147456,0.1188626027391372,0.15904259733431733,0.04775852282332717,-0.015207479070793438,0.2051538015983594,0.11424730586288936
HALLMARK_ANGIOGENESIS,-0.12507204293446297,0.055600735327178866,-0.05257141883689495,-0.14983355045485464,0.03497340828289558,0.7049831978458805,-0.018430837650442972,0.10348775121911158,0.03303350566976744,0.1155027551578666,0.02921472434353499,-0.13801385324740847,-0.1513017971721495,-0.1951570612208313,0.09606369667021875,-0.09057565994572142,0.1435584048425071,0.05943930703377509
HALLMARK_APICAL_JUNCTION,0.135312010416403,0.011524795953566024,0.1603702737483691,0.055721525467644764,0.0709312863166147,0.7103547155990633,0.01782308921961921,0.028839650277552906,0.07723860701886445,0.1309433725613043,0.05184547209766164,0.20918515223100392,0.14988213220917077,0.19312956315848073,0.05556951132446222,0.026972448759132246,0.21259371106847263,0.10574172352658721
HALLMARK_APICAL_SURFACE,0.12028000742697958,0.009315820900743127,-0.0007343173440053389,0.10913020022941643,0.057802722100694474,-0.3336739092859748,0.08598145558504426,0.03347709017813567,0.08106007684894129,0.16642291602299994,-0.018771306195350543,0.18744579800079691,0.10212780969643355,0.14580653932536866,0.022624314109859007,-0.0266163043565793,0.2207649773060806,0.030499367121534535
HALLMARK_APOPTOSIS,0.06751647366849228,0.0006398629385359066,0.00306410990052142,0.03867691018627629,-0.019582556882165692,0.16664747805983315,0.050565782559601216,0.03131033627532554,-0.09741994314670532,0.04271411235954367,0.061582959870532736,0.039376559429764486,-0.1636666311174476,-0.05201358395984107,0.06691981994154181,-0.020866488324315823,0.05559154918407642,-0.054860272226563554
HALLMARK_BILE_ACID_METABOLISM,0.08925758491404931,0.02342343070523114,0.05036081337825699,0.06787622509666733,0.050483831797606696,0.6883536264883608,0.09192677341478914,0.025912718857193883,-0.07122268485725605,0.051631858472129824,-0.020757467276085604,0.18433572017454822,0.13627570464527994,0.1711488837083285,0.036696848503356326,0.05126958341427347,0.01073028650290208,0.1508613858679601
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.11081447310112469,-0.018105868465994598,0.09315032942416714,-0.017091289507720958,0.05860189847765244,0.4866538771944173,0.029560397410420918,0.1029306466035855,0.03971209303862938,0.038730594077536415,0.0010273585313972486,0.3325098054749187,0.16952995797449255,0.17154652585304034,0.0243879756628128,0.08610319606611452,0.011859321624037536,0.09834093745378468
HALLMARK_COAGULATION,-0.01919487181596719,0.02459230134521198,0.05677403050149445,0.0025413555373987266,0.0449946692995445,0.6562503955368955,0.0509584226846849,0.08789321586384746,0.06621234504695556,0.11795296330925659,0.05498309211540122,0.14334944500914026,0.07044622628983177,0.11135658873127147,0.07295423572268293,0.002772529318674396,0.23529053717268206,-0.03543727250906521
