,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.043942768084434966,0.004713532645893623,0.04497122132403751,-0.10098159983805331,0.07100912001845036,0.014040932116979318,-0.015512420769153558,-0.024123592111659903,0.051801835407821066,0.07137979830060916,0.07061779989670905
HALLMARK_ALLOGRAFT_REJECTION,-0.029773919164202182,0.06820420996293267,0.021298879600878524,-0.09553529219742846,0.028959294334741224,-0.0010061994052620235,0.031242456717433476,0.06617609886143158,0.06368623403650758,-0.0990544701593361,-0.010762750996980132
HALLMARK_ANDROGEN_RESPONSE,0.0349766235700945,0.12140938196722911,0.022258708539161485,-0.07438103795179346,0.06621074277674398,0.0365056821733522,-0.010955743064559919,0.021471158479584578,0.07505905198521189,0.11470685052544066,0.04445731210581441
HALLMARK_ANGIOGENESIS,0.052915933692714544,-0.054735833035264816,0.020264335973490425,-0.10100919426662018,-0.008576902673058554,0.04548616268716263,0.02480660220020607,0.006038543765723131,-0.02463074287307481,0.051881733503995185,-0.11255361954543085
HALLMARK_APICAL_JUNCTION,-0.04061603794345837,0.0030710648972384355,0.026729641280698234,-0.08664605083703883,0.0367924074867044,0.03759269062276144,-0.03747734605682408,-0.03901177033842319,0.10496938018474505,0.10371195509883159,0.099178816866196
HALLMARK_APICAL_SURFACE,-0.014283273495032178,-0.04696559221567592,-0.05431424192152128,0.06570270432572126,0.041561193451883506,0.020690074099701687,0.004151834443014913,-0.006748863949857297,0.03756518829825863,-0.009705199828801064,0.14359084935942937
HALLMARK_APOPTOSIS,-0.04200334914375679,0.0871644469913853,0.03833076111773172,-0.01585517352733114,0.02154079805791482,0.04306512131745272,-0.020636072389363866,-0.07395716943027972,0.024145712970758872,-0.05113921223676517,0.05809692245035093
HALLMARK_BILE_ACID_METABOLISM,-0.012560995346610402,-0.07157655397153467,-0.014881896495691323,-0.13521988398034354,0.0018165988585877508,0.057474853722919134,0.0038562905877210325,-0.018073211567990154,0.05516602536981475,0.09281183361871162,0.058771233821910816
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.014018863409798299,-0.04225969744481371,-0.049797788458683864,-0.05085096729975007,-0.01055378570246622,-0.01025935552296402,0.0352649264762403,-0.02612089049853537,0.04148043107288015,0.13956482729227684,0.1465954568302552
HALLMARK_COAGULATION,-0.05119383196527696,0.10819680027328216,0.05810547152744675,-0.10084862587790594,0.07554261445332985,-0.03719489541875877,0.025785199271435702,0.025890988663384337,0.07233810278544629,0.06616089095595781,0.0731182281076981
HALLMARK_COMPLEMENT,0.002843944316597042,0.10802974808700777,0.034748191719466894,-0.06302651731662459,0.024324611447118182,0.041558961899538685,0.03578412240260884,0.004414515712068626,0.048132471786649055,0.06506086508962136,0.06275924634566497
HALLMARK_DNA_REPAIR,-0.05033719854463267,0.07673096542430356,0.020640496000777823,-0.1019817018577623,0.07255171492410227,0.027351316268523707,-0.008612014751696578,0.04668900497739637,0.06167661634880565,0.13584504185721102,0.1592110949956074
HALLMARK_E2F_TARGETS,-0.035006412195619695,-0.009732632231747957,0.01248204299979244,-0.09905350661917922,0.06410897646042442,-0.00022746965083171437,-0.02990575797039541,0.004294826590781014,0.0910898140859481,0.06574037008226301,-0.03420779629118729
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.01924827080361012,0.03173879582450603,0.06364551433813223,-0.07541744582187719,0.032060309647149995,-0.008660951716209599,0.00911239077295638,-0.013365078568887693,0.08446327085509658,0.11522930335710876,0.13024452031744768
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.015047667567907522,0.07312045215841788,0.05003833944905504,-0.09417003611862472,0.06782506615309918,0.00460729403297374,0.01217244697471803,-0.01347848695085669,0.03553953692811702,0.08374662562194027,0.11884558366658565
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.04825604898127006,0.034872607004893495,-0.014397844943237075,0.09187072164155854,0.009744938026352111,0.010095649020633223,0.00785984334455561,-0.012929754647616608,0.013717378082458508,0.07468734085038396,0.015605341688463292
HALLMARK_FATTY_ACID_METABOLISM,-0.03017869116814517,0.0652948230388043,0.04421071840705777,-0.06040939523409668,-0.028636737819440778,0.05654690078606693,0.03661826467056103,0.011178400466199959,0.03360487049701797,0.08483174970332104,0.15349439486777094
HALLMARK_G2M_CHECKPOINT,-0.009684839786921062,-0.05371036968287083,0.018819916565158447,-0.09255808326438687,0.0551675697254818,0.031923467596771164,0.04073474952285633,0.054440781921943376,0.08370339090964996,0.1112184762210579,0.06084086697276341
HALLMARK_GLYCOLYSIS,-0.027327541265076544,-0.04026364830945711,-0.0088679079509197,-0.05686943057614181,0.016389719364559786,-0.011731921236876896,-0.03949705791457168,-0.014211942258644082,0.06464214481652801,0.09352422563236543,0.13069206457596838
HALLMARK_HEDGEHOG_SIGNALING,0.011965017588164074,0.04444406622315758,0.013098111547508487,0.07537389933220627,0.03061181607066177,0.008263728188814353,-0.03403197994945907,0.042751281200413285,0.05638373978125207,-0.040351774961656484,0.1604616355685281
HALLMARK_HEME_METABOLISM,-0.04436013285679789,0.06264896155890273,0.051530439702931204,-0.09347625862743934,0.05629266830812018,-0.0005182427888211531,0.005101880814771599,-0.026550902858519864,0.04331526347995617,0.05372651356225702,0.10300524220825022
HALLMARK_HYPOXIA,-0.004788388372628586,0.022320803935830334,0.03520392782887344,0.06328919093168883,-0.03852626719935452,0.02014022850600935,-0.04452549550610937,0.0020471892271904236,-0.004485084040570702,0.09564167789569221,0.059013387486686046
HALLMARK_IL2_STAT5_SIGNALING,0.016450205167526998,0.018341716310571094,0.023523707359747598,-0.07801528313154481,0.04705893474516403,-0.004226513548848036,0.011385837843053836,-0.001963476110869161,0.053933452104696085,0.10507992489947186,0.09123174805996212
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.03869820924139341,-0.0456412793290912,-0.09848571844264394,-0.12237109787039455,0.007817818386244907,0.03359889404173461,-0.012476957514276374,0.01008923644754958,0.02483523881561357,0.13101580447390998,-0.016532736286455893
HALLMARK_INFLAMMATORY_RESPONSE,0.013160252459821522,0.07158186614680206,0.011399567996986555,-0.08903296625323127,-0.03670378440264469,-0.003960342080460828,0.05048205246466288,-0.005270148571225843,0.024571441321896138,0.06841946968334875,0.11912166155520684
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.04364359960608227,0.03790624429463953,-0.013074883531094093,-0.10222377212840049,0.019904160176204576,0.0284390297978324,0.011929092683557574,0.034053988137961726,0.09609952697957726,0.007661040448366986,-0.05561875080128261
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.018361035837219413,0.006523857630741509,0.058036402111493475,-0.08766435091425052,0.06276277935100144,0.0323345259155714,0.014799400506018523,0.003132293175706665,0.03812125747116202,0.12916908671499433,0.03116565926059206
HALLMARK_KRAS_SIGNALING_DN,-0.060983400091337375,0.03934158914657032,0.03964808505098557,0.011831232928308804,0.0418817826339181,-0.05173565414509807,-0.028286718430698635,-0.01364549407948537,0.0572952871250857,0.009605315694735179,0.14001940927142098
HALLMARK_KRAS_SIGNALING_UP,-0.006079906437751218,0.1301637991974338,0.0648166112216935,0.025659877002168725,0.03861719384171562,-0.02960528415281484,-0.018323858341111728,0.011969901679905064,0.09347917799650317,-0.06568622927330546,0.029800258930616236
HALLMARK_MITOTIC_SPINDLE,-0.05145615959105048,0.06366114158764463,0.004134737239686558,-0.07783555563249533,0.04865658858442627,0.027678863038986284,-0.0033947427578559465,-0.009743353397455658,0.06961097120345908,0.0532097215344337,0.15487540885725748
HALLMARK_MTORC1_SIGNALING,-0.038476001822963825,-0.03729966659328803,-0.028360449347660563,-0.08091982549710065,0.0056177875245673825,-0.0199647912141946,-0.026866355960142172,0.010049613655573858,0.04967930205713319,0.09912655871558301,0.06698149215055163
HALLMARK_MYC_TARGETS_V1,-0.05527361219453817,0.05740356503794708,0.04093150394134511,-0.06749855809075643,0.03083460892154079,0.009399919676927087,0.007556926460039563,0.005975832417206834,0.10163393389667573,0.12066049787508339,0.15945597395367905
HALLMARK_MYC_TARGETS_V2,-0.056150063572405554,-0.03889924739952092,-0.0833241649135111,-0.09948753967106061,0.028730012479612106,-0.0062938886535373545,-0.006983206423210742,0.01979515861776859,-0.0018803830015583685,0.09036308140454007,0.0018630786297617985
HALLMARK_MYOGENESIS,0.006703744874758349,0.10481294895617045,0.07844694286535436,0.07372091146890401,0.07541508443628277,0.0031888545297483893,-0.0033801043502820222,-0.01783412436986899,0.09320304920422919,-0.014273648946234526,0.03261088797337538
HALLMARK_NOTCH_SIGNALING,0.041411873003102916,0.06156177482728819,-0.033694649019930814,-0.09687196270662257,0.007995073585202048,0.009425322853808335,-0.027830485598709705,0.03430797099124168,0.10678805032992209,0.06388727220378222,0.06927516712114704
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.04027756563721794,0.05935899233549025,0.03764561424633355,0.0516785541413903,0.035455245383092006,-0.02621310016794905,-0.021176707725354377,0.027663653119727256,0.08047420761856912,0.06875436386974731,0.10139541713575216
HALLMARK_P53_PATHWAY,-0.03486501596565038,0.04871222015053578,0.06303098794097146,-0.08380901402596755,0.009345862528271664,0.02418754409523959,0.0008825851596351807,0.029520298453289174,0.06620704666581377,0.11048597148380987,0.05627787434040935
HALLMARK_PANCREAS_BETA_CELLS,-0.06288549042730365,0.09828835985534187,0.040032213041719666,0.07244220855155278,0.04003803082499061,0.019053680080452245,0.0015296175500123152,0.04338340065018609,0.05463973555196001,-0.05809692358094508,0.10317773056313582
HALLMARK_PEROXISOME,-0.011461555916285397,0.030583679038494283,-0.005104742144702231,0.011590334327974728,0.04792097405551749,0.013158201083580581,-0.008981335336842486,0.0749031104730872,0.03520184147254557,0.09797215539244615,0.0513863703119499
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.04178384915324133,0.07639553661479241,0.05071479905790275,0.01711432087793006,0.05814138568844042,-0.022972817219087286,-0.0225982986823143,0.00036735630991446513,0.0853551825302674,0.1029097540572926,0.12222105813349865
HALLMARK_PROTEIN_SECRETION,-0.017882790835295467,0.086012124796219,0.04295572964675474,-0.07759189068671518,0.06079731616324534,0.030169636992006508,-0.0019372154073926222,0.009825104874156557,0.08072883017525169,0.0724261355662422,0.056307256408761316
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.020859201943289905,0.14187800697891026,0.0742234000230051,0.026676417804029552,0.020393924736145798,-0.018306585394189296,0.054519884635917136,0.06332773119243856,0.029989968202994714,0.07388520775723549,-0.06292824291851454
HALLMARK_SPERMATOGENESIS,-0.03368657567984005,-0.007588878077508579,0.00633371922332861,-0.03982950014315398,0.07216504293430633,0.006232940749509009,-0.008548842687980295,0.03340473781162296,0.05392922307343851,-0.001927754415279791,0.13726709014981642
HALLMARK_TGF_BETA_SIGNALING,0.017377530361225132,0.041174480055741265,0.027948023729336455,-0.08573427010360679,0.06525655974497513,-0.004902433591214543,-0.037192987338045595,0.011983237336790091,0.08708068188559356,0.0414757420919358,0.07507206468192489
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.05034198612585047,-0.002878124152300731,-0.00559855545449817,0.12375918559107583,-0.022472549878117937,0.006932436198652372,-0.008708199749004235,-0.028354764369893468,-0.11511726742002862,0.11002330386360845,-0.11132817438161469
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.05654201795765464,0.04921009735727237,0.01498343124286528,-0.055907092800056145,0.028258213034638418,-0.015203684273037029,-0.003099310775035233,0.010730884692748301,0.08094359486091067,0.11196482837168453,0.10324714037677889
HALLMARK_UV_RESPONSE_DN,-0.033093788489127265,0.09079894872499807,0.048096452335170826,0.060575767107595144,0.02885438448217242,-0.018443550699120143,-0.004111746103196027,0.009520378420311252,0.054259834329210735,0.06770142858108989,0.06699318820094875
HALLMARK_UV_RESPONSE_UP,-0.03122560326831709,0.09522320010024615,0.01170662854473584,0.09092039791082672,0.01694947708500016,0.037200176811589165,0.007420382940336313,0.006855473533379455,0.027007803666872617,0.07952102299564429,0.05806208979540613
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.0795188597810746,-0.11627668522112772,-0.047197202633791256,-0.09768491605872452,0.038323053204677694,-0.0516679740874385,0.011638089162033197,-0.04135593259520277,0.04277066429936822,0.118045197126601,0.03459961397949064
HALLMARK_XENOBIOTIC_METABOLISM,-0.0003218483759858559,0.08429846206849792,0.07622259723730873,-0.04608929387419128,0.05055414334583956,-0.0055769775496230444,0.03478632548202197,-0.00556643764634795,0.05825085091670222,0.09714366535291936,0.04375324961576866
