,UKF260,ZH1007inf,ZH1007nec,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.03463705270852898,0.13847998056108893,0.07435404834115936,0.13849639853027212,0.1071909368387982
HALLMARK_ALLOGRAFT_REJECTION,0.1259299538272548,0.13006117919799087,-0.0275972670158502,0.10575055873367108,0.038980143760100935
HALLMARK_ANDROGEN_RESPONSE,0.026263799969493597,0.15396179259942613,0.1459410680170816,0.08853672178414515,0.07284882398348444
HALLMARK_ANGIOGENESIS,0.009669348881413202,0.1106679007817446,-0.08747824413462553,-0.09211440197819505,0.026270035662527818
HALLMARK_APICAL_JUNCTION,0.029394998194848736,0.16649299605414242,0.07535826173112553,0.11110168352107275,0.11332108173450431
HALLMARK_APICAL_SURFACE,0.024341881470441588,0.15724158236965727,0.06005736478472456,0.04079131650747131,0.0805110001630926
HALLMARK_APOPTOSIS,0.07113051894234754,-0.030662461182834628,-0.06237159614736685,0.07149804738735661,0.063092003046036
HALLMARK_BILE_ACID_METABOLISM,0.05317325411382297,0.09241587029949677,0.08855889517809687,0.10689344955345133,0.11156893552464911
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.014973499063994715,0.14825996729276156,0.025617947348973026,0.11226153303335874,0.13504377242314808
HALLMARK_COAGULATION,0.07676741970665064,0.04795941598233394,0.13464768804730945,0.06931864951696183,0.10721188265925623
HALLMARK_COMPLEMENT,0.08382536647342598,0.13692923585663652,-0.0011493891639804813,0.10365785455340051,0.0681301107989854
HALLMARK_DNA_REPAIR,0.048216359481909644,0.20552994473204148,0.03173224004686456,0.13832637238727932,0.1221038333588085
HALLMARK_E2F_TARGETS,0.04159592432763003,0.09970333256542782,0.015036864129150897,0.08414191474783962,0.12164070928831985
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.051697866562998476,0.1247883161256032,0.0657310211246599,0.008219917909151192,0.06244453802314752
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.0063026567912363805,0.11716683565792615,0.023529107222095957,0.09320374633641335,0.06429340133190684
HALLMARK_ESTROGEN_RESPONSE_LATE,0.03852051187707089,0.02211815571342335,0.03134728138662512,0.09470259736677697,0.07270628168518675
HALLMARK_FATTY_ACID_METABOLISM,-0.029115933798219255,0.020421707668334826,-0.0678876639147662,0.05079878888614904,0.012603463034419272
HALLMARK_G2M_CHECKPOINT,0.031161072726540208,0.10651070346864476,0.06290570627506015,0.059211116277313416,0.07647675426597278
