,UKF251,UKF255,UKF266,ZH8811Abulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.056181543120468636,0.08043085121704688,0.048076961256364875,0.11889625677514416,0.10120369133273144,0.05615226995371584
HALLMARK_ALLOGRAFT_REJECTION,-0.0033217507330036322,0.08191327248573697,0.09070430646210068,0.11921489027491974,0.0612504230950122,0.04794315869492929
HALLMARK_ANDROGEN_RESPONSE,0.026766964879102347,0.03647527080819353,0.10167978338600749,0.14046542385458882,0.12560271759567712,0.0973741359328532
HALLMARK_ANGIOGENESIS,0.06062385523570006,-0.04405101627021423,0.08681351787398249,0.09672212698749176,0.05601596745970918,0.09230331898798277
HALLMARK_APICAL_JUNCTION,0.03702254259981369,0.07320051175390073,0.11546381371533984,0.13344883716374278,0.10465904612044924,0.06686796800389089
HALLMARK_APICAL_SURFACE,0.013293447123724739,0.05698627340236756,-0.01728685807842713,0.11648436903954835,0.09740621669245873,0.11695068094099281
HALLMARK_APOPTOSIS,0.02132296496581934,0.06652878543557705,-0.005388428619069074,0.0410468452269237,0.06410168787770622,0.03332184148948828
HALLMARK_BILE_ACID_METABOLISM,0.013545230787644838,0.01112699128058987,0.036981191687400314,0.12015063977305665,0.018864545587031437,0.007272254636347674
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.003357134104425402,0.1045854019325384,0.1356038428177606,0.11299475560876965,0.07449801982760562,-0.03448972674613395
HALLMARK_COAGULATION,-0.04626168061639541,0.11101759193051516,0.08974642401520319,0.15876072917130443,0.12112923832649647,0.04709761359766715
HALLMARK_COMPLEMENT,0.030670619998179244,0.08386368857135472,0.03820907544422287,0.13671932023488959,0.07261856966092767,0.07810249684315243
HALLMARK_DNA_REPAIR,0.08350001254341977,0.06764431637215998,0.09334164784596996,0.1414229165887648,0.0452226622485179,0.017053396934938125
HALLMARK_E2F_TARGETS,0.05743247727030094,0.06091016920217126,0.09913726147611576,0.17034462229729996,0.016028819585145678,0.015317152929326224
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.027212845461311447,0.11182758838634323,0.10134675863467697,0.12203862647657367,0.09252602456243758,0.10237241932701216
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.011124528205552821,0.009251200313041828,-0.027920009442508054,0.11528799877222985,0.09688679791800213,0.024185092680235918
HALLMARK_ESTROGEN_RESPONSE_LATE,0.040964957890745446,0.0919476417146769,-0.030980314266891962,0.15216260602849882,0.061863568101659626,-0.03060199701764566
HALLMARK_FATTY_ACID_METABOLISM,-0.03003932715721359,0.041244146503586404,-0.02566855605896061,0.05085191396303351,-0.005517156766214447,0.03270904288529569
HALLMARK_G2M_CHECKPOINT,0.06222879822219113,0.058981367161362645,0.08917021706327977,0.1377789717569469,0.06031802062232692,0.08800176610081901
HALLMARK_GLYCOLYSIS,0.026496505938182424,0.08729197009099128,-0.02387136621480606,0.111670637339634,0.0785167907471198,0.0806200299185103
HALLMARK_HEDGEHOG_SIGNALING,0.05436421352218005,-0.012115088557953279,-0.08643928490167685,0.0633082902507651,0.11574274423865644,0.09043074994310978
HALLMARK_HEME_METABOLISM,0.06378156885668858,0.06856691613028812,0.0263824649217111,0.12718386993325073,0.10576932663711806,0.052972681555158684
HALLMARK_HYPOXIA,0.03647186733532707,-0.004612204591689474,-0.010157786608086502,-0.04572141021664559,-0.017545418920826113,0.01863882789741375
HALLMARK_IL2_STAT5_SIGNALING,-0.003323980991894322,0.011172774915830455,0.02952371949052508,0.16124894033826043,0.09620695635653806,0.06288322757418026
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.008062825659203661,0.07459720049741295,0.06464937584848499,0.17524474235273024,0.07283366077641912,0.09605284057965441
HALLMARK_INFLAMMATORY_RESPONSE,-0.04426553608503362,0.04259971212604723,-0.0644684280505836,0.07322610767489486,0.10100933119568258,0.019097424506412317
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.001202052215004877,0.0004681814195465723,0.11799570411994527,0.13414751289237067,0.032056990394350844,0.04184584157792701
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.03895829423338336,0.12852658620716342,0.024142119046002466,0.18052848139645675,0.06874106870740421,0.03126883490980222
HALLMARK_KRAS_SIGNALING_DN,0.06908342431899685,0.032767736193725555,-0.056992168994344936,0.04743555487325343,0.04184149479058629,0.0712953953624247
