,UKF243,UKF248,UKF255,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.032748786733655735,0.027203684453294838,0.06862220544982839,0.022574290965332044,-0.10196314139866658,0.06724336382472637,-0.006626817923437651,0.10271545985726109,0.10862017617262532,0.0626331850585403,0.18948889503092,0.10956751565259967,0.1926178525393317,0.24944076441274815,0.10954378811876833,0.09632152202657936,0.16638629883263406
HALLMARK_ALLOGRAFT_REJECTION,0.04449848206085711,-0.024666497626465375,0.04878930949593268,-0.0528764863010664,-0.11702690962329823,0.03592406571484341,-0.021983124061523338,-0.13701243198301216,0.14520849849444376,-0.003975823207922402,0.20417435244938226,0.05142884267961845,0.10060731988584792,0.10940532946506297,0.15022743139450023,0.16678920054428933,0.006970008668929804
HALLMARK_ANDROGEN_RESPONSE,0.009015055214244288,0.07489137312012435,-0.0147681994931381,-0.05703523158512808,-0.11509802221878696,0.076616672072875,0.0392111561063453,-0.0008074719000489169,0.13880188546433736,-0.04852316888339798,0.12985816196332048,0.19355541778659374,0.17847380927335854,0.26655473245933653,0.1689814846258296,0.1544911727225576,0.08619522838580908
HALLMARK_ANGIOGENESIS,-0.12379766860423336,-0.034673463746276105,0.049068633997246966,-0.0999573428409337,-0.1563095706490877,-0.05872146794301022,-0.011060393599731327,-0.12803141720212233,0.0018739479466582897,-0.15881163207567345,0.15261374370060676,-0.11660450643928191,-0.0001957529737111701,-0.17005526232335869,0.14663596958600858,0.0879372899179089,-0.05476800690803068
HALLMARK_APICAL_JUNCTION,-0.04940106893701316,0.07530972791616065,0.0931800375294406,-0.05134992427371796,-0.11715873776833359,0.049762743454986914,0.030296605776546012,0.07178363605485887,0.14652760573720605,-0.06655730176901578,0.131011981899667,0.17678938635080152,0.2071889036909483,0.32344296644997617,0.12638875805235986,0.18667921955985473,0.04961161595132736
HALLMARK_APICAL_SURFACE,-0.05235409775533763,0.05005062357481127,0.02345303113301274,0.039752655438702475,0.11996073001814447,0.04277272033302548,0.007824148698267678,0.11743179391281074,0.17673021115121518,-0.050645683370144114,0.14526755625175927,0.08683063631482117,0.15113805306878175,0.23914209836708478,0.06581181523312725,0.14344192926655897,0.09705895035617634
HALLMARK_APOPTOSIS,0.006964043478416079,0.06147023130487144,-0.05300862711090407,0.01039119010490598,0.01849279660870279,-0.048930001624147415,0.004214767429170122,-0.05781297046026496,-0.04795832562066895,0.07852482228257529,0.071489603173791,-0.04941597837223711,-0.009477830864900701,-0.07290164105283033,0.06301744087594036,0.04830197844535146,0.007820566096693866
HALLMARK_BILE_ACID_METABOLISM,-0.07654359735172353,0.0018402609763663058,0.10454865968845405,-0.00619885618557784,-0.16766195535475178,-0.03686841178053476,-0.0030176954596340547,-0.03555473554591203,0.011888317946337166,-0.05447127170428628,0.07408659257422058,0.04710972010583082,0.1494983835197449,0.23203923031781556,0.07278461652592103,0.039909568291609375,0.14452681247237126
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.05527946350317298,0.01252770843033703,-0.010378904462919093,-0.10816441006839518,-0.07370751250560084,-0.03468292303703108,-0.010344660383998248,-0.11607953829028728,0.14985857603641414,-0.13690661093507123,0.09881228117180083,0.04930743267509739,0.18501404367015745,0.25379534085789734,0.014926203908376422,-0.03141676151364284,0.09338286172835068
HALLMARK_COAGULATION,-0.057237931348582016,0.055720658230840915,0.06601844255277427,-0.08286619967367537,-0.14219886684638872,0.04239083261013744,-0.02183220445127071,-0.13384496041904792,0.16681857573531791,-0.06514135886726491,0.09233481504198682,0.1794936499223778,0.193163495257984,0.21129343318017402,0.10800616169201109,0.15542895715046445,0.07564862905202151
