,MGH258,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.012282084599817535,0.004105517848547654,-0.018934157729772704,0.10278766974676815,0.04045143176711948,0.01436101131064748,-0.006449685203972894,0.08308106787359656,0.006152296898247677,0.034214394192759255,0.0029923068532518504,0.007383327872028341,0.08773141694513488,0.06459890208839501
HALLMARK_ALLOGRAFT_REJECTION,-0.03861837848279906,0.0013791901519682715,0.021487289531956662,0.06511258017352671,0.072881792928132,-0.06460853527846885,0.048517835245289166,-0.08357683770098517,0.0134896608271297,0.012267995006696692,0.07718776819352645,0.04890294829279462,0.07964210723048719,-0.04485618377473092
HALLMARK_ANDROGEN_RESPONSE,0.021599636628177963,0.01269616162920733,0.04014793797519261,0.109638337471959,0.04876143462164442,-0.044080972070352435,0.015616600593241485,-0.04920325088150758,0.023608565377254788,-0.004618796826431141,0.067974982851828,0.0021829044390040213,0.043141756888187055,0.04854802731402965
HALLMARK_ANGIOGENESIS,0.005590883101007847,-0.03881973484490163,-0.00012027160221914647,0.10746425940104437,0.053941372907568105,-0.01051867209733188,-0.013521041028851318,-0.11730991001691735,-0.049547001997118235,0.003855929198937656,0.006226927072076965,0.023545693555987752,-0.06499608255044723,0.04177622045997734
HALLMARK_APICAL_JUNCTION,0.03523285251883016,0.02480118270258628,-0.014187537932070953,0.13860962417060468,0.04767344695414755,0.03708647198557632,0.012297187004973028,0.07137447159154407,0.044068578335295545,-0.012004904180357028,0.06357943085736542,0.027263602102174746,0.12464738536658662,0.07294273084791221
HALLMARK_APICAL_SURFACE,-0.03705303286989221,0.006852582199682467,-0.017578395136021847,0.0019376783506077407,-0.026705965720785207,-0.047004530869385455,0.039301720594218804,0.033133641758714416,-0.01780422197809556,0.012720571425589886,0.02383204185941054,-0.05325471810193622,0.09756302215165756,0.031905369022684475
HALLMARK_APOPTOSIS,0.07571329477311366,0.009696766325364543,0.05328293368439771,0.044234094392271904,-0.002061112860477879,-0.01958480376244997,0.014767642054733297,0.013800751957195465,-0.028285925241966856,-0.08858280435999713,0.003828418069822557,-0.040899151099303914,-0.009809013974456776,-0.010542205838796703
HALLMARK_BILE_ACID_METABOLISM,-0.017168044343238164,0.03085772846909893,0.0024389106561511628,0.09475328582484438,0.03872206607667767,-0.005664129667334608,-0.009769580385455893,-0.03135731007986062,-0.01554494686890709,-0.08338296398730256,0.04808469141909749,0.001400257807281994,0.0785925924954649,0.03377128775322865
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.021979093651894533,0.0710142182043822,-0.05854146377279375,0.09334361147970739,0.014666234810013511,0.015193514851474499,-0.005872171413415,-0.03575958974189669,0.011742372196145462,-0.11322468740489695,0.0020003079627825588,0.01718026109193598,0.0809590143668758,0.05697263110706648
HALLMARK_COAGULATION,0.02939973836470926,0.028556749842500707,-0.021213273796610626,0.09647590601514376,0.008265018530932273,-0.019105499387647336,0.026533105001489116,-0.0815120024785397,0.02987546262470587,0.03095866231839368,0.0028102940798390126,0.059106529164297726,0.07106979147882031,0.060478101137643576
HALLMARK_COMPLEMENT,0.09006910070639909,0.007983414350383774,0.053175966136233696,0.10346050161385843,0.06924168844178212,-7.45967327938394e-05,-0.00011722881829207011,-0.0416072378747253,-0.01734831811544353,-0.04660770963467547,-0.008038174833131732,0.023346629985402996,0.04668417339421391,0.05290009855866545
HALLMARK_DNA_REPAIR,-0.004334294823694266,0.03181704595530228,-0.03371970659358749,0.12725746301810803,0.07398057089699651,-0.03324496294033719,0.04118081078107735,0.10436343856352599,-0.005275215686852002,-0.023562841262611257,0.05961481896801569,0.022443330049927598,0.1093316026955082,0.05005518872232718
HALLMARK_E2F_TARGETS,0.02502480994575626,0.03149999577566139,-0.03199759039796825,0.12653819745966235,0.05900445788846526,0.02121948645333086,0.00025325181178160566,0.074709830337088,0.035623753724686145,0.021624068459668258,0.12041756707047871,-0.022241300478878106,0.08423337972205926,0.0250351796012172
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.005128054611717963,0.0006279543893605023,0.005889440212772949,0.13358002356487422,0.0633934331796948,0.014152857588735275,0.021288594777074895,-0.05962188071150774,0.009698927373099223,0.059218283647692764,0.04939061562981733,0.004391801827535364,0.056948737291122306,0.08449404409805411
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.01004218484322948,-0.02504451106662273,0.029199776062741843,-0.023617167290616872,0.019545542003500335,0.04972144265223421,0.0037737493793559037,0.09789426010183161,0.0190204257073814,-0.07546287665667167,0.04768386026444072,-0.030983973327535476,0.05447227959797267,0.10675154132163353
HALLMARK_ESTROGEN_RESPONSE_LATE,0.017198749626124908,0.043845771624720614,-0.08317599038885566,0.0659488649652556,0.009159590378219479,-0.04679068577448036,-0.027463713907075755,0.010640039526244942,-0.04874482541077746,-0.012083161046018125,0.030957481364669075,0.029295168614435665,0.014411701854694004,0.04187454192132386
HALLMARK_FATTY_ACID_METABOLISM,-0.0034333048689944717,0.035184176100722636,-0.010237472635849582,0.003214492896777808,0.03643776422406261,-0.0005584198153268337,-0.007572860661372576,-0.008124969275550486,-0.03128510175687704,-0.08122501723542762,0.03980300553102329,0.03939191954192712,0.05283119902574801,0.00447348181366358
HALLMARK_G2M_CHECKPOINT,-0.05117426485115502,0.036490827433960954,0.007341519293194524,0.10033111467985016,0.04267047781528783,0.007562972122040866,0.00247644260789793,0.012954181360411038,0.02193270390498121,0.06158692196096297,0.09762714151792143,0.008606901930414041,0.09641321721215997,0.002076781394809114
HALLMARK_GLYCOLYSIS,-0.005562101977775497,0.044192730631915485,0.022856050399349494,0.046872360479409306,0.051407675493912265,0.052897879949754534,0.04018770687852063,0.11644008095539747,0.01285512041003216,-0.05556073286695194,0.09158611504165286,-0.019872310968292593,0.0797107140510235,0.07165211856271854
HALLMARK_HEDGEHOG_SIGNALING,-0.020967732493639892,0.06481639524365589,-0.013017456150734137,-0.0562292692557613,0.008248311239974254,0.018188093190469275,-0.003610086697798699,0.1033849866230503,0.025821698074687358,-0.049216317427612746,0.022042760628323093,-0.005162854093804333,0.04762751321352338,0.024263508804956216
HALLMARK_HEME_METABOLISM,0.05583503421566213,0.04832507321235922,-0.027717268356434344,0.09551679851147468,0.05819337302684637,0.01458688186230723,-0.02356635083688812,0.053398610028477574,0.0077081492236654985,-0.1209287474787466,0.031156789946255325,-0.009448976425993138,0.05362360595351225,0.09011997557894631
HALLMARK_HYPOXIA,-0.0197981179899284,-0.034303051023848556,0.0325100288548307,0.015099524769877547,0.02351194481710689,0.009186195956450198,0.006541953196453181,0.04718685270850638,-0.07013202719526028,-0.005207775509422434,-0.0018645476054435825,0.00841227837264619,0.030171892070705798,0.06477699572484392
HALLMARK_IL2_STAT5_SIGNALING,-0.014327776023068834,0.023792484014670257,-0.02515914503648344,0.07769830530094989,0.04217451608565925,0.02428984687546297,0.0062983114267698625,-0.04919717417998251,-0.0007587118236699361,-0.07182776315909242,0.030589357266137897,-0.03609058126707219,0.09504387079921857,0.0892881117108039
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.07260080179243314,-0.006933707248322391,-0.0302492778553633,0.08178232343933181,0.0026922966246444185,0.017751094970137788,0.03350900453630911,-0.09719510101450042,-0.011561194416294551,0.06414203598733821,0.10823215672633153,0.0011175530235916862,0.04990566441637178,0.012320092291576141
HALLMARK_INFLAMMATORY_RESPONSE,0.002149940899686512,-0.02292604026232929,0.044602403699404596,0.0032971860193299844,0.006143747598678854,0.04157938530852135,-0.022451217233681875,0.08892576961543149,0.03179686264559792,-0.09004929971492946,-0.024842466227202143,0.03504690861869301,0.005729283349523351,0.05953927648842055
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.0058478001489260245,0.02214061454507014,-0.027820284213975005,0.10905676208259474,0.013092730636967172,-0.0645934329848535,0.017699645506458164,-0.054584379750220735,0.027310685855569762,0.0162095689572145,0.04083343584596181,-0.0007707826298630838,0.10764675579439119,0.019323207181496268
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.0011235862325267342,0.031186437278836864,0.009036395839907025,0.015310575598862758,0.05027869843604737,-0.050682751914631535,0.02767511451602434,-0.06711495027465784,0.02444124291006668,-0.13503837826982093,0.021760504722406104,0.02283000663172719,0.06962079626547192,0.01491957859023851
HALLMARK_KRAS_SIGNALING_DN,0.006740212656764616,-0.030880421191150708,-0.029654258706979957,0.020793388025424773,0.016492372961731266,0.03605610091404613,0.003579386635350501,0.09312275828950535,0.030860827679770948,-0.04812017405754858,-0.0017917446300461434,0.07746440029529618,0.06486446827992949,0.053007675792142314
HALLMARK_KRAS_SIGNALING_UP,0.027994398927629366,0.012285099161618764,-0.0012712169155977297,-0.05653936729291203,0.035453457802995525,-0.022428666426141285,-0.01356397957886404,0.08591577556722176,-0.004887656521076778,-0.0016844379895444373,0.06486728569662216,0.029390242411150742,0.10226395177208718,0.018006603250370755
HALLMARK_MITOTIC_SPINDLE,0.02126206741794234,0.0254634615445127,-0.002957660177506628,0.10979491415370408,0.049981458994862275,0.011312343786418677,0.0013127433389628102,0.05608962874409223,0.012914226637987775,-0.06368412387305904,0.06858217801876482,0.06705515874914432,0.10930969311062845,0.07389277385240467
HALLMARK_MTORC1_SIGNALING,-0.015796353538288038,-0.00457865051892609,0.03255227606742378,0.08267489962919343,0.07133825377068057,0.05318023011968346,0.0038626206346948793,0.05527275747425291,-0.024547493773411765,0.006720923995806569,0.06236250376939353,0.0030926756482206664,0.039103955491331666,0.049312893769846856
HALLMARK_MYC_TARGETS_V1,-0.0003583242154575139,0.0299490365827046,-0.041691561804189904,0.12273786977191208,0.08084446825238828,-0.031034978000818718,-0.0005357355791964568,0.0890716913766295,0.018978540071094063,-0.08797768177814567,0.10372276289022414,0.01896976601475367,0.10373907855560006,0.02750422601062211
HALLMARK_MYC_TARGETS_V2,-0.012517695313663072,-0.005205761080066195,-0.010977631499768173,0.07254285010533845,0.056475391267233534,-0.034111335647340306,0.02067370107568524,0.0007128353441533191,0.0230058526937874,0.08364017186744743,-0.011408548740646774,-0.05663951783229279,0.09477277953715221,0.06280866681808013
HALLMARK_MYOGENESIS,0.07101302302593002,0.04861953242054454,-0.018380074934199922,0.03252456205859874,-0.054498073066230175,-0.027685173701752067,-0.001493755416073857,0.08314871715794726,0.005901450309335034,-0.025917524680256588,0.0014198073979887669,0.03545551562817126,0.09395044354223814,0.03950270268613522
HALLMARK_NOTCH_SIGNALING,0.003355398368284329,0.05559023185832922,-0.06875314747931034,0.06915195959546715,0.06333499325497811,0.0618460262673653,-0.01586730974334819,0.0157369133926869,0.047008770779401195,0.0201915026548827,0.0686086872324643,0.012304407988555722,0.12425582397288301,0.042569458103920675
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.004334999909595021,0.02091450874989212,-0.02148391899785716,0.04727593790247466,0.05379652128617841,0.04834957792550329,0.022695968172737432,0.13777184875475793,0.015102037138828031,-0.030246689016120345,0.02133150919535591,0.014153125066105778,0.09736587287634675,0.03224867909027864
HALLMARK_P53_PATHWAY,0.0018977947133771772,0.005660600279745623,-0.00017354341487840454,0.07754974093701122,0.06378087534147074,0.00040290213215146725,-0.01394097902459017,-0.019886767167643267,-0.0041274734616458175,-0.04306535514919101,0.013530142091142611,0.03207903867487635,0.07732116197070184,0.047633285644718575
HALLMARK_PANCREAS_BETA_CELLS,-0.03233392368755321,0.05335351867439568,3.0505939683568676e-05,-0.016225186248901968,0.03763202001108918,0.026866436292678767,0.02750252204278439,0.10457238219350659,0.039967614758747314,0.007152020820453623,0.04465855026704551,0.0071308043900367695,0.07475045378419135,0.011868791625924531
HALLMARK_PEROXISOME,-0.03364826091632079,0.060222331263722714,-0.0068522662886814885,0.06029209121421609,0.014113577847133952,-0.011419250829883376,0.024172218427952124,-0.04416847192937829,0.005269295969144464,0.007721982537838461,0.015882722773666934,0.057650564475559864,0.06725125149881286,0.010787731818999101
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.026899255552824967,0.039580126991622326,0.022661591430472704,0.0649204674436821,0.04741157552190679,0.05224152567156545,-0.011316655695273422,0.14259311919398127,-0.004388620484201704,-0.08647301567929822,0.007322283354156277,-0.0005856143220616045,0.10471119903388014,0.0421542567468147
HALLMARK_PROTEIN_SECRETION,-0.001459622265320838,0.02706812750906871,-0.024534210660578298,0.08078968707048455,0.07483312415486992,0.06706854457325755,0.010096436195186125,0.11074196676348698,0.026782252744873353,-0.032074369904873126,0.044634644493934755,0.04534583292331709,0.10102310730258879,0.06468083454274026
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.018916808937629724,0.004556651338294543,0.05821037308089989,-0.0032492996996804483,-0.046330751224556356,-0.037826247584550436,0.025150204818508638,-0.08096105678984605,-0.023130431588082694,-0.024100925620382397,-0.10145328824587792,0.018032617722459496,0.032409753873719846,0.010378085722408644
HALLMARK_SPERMATOGENESIS,-0.04052630358924253,0.06413993271948017,-0.06461911530463843,0.02550282654131936,0.04772230917426215,-0.026489069228509507,-0.017382322232418253,0.09589479356146954,0.001870627228950091,0.019830864371871072,0.02801929193217944,0.0027165148862505904,0.07799387200485136,0.018620997809908207
HALLMARK_TGF_BETA_SIGNALING,0.052896528319712935,0.019378068899197437,-0.020517993420488045,0.13286116483614452,0.037899538162596454,-0.027266677376734504,-0.009651012136035881,0.05207212714684359,0.03833846190108313,-0.015050354931433961,0.08978782179824063,0.04414798217805283,0.10610455105276463,0.021954249372792528
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.0012081679857365427,0.012696259871162303,0.022247857501064356,0.05625001053675533,0.0025385284956949777,0.005305189797446917,-0.049001465448629856,-0.059062927166143364,-0.023845647441050503,-0.05529873654222992,0.01386988842051079,-0.0166452665111392,-0.05271680559383221,0.04012114282685042
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.023102570057956975,0.016263626418345365,0.05239283122515773,0.11635491787451549,0.0683820912635929,-0.0076589742242361356,0.010952200247807294,0.08330314703695851,-0.00894452582438007,-0.06386676883050232,0.05057589731059223,0.034322593329444116,0.0892561560188084,0.06745363202937799
HALLMARK_UV_RESPONSE_DN,-0.005095605284578261,0.007822147842200743,-0.050708265211751154,0.027345500187682642,0.011341692644930217,0.055117305408417715,-0.03406180808002466,0.09693030469931613,0.014947286319877259,-0.044677692844673565,0.03515926509117529,0.05281490517241688,0.012734266765874915,0.0870038626330025
HALLMARK_UV_RESPONSE_UP,0.03168634731656068,0.04904447156427311,0.049602184487058894,0.03082786759022692,0.02702723388295167,0.0177350525710776,-0.0063868764189239655,0.1167711655503536,0.0176877518219886,-0.07704019030038982,-0.012397131949073182,0.005269827843899139,0.07150188005626042,0.06845099269768552
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.0208625187408482,0.012804644723213184,-0.054670365399574206,0.10870109677241742,0.024382328676971883,-0.023522296586989636,-0.06362888486654494,0.047105247609636254,0.03406834990326093,-0.08722644323033958,0.06866397300053989,-0.007807951284016162,0.05424225625784992,0.10836767821403268
HALLMARK_XENOBIOTIC_METABOLISM,0.028018551963656452,-0.010299085996985938,-0.01841461856524805,0.13627537126117767,0.04648102876401048,0.03925172651070592,-0.014670184142876932,-0.020644508306117363,0.016415529676529223,0.009961606472929627,0.022067147877895182,0.03033422149239401,0.07088404702400122,0.051407902745422174
