,UKF259,UKF296,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1
HALLMARK_ADIPOGENESIS,0.004772180569924591,0.03781967304080988,0.08485210624091273,0.07444361770635674,0.0676555609134944,-0.007989177502922079,0.14617466157389977,0.044989812557557456
HALLMARK_ALLOGRAFT_REJECTION,-0.03357670992034777,-0.04323319932278919,-0.014247477045435282,-0.06432285882599002,0.04290292204830725,-0.05041756505253441,0.08223031676696622,-0.038759591116094415
HALLMARK_ANDROGEN_RESPONSE,0.06176730812542817,0.044053563033731064,0.0048143621280979255,-0.007300365077310827,-0.050408103739511594,-0.018854564250516313,0.11642053405549603,0.04457793716213261
HALLMARK_ANGIOGENESIS,0.04968030745522082,0.025670207262011982,0.015954601107119635,0.10139439801487386,0.05080534521799783,0.05818860237962993,-0.09799744459494844,-0.010080744598717021
HALLMARK_APICAL_JUNCTION,0.02021526926045722,0.05611914600437455,0.0005179118602858325,-0.011549923997394391,0.02577968663479544,0.016318061467968003,0.14671433943360718,0.14015619900265328
HALLMARK_APICAL_SURFACE,-0.0200287887558545,0.031312259519903816,0.03785088385496271,0.004096082643329772,0.0042264881572904416,0.0614351893591398,0.14870771756714166,0.11321953061820303
HALLMARK_APOPTOSIS,0.03773849908619682,0.04340905665103721,0.033145630341164085,-0.04894413775501816,0.10659937765127543,-0.01337998484539274,-0.015629762212461616,-0.0535723572080542
HALLMARK_BILE_ACID_METABOLISM,0.0017189492719507954,-0.017976789232073045,0.017196439870435076,-0.019690070904159272,0.0022347211110226146,0.014665972117353484,0.08494768201202742,0.018350546221031796
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.007798266536489903,-0.012981605220718435,-0.009875586307391661,0.04519372454155594,0.050144581763467255,0.026708773382762993,0.1251687240126569,0.09890156360455167
HALLMARK_COAGULATION,0.012298595123391714,-0.0031072089875858427,-0.010556773185581913,-0.03394512031811106,0.06768370315115986,-0.053783037587194986,0.13300968491683143,-0.04740841126026909
