,UKF243,UKF248,UKF251,UKF260,UKF269,UKF275,UKF296,UKF313,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.03375821095856844,0.0032601179030147948,-0.04141168366317164,0.03848034857418257,0.030854162620376692,0.022362211971721443,0.028519370751394876,0.09477740264596647,0.058566429193689665,0.05155735270412597
HALLMARK_ALLOGRAFT_REJECTION,-0.026345361963685594,-0.018591288142326287,0.04442023242528133,0.04429526879701527,-0.04384329559959324,0.025092897064677894,-0.0052399348310483,0.06942271564282744,0.12622142425158894,0.015619704588880743
HALLMARK_ANDROGEN_RESPONSE,-0.081318090758837,0.014930896179208472,0.03866716857893436,0.029194190577062705,-0.04382360097722993,0.01409979124903658,0.019824434261981903,0.019164755355975192,0.09966539783180274,0.02644793978384073
HALLMARK_ANGIOGENESIS,0.0683001057645182,-0.030792453850675437,0.007767682561359892,0.003166356717752617,-0.009993100994943167,-0.030588151758970953,0.0029074461667249465,-0.07237388476503312,0.058784312190004705,0.0016446004684114606
HALLMARK_APICAL_JUNCTION,-0.020640331783482926,0.016281815766564966,-0.02634716232279098,0.08325315019300555,-0.0030656232399951366,-0.05123203806136925,0.02274277544449675,0.10163011049714105,0.10302355935194318,0.0401197555287705
HALLMARK_APICAL_SURFACE,-0.07511264656632473,0.03908905776806004,0.008697196222663142,0.1162378318589541,0.0007461453486840692,0.07099568542720355,0.006981609158467688,0.08335784828522715,0.06919185246573104,0.012134138192004758
HALLMARK_APOPTOSIS,-0.059408616589308835,-0.019747659647760655,-0.04066290651526694,0.06838993297686952,0.060972416396012065,0.002385097853238466,-0.02060710065388994,0.001093521333855922,0.038327819874323356,-0.014256224787946612
HALLMARK_BILE_ACID_METABOLISM,0.0019030651919905773,-0.00035851833469151474,-0.059146709511210364,0.01844432876435742,-0.02432831874019441,-0.00591634056216734,-0.005420114896315145,-0.008637281313737843,0.0011070580198615442,0.02757841681069847
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.03816788164696557,0.04057123115736363,-0.041568544153395406,-0.01946768854051,-0.060564575019094506,0.007198862524510529,0.02132536189219114,0.09671859981475295,-0.028317411630042404,0.015967706084812874
HALLMARK_COAGULATION,0.025362105883796594,-0.005326940463025113,0.07423247243528178,0.021491642053419056,-0.03232582202181813,-0.022702366094097353,0.023289265574178885,0.0420075049257709,0.11603642225669382,0.041930105673129055
HALLMARK_COMPLEMENT,0.014580270382294026,-0.012227414112130668,0.029842904998822653,0.07880561521140145,-0.016295515593547652,0.03727059354943408,0.023234935976680977,0.09171129889634862,0.020292837993650233,0.013008200214746444
HALLMARK_DNA_REPAIR,-0.04700479169380781,0.015973650567892843,-0.05348817788339757,0.10233861345922171,-0.0038617647640016984,0.01916210955359795,0.012176238748080633,0.08890106400821854,0.04527389443628581,0.057025937159200006
HALLMARK_E2F_TARGETS,-0.04035824125846198,0.02763787999906058,-0.03193444802577536,-0.0036253310192332832,-0.019292435296320135,-0.02774286902527423,0.009410057645763031,0.09257514845936275,-0.018382575804507084,0.05121774222100286
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.06557743673600255,-0.029627670096682497,0.009816183829178033,0.06548900202631988,-0.017260641840301152,-0.006469895430809607,-0.0012109496235399467,-0.03986697393774242,0.08989871872347058,0.037232812354964465
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.012651361398314893,-0.04050169186645265,0.040764024832511195,0.039423004228652386,-0.011215154841931687,0.022342112236226386,-0.014503210060537798,-0.08380816743917506,0.0397243131035434,0.030513295819013558
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.005438474323122524,0.039820376322964875,-0.04215729891755521,0.047749800050211975,0.03571610545716255,0.058164179883969935,-0.00903907543809202,0.11918923808948748,-0.011169670134676854,0.012098951914522893
