,UKF243,UKF248,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.0818233771466324,0.05060382724619417,-0.016298766990877095,0.059585350897729095,-0.05458142657457432,0.007638322882874302,-0.01830248729420138,0.07111653851154204,0.08227915303402646,0.0783574175717367,0.01754532416145748,0.07253559712887028,0.12865209334126587,0.07106797585575941,0.0595711071566666,0.05869270266124781,0.08166137061892939
HALLMARK_ALLOGRAFT_REJECTION,0.010819903174628276,0.05488928167004216,-0.10866293830588215,-0.0709226029671109,-0.09112156830635247,-0.028586880103429822,0.012049440625579078,-0.1396082927528848,0.07722728354087453,0.002367650974305986,-0.05319960113899814,0.07295736115953053,0.023882078517437726,-0.024871332207439017,0.05117628926690716,-0.024443204619478937,0.004438551318186713
HALLMARK_ANDROGEN_RESPONSE,0.11558689210647811,0.0795950320088587,0.02520731439281858,0.02552058628830393,-0.09598421477929353,-0.003496811245416147,-0.029890402291959044,-0.01364927086140618,0.09057797395052745,0.05863147825747054,-0.03198176639835696,0.06730497636512821,0.12290909581991727,-0.020168374617887657,0.016361543488779107,0.07616230817681835,-0.012682115241859042
HALLMARK_ANGIOGENESIS,-0.032944659168110436,0.015526354732211587,0.1094047463031396,-0.0021203799702206724,-0.07842389031602978,-0.007652419859124448,-0.02270582495083319,-0.13031870890720762,0.01085167659546936,0.09123352622553237,0.007995962774970238,0.01624436382838186,-0.11581249100446278,-0.01640092335534771,-0.04718619326924345,0.015423566548719125,-0.08620084719862395
HALLMARK_APICAL_JUNCTION,0.1333359035073064,0.09337047650550448,-0.044682775487353506,0.0014580034266287393,-0.07411560320041306,0.04863004971665833,-0.01588654236323274,0.06104904542055048,0.08667913158065473,0.06886188875143927,0.018349928870023253,0.07842934920304866,0.1512220196361676,0.10729363051199593,0.04132959772594671,0.03852676652601958,0.10391632792186559
HALLMARK_APICAL_SURFACE,0.06265014664833324,0.0697212844900019,-0.056457194721588194,0.06906310110539021,0.10717958979622334,0.012526106280867868,0.031131405934070537,0.0635992524389388,0.124932430157177,0.0631283461435155,-0.09192796354158522,0.11205725147028406,0.09285771819476417,0.08494201095387731,0.022476448877629302,0.022972408453582407,0.035993976369273296
HALLMARK_APOPTOSIS,-0.00011657599597015397,0.041176903427861816,0.011578170888775791,-0.004172705066099273,-0.012103826293519037,0.015389937076990996,0.04814892548669427,0.05059075627208967,-0.03148608537494049,-0.06757787316857343,0.08985534556531473,-0.05598276174598744,-0.03720908596800905,-0.06301762121068691,0.03436066966458022,-0.00525012793171982,0.05523995040347685
HALLMARK_BILE_ACID_METABOLISM,0.05762768554786111,0.0489722935321064,-0.04305308400209149,0.04663442860206426,-0.10974079419101374,0.015354299198447687,-0.0389613284099054,0.00934629935142664,0.05258342032700149,0.05439554801508415,-0.04553378044796641,0.10440657114593269,0.08551061081858646,0.06282103928931337,0.07663735773620253,0.0886486573763731,-0.012024592087093593
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.10910174101748868,0.016194838852000605,-0.020803475548721844,-0.014456371357821244,-0.11525123877617978,0.04750478761197263,0.008703958582693296,-0.06555603005969016,0.05982575247073508,0.08538318394452621,-0.0006214340820687715,0.10488333187516817,0.10627687747322803,0.05755120029089527,0.09116868294643708,0.03891618647287985,0.06273205475492111
HALLMARK_COAGULATION,0.05474259943424202,0.07260662745182427,-0.08490526017369451,-0.06455975208314264,-0.09264465438477851,0.0229670816384159,0.018963981313409296,-0.12125351238835028,0.14149986246952614,0.028425460921514625,0.049126120098171876,0.06125474038632037,0.07083306230109815,-0.046177724815440135,0.004089688993115046,0.013202316733989828,-0.061770453349241805
HALLMARK_COMPLEMENT,0.023398009582359804,0.007021310825820716,-0.05363693319226276,0.04550221934924662,-0.058644438390807914,0.025869077150362994,0.0030279081893871,-0.06535463921607787,0.08984720864237146,-0.003581407005131823,-0.07512364782368382,0.09176786408678189,0.06378479206694353,0.013782486570692623,0.051065831293076396,0.04928740359522739,0.08425019729065131
HALLMARK_DNA_REPAIR,0.1355307297445776,0.08969767002445053,0.09342121825543113,0.053430881798191235,-0.05884146755442181,-0.016465055670984774,-0.025818306034039968,0.07834131961467816,0.10021836998726581,0.11437070534723758,-0.08924706311878622,0.09182493530582281,0.13679789389577288,0.15974718850837735,0.06421805260222534,0.07851482606757117,0.10125481727207312
HALLMARK_E2F_TARGETS,0.06797729759583372,0.05253251714431793,-0.02035067226958946,-0.012785246629225642,-0.1042633209972727,-0.0056374510780304,-0.008748558673215633,0.1354382237542902,0.0811751189976455,0.05000112464631762,-0.12876434349439742,0.13263800054334837,0.09299387528318012,0.07122752441887996,0.08924044097021731,0.048428574978196415,0.039838412408668665
