,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.06034720529649168,0.06417636583003784,0.0369846804696417,-0.014595182565129663,0.022767659275461954,0.08278421137127363,0.02146402121364101,0.12055987148551335,0.011412182840035088,0.021022082413620552,0.07376587417333451,0.10439371030688754,0.033047629503305004,0.045049936494428,0.10252857578218119,0.033535272660180554,0.2033306651531421,0.12561537968102926
HALLMARK_ALLOGRAFT_REJECTION,-0.018176368054269688,-0.045540977370033986,0.027352459146609588,-0.019068444599251895,0.003507118481275723,0.07174523182246247,0.06142994954762394,0.166993996193473,-0.07845135767137953,-0.010177852859713137,-0.07586732526869863,0.07827084681753431,0.04770794584509911,0.01796098853542115,0.02352876299036953,-0.04063462359305693,0.08494750576072753,-0.09880368588355118
HALLMARK_ANDROGEN_RESPONSE,0.08491117781836058,0.08702265356772126,0.01844480737200799,0.07251303045074535,0.044265813470983684,0.01829340411934131,0.04355647785022532,0.12983095093766345,-0.04223918879022817,0.0011765897578885289,-0.03316161704699041,0.13386151531350085,0.04598465152288841,0.03835448109918291,0.09282109442283033,0.0011685158281677349,0.09950155913728359,0.08121429386355423
HALLMARK_ANGIOGENESIS,0.01172880884926816,0.09087673271567338,-0.039408896772260275,-0.06761205673668212,-0.007331051312105269,-0.09012071522290073,0.07654870122888453,0.1735095569417422,0.06296853942789896,0.019222247774850123,-0.05728787368558423,-0.03165429440358213,0.13293335156137417,0.06968685124273145,-0.029580520621425445,-0.04267727176436003,-0.1519414072552052,0.13550461526225793
HALLMARK_APICAL_JUNCTION,0.09370229216019144,0.025425271497133528,0.05687947322093467,-0.039387316477185644,0.03280404858055189,0.0997223115768323,0.07445333450554492,0.1859831278550746,0.06866071967927029,0.04404322564253026,0.013807169839107323,0.11461990241614925,0.09500748380158068,0.02813514603885398,0.13433567630602955,0.08338073652576962,0.15266001595392048,0.15761785438791612
HALLMARK_APICAL_SURFACE,0.020737948210778134,0.012835025808876742,0.01766965968734378,-0.10986011166113656,0.02890369057656181,0.028804811503849285,-0.048283106365436715,-0.06642273528937322,-0.08833582505694001,0.06040072650724179,0.05157530311181196,0.16308814074401973,0.10070474648301697,0.04557266978536291,0.13964320450027745,-0.009295979969521946,0.09814154330615117,0.09966681562051052
HALLMARK_APOPTOSIS,0.019544808171670255,0.008179120820980984,0.005986556866415586,-0.006493208355795741,0.0725081128687098,-0.01001233807748302,0.029596238234326944,0.06122045593789259,-0.0007946856754960374,-0.0172370037169678,-0.020117724293304322,0.017848721707207464,-0.08058240813296479,0.024036503626703773,-0.02978296193285313,-0.016969959351724254,0.0528925537430937,-0.004016997270189037
HALLMARK_BILE_ACID_METABOLISM,0.007544957201262064,-0.02603620029289934,-0.014764376155778903,-0.03194053333026949,-0.01545189342816711,0.06610301839614817,0.035769787837262305,0.17734967548229585,0.042171224821312324,0.03125943846319707,0.011508343481856642,-0.016962701302153396,-0.012047787132872198,0.06305897296062644,0.11000846500075397,0.05017574918838578,0.20526906362109246,0.1024986363587016
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.13567859748104982,0.04150747617378737,0.06175910140828581,0.0050797067103573994,0.04865404654096867,0.034970270121543086,0.03412571167146334,0.10139684767339356,0.09203536615953602,0.011468294270071117,-0.04479572745544704,0.08807365394586884,0.09565677733918651,0.06259851614294314,0.12457746325621266,0.07509514211335891,0.16835142006131262,0.11596675337386401
HALLMARK_COAGULATION,0.03821799248894732,0.024776936656991603,0.04154746924894463,-0.05900033404031103,0.05705821270251803,-0.012033455040392627,0.03820460173266756,0.12801425853636272,0.014755298272040765,0.09083443886715581,-0.08453583688506694,0.12629972669311273,0.04851195336687549,0.024178785424184324,0.07257174733770967,-0.03753572208112396,0.06214108693940239,0.16060520890406976
