,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.11791454875101658,0.011650692422625798,0.00897554481579013,-0.013590116232976948,0.09270422064230113,0.0135546270508556,-0.03004432367454628,0.02499190900054254,0.10991306676279647,0.09283694551991194,0.05374685719031005,0.14850505370909953,0.06360043873148193,0.03251153759039266,0.03754126127824886,0.09468417267456201
HALLMARK_ALLOGRAFT_REJECTION,0.06351430246702837,-0.03781628452291885,-0.015821515983058542,-0.004365148860730225,-0.02120909683046258,-0.04822747556633229,-0.017623759308784907,-0.024916174384588943,-0.1299040447845595,-0.0706727241829819,0.06698468601789785,0.007248501609079156,-0.025893513630101683,-0.018941878170523202,-0.032056249935203236,0.08660752934899876
HALLMARK_ANDROGEN_RESPONSE,0.06393409316594176,-0.03474965775116225,0.022338130785343552,-0.008207260074121009,0.03585867325570613,-0.018723150879642998,-0.03504000459673854,0.01260114761391898,-0.10569407272608856,-0.030968521086695865,0.12096775703217466,0.09003386894906895,0.04522481955286676,-0.00877648167815935,0.061769917458145605,0.09155025085375973
HALLMARK_ANGIOGENESIS,-0.1003309719074884,-0.015245115919619374,0.02436020421126127,0.00800643173558511,-0.013740028535747116,-0.05167613782522453,-0.026942495614655258,-0.06680697925810612,-0.11239092517039016,-0.1408218285254576,-0.09165126232592992,-0.00015760948435385532,0.02292422645430722,-0.04665280005568805,0.016369203445852534,0.03702980001390434
HALLMARK_APICAL_JUNCTION,0.12018366779009923,0.01856193664013937,-0.0068578178945793294,0.014556583055042984,0.03549711833844657,-0.015452146175078327,-0.08207341471666074,0.02642854590403394,-0.012189364488423431,-0.08369218711100691,0.12586016041782222,0.1163742042976877,0.10279157739171675,0.03828342448012453,0.01857236809234862,0.08862817587752395
HALLMARK_APICAL_SURFACE,0.10509171419536113,0.021645456174704012,0.03248168609714254,0.02309062656208958,0.03324013089633769,-0.008784712182646169,0.034181799173289236,0.10212167556361142,0.04496127052559361,-0.0002862199443152245,0.0874731743219871,0.08383811435094266,0.08465044485501437,0.07221249870244686,0.023593925206564052,0.13131093777094588
HALLMARK_APOPTOSIS,0.030993893451167345,-0.06297056444235784,0.02836503611778162,0.015105778471254295,-0.004038352923480374,-0.06204421722510923,-0.017539174702621476,-0.02269364026695998,-0.06036679605484166,0.09702795525362931,-0.02980146468111452,-0.016958728113068065,-0.0026298886547852928,-0.033588167973215795,0.04846257100294929,-0.015599780008617595
HALLMARK_BILE_ACID_METABOLISM,0.08742773478087566,0.016624327804861942,-0.05017329172072381,-0.025385495987503743,0.027493389446484582,-0.07565128321747581,-0.078382770269607,0.0006188201698063815,-0.11015488792494217,-0.007390988999432382,0.017723502468301486,0.13408147764542366,0.09009176707775596,-0.00033102770380959964,0.00464350517234582,0.03367012937320122
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.09938013840480792,0.0018859246623844082,0.035626885852286794,-0.009348905564168614,0.04241119659106524,-0.020800593233541706,-0.03603710234839994,0.04186655199549615,-0.1222010380955311,-0.10569679565512732,0.11189398074743427,0.12358322867366871,0.06614761818544439,0.07914699022817566,0.06486888789219464,0.044382537743261924
HALLMARK_COAGULATION,0.04501538725194061,-0.0385622301562478,0.01838750431579577,0.01018302950458214,0.028105923895927473,-0.06403420451055919,-0.11427837469553671,-0.13150108618233738,-0.15272239742367733,-0.07515911427849997,0.1332646127127091,0.09657028312218838,0.07859513409293192,-0.05197708127983388,0.021650360363534148,0.0919900863695917
HALLMARK_COMPLEMENT,0.10684942824389737,-0.021813616688871263,0.015204267831164476,-0.0582690186751662,0.03977070920718297,-0.012030103312968983,-0.04005408054074899,0.043641731630182944,-0.06494427819628965,0.08201802729209466,-0.058245371784791826,0.023812270236141735,0.055695415069802745,-0.029929661704311907,0.06757175317201437,0.059045562432289735
HALLMARK_DNA_REPAIR,0.12575573724761427,-0.008142844081012195,-0.013310858495413885,7.225158075412931e-05,0.04192048267307999,-0.011789075505714588,-0.04698938708761702,0.022937618590085744,0.08997594595720158,-0.024117275368560454,0.09848772638670204,0.05680042690526714,0.07643426772331692,0.06686093340600906,0.020007695625084424,0.05429717330489247
HALLMARK_E2F_TARGETS,0.10294060370700236,0.015942443803618086,-0.03482184941702946,-0.025797384029720927,0.042757801126660853,-0.024900535314140097,-0.060460041738103376,0.03749634781537222,0.12302600335422657,-0.08044656922056992,0.03719546503688781,-0.06442901541443112,0.10003127081304518,0.051768343537709594,0.03895238275631516,0.08035197030787151
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.004670045004257939,-0.06628815024470114,0.01439366217443991,-0.013212342655357886,0.03527661962498359,-0.035033082885911025,-0.026196706905979618,-0.0662934851173084,-0.14618144013545017,-0.13436055440127756,0.09388618553524361,0.08572328947839616,0.07341519011215816,-0.04965179040784131,0.008912679357712961,0.04956676151184459
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.0632750239314025,-0.00029489992515901943,-0.03595733665085478,-0.022637472261638855,0.09598277704794553,0.012473727123310196,-0.017743447564668318,-0.049520578392779985,0.057980094297169014,0.1488435883887126,-0.016593498536708343,0.0807425452971776,0.15264322388409893,-0.003814042048240605,0.02605102987730142,0.028028199160677836
HALLMARK_ESTROGEN_RESPONSE_LATE,0.10136949213915776,-0.005670223585534489,0.03403466876895316,-0.01980867081739869,0.002346084597596572,0.07438342616815004,-0.05004731272926809,0.07110813077670476,0.010087488896160693,-0.07745045478575543,-0.008143553703632376,-0.00684205080458967,0.054575567061955065,0.038757547672560226,0.10444558044104742,0.03904462878122473
HALLMARK_FATTY_ACID_METABOLISM,0.005695078297244032,-0.0611727552594492,0.018377953834043458,-0.0009218086977468724,0.02477433651255298,-0.027170656192214156,-0.024840137383041534,-0.011880989919770242,-0.013284274908469403,0.11197892847929963,-0.12127832893726367,0.044152515325902475,0.05833541320891914,0.021190373552831886,0.042314377275170206,0.026888074913741372
HALLMARK_G2M_CHECKPOINT,0.1056013803310805,0.03316366954859579,-0.004588757653217221,0.019885063399440763,0.01755234511792416,-0.05469255843170013,-0.06321013880610857,0.0009108293027237066,-0.06364818991220204,-0.13134822218898654,0.040462442576958885,0.0011451142538812646,0.05336602800650934,0.05804161543762404,0.058274541017815464,0.03406164049486471
HALLMARK_GLYCOLYSIS,0.06328819078238129,0.005222215851669617,0.007922433326410905,-0.011021070759097478,0.05886928541364972,0.021073434326673163,0.0020972808751424134,0.07775100600121207,0.14192291419130176,0.007104174571347458,-0.008685860030210902,0.11565116205431326,0.12222836631269973,0.023647379186359396,0.07132256971834418,0.0720217848523627
HALLMARK_HEDGEHOG_SIGNALING,0.09277473932704747,-0.023561785981262042,0.012914039592301193,0.001595376667978361,0.03019394694613042,0.07231064446864227,0.0672803876598451,0.10658009309399516,0.1422041897220045,0.16635426559518574,0.025422699446191105,0.06267534788396063,0.11991075815886179,0.06650607973894324,0.06922796460979753,0.08837426132573628
HALLMARK_HEME_METABOLISM,0.10920243621461038,0.010195042462150968,-0.010372269216318794,-0.001033688229476522,0.08448336658079061,-0.017114455014001877,-0.04611305926318186,0.0375670793162079,0.07048320372376307,0.05056580216842803,0.03677559571135399,0.06320691806060819,0.08665432612338422,0.01797988342223477,0.05289158955484969,0.08047270148861224
HALLMARK_HYPOXIA,-0.07677637521239901,-0.0014995878069123901,-0.0014773139467659433,-0.020849681239336632,0.029491918929564803,0.024649489331292088,-0.0005060564129538921,0.07880193748891429,0.042400619975137,-0.10864623538817116,-0.10590979766466607,0.0621807844940922,0.02636538137267021,-0.055978930670532695,0.030819432525410882,-0.06568400570912383
HALLMARK_IL2_STAT5_SIGNALING,0.08313562684541587,-0.053028264169624806,0.038529926689573016,-0.009813346463221755,0.07536317425189396,-0.015683145508214796,-0.05277908582209624,0.06452916522432446,-0.11253295378946442,0.04846852848871148,0.04619070246486047,0.029947299267425866,0.08355514314148023,0.04283459517115023,0.0587230445710704,0.07671403936753145
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.09067903861563958,-0.07943546159098869,0.01937286004144379,-0.021913975576491874,-0.001666105157971913,-0.07114425305795008,-0.07311195544667948,-0.050579469144570295,-0.12177596024379395,-0.11501468221357063,-0.16379860901226917,0.04457930364301837,0.08599593222749626,-0.0037602775400074704,0.0970613611293624,0.06432917228974877
HALLMARK_INFLAMMATORY_RESPONSE,0.007710748431513391,0.01558267855484376,-0.024243337289148403,-0.010699723978169566,0.03811972270356904,-0.03744168115471181,0.01642057067211194,0.035504321640545275,0.014118212062143821,0.02902542526814339,-0.010251261882592308,-0.007294990917082834,0.0454138988452175,-0.024059736125235084,0.09292802582389355,-0.005299381922471966
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.13496855346401446,0.05585697792754288,0.06224102027684549,-0.061140288463903354,0.030530347522639067,-0.05842276174820564,-0.010447551776485608,-0.04957454272521608,-0.15899344831999576,-0.07506260052974947,0.10631622878276815,0.06703163061153558,0.046068489222932434,0.02485244796713339,0.013899022157112714,0.08235934797819387
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.016746452335108766,0.022966325744705366,0.007023407760896682,-0.023227179224192533,0.06149416712316525,-0.033174789696508306,-0.044704909328016774,-0.07479027249494279,-0.10815092778861272,-0.12420635279245532,0.022291895741428296,0.03439885637930465,0.041458638714818405,-0.01151390447084937,0.05333305651289257,0.01867879088895825
HALLMARK_KRAS_SIGNALING_DN,0.08719976312713501,0.07238182782261011,-0.002256854209440399,0.03261309727226553,0.06924308989716088,-0.002800201944286335,-0.042289224393930507,0.04464017616404221,0.1427212868437417,0.06353180465928651,0.015030187072149656,0.16351158024205822,0.1307047422746881,0.04115474545249648,0.04758390960384947,0.08959166044475245
HALLMARK_KRAS_SIGNALING_UP,0.025266105650933277,-0.03505978615755348,0.006375189203527775,-0.012186554735087013,0.028560320845120744,0.08320118517102962,-0.02011180827600695,0.09617053850222833,0.1460507741935963,0.16330939617203027,-0.0071891423491472605,-0.032606547574844005,0.06962701611882757,0.008970635275061771,0.005933905586117862,0.13463275705171157
HALLMARK_MITOTIC_SPINDLE,0.11701024907975198,0.006823891787771265,-0.022274796120300283,-0.019516087977932372,0.05688424282519717,-0.00624230061035105,-0.12272850412939314,0.016935851214561284,0.04052602377357589,0.008274522814019681,-0.04818254343307565,0.10360114839216175,0.10233038518349619,0.03757652369140262,0.024875155900506606,0.11207489739996565
HALLMARK_MTORC1_SIGNALING,-0.04023746404025454,-0.03472507759250399,0.0008229355867879255,-0.017883480715552343,-0.008674236520519473,-0.038941578832409944,0.055625474220329756,0.05558568794055264,0.05075269496562882,-0.1508711618961092,-0.04467606717388785,0.08500525051266786,0.11379180985727108,0.008849973604259568,0.07188141911860624,0.013396266375153334
HALLMARK_MYC_TARGETS_V1,0.13574094239695797,-0.019714316497420017,-0.015466824513076419,0.004105580019262087,0.03448295499145608,-0.006548879669125241,-0.0683131778120745,0.01862798414871258,0.07648622854609775,-0.06956620772017795,0.10024036726263232,0.004619559938574851,0.05267307971406931,0.06515686332410536,0.03577073441777483,0.05193938392333834
HALLMARK_MYC_TARGETS_V2,0.032412132861557065,0.06292031187675438,-0.031635765340109215,-0.02838729499475263,0.021172134277007842,-0.011385987831341829,-0.06033004235651698,-0.05336721504829793,0.05914399493881395,-0.0488312603646558,0.026677529393483484,0.02576331145510126,0.00683422768962156,-0.005412603331827616,0.07773280558326015,0.027003868844918268
HALLMARK_MYOGENESIS,0.08592819309354853,-0.012196018970834447,0.0698326269803254,0.03186456992902668,0.035588674055074786,0.05073519255450423,-0.02179439816797044,-0.021403826820770144,0.04122194494539748,0.14408917313052014,0.13572051977756688,0.1038170878590484,0.07819570554520854,-0.02879159394065078,-0.0302330927689136,0.10188236065976017
HALLMARK_NOTCH_SIGNALING,0.10492467166871881,0.022278223548562844,-0.003509123701648447,-0.034130731179867764,0.016281357998645336,-0.019892377817362146,0.034180139766081516,0.038359651525854355,0.10038870077730708,-0.06805404432188517,0.13259927213142222,0.11728355312912195,0.05726006180150189,0.013194738334941964,-0.03081507017065947,0.04864700192903462
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.129678360159878,0.03747560262979595,-0.00968148958232354,0.027813181073858564,0.06415668528591507,0.0708358053891537,0.029423320955944146,0.10152555991225484,0.14666321183417705,0.14044429798855948,0.1342536647796849,0.020109233404927644,0.04924686513674854,0.10480726458242076,0.013779387503005593,0.05298171817500743
HALLMARK_P53_PATHWAY,0.03308300208606681,-0.05790076548884976,0.003965374478342378,-0.02776340788659881,0.03495431835862857,-0.026620339670011303,-0.08184104593715784,-0.05530719059352963,-0.05508338376402629,-0.017449056645989017,0.07113888387529536,0.08958807815849906,0.07034670900728845,0.046912987833355124,0.03365423605470705,0.0215668770517904
HALLMARK_PANCREAS_BETA_CELLS,0.09135418144355505,-0.01896997113483704,0.03862237948287343,-0.019322089224342715,0.054020424407169795,0.07937705816852758,0.03522788661314673,0.07397466104282237,0.1385996364137012,0.13014844821958513,0.18946200168490424,-0.003920997572361769,0.0466357676528217,0.06197043035676081,0.026567179178708364,0.05948474887005403
