,UKF255,UKF259,UKF260,UKF275,UKF296,UKF313,ZH1019T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.039091579902954095,-0.02814086122936028,0.044932622198737136,-0.010505342204834229,0.0020051431069967483,0.039395724537562585,0.022176782336695348,0.06648063631768864
HALLMARK_ALLOGRAFT_REJECTION,-0.01835000014247253,-0.06990493534767898,-0.008159286992895805,-0.011543673193226855,0.016828798579750857,0.08512387181210428,0.06279692987440665,0.1158579556518805
HALLMARK_ANDROGEN_RESPONSE,0.021458199538738742,0.05838241453251368,0.10052880809714548,-0.020843474280988206,0.012007473757916972,0.07281253068264994,-0.041335922394316854,0.09601211432407643
HALLMARK_ANGIOGENESIS,0.0009544618918991196,0.08894218658342781,0.03752437580422959,0.006807235688802484,0.02307301514915567,0.020987944785251872,-0.013839581598238405,0.06245559105214989
HALLMARK_APICAL_JUNCTION,0.040570430600708876,-0.04385802982036651,0.06634881447533772,0.025854873701827798,0.010462441106890255,0.0863296042510439,-0.0370092198500479,0.12292985280391548
HALLMARK_APICAL_SURFACE,-7.265312879420131e-05,-0.1321846881996164,0.03921572507389585,0.0758215388234698,0.017128427467131634,0.11478562173115649,0.019650453317663696,0.09444684588438657
HALLMARK_APOPTOSIS,0.010368587796405182,0.013316724208468755,0.014166027288583415,-0.0007476706972805073,-0.058177817678381996,-0.023159090641383655,0.02993050774416039,0.029514715334286488
HALLMARK_BILE_ACID_METABOLISM,0.0033372189584015438,-0.05088807744688792,0.010549590742324491,-0.0013652535663964,0.040302713335282764,-0.024145761324979066,0.09388751342497793,0.01423218432691256
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.017166615358354682,-0.01637818353838685,0.012995481909299007,-0.04281592206868149,-0.0462039813684421,0.0410323379476489,0.03372520373433645,0.021625840274607455
HALLMARK_COAGULATION,0.007188284015283141,-0.10175612435168029,-0.02389725373599947,-0.014666259703577381,0.03439384532110046,0.09163982922986377,0.02272206077509281,0.09877768778824393
HALLMARK_COMPLEMENT,-0.023876932030382367,-0.019777103754217474,0.0030783720126739862,-0.0014728254320565612,0.02952168044079149,0.051758061284400775,0.10163846938707743,0.05166370181041169
HALLMARK_DNA_REPAIR,0.028218545735842253,0.09671101599539841,0.08365415262899725,0.01773752187905953,-0.0002894741173406737,0.11331653185834828,0.05857837222134839,0.034808738736831914
HALLMARK_E2F_TARGETS,0.042813567875305526,-0.08340834895160691,-0.01387295992251026,0.03144117486330391,0.03926913778311397,0.09595146547803701,0.07805129824014008,0.017762074664278666
