,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,-0.00827803265841904,-0.012303335783919482
HALLMARK_ALLOGRAFT_REJECTION,-0.01385085111157617,0.013533115752546065
HALLMARK_ANDROGEN_RESPONSE,0.016372445748103603,0.0402260564293195
HALLMARK_ANGIOGENESIS,-0.047919245750496074,0.037204517193243254
HALLMARK_APICAL_JUNCTION,-0.031303482696916594,0.009626353813371217
HALLMARK_APICAL_SURFACE,-0.04498415031621299,0.015602611380359257
HALLMARK_APOPTOSIS,0.015975544516567405,-0.026972227970420783
HALLMARK_BILE_ACID_METABOLISM,-0.01729020360417672,-0.005377767096155109
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.047753379954809425,-0.0011589899590523658
HALLMARK_COAGULATION,-0.04213179735753417,-0.012080655260851446
HALLMARK_COMPLEMENT,-0.028349434048355687,0.011140895227738623
HALLMARK_DNA_REPAIR,0.02492740779074897,0.014025654078438242
HALLMARK_E2F_TARGETS,0.015461560602727886,-0.0028176672204945014
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.004510367419702942,0.006502650288643536
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.012419196892118275,-0.008705551415945048
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.020956278213556435,-0.011819499662088721
HALLMARK_FATTY_ACID_METABOLISM,0.06142647445977047,0.052582764049010335
HALLMARK_G2M_CHECKPOINT,-0.005689209486867975,0.011628289777858139
HALLMARK_GLYCOLYSIS,0.043821543021705975,0.011129738144071163
HALLMARK_HEDGEHOG_SIGNALING,0.04800811383958392,-0.008040329516867886
HALLMARK_HEME_METABOLISM,0.0036342354273378335,0.042503175220523666
HALLMARK_HYPOXIA,0.050663122236572905,0.09034819370087402
HALLMARK_IL2_STAT5_SIGNALING,0.01701164140396942,0.030120239391808284
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.005034594736747504,0.07306334739197466
HALLMARK_INFLAMMATORY_RESPONSE,0.026943923853858586,-0.011052939415162158
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.009062076164135974,-0.0035820020158155892
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.02630479240165958,0.011725239168056739
HALLMARK_KRAS_SIGNALING_DN,0.025072251263077345,0.016649016430974543
HALLMARK_KRAS_SIGNALING_UP,-0.056096640620361196,0.015925808899034673
HALLMARK_MITOTIC_SPINDLE,0.026906541268857165,0.03432420695147458
HALLMARK_MTORC1_SIGNALING,0.035661146072629386,0.05393372100469514
HALLMARK_MYC_TARGETS_V1,0.018616285107781627,0.01239646519790868
HALLMARK_MYC_TARGETS_V2,-0.02250757596611891,0.023932937889940845
HALLMARK_MYOGENESIS,-0.040889050754277276,-0.0016274452277252713
HALLMARK_NOTCH_SIGNALING,0.030588777692182614,0.016678218026886408
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.012765212340183048,0.004971094493754256
HALLMARK_P53_PATHWAY,0.030385733595888947,0.01902430975790033
HALLMARK_PANCREAS_BETA_CELLS,0.01759772603563907,-0.010072680751389661
HALLMARK_PEROXISOME,-0.004254704040933922,-0.021617635396602705
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.009260173659736606,0.025575991104544536
HALLMARK_PROTEIN_SECRETION,0.03147745566471253,0.028939747440543003
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.004264337509304246,0.027408496784894473
HALLMARK_SPERMATOGENESIS,-0.006614379948109413,0.02028059783771215
HALLMARK_TGF_BETA_SIGNALING,-0.01673210885288871,-0.007581831423419485
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.00764321014776768,0.030227343265311877
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.05249859709184026,0.038270770060187385
HALLMARK_UV_RESPONSE_DN,-0.01718485122363484,0.003415315690565361
HALLMARK_UV_RESPONSE_UP,0.03939613748163505,0.002153854009340805
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.028321396015223942,0.041118079378354835
HALLMARK_XENOBIOTIC_METABOLISM,0.024488543626253998,-0.006591117725661261
