,UKF251,UKF255,UKF260,UKF296,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.02275579042903665,0.10093136790459319,0.005708096516163618,-0.03508547380273862,-0.019623794468898878,0.005394501796719627,0.17264040581929882,0.06591729442269174,0.05184688143539302
HALLMARK_ALLOGRAFT_REJECTION,0.005930030846853185,0.017222914397238626,0.025504590302400872,-0.03178250010142974,0.039139394426962064,0.01761054496670514,0.1495509206943879,0.05444434624865222,0.02961948861647909
HALLMARK_ANDROGEN_RESPONSE,-0.004224731588911336,-0.00797503221423038,0.04666397774602557,-0.029591794203653116,0.0019780652403889685,-0.03091826287541631,0.03543241692626879,0.033838848766145575,0.010573839065865237
HALLMARK_ANGIOGENESIS,-0.03654605784348152,-0.054696237084786783,0.02802085496305321,0.028785806195217607,0.05342917540594048,-0.025153231454471903,0.10346367920546756,-0.06223500324909679,-0.011840129369364556
HALLMARK_APICAL_JUNCTION,0.023662579313740023,0.04919257277182425,-0.030496290818523182,-0.0135382610107652,-0.023964401154678613,0.05602138504324869,0.18060251890627385,0.0932231143144331,-0.003808839233200849
HALLMARK_APICAL_SURFACE,0.01738128383784153,-0.016005614399776966,0.04450841751492875,-0.060608367361997866,-0.051066955370162294,0.0648884361967023,0.1113898096962486,0.045980746438274794,-0.08807767446206997
HALLMARK_APOPTOSIS,0.0038417806546653783,0.09643792565794759,0.03355217427240297,-0.021594529419816114,-0.02929090169490495,0.01801194612643275,0.05018473069203928,-0.0022995936926675713,0.008600495580391387
HALLMARK_BILE_ACID_METABOLISM,-0.018200127196506037,0.058358362098802616,-0.009088261641080017,-0.07151169561596975,-0.05656855384089352,0.06487631114482006,-0.0025970223590693364,0.09470396047984143,0.0788597352863047
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.037604303699410715,0.09159184762375562,-0.020823017172550227,-0.09348798450599607,0.021402756498343188,0.03196934752560376,0.06465624130285298,0.10242576145437794,-0.02436010308636354
HALLMARK_COAGULATION,0.019424941979723595,0.1061356962041984,0.01086738236248857,-0.04635176030491506,-0.0486778072352799,-0.004175125983091091,0.159795443864859,0.05392061265670869,0.0043038483399305575
HALLMARK_COMPLEMENT,-0.023513518715056865,0.043366695965899975,0.005369216312018451,-0.013814111093784328,-0.005920435372128203,-0.009614738953460619,0.169939418503833,0.09182232274965446,0.027774224649727338
HALLMARK_DNA_REPAIR,-0.004108089333389541,0.12493526865366684,0.011662630341399634,-0.10124228688284537,0.006952079876115893,0.012569164836575499,0.18042422647948334,0.12694035822370234,0.0781043123060273
HALLMARK_E2F_TARGETS,0.03569542552601728,0.033437026083271267,-0.011045992619250206,-0.015148977477238914,-0.014923570602840544,0.02259463191275006,0.13457637523185406,0.0808479497448316,0.044348359443434474
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.011277377146859932,0.025745333026458008,-0.005231923954041461,-0.044583419915183164,0.0662235178099742,-0.021630359216526195,0.20306054756561379,0.023063082330529346,0.02598298341018579
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.007024053164910642,0.02140607491638959,-0.03429479353744643,-0.021261520334972868,0.0009799276885130367,0.015882636075749548,0.15689221992888328,0.06147152583669843,0.0588683720563364
HALLMARK_ESTROGEN_RESPONSE_LATE,0.013256612582507404,0.07290592743841626,0.036600585385058344,-0.002559664759773759,0.023709161746086286,0.03312225270836179,0.08215654295058386,0.09078645877376457,-0.012930051977076033
HALLMARK_FATTY_ACID_METABOLISM,-0.029792238595325767,0.011059385284218742,0.01061969919607399,0.002941478135585526,0.0847426877047283,0.020292025465817078,0.09582202677405811,0.008681588313481182,0.024750502729461887
HALLMARK_G2M_CHECKPOINT,0.01022004760051605,0.07461951706687224,-0.03039138374437126,-0.025843854084769635,-0.0660990519375015,-0.006584650753051312,0.15143193231927363,0.05769856192720945,0.04054943324113071
HALLMARK_GLYCOLYSIS,0.03206952286596643,0.059728112164845575,0.022513576916588868,-0.02424857828621441,0.06981622441537451,0.006646408063695133,0.10889677027475944,0.09898366756956384,-0.04581381083142711
HALLMARK_HEDGEHOG_SIGNALING,-0.009548546654884377,0.03252511717507267,-0.032090351974408876,-0.01105423895768035,-0.07032978675602988,0.09319243678487987,0.1253786086881978,0.06996360206266194,-0.11727089485114503
HALLMARK_HEME_METABOLISM,-0.006796446575888774,0.10565722246961907,0.01759526706767998,-0.010993058072071946,0.024713556741357192,0.026033447566713643,0.17182247099306655,0.09436231046659199,0.016928073440294768
HALLMARK_HYPOXIA,-0.03764369070738889,-0.019802455411309185,0.010708696013301515,0.005104048596277536,0.036271074779970665,0.0026088085058283933,0.1786036046599908,0.061893400675610694,0.043344523544411206
HALLMARK_IL2_STAT5_SIGNALING,-0.02199322900962983,0.027752820429619983,-0.014692981427543527,-0.012934543911382842,0.019406471350540928,-0.012265333677431576,0.04190888191219546,0.07601496525290452,0.006800304967139557
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.02605646545160119,0.08081199032391768,-0.00936896212918392,0.0337565607013289,-0.007150801413145612,-0.022443527992552482,0.15088217111411006,0.047628314070779255,-0.07164415726228598
HALLMARK_INFLAMMATORY_RESPONSE,-0.018090894511423376,0.04965965389996969,-0.0022970792547026327,0.003586946438142751,-0.013554375697288148,-0.018427380449554297,0.14530856383729382,0.04629742778785069,-0.0062878315486062965
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.0706357210800634,0.02757039710587946,0.026796952177814554,-0.025745219981632275,-0.033981864946500746,0.0708216235045254,0.0033282002216880164,0.07613170613875175,0.05026008296427028
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.054118057764239655,0.0638991027367369,0.013527781085892402,-0.04948434957526115,-0.005275778085740616,-0.011518898965581507,0.16443841699907333,0.016555775574863395,-0.020395643749265693
HALLMARK_KRAS_SIGNALING_DN,-0.007658408653285216,0.060436949436924424,-0.011117694582192163,0.02702948872678856,0.05396032487883437,0.0895351637222831,0.18038855405870788,0.10661118480504414,0.02261156028561562
HALLMARK_KRAS_SIGNALING_UP,-0.0324113416810497,0.05108211837423578,0.01442196751531045,-0.016710247387223136,-0.022698800584881815,-0.06044477911743386,0.16086327893424404,0.06829790825470161,0.01344016101267554
HALLMARK_MITOTIC_SPINDLE,-0.015905714920430563,0.07616354568719413,0.008448401082015744,-0.021371481188290558,0.03055540746320889,0.01024757695199248,0.09479582938313474,0.08446545913101677,0.039864583668599775
HALLMARK_MTORC1_SIGNALING,-0.0189813252926851,-0.02273778878316181,-0.004985168523915435,-0.016688184876323425,0.03782921836152019,-0.044427243829698086,0.04805121829531093,0.04055692480916525,0.0363675428271372
HALLMARK_MYC_TARGETS_V1,-0.008190220768976757,0.06367610033361554,-0.009626959705090582,-0.03605860270264824,0.004196434386435557,0.03161842588310749,0.13982711462213945,0.11728154985353761,0.030451575001970422
HALLMARK_MYC_TARGETS_V2,0.0037749152976262403,0.018254083753175464,-0.05553418211969408,-0.009003757306796669,-0.05463888083529905,0.012723750348300037,0.09512517948638267,0.04193684845922462,-0.0032083702222077013
HALLMARK_MYOGENESIS,-0.026221063766356235,0.10303895918218867,-0.006486003394116123,-0.029535896066997074,-0.005590166907098575,0.028112990082072853,0.10633609238320564,0.06134568628330077,0.05064380809652557
HALLMARK_NOTCH_SIGNALING,-0.0834226311814426,0.05644930429752642,-0.0038994928400139825,0.010153011584234655,-0.002676649033337717,0.08314405813092669,0.22442959753120764,0.10781365722977049,0.07883014100548578
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.016401887725933602,0.08272778298093106,0.005258326600078254,-0.03253856626374255,-0.008994889065339514,0.01886324865341688,0.13649759278345086,0.14102947958402287,0.08725450848791445
HALLMARK_P53_PATHWAY,0.006418067092494034,0.08226618729836965,-0.005181182945280625,-0.04507939220738004,0.053840007199174075,-0.058318929298820384,0.12811333994248927,0.11907059820846912,0.05597425149592413
HALLMARK_PANCREAS_BETA_CELLS,0.02847138379735432,0.055415846978916244,0.04406305925116418,-0.06338323643088559,-0.04529061194497513,0.026206978916992852,0.13623465168683335,0.12004960702328785,-0.009475651649658157
HALLMARK_PEROXISOME,0.027588479544320855,0.029054646013711903,-0.036524446544337584,0.06480320924102885,0.0003989697697192054,-0.004992224899245969,0.054994384903682,0.05917041128102979,-0.07243690221147871
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.022343148203388726,0.06650486877550736,0.014758845098373528,0.019944114764724304,0.03229709602164399,0.031271683574407384,0.14578465838056365,0.08631677636118837,-0.02367168587588691
HALLMARK_PROTEIN_SECRETION,-0.015154280478026593,0.1149914052199285,-0.0002747753083032888,-0.04498375972590974,-0.03424393430936046,0.005391717947461876,0.16806614103557815,0.10613083069081002,-0.04866695226491183
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.003985517570385963,0.06516846568674992,0.012551983292782603,-0.022076166108926362,0.07388587275369654,0.00693879767358789,-0.14351205253746974,0.1106116447043243,-0.035553370986725216
