,UKF260,UKF296,ZH1019T1,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.016039753813938303,0.005903718011160738,0.0016726335991568166,0.10424943140548182,0.16145994814783438,0.1186553361340987
HALLMARK_ALLOGRAFT_REJECTION,0.06609427322923724,-0.010839187400480475,-0.001576207358679326,0.058760474493576784,-0.019138689099692355,0.08422916169555152
HALLMARK_ANDROGEN_RESPONSE,0.006912379735942074,-0.022757185468169915,-0.025227163953415198,0.02898026109453688,-0.0176754759415827,0.07374647821907358
HALLMARK_ANGIOGENESIS,-0.017322391685849668,-0.06633047906980924,-0.030456852762944932,0.13127219901677045,-0.22404468715071793,-0.06564246172272573
HALLMARK_APICAL_JUNCTION,0.01975657561445914,0.07611199889366445,-0.03373745220822911,0.0708785739395342,0.0700021962772945,0.012373170474278699
HALLMARK_APICAL_SURFACE,-0.021582067489494504,0.09013276148671835,-0.043753466397343566,0.10749113931459976,0.024695022483706974,-0.01681464638115916
HALLMARK_APOPTOSIS,0.01450926081631814,-0.006097416915986256,0.028489874029534526,0.06327391737339681,0.00408270144721024,-0.02732935506745631
HALLMARK_BILE_ACID_METABOLISM,-0.007448758261440396,-0.03495814754560921,0.00452399280067874,0.04224415041616679,0.23832383455872075,0.1127377150840164
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.010421613788086108,-0.01914969399703827,-0.011410607835102763,0.02732251725267641,0.15676870675986673,0.11423327260402653
HALLMARK_COAGULATION,0.09586202539341009,-0.03758735668039452,-0.009221080566827147,0.0895726118023837,-0.05307293672311162,0.047736791922238495
HALLMARK_COMPLEMENT,0.10890706201332011,0.028683509752891866,0.007798703848760782,0.11184457471178191,0.10274208303037856,0.07671114880691965
HALLMARK_DNA_REPAIR,-0.004014639749754193,-0.01463813890692782,0.03243538411320114,0.14240912454745408,0.19076044756202956,0.1166518561670347
HALLMARK_E2F_TARGETS,0.027616663891428674,0.056344734178326736,0.027162204857330816,0.14292693840431053,0.20442384507306377,0.06632490445752376
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.006598655284150282,-0.0191808637211714,-0.0054370231607610165,0.10883363112545025,-0.10080515831986803,-0.007200719554191149
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.022643504183008548,-0.009346698277672245,-0.03681938550120898,0.07221605694658034,0.13606198499721872,0.07024299590443062
HALLMARK_ESTROGEN_RESPONSE_LATE,0.040852358190990104,0.029553990972946614,-0.037992446883930414,0.06594280914901779,0.16776909899073827,0.12271558187990765
HALLMARK_FATTY_ACID_METABOLISM,0.02699875832073228,0.0028644063035038986,-0.04721352745075757,0.0143783465920066,0.1524422139589226,0.012574283553301136
HALLMARK_G2M_CHECKPOINT,-0.0827869527929786,-0.0433628372928231,0.008813959175499294,0.08118248086495491,0.15046708934318245,0.021263012706243086
HALLMARK_GLYCOLYSIS,-0.07551250927139055,0.034690625813223096,-0.02185063145828214,0.05411911325807171,0.13381611674553726,0.031148738199905362
HALLMARK_HEDGEHOG_SIGNALING,0.010416916756675521,0.06761067598505427,0.0126086724881774,0.09849050800863263,0.11990694291657626,-0.03867872780070546
HALLMARK_HEME_METABOLISM,0.014372191090365923,0.016113357578304486,-0.0104094009686942,0.07613810478187588,0.17324987358631558,0.09012002557859157
HALLMARK_HYPOXIA,-0.03989890914970963,0.059642425460584056,0.013163362493651987,0.048819987963504605,-0.029337723581658207,0.009542953915806313
HALLMARK_IL2_STAT5_SIGNALING,0.020748378532987277,0.003629372912298362,-0.04008557780206967,0.004784123176535977,0.0852843138210508,0.028863216149636304
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.029954739221819973,-0.016336805510020994,0.045790896664791615,0.024390677462109173,0.03416513442658198,0.003221205027092717
HALLMARK_INFLAMMATORY_RESPONSE,-0.027740107392783285,-0.02569813111140562,0.04691847989348748,0.036703190365232015,0.006517773776216523,-0.06069098528494609
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.02721873264134893,-0.030343928894571718,0.009189232408355738,-0.045695282432995296,0.1383680757534089,0.0964780520647744
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.013345281273930863,0.00918347645074853,0.03418275851034741,0.12594170644299826,-0.0244664372647924,0.01156003965240669
HALLMARK_KRAS_SIGNALING_DN,0.03989000270243743,0.052528125986489836,-0.02180395769061147,0.11240563008568545,0.1917581036563741,0.11440584577398125
HALLMARK_KRAS_SIGNALING_UP,0.044763040580293116,0.05022680244566179,0.04871107837675973,0.07828423063596034,0.031424517655363825,-0.014703410750677394
HALLMARK_MITOTIC_SPINDLE,0.007492532774513895,0.01828456597964127,-0.05007304671540732,0.07784564035746398,0.16181311041970925,0.0650567895393143
HALLMARK_MTORC1_SIGNALING,-0.08876431762998316,0.020506828072991833,-0.028093617777206537,0.05769371906585015,0.05750421325692437,-0.021181951399616306
HALLMARK_MYC_TARGETS_V1,-0.006591615423513104,0.006438833572938467,-0.008887922824619428,0.09098998664858703,0.19715987089267142,0.06071147479074429
HALLMARK_MYC_TARGETS_V2,-0.04588921072576877,-0.02301972671366774,-0.03654053850883003,0.042494187128166216,0.08905742783149688,0.04077989374515869
HALLMARK_MYOGENESIS,0.07505991958799532,0.04200437328460752,-0.05928175268100765,0.020696613732510288,0.01690979046520553,0.05686203762125533
HALLMARK_NOTCH_SIGNALING,0.05222712958832303,0.005800063116408178,-0.11747288154012366,0.09802065132048546,0.21128371996907902,0.1227469282044578
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.01890657925864475,0.027821770294752978,0.003125767478243437,0.09339734573519512,0.20925115088537308,0.14410518263384375
HALLMARK_P53_PATHWAY,0.037624024813931116,0.01646088188157906,0.02839101172625514,0.06057342190555293,0.16334914010169072,0.057955489258169846
HALLMARK_PANCREAS_BETA_CELLS,0.06788549269711569,0.03873577121289629,-0.008919935379967039,0.08654187571819968,0.17540138068935268,0.11209313490324099
HALLMARK_PEROXISOME,0.03363464155934657,-0.006937993971843554,0.0026686993268914385,0.0718578660071861,0.05211428654514705,-0.01608692948268831
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.023621149191180125,0.02695753383407568,-0.03563372533970228,0.06165488537516188,0.10956196713897638,0.0631797626447225
HALLMARK_PROTEIN_SECRETION,0.03536339505864715,0.015531303003612116,-0.019842927135085446,0.10813101478864634,0.16936436478397926,0.03040094874879369
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.06734883411254113,-0.040091600461795114,0.053125642638570496,-0.10925049662369521,0.06478383349134753,0.07689155989440022
HALLMARK_SPERMATOGENESIS,0.013126316303284409,0.004365352662545605,0.04258158568309667,0.06598544229656565,0.20589792149571504,0.08641680666490088
HALLMARK_TGF_BETA_SIGNALING,0.02596034191463702,0.05647661698189907,-0.02071291540394404,-0.009773578939487354,0.03883669970476687,0.08820057102745908
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.017346738344426467,-0.0018312285347083022,0.047652870629820925,0.00958397885136485,-0.022938546849328664,-0.005503287213813344
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.08490005538797128,0.03614002345706154,-0.010361666093913497,0.0883338012846308,0.10079486055701174,0.0211319384029432
HALLMARK_UV_RESPONSE_DN,0.08667506270506087,0.05425847664860354,-0.04246386257456579,0.03292073653652853,-0.028142642705139557,0.05554431730481189
HALLMARK_UV_RESPONSE_UP,0.01041725794539784,0.04185911584279324,-0.0163242511227203,0.04049669886664903,0.13178519012836817,0.06955767859834561
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.028834478749338827,0.016349851849398665,-0.038766890677374787,0.08849717213646893,0.07361867773749886,-0.01638297691553888
HALLMARK_XENOBIOTIC_METABOLISM,0.025374081597935697,-0.014841001856129936,0.05358096220496653,0.09111712956957359,0.1621798553875141,0.11418085811753349
