,MGH258,UKF243,UKF251,UKF255,UKF259,UKF260,UKF266,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.06639201774026242,0.0960131080359736,0.08513280112094591,0.03923704487790992,0.03906049280900787,0.006189481102503292,0.058116952148315,-0.03670617599773552,0.07946326439354441,0.10177344510537953,0.062163534347431444,0.002664662149423755,0.1266670328607009,0.004527419423607459,0.23334683484004287,0.19596380979766725,0.13624418620109982,0.011790586864946308,0.02943139409536955,0.19585079664233093,0.1715677839113647
HALLMARK_ALLOGRAFT_REJECTION,-0.06473395175655018,0.057769903798549585,0.0507957512371748,-0.018468316814756015,-0.011152338619938149,-0.04909452062379202,-0.0071815909109135415,-0.06350433696124898,0.0789834040781515,-0.046485930569206906,0.1421479685707437,-0.0486069350334761,0.03480521148474133,-0.056390662541023075,0.05954450135272236,0.11438626451774593,0.08277294364656038,-0.02700409258567356,0.09545340031551862,0.11183375709705395,-0.027424014846729062
HALLMARK_ANDROGEN_RESPONSE,0.14048340779427132,0.1293673532006822,0.008252203831751022,0.005806356581016362,0.02183325145647174,-0.03539953292285107,-0.0160881704349502,0.04005804778941303,0.01473941177858449,0.06062070023791452,0.10084666844330593,0.007901619309805123,0.09177174695180364,0.01914063892340666,0.20653100809032665,0.187681061581549,0.05393123628030071,0.022200457780235897,0.08713461907481904,0.15132862687941628,0.1401298701458002
HALLMARK_ANGIOGENESIS,0.03462319913736997,0.022019266985739954,-0.04974548461779948,-0.03289599673408322,0.009411765375521223,0.07017884401660335,-0.03218561331727641,0.15347882997919776,0.11258863583653948,-0.0443606801506297,-0.002253289199720652,0.03909405458710416,-0.04583786997069819,-0.03050144943462594,-0.05639658845300061,-0.08292690542911052,0.08736149359932094,0.043748610945521474,-0.018813753612485384,-0.03362378546170505,0.12282690715071176
HALLMARK_APICAL_JUNCTION,0.12536780541609574,0.15108673126753458,0.09859975169444386,0.05652434142655568,-0.015955552187736057,0.08378782415293834,0.017806883671853332,0.09099100075429523,0.07245716007741845,0.03524370745886301,0.09030056428908174,0.04849901114033332,0.1410280257571384,-0.016282321889949315,0.2620196345583544,0.19845105894397802,0.1064495529955413,0.022350971080701148,0.044828704258101426,0.21322690685398363,0.21456440706198288
HALLMARK_APICAL_SURFACE,0.095831695119783,0.05995700888890615,0.028953262578830158,0.05877657234793224,0.0251124239539328,0.04486658774045817,0.09207971929237446,-0.0597341510159715,-0.07412230777554643,-0.01496134883548877,0.09077213178979587,0.06688107461787211,0.07005726405001662,-0.0014442513576114788,0.20965074567906247,0.1906029592728445,0.1290020173454038,0.04166799303739393,0.07318903797519508,0.126675099741525,0.12348662628596935
HALLMARK_APOPTOSIS,0.07041067796265846,0.004851828168590503,0.03254671194463495,0.0133984629878841,0.06394906650933686,0.017589005557876267,0.016464972403926977,0.1276695346820764,0.06058634915586829,0.011855620907932199,0.011095385834746995,-0.02349382646278503,0.03395188406933859,-0.038386538175882154,-0.004568961126028776,0.014958262206126637,0.09053807009382535,-0.025974467045260168,0.004962622635023226,0.05166711909642231,0.03094402954824639
HALLMARK_BILE_ACID_METABOLISM,0.11144158529091325,0.0634918359129905,0.06516883473513559,0.03574829286112806,0.007280989752621263,0.020475248328608083,0.008063341009049934,0.037206725015529844,0.11489987970362152,-0.024287885282684354,-0.01156897655648202,0.004668625413884625,0.04345119381158035,0.0032575964242947722,0.22872300708404408,0.1664934197124412,0.07833620654116764,0.014584453337689426,0.025983358308226654,0.1326113856157915,0.21841906655533533
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.1168540695951275,0.15214507370956948,0.050775428518242134,0.008889380402561044,-0.01513722461243897,0.02896907332206351,-0.039210389671634836,0.1754972662743956,0.07665733170817206,-0.05476329651748445,0.07061912283351958,0.06671512826689309,0.05528021153257836,0.025983532540883807,0.2635811227371262,0.19583805266434665,0.11814192036837591,0.04346834110548636,0.08329223794677132,0.1805642842862728,0.2595237435619097
HALLMARK_COAGULATION,-0.0223933984459046,0.05125005927353607,0.013736335708466482,0.023186184278401873,0.022010942315914033,-0.031061679443442288,-0.05414297733143997,0.00911178053989479,0.10845548696196376,-0.025261619809637127,0.12981962549893056,-0.019843667320191063,0.11792628267732967,-0.0010444658754847993,0.18268556437602956,0.14608319903000086,0.14044024054020793,-0.03068970584847506,0.10812612445455004,0.1548300223515625,0.1502590515302148
