,UKF251,UKF260,UKF266,UKF269,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.008588943896650414,0.0251035210593068,0.04171135415447032,0.12736761385479048,0.05344732769438587,0.02143998955524382,0.03604416279757412,0.013258191505206327,0.003950312182940119,0.13165295052374631,0.10158920148690867
HALLMARK_ALLOGRAFT_REJECTION,0.06780505976655142,0.03386179390877113,0.05903133797088469,0.13849903162265956,0.027337885640311078,0.033464447617718905,0.048997612997417436,-0.021908957978649633,0.024689518918532577,0.020426664373842985,-0.026012440101800694
HALLMARK_ANDROGEN_RESPONSE,0.061029321699846366,0.03717586969070652,0.12010062477946067,0.11599864354028903,0.04282182582104217,0.039772112438120795,0.020017263400079074,0.02958103755175464,0.034522959579521686,0.07171037479689733,0.035895857191565975
HALLMARK_ANGIOGENESIS,-0.0030783874975829433,-0.026245237542516682,0.10417764849106424,0.1573435228856751,0.04313023562844289,0.0005184510871550778,0.06827535719444423,0.10563496445460868,-0.0076077307461902355,-0.09345516182851496,0.022553209845106423
HALLMARK_APICAL_JUNCTION,0.04373639345643891,0.02763419245922936,0.08639773184522608,0.12526618324829134,0.011141999318996098,0.025454981665327305,0.0743562147028844,0.04210159712146227,0.0345132305650733,0.08766477150699147,0.08281924288811945
HALLMARK_APICAL_SURFACE,0.039365486167902995,0.002309438021761565,-0.05855425954230324,-0.06155903879497737,-0.018080474869806212,0.03841534553873285,0.022357106581407854,-0.061523197254844626,0.009707447737587206,0.06088539162524339,0.07011932283686766
HALLMARK_APOPTOSIS,-0.03171063301978615,0.031133469041394128,-0.042371546042841206,-0.011614959531993424,-0.03146145705276071,-0.07472203883058676,-0.11546968174504625,-0.006499575497620829,-0.021502357187809497,0.04653864947832084,-0.0008153322107548241
HALLMARK_BILE_ACID_METABOLISM,-0.00856717602695262,0.018763840960647805,0.04713026621666808,0.14406020732438948,0.039247149851812026,-0.006919867376012407,0.11862589495347056,-0.017996605954586766,0.02079435275715172,0.12472255685276361,0.1775627469131622
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06773958373255459,0.037671858673938144,0.08720941257982423,0.0766913206440535,0.01641263982546615,0.06415387480033836,0.00014175852181207144,0.014749157636723942,0.023489274455285192,0.11664764425094053,0.14912056069250654
HALLMARK_COAGULATION,0.047122050391853416,0.00935544079882025,0.0075358184328290475,0.12055219340549145,0.0590234551642214,0.03978389209325526,-0.026402440556792806,-0.04060451103858576,0.008809610558383106,0.021393747039183345,0.0057493886321602
