,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.03660349588233878,-0.020747954420696157,-0.015240790872229397,0.042655601958234146
HALLMARK_ALLOGRAFT_REJECTION,-0.06030203053731214,0.011083722973144809,0.06314399558984624,-0.02005583008339213
HALLMARK_ANDROGEN_RESPONSE,-0.027899883502178948,-0.0005583593264703645,0.07942842463446058,0.13881754064196927
HALLMARK_ANGIOGENESIS,-0.02835086744421674,0.07819132139172452,0.08432947421189677,0.14896175634495734
HALLMARK_APICAL_JUNCTION,0.03306782484890745,-0.023429157724770625,0.04933509933079001,0.10493048631073458
HALLMARK_APICAL_SURFACE,0.07913771638360544,0.0360071552032786,0.03630350689507884,0.016002697967641737
HALLMARK_APOPTOSIS,-0.030424042380353112,0.05916713527830323,0.0851186284521137,0.027165038997101158
HALLMARK_BILE_ACID_METABOLISM,0.008600399568525437,-0.03438226127627442,-0.0422487567408502,0.09778681823784899
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.053359079538050115,-0.0006837184613395557,-0.023294634525318353,0.11091743472496311
HALLMARK_COAGULATION,-0.029818681967531346,-0.020366681231058392,0.08352252378188602,0.051514430440267905
HALLMARK_COMPLEMENT,-0.0005711559552449311,0.04697589533488631,-0.012240269960459212,0.040317635047172916
HALLMARK_DNA_REPAIR,0.016686644537758172,-0.0025115467494297617,-0.01790191023437511,0.10322308668545256
HALLMARK_E2F_TARGETS,0.023562099445242977,0.05012401146993411,-0.043785812862400235,0.08593160465530854
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.03928989317315192,0.06757628335003377,0.11473871536760909,0.13039402259948105
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.028811695667098697,-0.00017207197512754413,0.06414490076035652,0.07048028040922437
HALLMARK_ESTROGEN_RESPONSE_LATE,0.02182068023536041,0.006901031153129485,-0.031686489779697076,0.010495113431180543
HALLMARK_FATTY_ACID_METABOLISM,0.05834853202963562,0.044620381693302076,-0.007288727715103738,0.10841058164767638
HALLMARK_G2M_CHECKPOINT,0.018371188109878082,-0.0026111747816290262,0.00038971493740954174,0.13422574618536234
HALLMARK_GLYCOLYSIS,0.09665997693138734,-0.007004368035472808,-0.0060457331972341355,0.025268162751014903
HALLMARK_HEDGEHOG_SIGNALING,0.05426030040099926,-0.048539957329870924,-0.010563235073877915,-0.08843721089193296
HALLMARK_HEME_METABOLISM,-0.004186320968545079,-0.03163042517028023,-0.01262317330735745,-0.01723407301021233
HALLMARK_HYPOXIA,0.05424867602347089,0.05415737157357702,0.05549934196968814,0.15399110875132932
HALLMARK_IL2_STAT5_SIGNALING,0.019674058546473826,0.03007270980718974,0.018494997392275808,0.07401736915254373
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.013034288804378213,-0.03060606791911922,0.03390085042949178,0.1629700879148284
HALLMARK_INFLAMMATORY_RESPONSE,-0.009031108263990225,0.0016210679552766264,0.04180484436427717,0.12017546482125875
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.03287495128207378,-0.012830416557328438,0.02779044561489966,-0.02522103217397904
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.0012456887023715216,0.0408342975032913,0.05587489377649437,0.1736983989141917
HALLMARK_KRAS_SIGNALING_DN,0.04726689632365914,-0.060122592787497424,0.009526293541800556,-0.04640336681064459
HALLMARK_KRAS_SIGNALING_UP,-0.0360848828423232,0.0191025082019097,0.06148617742447519,-0.07707674847974386
HALLMARK_MITOTIC_SPINDLE,0.05500527906235111,-0.012778029261220387,0.014575253448323656,0.030069418446323985
HALLMARK_MTORC1_SIGNALING,0.048727885624682006,0.04200969406956383,0.018259281980982492,0.1323846724529698
HALLMARK_MYC_TARGETS_V1,-0.011446287691834488,0.017362312319488753,-0.004740116128481776,0.16470029992868992
HALLMARK_MYC_TARGETS_V2,0.06176066581078537,0.007637972038389848,-0.006105135033235097,0.09069777137705522
HALLMARK_MYOGENESIS,0.00632322409477706,-0.042810934704163826,0.07938232960277478,-0.06663947566718581
HALLMARK_NOTCH_SIGNALING,0.009767605502552948,0.010736725669529464,-0.022782795015067733,0.09680817939604522
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.002908472095679299,0.002832580404622442,-0.042820791138048445,0.012175277580559123
HALLMARK_P53_PATHWAY,0.01717274758275199,-0.01687088882669382,0.0032311331667724086,0.12888390034171113
HALLMARK_PANCREAS_BETA_CELLS,-0.0147630414511609,-0.030738936414646218,-0.028848705664113728,-0.10552931510760297
HALLMARK_PEROXISOME,-0.036903541472776934,-0.014615897754620485,-0.006031871679091919,0.055949322787630665
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.03036486555312049,-0.000284498510798756,0.009938363657358205,0.05661931901158537
HALLMARK_PROTEIN_SECRETION,0.00764058674122558,0.01528279823553563,-0.0027481240112822826,0.08113225758532101
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.007136888615700177,0.029403555160145856,-0.0032003887329318695,0.035891090138193055
HALLMARK_SPERMATOGENESIS,0.00642060103161155,-0.021116135454196105,-0.015788649870622694,-0.08292871999822107
HALLMARK_TGF_BETA_SIGNALING,0.0038075976554689463,-0.0019960590147619127,0.09036744247014117,0.06621187166204164
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.07567591116355622,0.02493608815080844,0.02943727179886503,0.1580322232413113
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.014131393182699726,-0.007040762294483685,0.03132315749592141,0.16069708779632896
HALLMARK_UV_RESPONSE_DN,0.02132064433535727,-0.01285220456668731,0.07349416887927296,0.029082050121370287
HALLMARK_UV_RESPONSE_UP,0.07525714023009236,-0.05468576305140054,0.01255360839692431,-0.03391478534637573
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.01568624477725736,-0.09488096711407874,-0.017385079354270028,0.11808600444379447
HALLMARK_XENOBIOTIC_METABOLISM,0.023096683419443077,0.006674857493497779,-0.009692808930463325,0.07914731122860558
