,UKF334,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.0056591684255885705,0.08308320081949852,0.0591575142618081
HALLMARK_ALLOGRAFT_REJECTION,0.0032519636688089814,0.09959627853058667,-0.08592672080325864
HALLMARK_ANDROGEN_RESPONSE,0.02962894526814084,0.019133309638476786,0.057884860577721235
HALLMARK_ANGIOGENESIS,0.011818556270616187,-0.09205768235091606,0.01979180694205509
HALLMARK_APICAL_JUNCTION,0.030294215552556774,0.03360461104615477,0.07713731497323938
HALLMARK_APICAL_SURFACE,-0.017154235795438927,0.044380619171274484,0.06483620927583988
HALLMARK_APOPTOSIS,-0.08518705221206058,0.024935853146248143,0.03359180327242022
HALLMARK_BILE_ACID_METABOLISM,0.027376798377155436,0.06687235448670668,0.03750489365550759
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.05566706939947772,0.036409063492020284,0.07807969931606246
HALLMARK_COAGULATION,-0.010104983894456764,0.0691813996867549,0.08783318036965063
HALLMARK_COMPLEMENT,-0.0648345581145154,0.046662818298946696,0.09393087719423569
HALLMARK_DNA_REPAIR,0.023399759657108717,0.06861996255508625,0.05550085920947621
HALLMARK_E2F_TARGETS,0.009753341013501272,0.04928568689415796,0.0723876998927327
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.030466365231920475,-0.0014380093341596022,0.06028948422316966
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.050382335988922874,0.030677463660133384,0.06542671014718401
HALLMARK_ESTROGEN_RESPONSE_LATE,0.03942427883330553,0.047484010489784054,0.0715328052509909
HALLMARK_FATTY_ACID_METABOLISM,-0.013552485137386728,0.025826923692637584,0.02473167773227194
HALLMARK_G2M_CHECKPOINT,0.016984480593737278,0.03403121857325652,0.03696007115768838
HALLMARK_GLYCOLYSIS,0.026772702766074727,0.02291628877176809,0.0652221345596162
HALLMARK_HEDGEHOG_SIGNALING,-0.03792526263321318,0.03441048259896208,0.030618095105629187
HALLMARK_HEME_METABOLISM,0.019949137817454915,0.022973503131869,0.05275721371032369
HALLMARK_HYPOXIA,0.04618612023118908,-0.029609420102653276,0.022433896729408577
HALLMARK_IL2_STAT5_SIGNALING,-0.02057464650814375,0.07709610720977243,0.10492581579313523
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.02146365408665376,0.02081166855612557,0.07107820005003539
HALLMARK_INFLAMMATORY_RESPONSE,0.006150425134466444,0.009353922000803153,0.022538050151476557
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.04572157326883938,0.089351106210588,0.02868303711073071
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.02559854079928329,0.045586292128320015,0.01909402358854628
HALLMARK_KRAS_SIGNALING_DN,0.04587754021282904,0.08879558160676407,0.03399285136268278
HALLMARK_KRAS_SIGNALING_UP,-0.013344107262565132,0.05995632152190108,0.024143133999460005
HALLMARK_MITOTIC_SPINDLE,0.013669621292241883,0.042408554767114436,0.07285565083019499
HALLMARK_MTORC1_SIGNALING,0.060262922792909734,-0.01871937609420432,0.028893897385983323
HALLMARK_MYC_TARGETS_V1,0.03122541922476643,0.05809155152084195,0.03227944890037055
HALLMARK_MYC_TARGETS_V2,0.005000942067819328,0.026067749341150304,0.017641395813916088
HALLMARK_MYOGENESIS,-0.02747287707921856,0.0586219678560821,0.05117153003493983
HALLMARK_NOTCH_SIGNALING,0.014708783431763444,0.06290333047386928,0.0736315278486645
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.015077898909985416,0.10147327974071196,0.013756396125055378
HALLMARK_P53_PATHWAY,0.025339492392388887,0.08511439383123172,0.011557357631847487
HALLMARK_PANCREAS_BETA_CELLS,-0.020933873045190295,0.06330392753923075,0.029061033474299707
HALLMARK_PEROXISOME,0.05786888880676596,0.05139240113007881,0.017377917145999535
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.0156409247695332,0.047253851361099296,0.08169794663167904
HALLMARK_PROTEIN_SECRETION,0.011446574051468357,0.03756839834373331,0.02532757770825463
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.0590506790259373,0.0965808027725068,0.027055297096481027
HALLMARK_SPERMATOGENESIS,-0.0223398179339794,0.07008423536456505,0.02502057263361551
HALLMARK_TGF_BETA_SIGNALING,0.044285964987007743,0.01656335417252445,0.05863744971401821
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.018067033778800326,-0.04110887061986236,0.03768530758563055
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.018446062211584027,0.04413636785206794,0.03494926629290174
HALLMARK_UV_RESPONSE_DN,-0.031160660839400237,-0.006043978386349156,0.08890807450368218
HALLMARK_UV_RESPONSE_UP,-0.008877670012341982,0.0590583030894689,0.04831547452778492
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.055281005044509425,0.059292167535434724,0.0686636608264126
HALLMARK_XENOBIOTIC_METABOLISM,-0.023798950186424004,0.06389344251990972,0.049577645860547796
