,UKF269,UKF275,UKF296,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
HALLMARK_ADIPOGENESIS,-0.04606143461771204,0.030881709520989332,0.026248157577440253,0.1477411184939842,0.05890349271461424,0.0958527688477633,0.04849724052482227
HALLMARK_ALLOGRAFT_REJECTION,-0.08781958207974214,0.03049671713269709,0.014796030894382292,-0.011432475426018645,-0.017978940627884753,0.06901785265806173,0.11819710500979021
HALLMARK_ANDROGEN_RESPONSE,-0.08964226434519892,-0.025055515612833593,-0.002113717980837378,0.1759470268834551,0.06177951780137922,0.020131999227940504,0.037024352293796685
HALLMARK_ANGIOGENESIS,-0.1473049988018087,-0.08558821415626112,0.06906092760447427,0.04592298771881499,0.02360828788569803,0.031001782847496523,0.1059074868085034
HALLMARK_APICAL_JUNCTION,-0.10415039169786715,0.032613029415609264,-0.004925548835338525,0.19109622328976708,0.10538975179555514,0.11400168916359148,0.04642037259746797
HALLMARK_APICAL_SURFACE,0.126923170532193,-0.008923420802332875,-0.018002506195169566,0.1838473159838318,0.09820961744491565,0.03550827597618816,0.09379054954963784
HALLMARK_APOPTOSIS,-0.05885699316020192,-0.08920062183380703,0.015776914804443806,0.060265546424158115,0.0053657730390392075,-0.03777692531790594,0.020258414097995153
HALLMARK_BILE_ACID_METABOLISM,-0.12806441334874177,-0.03550533926065516,0.01397484274300388,0.17385270702594102,0.08075049850873842,0.05056371316120293,0.10855214332929258
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.06634987402166223,0.019081984341698503,0.04970024815388078,0.16546043226515902,0.06489868327407546,0.02736948443019325,-0.009123294385106574
HALLMARK_COAGULATION,-0.12593691113189076,0.012694737896283137,0.04379797231888163,0.1269595840953396,0.06263889765046726,0.02881510085037646,0.06261114608925965
HALLMARK_COMPLEMENT,-0.07001834958627469,-0.01742773362878936,0.04122695843557766,0.11041969230398399,0.12281121447044975,0.12086356913374548,0.05845805964786236
HALLMARK_DNA_REPAIR,-0.07184269939682417,-0.007805621498721507,0.06648425551799428,0.17632392933940133,0.11909492948375389,0.15364030205665444,0.03354674695552332
HALLMARK_E2F_TARGETS,-0.11758877777775127,-0.027832806670172315,0.018425827177252132,0.1250128907015231,0.0661988874415427,0.06577788610227554,0.0035019651083029175
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.0846492951222801,-0.04882457452266163,0.04153201252313242,0.1476288472421674,0.10501712336323195,0.07631144560429133,0.09819854514059359
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.054799537340820215,0.05107177400609276,0.05139734593575896,0.24042758531635386,0.1393707871901106,0.095723792428152,0.021496601531903595
HALLMARK_ESTROGEN_RESPONSE_LATE,0.11208132968065025,0.004998401216032449,0.00747782700943914,0.14718323884998544,0.087842244999665,0.11020758708370669,0.09359628959790271
HALLMARK_FATTY_ACID_METABOLISM,-0.04160265522261368,-0.04133244196881809,-0.01618247114053226,0.14238404315481115,0.1625979376824735,0.04956019686392073,-0.006523074691387785
HALLMARK_G2M_CHECKPOINT,-0.10160350506044594,-0.013120308057841779,0.038179341365423634,0.11683894442804285,0.04457808348596217,0.10235790338574076,-0.005681838347366729
HALLMARK_GLYCOLYSIS,-0.06901809517112145,0.06010616487739524,-0.023554946172636666,0.2329508972461619,0.1254547587180297,0.08927580756466885,0.038708119687071434
HALLMARK_HEDGEHOG_SIGNALING,0.14663661280711945,0.05087123684359816,-0.03258206989149729,0.17571631866439383,0.09660316538655796,0.09248386446238498,-0.0667631868751348
HALLMARK_HEME_METABOLISM,-0.07292363160910852,0.06551891889826318,0.032063626060523466,0.1905157241223109,0.10782002853503223,0.11472022674489543,0.008820750798601206
