,UKF260,UKF304,UKF313,ZH1007nec,ZH1019inf,ZH916T1
HALLMARK_ADIPOGENESIS,0.0158177352375007,0.009018541134836126,0.05386217944093654,0.007138504696869887,0.10920310624870612,0.11184008777757135
HALLMARK_ALLOGRAFT_REJECTION,0.09421155168552868,0.00429957069762902,0.0893241828762392,0.01620916237839281,0.08265167651212912,0.14976501217382507
HALLMARK_ANDROGEN_RESPONSE,0.04965616541103557,0.055538268392716285,0.07400638331158985,-0.05293913426132138,0.06118994062467855,0.10306916806917359
HALLMARK_ANGIOGENESIS,-0.003171144761316818,0.06602462135276066,0.006098074010331705,0.08774822299406838,-0.04135362850608241,0.03919582724810255
HALLMARK_APICAL_JUNCTION,-0.02726157047023632,0.01876398262210734,0.06250276202996013,-0.04765714547822486,0.08145926101520956,0.1350204210651136
HALLMARK_APICAL_SURFACE,-0.04766824221717788,-0.01574594872171277,0.10816511553958798,0.0034979472593827518,0.08853730943206252,0.08525875055310561
HALLMARK_APOPTOSIS,-0.019139108488229372,0.03392705220365394,-0.04994861755007238,0.020335948583363433,0.10288683956104056,0.07149932251132189
HALLMARK_BILE_ACID_METABOLISM,0.005600320715831812,0.035912874376309245,0.027015209892268112,-0.0024100741468838427,0.0860399032597487,0.0506313799925526
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.029744244490773904,0.06301674673935949,0.07151141318899651,0.02333733268159716,0.07726438032878795,0.06040734850044011
HALLMARK_COAGULATION,0.04688823568492923,0.06112203971509157,0.10644110522862639,-0.0062226413306618045,0.11675165510911563,0.11481451509236365
HALLMARK_COMPLEMENT,0.0948670903199066,0.047854332398143386,0.05958427973845411,0.008750981922295651,0.11269297624686433,0.09839750365024183
HALLMARK_DNA_REPAIR,0.03646918176044638,0.018585772561565902,0.10510805081015072,-0.026903522575012682,0.1703069924731519,0.0840022815381121
HALLMARK_E2F_TARGETS,0.008638793780785567,0.007264239253536593,0.08817998836664057,-0.03812919087700192,0.112075013172503,0.06027978212485085
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.04466294836899298,0.02160301343744833,-0.003944125537394588,-0.010838351263533014,0.09570369466731538,0.10743515659571425
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.0003341383876298159,-0.048450714388110896,-0.03308677361667878,0.09259850584522716,0.0969027666690913,0.09492868558241144
HALLMARK_ESTROGEN_RESPONSE_LATE,0.007080885140063469,0.08315341192579571,0.0768437765986469,-0.055467118494552964,0.046500981368618625,0.037408207103789115
HALLMARK_FATTY_ACID_METABOLISM,-0.039138086656686326,0.0013724223053191112,-0.046722293688817765,0.09037427260512187,0.05537255003467064,0.0591853805946268
HALLMARK_G2M_CHECKPOINT,-0.06114216484664589,-0.016319388114500812,0.07855437785880225,0.02018685713681795,0.1157738066526297,0.04231353030602952
HALLMARK_GLYCOLYSIS,-0.039543273260635704,0.029033301001093036,0.007138589112569005,0.037665234509659674,0.12960589219263643,0.07084501138516032
HALLMARK_HEDGEHOG_SIGNALING,-0.023505696151795777,-0.04449544492732128,-0.03483153560850211,0.03982554596135961,0.05062111450445968,0.03187980426789528
HALLMARK_HEME_METABOLISM,0.03493472469073429,0.023476250624345024,0.06539887184116719,0.018955972943012114,0.07038730310697529,0.10406341002518614
HALLMARK_HYPOXIA,-0.04157853668958286,0.05710733015833971,-0.0927141707062119,0.1115853706072352,0.06015135485016545,-0.023541792262051005
HALLMARK_IL2_STAT5_SIGNALING,0.020545313948636543,0.04436588493038383,-0.027946035009063026,0.005950338966534958,0.0605135226504572,0.05327019731394488
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.006633198209997508,0.07773374768750266,0.018722380037622378,0.057531970439247536,0.03735217453735898,0.07257626485879898
HALLMARK_INFLAMMATORY_RESPONSE,-0.07793873746374155,0.03263277190055255,-9.478407868530472e-05,0.1196363532654917,0.0479389245466426,0.034564646196296955
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.056105896130086035,0.05267434150668713,0.09550466023678199,-0.025054222918885073,-0.06057585831895876,0.09930728589488867
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.037365180039248984,0.039746149722669155,0.022587155865426253,-0.04196619088373483,0.15101919082538134,0.09915759828138485
HALLMARK_KRAS_SIGNALING_DN,-0.009608519961990159,-0.0010209348579391783,0.08535056151311989,0.06778268669745398,0.09785173957585455,0.03430731595856442
HALLMARK_KRAS_SIGNALING_UP,0.056661394922120134,-0.03251123706672832,0.048187063258869664,0.10225412584405971,0.03107095316379878,0.14806485427548988
HALLMARK_MITOTIC_SPINDLE,0.03815239927141907,-0.002376786319012284,0.0869789991379389,-0.0036071711096754104,0.06788846960111027,0.0984148060054449
HALLMARK_MTORC1_SIGNALING,-0.050654242856989384,-0.010581748603674933,-0.0012568005720116815,0.06254210230622002,0.06078867572471673,0.05868174652120035
HALLMARK_MYC_TARGETS_V1,0.07409288840050826,0.010590722946706169,0.11151156243140187,-0.003494361402960012,0.1320566896758079,0.0623159938860587
HALLMARK_MYC_TARGETS_V2,-0.10103385442566401,-0.04264253550002348,0.09822893534328449,0.030024531734405023,0.09069031383137409,0.038148227809317495
HALLMARK_MYOGENESIS,0.06084286636373885,0.01949451129132578,0.061744598361784406,-0.004103311095221756,0.03600621873128755,0.11858165811789276
HALLMARK_NOTCH_SIGNALING,0.06089489771016054,0.06257224578375613,0.07521049019567956,-0.025072308107799764,0.048166482295664476,0.0711559310203363
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.05504777883612156,-0.012459293842651108,0.11061845290890614,-0.04052826245821599,0.17752226223814033,0.06591113796617687
HALLMARK_P53_PATHWAY,0.0606935133890163,0.004151709899498228,0.034704323282925414,0.05807085116066491,0.09245278135386681,0.061154303834817174
HALLMARK_PANCREAS_BETA_CELLS,0.08674935266299094,-0.01907838469152947,0.11697055249960543,-0.05943303115330339,0.13393062076677456,0.05608811834372014
