,MGH258,UKF243,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.05236976525600543,0.04728374496948751,-0.05064405288746038,0.018093699470164804,-0.022244383630512635,0.05184430482075996,0.003250324995063019,-0.01691869609647198,0.04831151795170122,0.04276808470489118,0.024587821610200015,0.05524086775537571,0.20076264776101824,0.08247579525606627,-0.015531082982111625,0.08599703261814633,0.12030888104141654
HALLMARK_ALLOGRAFT_REJECTION,-0.07529924126332312,0.05791226997098607,0.04391868859512242,-0.016980364095809,0.04995211637603444,-0.017387853752038985,0.03601657225952187,0.01862827083201289,0.08810579533176344,-0.024822855547730217,-0.018368613291287736,-0.04296406912128329,0.058852560601334036,0.0742363974736331,0.06602129407013309,0.07896145455201811,0.015881367674004155
HALLMARK_ANDROGEN_RESPONSE,0.09047542313055922,-0.005417639561566076,0.006245845778246968,0.07731496292299368,0.02426724228893242,0.0475665888559668,0.05413823589043315,0.025920795997397713,-0.0037791010245402682,-0.011338626206831544,-0.011021638301133712,0.0341812026387765,0.06796540092529296,0.09033977015278356,-0.07727239874318655,0.013134610993644432,0.08151316196790222
HALLMARK_ANGIOGENESIS,-0.01730889159462598,-0.09728326917294304,0.06145993853840003,0.04807625176427655,0.09272214747281379,-0.059331652909281975,0.035860618750779595,0.025615253669435935,0.07401303161802615,-0.008549387279747939,-0.026993535769170254,0.03585338547986302,0.071976119536193,-0.0324514966967691,-0.07635576433618933,-0.07899712404572912,0.006351574433099856
HALLMARK_APICAL_JUNCTION,0.06265282567593869,0.021008647674587218,-0.020446206595597833,0.005060291473930998,0.05639497886181391,-0.009508538795548879,0.01551757252114413,0.0016902163510883336,0.05167504759004335,0.02727825940965892,-0.04826287179013713,0.07031320182542695,0.23935383648263522,0.07229304446851399,-0.05215936661495605,0.08663339860224434,0.08583787650979346
HALLMARK_APICAL_SURFACE,0.08217292581194764,0.07198632551604615,0.03667341861846944,-0.03898662193028975,-0.027667099506102313,0.016792994848641468,-0.024340221319170817,-0.07325611679654703,-0.08347189960117984,0.0025289753135727968,0.027245160372342928,-0.07360404633127489,0.18982183680116424,0.0892232525011136,-0.019139615614089455,0.05698299618873111,0.06872002866749415
HALLMARK_APOPTOSIS,0.048741239505771784,-0.019466540774570613,-0.0140343029250738,0.030524375961965416,0.05815805025680782,0.014346320064363503,0.03358030238742026,-0.05531500278810944,0.07534317763313757,-0.06501442786122859,0.007585887836815561,0.12894263881321022,0.14742784970790973,-0.047380865932077264,-0.031463833098401804,0.09311839149681464,0.009720927112446777
HALLMARK_BILE_ACID_METABOLISM,0.00028023633050750884,-0.02398235486020366,0.0026101536501360978,-0.03794891760865794,0.00838963762879485,0.024868287127111983,0.04658309264909915,-0.005573026556680698,0.06583544818798485,0.02845620542412507,-0.02219490723212408,-0.006832479027401686,0.09666221489556785,0.07016457649640274,-0.06620472423581389,0.14264571678563065,0.12119157154591093
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.07458141786099988,0.026743421863275302,0.0017577849408700122,0.034615488436325136,-0.003972978498367028,0.014013554063632179,0.06216825084649517,0.02418338847283475,0.07621725229909862,1.9940271760031415e-05,-0.04383824332347755,0.011662728856845297,0.21479003099873137,0.1120671462565674,-0.08211513233124233,0.09534145998503189,0.09962004971496125
HALLMARK_COAGULATION,-0.017583876441033177,0.002854258568350502,0.010842894238323153,-0.008111319365871146,0.04445688202814804,-0.0028426490892979783,0.05221422400722753,-0.0050132241660929,0.140038188192352,-0.007195248524771444,-0.02246398482672113,0.11651997169302365,0.17325489576903513,0.06555249403276622,-0.08348137952302649,0.0617436837932011,0.06492926484230042
HALLMARK_COMPLEMENT,-0.0007701272365851325,0.06334884640116385,0.05555307964595792,-0.04090942098061617,0.0947119155784384,-0.014955265098811852,0.009555067596812438,-0.011918021469357274,-0.02002122466562937,-0.001529522543885411,0.014760310009410563,-0.018230847830774326,0.14420179049751614,0.032185936852069,0.011341320774810482,0.10647565541976647,0.05933813511143834
HALLMARK_DNA_REPAIR,0.11996703223309316,0.027436378693450694,-0.014489971592844937,0.09976219092051401,0.01123156867216752,0.017507062270992732,0.009106920989866403,0.015810120906932706,0.062254571204961445,0.017170902225138954,0.0008036565774787159,0.05703803382014649,0.2774782479411003,0.09059168886562051,-0.04008801894948455,0.10621826854955888,0.13167184882422348
HALLMARK_E2F_TARGETS,0.09224055480848745,0.0731344211996704,0.0038736607221188583,-0.011380325516870005,-0.005927352511892177,-0.0020382116184911618,0.030312406005046425,0.031034214347585673,0.029237860709804317,0.034358864854336875,-0.03059756382757451,-0.05511834447110415,0.12756023830584748,0.04264469944653453,-0.005231286336509544,0.08596068182476305,0.0501389833712969
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.11788367224558813,-0.0031131015429208216,-0.00934554287100924,0.06394517027308917,0.1165841178383896,-0.005457240986854719,0.008194258912497752,0.017942186482218184,0.10395662938341661,-0.033473808627112064,-0.027635485513871478,0.1085984123557403,0.22924150664044848,-0.02878013854141344,-0.04350645957963413,0.018805331058719277,0.04198601072732163
