,MGH258,UKF248,UKF251,UKF259,UKF275,UKF296,UKF313,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.03743656681944376,0.05173725508525518,0.007043654093160401,0.022574210747259384,-0.014441816632145704,-0.03897505335403899,0.1034785436603182,0.0958076982100881,0.051131663235548366
HALLMARK_ALLOGRAFT_REJECTION,0.10854369031800082,0.10298924647268576,0.07073643164036439,0.1030876661867795,0.059924362546715196,0.03610312330354517,0.11866109986946682,0.21014831264388179,0.04010980985778472
HALLMARK_ANDROGEN_RESPONSE,-0.0658154954342399,0.040024006560006625,-0.001264923868381142,0.04379801262844753,0.0771630585974284,-0.016025524940978333,0.11891359588945458,0.13783034698235855,0.04347646867780217
HALLMARK_ANGIOGENESIS,-0.026582436277732442,0.05976301477847642,0.0019884365039758243,0.04722794409319903,0.0014565107703928054,-0.015666117660809827,-0.06098717730026419,-0.0018126658181365086,-0.017692171430510495
HALLMARK_APICAL_JUNCTION,-0.09666812622246082,0.09007970476782157,0.0026677724490966914,-0.008009832780521219,0.0022425214847405376,0.019480446259142945,0.13972960349846522,0.1511311144404908,0.06369519254056955
HALLMARK_APICAL_SURFACE,-0.04966789147714439,0.04219439258166563,-0.05000500362470993,0.06488277245388754,0.061975758869006865,-0.029971825863795813,0.15499006505732743,0.15989104201233134,0.05610127252848347
HALLMARK_APOPTOSIS,0.008374361833329059,0.12401483206140719,0.006077407351904246,-0.0053792702394188634,0.029882967633297258,-0.008324494209097278,0.01857812283111454,0.06497229357533492,0.051723125768765726
HALLMARK_BILE_ACID_METABOLISM,-0.0031607372573590124,0.014641676372479064,-0.10209110728160378,0.023365806793815523,0.05789999968786659,-0.009557716765379504,0.07282372157338415,0.04149733330130419,0.030038616695410768
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.06677566514625584,-0.021723819198889976,0.009679343927112729,0.0406147068863778,-0.005584667562919937,-0.03130443277744883,0.14179279931330152,-0.020009058542405773,-0.012666698353928658
HALLMARK_COAGULATION,0.09846559791045935,0.14941518923181804,0.05669345164897634,0.03898697261112877,-0.055969365108296594,-0.011281228675693814,0.017726429453182715,0.16751791719609715,0.05082956754344901
HALLMARK_COMPLEMENT,0.08661412766152923,0.08429724340109054,0.05490742742108987,0.03393051854206313,0.09457425822454257,-0.018208852655922318,0.11775254335893515,0.04918376305915794,0.061518032173705606
HALLMARK_DNA_REPAIR,-0.09444647996185819,-0.0062973032346123736,-0.03170043896283538,0.02211909716753736,0.03510162092702011,-0.02437628614798988,0.13014805753332226,0.07961060569198712,0.005922205734172625
HALLMARK_E2F_TARGETS,-0.07391163318844854,-0.016599043081030853,-0.026517344653468222,0.0034419999003580813,0.04617927499487821,3.2964233605696525e-05,0.13010457129275171,0.06159216335052574,0.004204013143943776
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.1176666027158587,0.11838614667936935,-0.0301811986275032,0.038217666160575606,0.020775412208345563,-0.0218411676031857,-0.045079306528192364,0.1493686673297182,0.024434009798070977
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.007664205452671623,0.0637212853030558,0.039820471171190225,-0.013146844461823135,-0.050235938818364044,-0.03535520380223534,-0.09344304229390538,0.06791871731427761,0.02601553729912219
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.03696507055375208,0.07355737248074726,-0.06302845754912069,0.050993271061017684,0.019537396983535543,0.009854460375079333,0.1355945303475242,-0.028044945590597916,0.050314838240789465
HALLMARK_FATTY_ACID_METABOLISM,0.009966380657504256,-0.0270418596941874,0.002414973345680858,-0.012317005956516875,0.013552743921062819,-0.03551247261844604,-0.05037323045125414,-0.01401372536043808,0.027215701666877264
HALLMARK_G2M_CHECKPOINT,-0.044822645674685246,0.006791679225405225,-0.023328906260712746,-0.01319370458815873,0.07466565493517179,-0.030355141176551435,0.1416491300411978,0.03318057006212523,-0.01903216865074191
HALLMARK_GLYCOLYSIS,-0.10472221082888873,-0.05489324110501589,0.013149168614125713,-0.02430534013772421,-0.006391947982617778,-0.07315965459896175,-0.010649233959060268,0.03300162041857465,0.0425327686497025
HALLMARK_HEDGEHOG_SIGNALING,-0.05362251735307354,-0.0786910267749138,-0.041630892254857596,-0.020568733632962095,-0.0049309509702382005,-0.036757889384266544,-0.0024256481936447355,-0.05075088592163143,0.08035365500546121
HALLMARK_HEME_METABOLISM,-0.008164021282895742,0.08313340007938044,0.029059279508722547,0.03845220252902908,-0.004163973092365166,-0.008337238538647651,0.05539165935468158,0.04423404597443845,0.06876707501672133
HALLMARK_HYPOXIA,-0.05896036534067659,-0.07655635106153762,-0.028664725567492482,-0.018082359933112885,-0.00874097429705823,-0.0018374529644456174,-0.13442524239376355,-0.05062292980285662,-0.045751654090574835
HALLMARK_IL2_STAT5_SIGNALING,0.016245765752184723,0.10256432043757503,-0.015847862659502852,0.02803072380193459,-0.026064071161711496,-0.009633395951320008,0.007801519568205588,0.03714839539043597,0.019746989444290534
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.12382082358724421,0.10230550876475472,0.060934711532506916,0.00832307868143843,-0.0324231823260461,0.012496225424917183,0.017050324795348605,0.024775682564518533,-0.005990131471264136
HALLMARK_INFLAMMATORY_RESPONSE,-0.05212572227118304,0.04004010798705114,-0.043586620801304966,-0.041565361695979144,-0.07896826040746979,-0.03119909500862832,0.04258099879519461,-0.008883664155994859,0.02399981059594413
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.05412616217341096,0.10832899752952069,0.039477073174310325,0.05604900263307167,0.06306324462805786,0.011637499356100653,0.14830300723924073,0.18739267470434823,0.07162706510230459
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.026276083063428036,0.14069941900765726,0.04580019602319305,0.04658813034757969,0.08141336927094626,0.060637696799804,0.0849641689933895,0.10275887796367687,0.007617863856640753
HALLMARK_KRAS_SIGNALING_DN,0.013336408836864105,-0.030299940982729655,0.08076533964123947,0.021107055053379602,0.026727664711433795,-0.007826793379050768,0.0732547248531052,0.06019614339758717,0.08320922356037701
HALLMARK_KRAS_SIGNALING_UP,-0.014439250937151296,0.06358132542314002,0.02927339241233727,0.0594915689453409,0.04849900457916874,-0.05552191033669736,0.0913566902109654,0.16716133334208305,0.08024757606030249
HALLMARK_MITOTIC_SPINDLE,-0.04782152932094969,0.06872413281960099,-0.013118220736459529,0.011594741463395779,0.035295469928866646,0.015278982500646276,0.11389349600867099,0.12229378825951344,0.06591856001475066
HALLMARK_MTORC1_SIGNALING,-0.05481987588663693,-0.0702775988874713,-0.006220511816174142,-0.001879028068823438,0.009537940806137056,-0.012742771463987083,0.0137285533724592,-0.003998584798887452,0.020478318174861072
HALLMARK_MYC_TARGETS_V1,-0.09653522240636138,-0.05321126539501731,-0.024760970466581815,0.0004377881335652221,0.04101822038001743,0.038711629689348326,0.14045789557669544,0.05433195440553335,0.013097625312142732
HALLMARK_MYC_TARGETS_V2,-0.04661429339844395,0.05154738325153953,-0.0411763131745739,-0.01297861207859219,0.03906554361118756,-0.05191495092090056,0.10800512756190074,0.02243128024447149,-0.02521591381482324
HALLMARK_MYOGENESIS,-0.021821310372931044,0.11148289368220819,0.01732298814291588,0.04275115146844005,0.01173069543179856,-0.04983941573565052,0.00801588403614592,0.1622080827386631,0.08985733170216427
HALLMARK_NOTCH_SIGNALING,-0.04794776584283763,0.07112302314580021,-0.015082113518087107,0.01885908766700172,0.01656795563546599,-0.008693981152995724,0.15181856969393448,0.09838908536400769,-0.01806837277687358
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.09946031014607286,-0.05247861233998938,-0.025497034782810495,0.009049935616589016,0.004784071352016881,-0.03774189771376336,0.15221309576480058,0.06259213548099767,0.02999451476131735
HALLMARK_P53_PATHWAY,-0.00027862534096177385,0.0363654622795503,-0.0024930684833907838,0.04221047187570501,0.08674274618464242,-0.01750067351435948,0.04274310174510043,0.07768019982999308,0.03494895658127904
HALLMARK_PANCREAS_BETA_CELLS,-0.04254345347859659,0.014251852801476755,-0.0011175765062789995,0.02880968419641064,-0.0036270509262102384,-0.04626527967765605,0.1399691611634673,0.006149455489760751,0.10996494376636361
HALLMARK_PEROXISOME,0.04128234872064258,0.09212901596222789,0.04778037862608438,0.027833848193634988,-0.04779805531922707,-0.01489086966240745,0.04739573933940057,0.06734608723748087,-0.014099581063053639
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.07216373207346204,-0.013729868227581083,-0.035301614923821424,0.0661796336711724,-0.0019382531326621142,-0.029720822514307806,0.16183132308535328,0.10880461526271662,0.06011903675140558
HALLMARK_PROTEIN_SECRETION,-0.06677666716735121,0.07466315164878456,-0.0026769145064226146,-0.009273143746819791,0.0050289001238295545,-0.05070489679923784,0.1341469482980331,0.04443344826047555,0.055894227519279735
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.04004640103982726,0.09441754068751258,0.052403540282559696,0.022674129348458107,0.042825967496754325,-0.017368372116777116,0.12683529124179557,0.06896602356739139,-0.007122145579757052
HALLMARK_SPERMATOGENESIS,-0.004507757389684638,0.006313487354238932,0.020112857726279375,-0.0041365086007087975,0.015714029552918066,-0.07235755003740806,0.09122520924428293,0.037577573976062095,0.07446836649592134
HALLMARK_TGF_BETA_SIGNALING,0.007473379376421401,0.0775464153851395,0.0050930334113287205,0.026226880477815382,-0.015225415418314733,0.030083529810169863,0.1149463357431676,0.1290704184346774,0.03821605204507007
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.020314989289586385,0.11563199505966891,0.04103853687477071,0.01673079410634816,0.025586666379957115,0.00168544515511115,0.05161408311395526,-0.07399273740052986,-0.058870517866265556
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.04143093575379575,0.04238349333390206,-0.013418877470315867,-0.00023010403433637415,0.00225524593417871,-0.042693148986722336,0.09892237816684357,0.10704450138674462,0.04897269805647387
HALLMARK_UV_RESPONSE_DN,-0.030606684483661245,0.11097718880767676,0.007217395696359268,0.03921013729499136,-0.04619456837012422,-0.03438897822539584,-0.060970777527026815,0.11531690779285787,0.06874186406684717
HALLMARK_UV_RESPONSE_UP,-0.03758356467434387,0.03103329209202151,0.020128704628895315,-0.010768110748273744,0.05763151637503632,-0.04986265179065563,0.11167419159165713,0.028822487549284535,0.03942412359461708
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.04698356764329573,0.03646651691051379,-0.02835266116626352,-0.04692862758065893,0.028052213417093044,0.007851595972989182,-0.0877901758005814,0.08705606333140324,-0.06237672944179398
HALLMARK_XENOBIOTIC_METABOLISM,-0.015858502734953428,0.041526159195901066,0.004292024699022471,-0.012044071848775132,-0.0317602772039808,-0.03583440129989039,0.11314231834554686,0.053423687868377555,0.018050915622357944
