,MGH258,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.023852071536323616,0.040292980408633626,0.04330806389478978,0.08208520638003827,-0.014388355094044002,-0.13257963854265004,0.06673533040282865,-0.0506555409884002,0.035287782907772215,0.007314379402979169,-0.0619752876360695,0.032277307562794316,0.15772646947797864,0.0061391614235281,0.01575378952862614,-0.05574786675606721
HALLMARK_ALLOGRAFT_REJECTION,0.06268202451677095,0.0011910761259863493,0.00483394561206854,0.04120782139788163,0.002991771312582515,-0.08557288652598115,0.04368370077264569,0.12059704224425766,0.07613278038648046,0.026720837099503614,-0.055539206925494425,0.07258785191347046,0.04713227432686258,0.09892465820925812,0.051720328252132096,-0.013801464725223544
HALLMARK_ANDROGEN_RESPONSE,0.04318310869427979,0.0177790778900005,0.04540844624930911,0.14039256734912106,-0.004806552217506139,0.023319412881465464,0.015329538857469733,0.1507918000559474,0.07373428679249361,0.06677945785271902,-0.0210153840401056,0.07071728696938999,0.04300159118751058,0.0346523634311142,-0.027021287889084245,-0.009223537549751349
HALLMARK_ANGIOGENESIS,-0.015630018374099778,0.07546994604313277,0.0361306350592174,-0.1804037244004905,0.01887003340090038,-0.05557099600427512,-0.10398917287410685,0.20969770829370038,0.015091020330163678,-0.05477921006316089,0.026686126156219563,-0.008855067898533386,-0.07231968533484923,0.003844429929178746,-0.09697002356358866,0.10030822731692592
HALLMARK_APICAL_JUNCTION,-0.01884946890931521,0.007777893096637651,0.024869988050166283,-0.03177930064720391,0.02703187806129755,-0.11876959381982033,-0.029942037766148327,0.010775755387895866,0.07279755492672393,0.001038176166674556,-0.11085218085758627,0.07730687808421959,0.054621254912417115,0.06601831651402743,-0.06681001900644762,-0.058410143926428085
HALLMARK_APICAL_SURFACE,0.06888733365512062,-0.06322759191309445,0.03300905586818321,-0.027415995990032166,0.0257724733610743,-0.14293150237970956,0.04653982419109737,-0.04176476408477278,0.042340192366537806,-0.057420150793324985,-0.02883934585063237,0.047260683654511054,0.011158474282962065,0.053332328794598365,-0.03460051203207575,0.04712280394272001
HALLMARK_APOPTOSIS,-0.056448583086653396,0.028062601537698063,0.03784727184962477,-0.046945864034647324,0.026946680271334716,-0.09928242187488451,-0.08513504454623227,0.011231988444123325,-0.017938380172644146,0.007441516564237795,-0.052139541929369884,0.05564827867898034,0.06228142715662149,-0.06727834616411785,-0.019347974775206306,-0.05026725433772523
HALLMARK_BILE_ACID_METABOLISM,0.0053480151949502905,-0.01670605714555225,0.002661420091995732,-0.005123061729823069,-0.0069026478562451725,-0.003523548990259511,-0.06961180826807357,0.10127282177171389,0.08375004089270174,-0.031405018069451424,-0.028061081624419112,0.03969160763269228,0.10799670842235382,0.00923704249067628,0.02404658173856404,0.019036374146083328
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.028779543435184633,0.06675402506135902,0.02348614737151158,-0.008408071669778775,-0.024069373895635026,0.08057199331357293,-0.09562304809769352,0.24576631191477524,0.10114526337314134,-0.08596612261739393,-0.04872169954614099,0.0664193463490977,0.06648413821300017,0.07974775688086176,-0.023976875252418747,-0.0010438738511337627
HALLMARK_COAGULATION,0.113097437924077,0.009737313687653367,0.022516271753534302,0.014623522453682843,0.011098139071362206,0.002965817267349145,0.00019741770146893087,0.23925392504245013,0.11264787102622238,0.09350881502308157,-0.025511759044358387,0.027498813574304136,0.14689732158895946,0.10361327188274613,-0.007197018613712952,0.018569255902409116
HALLMARK_COMPLEMENT,0.03998657133787981,0.0437806164997159,-0.013113869476946193,0.06635903539274289,0.05080265874963954,-0.16363393561952197,-0.02267737964928444,0.12805020830280858,-0.03224857136393791,-0.06482136299638919,-0.0482725166238839,0.019954169119955456,0.05906500606901855,0.045572527228670175,0.01801952721874814,0.005586568090098609
HALLMARK_DNA_REPAIR,-0.0036068826066558805,0.04429980245887252,0.05711319494747747,0.0776613447654978,0.0016097838288845856,-0.1739432658356585,0.035725484203269445,-0.07239203457288215,0.08254264175853655,-0.07074261399494575,-0.06067984890956366,0.05739928203733419,0.0696571539388683,0.06194197955109885,-0.02112894995778354,-0.03611067757322041
HALLMARK_E2F_TARGETS,-0.016471323530143352,0.03870597047895736,0.0036735371668189585,0.1285637926365525,0.009864897926709495,-0.050842694096919674,-0.002074906898827061,-0.08446879933586346,0.08554599558542243,-0.058038519832223016,-0.09352445889372396,0.012138724001292098,-0.01291274555502549,-0.02816085855166403,-0.020371630519374958,-0.010215268367269128
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.016874069482938868,-0.036507030794333296,0.026933647660903354,-0.1696452683963503,0.00842607561705565,-0.14638368139587796,-0.0664855592993197,0.20448836565665698,0.020987735262503093,0.033341028975881745,-0.07613651106219944,0.03591333803002408,0.008479159969377467,0.034450955203907487,-0.09299085850721694,0.001668477184842458
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.06122584877063604,0.016057866118397098,0.010163045760706157,0.09380871343469446,-0.011582165674401668,-0.1449310412730724,0.07967681816512172,-0.11262441359476377,-0.02381082808860299,0.07913290130697474,-0.10301095426006551,0.049981589283184163,0.11826240769869527,-0.02187034263489637,-0.032577542704634914,-0.004817465479324932
HALLMARK_ESTROGEN_RESPONSE_LATE,0.03412886280792284,0.002383576406790214,0.03358437125152489,0.0045403866115304725,0.007226214991589904,-0.20242402989578467,0.0774878746415905,0.01298179227723666,0.04134133807581264,-0.008869937794648033,-0.04056539058597999,0.011944167130173822,-0.013220352926020938,0.06233630321130393,0.04755834294881542,-0.08662767335356011
HALLMARK_FATTY_ACID_METABOLISM,-0.015443035786682397,-0.01029252054031916,0.006747760645217236,-0.0023129189319674635,0.02048582971616316,0.012293763143940447,-0.01753832157532216,0.10402389765630746,-0.04892479839769933,0.032059454486233346,-0.02395337669359442,0.07285758727492998,-0.010817994618692248,-0.01162773180920749,-0.07561141049264028,0.06368548060898302
HALLMARK_G2M_CHECKPOINT,-0.019695714569428317,0.0857530138448199,0.002713110795937504,-0.10587246587128148,0.01683006310152488,-0.05148610633097865,-0.06438283468944432,0.03741651821537269,0.09979777199959972,0.019112270899209687,-0.03201743268787964,0.018467853657065148,-0.00032336193331917724,-0.002618038194376819,-0.04938835999127497,-0.06714889681881706
HALLMARK_GLYCOLYSIS,-0.020011342406710826,0.038448411983152325,0.06931880619952889,-0.023933104939342337,-0.004063770904320058,-0.16718096989848538,0.06316234470885207,-0.1563246612972078,0.022179277532379815,-0.11266085086339422,-0.07138339122689115,0.058126934777661926,-0.009798127654264237,0.07467304358206663,-0.05606144551473498,-0.04865702779963166
HALLMARK_HEDGEHOG_SIGNALING,0.09515646934939236,0.035747514342140276,0.02563156437089119,0.1651267632719899,0.00044408745779505584,-0.21036129848103732,0.1225244971250289,-0.1370555637856951,-0.023080492774828754,0.0327071873407702,-0.08497875092797122,-0.01224855706492596,0.018443453893388605,-0.016828471723830975,-0.07243502597715316,-0.11255878641011545
HALLMARK_HEME_METABOLISM,0.009921098996599676,0.056317821470325324,0.04430357997519797,0.10981923387390186,-0.011292360201041199,-0.13258179906114734,0.04303880110530961,0.04516433686373681,0.058628739065309625,0.021659845852877977,-0.07753097551011727,0.06435836615319965,0.1123119502446457,0.015689050501871443,0.010868846079068602,-0.008760414940836977
HALLMARK_HYPOXIA,-0.0015421674171128452,-0.0022111090584225265,0.015258200067596218,-0.0960324114989453,-0.021762747185436408,-0.2387009680977438,-0.09318116496407237,-0.07315295145134865,-0.020710478504054507,-0.07161535878577602,-0.07085594280082756,0.06128121850000813,-0.042204887682101566,-0.09504292448779715,-0.06982127200151643,-0.059717801022332366
HALLMARK_IL2_STAT5_SIGNALING,0.058928456735084005,0.004758204773157246,0.0519006172668289,-0.019775619629995887,0.02542640890087591,-0.06604385605315308,0.018488477733061247,0.1624172598944259,0.04684657027709354,-0.015517100674556882,-0.08834251458013055,0.03586145964695487,0.04851375006927748,0.07388447151426339,-0.008837086153490667,0.020051864720298046
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.053213105335270725,0.03247216369990741,0.0049913859276675705,-0.13323710059515095,0.03125197361145071,-0.0024532036179944847,-0.03787745984254186,0.20912333347784173,0.01767133428133093,0.02725698376627057,-0.023192463348725184,0.04293567195840059,-0.017405549258480448,-0.047064936928896704,-0.012771991757957405,0.03102276470115051
HALLMARK_INFLAMMATORY_RESPONSE,-0.03042552148277562,-3.365690003993191e-05,-0.013479428148385677,-0.047606914736449985,-6.764707162998746e-05,-0.01213273882817895,-0.09813288335905537,-0.0011742883355294622,0.024292341086400743,-0.058928065022517545,-0.031379261188045765,0.07819487841218108,0.05547310935064213,-0.013139115916747598,-0.05418101022516185,-0.013268076025032464
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.030532819527891084,0.04748757825613645,0.022683616710791103,0.0725821442164258,-0.01434648878521844,-0.00278144787026708,0.05651654034556967,0.18717169668651146,0.08317439403245969,0.02681538314555564,0.034752793679122554,0.14421187870228813,0.07415297016527125,0.049700842242228295,0.05856134645908652,0.10377298491842932
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.04469098079899159,-0.005361935770407296,0.001806925034441494,-0.15136640306085347,0.06258575597690905,-0.1447523215711411,-0.019444756708969127,0.12107907500774286,0.05797564649796049,-0.0022859055047128735,-0.0397798370381303,0.031563088155762586,0.08334680516722723,0.0033940538271986097,-0.039881535101733125,0.04766375580870651
HALLMARK_KRAS_SIGNALING_DN,0.05456690432595398,0.04029307552483453,0.09735593494440672,0.12376525570857079,-0.02627422062923501,0.024245579247877715,0.03410566664732499,-0.09654893200997243,0.023716111773882154,-0.015478645094992832,-0.05627792514692425,0.022785161415410274,0.05747200402291541,0.06813773093502279,0.045520572082125996,-0.06671681172991219
HALLMARK_KRAS_SIGNALING_UP,0.06509287041266947,0.054900434785200125,0.044661807478422376,0.09621535287357065,-0.02396443422874708,-0.2560631839889431,0.07024774135790761,-0.08957648596424325,-0.032197714503519194,0.014136646336579729,-0.010782766338231078,0.04150373443870219,0.09667376505444407,-0.031442033468498595,0.022475457220139276,-0.11706706110964907
HALLMARK_MITOTIC_SPINDLE,0.055761091650161236,0.04501150199102266,0.015665884636660587,0.1255602038118917,-0.032104372253127976,-0.07050272960154405,0.01841159258832433,0.06843330444561731,0.04858647241567197,0.04979767493189394,-0.05402620777644636,0.0621831457968243,0.044359720873546754,0.11175021801375923,-0.017497785057388696,0.016891574487494867
HALLMARK_MTORC1_SIGNALING,-0.04905664028734328,0.0021376101170884005,0.02961445585326418,-0.06835132618843308,0.028843908468199092,-0.11838605431475464,-0.03282175915557552,-0.025532419429176494,0.0162017687896931,-0.12324398219188526,-0.04810682517742698,0.068463289332853,-0.03316623707211222,0.05695343048721495,-0.09807549907684016,-0.005041206755752134
HALLMARK_MYC_TARGETS_V1,0.006225068752827111,0.05105028205881866,0.03998308755030189,0.06450640029423023,-0.011287133099821078,-0.13115896625523932,0.03818209842480789,-0.084158316403735,0.07704573842533999,-0.09484439606578275,-0.05456936555157994,0.1037339181063391,-0.010547029379823014,0.10501562571324699,-0.025196074760652516,-0.04277963457951287
HALLMARK_MYC_TARGETS_V2,-0.032965879678597175,-0.07185209716712017,0.014134513605870858,-0.09502230705558458,0.07217558265181605,-0.09836824710372924,-0.014373821526497861,0.00394156190062101,0.048431182560217285,-0.10369275244717827,-0.001846895996982944,0.013969695471980046,-0.01092562754364421,-0.0298070093278064,-0.0810930742603285,0.07167599381209436
HALLMARK_MYOGENESIS,0.025791643301443134,-0.01683734694351927,0.049250922634480686,0.11686731432116416,0.00953773220936947,0.0066634215800554526,0.10904448070574009,0.04275039622978506,0.020885022197177514,0.08885561612898442,-0.053775208308349955,0.08525780411129126,0.1751651230075524,0.08539003609133973,0.013416267330230408,-0.029940761078308516
HALLMARK_NOTCH_SIGNALING,-0.0062728549798409736,-0.04299104785738224,0.024067547099893734,0.1274695651309884,-0.018081138759147384,-0.10933350389088253,0.04344465323782701,-0.007687967658250006,0.05235272103752971,-0.050940696840669694,-0.07306525583410081,-0.009171385662944682,-0.004295931861093299,0.041883096168979894,-0.020328137220518627,0.0390243943309687
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.014174784133844933,0.04736330246917437,0.06920148394008882,0.1466439355826201,-0.0017698126547174317,-0.25647427424483143,0.09951165751715725,-0.15562810593506715,0.004819923241061403,-0.11083963961301772,-0.03087698674993284,0.12551316475626562,0.05024237623331306,0.06170460057778947,0.07535355563554154,-0.026416297277393707
