,UKF260,UKF269,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.024161135678366807,0.03060738299747753,0.07753535993183418,-0.019561598916209517,0.07478687378391129,0.08331871651428596,0.05585061376165792,-0.002621083178304129
HALLMARK_ALLOGRAFT_REJECTION,-0.0023131394508912146,0.11816805748865092,-0.04725047133657072,-0.018103800362674942,-0.012467760753250252,0.07922722388761397,0.054995752416735384,0.06789880156571855
HALLMARK_ANDROGEN_RESPONSE,0.025536602534910996,0.03628271803609938,0.028657265430376028,-0.050262511952839754,0.06886631453482943,0.0921847258523033,0.10977883647259697,-0.015809074818968205
HALLMARK_ANGIOGENESIS,0.06011426845103821,0.08403881627958261,-0.025916850443856956,-0.03878078533000536,0.06370643693567755,-0.016917841816212087,0.07069853578596301,0.036342525969111236
HALLMARK_APICAL_JUNCTION,0.006692060251879094,0.08133056244535014,-0.006798893669232657,0.012594169319667973,0.0531654093861219,0.07445679559762312,0.07529327635294401,0.017356570354653895
HALLMARK_APICAL_SURFACE,-0.04579072819247769,0.004670468014951108,-0.0502216071308361,0.05460331230887468,0.0933088473603585,0.10689126392722166,0.08002232168663763,-0.031183531120221337
HALLMARK_APOPTOSIS,0.039200733274413764,0.08443815846521532,-0.010933204805746775,0.027356698823550542,-0.02654893774618487,-0.05043462095817608,0.062057309000057535,-0.0001620192524459359
HALLMARK_BILE_ACID_METABOLISM,-0.02442824924416095,0.05685058551504962,0.04034440845913177,-0.03890708084320343,0.06614621317115262,0.07916305961424087,0.02863792220784304,0.039113279949399095
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.010713882231285972,0.019560303022384585,0.018502109203994657,-0.010289517195223542,0.06994965472906693,0.07796904080878195,0.06927055463637775,0.05716310386710663
HALLMARK_COAGULATION,0.03102307013392017,0.085665685819901,-0.0009301319918932809,-0.050236994877889636,0.07339977332183457,0.06510685502773442,0.10587661807450963,-0.01792773493241408
HALLMARK_COMPLEMENT,-0.008379310849293541,0.07766996147430007,-0.037014885491582016,0.046538637054535495,0.020546084878724252,0.07016806904602346,0.07583083506936686,-0.009356935433978728
HALLMARK_DNA_REPAIR,0.031369088697617814,0.06185061252962433,0.04527321446022699,0.00980823760345219,0.10422302461939702,0.10491960176078029,0.03825820442579138,0.0640714192035786
HALLMARK_E2F_TARGETS,-0.003587843769566681,0.04477041994892386,0.024851892776952357,-0.029276633731046033,0.035286462955117726,0.074229489435056,0.03471688589772585,0.01026847493888699
