,MGH258,UKF266,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.038178530109555284,0.07007269602921024,0.0487889859543295,0.05024245084545142,-0.05832603644618948,0.03946674863707084,0.0028911266608335428,-0.026392976374790107,0.01800923375877185,-0.02883841597394184,-0.09113722146312914,0.19610006613633232,0.07609853621843624,0.10219794464204789
HALLMARK_ALLOGRAFT_REJECTION,0.028783121734768838,0.07275021917618225,0.04842423302407015,0.04698568194494622,0.03793257709650514,0.09074504569758449,0.05607878487461744,-0.050514568637160175,-0.02706161378936237,0.0299423579767472,-0.1035341737641513,0.06139164789345673,0.08540649241916769,-0.03193393273881045
HALLMARK_ANDROGEN_RESPONSE,-0.013814519942343749,0.028253118613340136,0.04008555212916457,0.03521724782152068,-0.011896802239203655,0.06389218399577003,0.022707502028123848,-0.02006112813800901,0.0525922105069838,-0.040775428079210425,0.012588439359595421,0.10244661334213591,0.09896135838648341,-0.05331114138543626
HALLMARK_ANGIOGENESIS,0.05187617484843228,0.025513499288931287,0.06744260231700704,0.11803553719008054,0.020318714007278835,0.02266614477859087,0.07782487882607175,-0.008117226051181587,0.012814808722505752,0.02308470600179509,0.031116421489541687,-0.13239556850736567,-0.035337431060711987,-0.14638575781334773
HALLMARK_APICAL_JUNCTION,-0.06389975616859675,0.06149167117299196,0.036117641881627416,0.0536868195692763,-0.04430788062902684,0.10518235179918967,-0.0076084371331588034,-0.0016404361489146234,0.013852251377984494,-0.07167299517957747,-0.008463107121933615,0.14941476665319367,0.08070232307212541,0.10488667479838674
HALLMARK_APICAL_SURFACE,-0.04814005946566225,-0.02793478506319672,0.040020378482412425,0.055108034941178274,0.048226451142051194,0.06460239854273321,-0.05736291749851,-0.026118013026261554,0.035156657415185276,-0.025383172222987253,-0.052001665825341825,0.08658425974980302,0.08015295278518786,0.059064806090116787
HALLMARK_APOPTOSIS,-0.0893391294097182,-0.0096161511727144,0.018921986482554214,0.04181239438522848,0.04707375989322483,0.08773135539827098,0.010164497666660338,-0.0071079236074237315,-0.037809879894697106,0.029115228735973542,-0.030796027582503376,0.09576325683541644,0.03260190546917792,0.06385723373119674
HALLMARK_BILE_ACID_METABOLISM,-0.015631379942901966,-0.05591414737924686,0.029546895393075846,0.05488798848847717,-0.017002015800836403,0.010420603050299604,-0.017541423721578,-0.07217891636218667,0.060988382763559286,0.01963659941954731,-0.006716772741834588,0.191620770383624,0.04482267015379021,0.026877932728713135
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.016121941981603917,0.041102587314947606,0.03753312889477136,0.044806324764353034,-0.03421480754705433,0.0245799268347578,-0.00901613594157908,-0.0253067010744542,-0.005193323604001954,-0.01711171060446344,-0.01858609952680076,0.2362179473603628,-0.006981524215950151,0.047123035039174255
HALLMARK_COAGULATION,0.00929774379075745,0.06615090324472728,-0.05885754048634751,0.09233284696684146,0.09151113656267712,0.10124424256547347,0.017894694693391697,0.0036123794483845896,-0.049979711518595454,0.018734316460472553,-0.1720348018163459,0.0772013944353694,0.04991344058282109,-0.17404073058357822
