,ZH1007inf,ZH1007nec,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.020612256428464946,0.09392743219409676,-0.027197636731404382,-0.07063231241690823,-0.024222571591616972,0.09602232065402365
HALLMARK_ALLOGRAFT_REJECTION,-0.025245421580788352,0.08176945767743164,-0.0330090307489385,-0.0180542313175806,-0.007787936268439617,-0.040857745783511076
HALLMARK_ANDROGEN_RESPONSE,-0.025085916063917843,0.07487644693498752,-0.014678536866232775,0.03004060971000028,-0.03436171359797903,0.08832561038812048
HALLMARK_ANGIOGENESIS,0.09340853578608775,3.9410386704698825e-05,0.03318859236143516,-0.09521204389727454,-0.055202134696275926,-0.14220237739109376
HALLMARK_APICAL_JUNCTION,0.020431558394564224,0.11882618773641236,0.0004888439794756949,-0.015937006576919117,-0.011735548180588782,0.14635326278134894
HALLMARK_APICAL_SURFACE,-0.10814593860171269,0.11565860494288353,-0.021118989072132756,-0.03837352793158358,0.07337238997855926,0.027813390414896895
HALLMARK_APOPTOSIS,0.06684349519334778,0.01768689270853561,-0.002515168155908721,-0.018773113100454337,0.013578654163210548,0.18254428985197946
HALLMARK_BILE_ACID_METABOLISM,-0.005776171535109993,0.048150148268259176,0.018834867564620418,0.0780332970202325,-0.08237913868234922,-0.027454546873674192
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.02086906280680044,0.055476543482720506,0.03027832124369005,-0.009287473993848862,-0.07478616756791766,0.007075397655613608
HALLMARK_COAGULATION,0.0328263851423893,0.13811019609978598,-0.00733089502254969,-0.08987556981346043,-0.017207012806411504,-0.10349873990870238
HALLMARK_COMPLEMENT,0.046100547416239916,0.025971358317240203,0.03352209966102455,-0.0006157367974308772,-0.0751141308606351,0.11535969688161922
HALLMARK_DNA_REPAIR,-0.08264520002639271,0.10908130989985862,0.0014661826650172898,-0.059550076733678556,-0.07101706603675213,0.14054753164837427
HALLMARK_E2F_TARGETS,-0.017101862008587532,0.07076779515443272,-0.007943140805692115,-0.04570154812268964,-0.08050201128373599,0.16157592249829625
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.039730136705133146,0.14848501284523155,0.0003777811360065219,-0.06383246110784163,-0.02358795547086243,0.010119000907821219
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.06085407551573001,0.019196989710402703,0.04992673809240644,0.06510687785264063,-0.02910741318467307,0.10004981303210196
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.00046750010281097906,0.016288797343527426,-0.018477490706676054,-0.12212362736190874,-0.017514085122905632,0.09987315684920127
HALLMARK_FATTY_ACID_METABOLISM,0.05106705164090899,0.015594854409246336,0.019759566629235156,0.05800952220680759,-0.05740912210692039,-0.05042412991405321
HALLMARK_G2M_CHECKPOINT,0.011497868233550645,0.03566683257353405,-0.026015059499506315,-0.005249826631653,-0.059742544691704445,0.11846129780861502
HALLMARK_GLYCOLYSIS,0.0056994724295016275,0.03678609188200531,0.018903848300449198,-0.017383957073753734,-0.04824141613322809,0.12034053172953774
HALLMARK_HEDGEHOG_SIGNALING,0.07373006475857793,0.012171796271387552,0.020081070515134213,-0.027001328629589642,0.024723276171376648,0.2232056447649755
HALLMARK_HEME_METABOLISM,0.004157103172785265,0.05401191334850065,-0.03635907216947743,-0.07830433803912747,-0.023261586685344584,0.07476731094609892
HALLMARK_HYPOXIA,-0.09417840576282019,-0.045050895557935705,0.01678281154671731,0.007191295998972781,-0.08156856745169609,0.0820853974590875
HALLMARK_IL2_STAT5_SIGNALING,0.009840034289426248,0.04477978151460053,0.0002070779513006346,-0.037390473201610284,-0.04266879840640225,-0.011681273438859626
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.009649251712674868,0.016721165191957845,-0.017747442170903398,-0.047524684861266424,-0.02468563723127184,-0.23931511351243578
HALLMARK_INFLAMMATORY_RESPONSE,-0.02038334895456695,0.08866662143537923,0.06804769843346319,0.018208285000146103,0.0007682592793494707,0.03637323719099132
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.05864214087309363,0.12036767028773529,0.017016464781390277,-0.036990478824391784,-0.03050636433792093,-0.14121985398754933
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.012987068984643505,0.13271038910343708,-0.0011540573039952153,-0.03523359773718151,-0.011399675500673327,0.10860278567248759
HALLMARK_KRAS_SIGNALING_DN,0.0008387477372256066,0.07822637306546508,0.013154048419950696,-0.011090077321903294,-0.019615760633005172,0.15819956100129734
HALLMARK_KRAS_SIGNALING_UP,0.021902137687818988,0.06885485564873012,0.005693621769131806,0.03441985513793773,-0.011534060657668072,0.11250588350868311
HALLMARK_MITOTIC_SPINDLE,0.07024925832085971,-0.0014460497158996872,-0.02045015642096938,-0.016912272771866695,-0.003676295348331744,0.08712147577510289
HALLMARK_MTORC1_SIGNALING,0.05958266594377568,-0.059751640337749864,0.028851888638087925,-0.0379069946835431,-0.05740034893435116,0.06772211851593425
HALLMARK_MYC_TARGETS_V1,-0.06623590980717574,0.0866618829828189,-0.01735824940322838,-0.07235235727369006,-0.06295711631238099,0.09843775992227166
