,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.04213256877980405,0.09127296280080496,0.08177738280353099,-0.015999636120450897,0.12212655107447735,0.015151981286452074,0.0025392946293193008,-0.01498426927323792,0.058621147268089036,0.03074400704731659,0.05359054385100488,0.09902798586950576,0.20304212112469897,-0.04667202381861554,0.049638195465494944,0.0352443317215328,0.00951272737414155,0.04046485442733505
HALLMARK_ALLOGRAFT_REJECTION,0.010162198413885775,0.06495664429620834,0.06034324438458947,0.03997427598134643,-0.0013460979081116417,0.03501475969534375,-0.06555063215278331,0.019030906408777606,-0.1145064529588125,0.05766571162009662,0.11697716477705535,0.08440762750316685,0.14268113662196535,-0.015186720706805273,0.10963550830551426,-0.010163571752021752,0.07513383821281322,-0.019218015884300155
HALLMARK_ANDROGEN_RESPONSE,0.009407228181009706,0.0004001973380217972,0.1050775877507454,0.012970797501703794,0.12981319301597488,0.06273694911998252,-0.04443426426082826,-0.00031538598440745784,-0.06422624408757835,-0.01283557922868076,0.08862586697053833,0.048925157219936864,0.17260669705929027,0.024357890004223372,0.0234930122219017,0.02094333782577717,-0.022375464374038954,-0.02224163352554924
HALLMARK_ANGIOGENESIS,0.0886439419294373,-0.2175753972369346,0.06163176465956472,-0.02647147958102508,-0.11934344865860143,-0.015331964047031459,-0.09123794596438058,-0.08253884471707844,-0.11487124544289981,0.025364227414076027,-0.04525481299171678,-0.05211512418713222,-0.0477762617173796,0.037266580971564565,0.040838326949783864,0.027286223515857244,-0.05207811700074306,-0.0748929568020691
HALLMARK_APICAL_JUNCTION,0.011271434895232945,0.0542949955021102,0.1216517394278865,-0.024571696979180296,0.06347393910424347,0.023048760151538516,-0.04005723429481658,-0.021450604702060914,0.04767917368586856,-0.004460648823209531,0.0256238756074103,0.05067877221661371,0.2009282122788284,-0.042433430639550546,-0.043961416773104986,0.06572317531036447,-0.00023282057761861612,0.11127506969490811
HALLMARK_APICAL_SURFACE,0.018082959427971706,0.16172329119895582,0.08418545524153527,-0.0590717338346878,0.06435563357454466,0.043933794095184525,0.08143636108166259,0.0288305818797507,0.01672483522536067,-0.02013182719227615,0.12613489296305225,0.09503386209187444,0.18037027516869084,-0.01867981774986321,-0.009451402416442675,0.03529914229594513,0.02298885566180244,0.09818326275833145
HALLMARK_APOPTOSIS,-0.020364449169828335,0.004028567892023849,0.045386676865638874,-0.01361143874999947,-0.0517252930875169,0.034469034421255575,-0.004455631884898032,-0.05283813768790915,-0.07125339346179346,0.07343286177160933,0.013243815088810106,-0.08799891712898669,-0.08879633616114638,0.024368192131533004,-0.009687777215616969,0.03833383266650591,0.09358038542480318,0.07843927463946351
HALLMARK_BILE_ACID_METABOLISM,0.012371741674088768,0.0009426447768418492,0.03094186940024884,-0.00386128947994574,0.03260031728719843,0.04468472522675805,-0.10224745187298653,-0.03222209201115067,-0.0507020581487292,-0.08274411323839068,0.024513480122315412,0.05422586077027884,0.19115908408036858,-0.014278323462800014,0.0503827312198098,0.05245057828679621,-0.03204263565273842,-0.08042689502796607
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.007677180397782404,-0.05003032185834374,-0.02287645707567909,0.0007809355458400925,0.06497508289698785,-0.042473297209705795,-0.08588417032225623,-0.07992875190671121,-0.08325485727917988,0.02316768149668145,0.11413526340602989,0.09376611233665143,0.17811054726137504,-0.025479106566535778,-0.016894730163229035,0.03150798928925993,-0.06280916050155483,-0.14383331329698443
HALLMARK_COAGULATION,-0.020926774203368994,-0.021924160717688233,0.11600436922405828,-0.021808721487323813,-0.05923168683668196,0.011092738316708435,-0.0983599426481141,-0.002143476284840984,-0.11316187385848442,0.026424632105721543,0.11581890254522072,0.04357610912580931,0.1593639280487973,-0.05766516682957781,0.032772613963952237,0.0478181076194216,-0.003672803701161173,-0.20647293095007013
HALLMARK_COMPLEMENT,0.02134473024166809,0.1161819451104313,0.07201354071008192,0.017590688150728447,0.0837780807991331,0.0508771060623463,-0.0320246934524178,-0.05483014704357913,-0.08994393412169423,-0.020009996238339732,0.09237708850200724,0.028149863208506848,0.10804910233571464,-0.02547803385496949,0.08468972614030602,-0.047335076875841944,0.013669586869569093,0.0594266029916945
HALLMARK_DNA_REPAIR,-0.006745159115142213,0.06514672380177293,0.09633710613583142,0.014533012046466618,0.08671948292743026,0.048258317735176345,-0.006737408278122593,0.0007429914153719078,0.04758735874276007,-0.02091868705843895,0.10358590073012679,0.06482141386593253,0.18928587421451823,-0.03169897240682389,-0.005683238371952708,0.04414921452113895,-0.08125094674563416,0.06516629842984584
HALLMARK_E2F_TARGETS,0.007400244716290608,0.1400467490266696,0.06965458038846402,0.035154105861991664,0.11382233682839335,0.002626002854337779,-0.026779997006325326,-0.02978020278946618,0.08996387953661317,-0.07330495635924532,0.14604221135510143,0.007050738854263875,0.17919400789417086,-0.03661214243049333,-0.05966800369600154,-0.0933529100836515,-0.0635113547791251,0.047877736891800624
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.015752848769241226,-0.16438379768433944,0.10349178138170062,-0.00822099158817539,-0.08868646268414615,0.006406098223946901,-0.04964765073242718,-0.057889210782205776,-0.10642516214241646,0.02075532918026483,0.07526893187242423,-0.09749708575664552,-0.05968018808377582,-0.04257867680969406,0.018434629203554875,0.013419312566471999,-0.045072739506567525,0.0499182817076022
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.011751866021182911,0.02145115981297773,0.091268545841961,-0.016416284415250226,0.08394757823549617,0.05908411944177799,0.011578436326624728,0.017962041216257954,0.11903094651852489,0.030627590284587364,0.010153402272172422,0.05078630040773419,0.09788335119828934,-0.019746382346052666,-0.003040203197179836,-0.03328119629957936,-0.07592823874905676,0.07739508140697919
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.056398736988495776,0.14552073133592602,0.08377061815525809,-0.03268834302088676,-0.00041431207143323705,-0.0045429913379881354,0.07022835453469298,-0.0719635254463043,0.0001609260309202146,-0.021882397557620774,0.02006354135041339,0.0034984055404827393,0.1605788809768818,-0.07369160563843798,0.06284803562993416,-0.009476457916644953,-0.019209199692677703,0.019735506232860228
