,UKF248,UKF334,ZH1007nec,ZH916T1
HALLMARK_ADIPOGENESIS,0.04038568602569315,0.017771593643004697,-0.01274353423618414,0.03071061912648434
HALLMARK_ALLOGRAFT_REJECTION,0.013634690438960985,0.03978532894055014,-0.07776294494222782,-0.019663903376717848
HALLMARK_ANDROGEN_RESPONSE,0.0213884111971147,0.047806661635868726,-0.05756870140944404,0.012041808988296565
HALLMARK_ANGIOGENESIS,-0.04190747427040293,-0.007662007841135424,-0.05583661826524539,-0.024833048867927334
HALLMARK_APICAL_JUNCTION,0.06179944670631191,0.030831619408289677,0.0024332375634891295,0.025204884524997265
HALLMARK_APICAL_SURFACE,0.04390218278197343,0.001509878156843066,-0.02669087196302416,0.05424295245053046
HALLMARK_APOPTOSIS,-0.01657706409759084,-0.03761254185877607,-0.017695437322423097,-0.010699412760813282
HALLMARK_BILE_ACID_METABOLISM,0.010644429887889066,0.06641500395684578,0.0111145439644763,0.045080447925715396
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.04150786603175983,0.035170123345276055,0.01399813806737136,0.039732106802329324
HALLMARK_COAGULATION,0.05350754663829729,0.03643686026423599,-0.04998889561031919,-0.017109283175948013
HALLMARK_COMPLEMENT,-0.026308491514717505,0.04297154832418689,-0.026469391255904147,0.02063629720005717
HALLMARK_DNA_REPAIR,0.03339682765016248,0.053227615772920796,0.042348414674447395,0.05362353889061051
HALLMARK_E2F_TARGETS,0.05037434410647854,0.00592587557334832,0.07667507155914303,0.06689003990862499
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.04740933548729742,0.04475303730175451,-0.09374429319355625,-0.0206436657148987
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.008970334707559062,0.009352432346327105,0.061050752050987395,0.03754408393204694
HALLMARK_ESTROGEN_RESPONSE_LATE,0.04113616949960591,0.017848789813950713,0.05898128003608922,0.030200634305699137
HALLMARK_FATTY_ACID_METABOLISM,0.031540350770012604,0.024106032944181698,-0.03938222338720677,0.057579955295711416
HALLMARK_G2M_CHECKPOINT,0.006777350551178927,0.011284831725000647,0.03979233464603625,0.042643343110569776
HALLMARK_GLYCOLYSIS,0.008890167189948029,0.013745953234723293,0.03508041105182786,0.07230142492180501
HALLMARK_HEDGEHOG_SIGNALING,-0.014576748359106875,0.022858084783532705,-0.06161012634061349,0.04414841310099013
HALLMARK_HEME_METABOLISM,0.024941033903890894,0.04052103272605416,0.026797036994337605,0.05836074675404418
HALLMARK_HYPOXIA,-0.07066893295424784,-0.01701315032565407,0.0260203952439768,0.03864135358695708
HALLMARK_IL2_STAT5_SIGNALING,0.013430436273852705,0.049247970144357084,0.027321717833259585,0.06638112663708526
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.00974325306167344,0.022831529410502746,0.06828967988474988,0.01784965269828634
HALLMARK_INFLAMMATORY_RESPONSE,0.0459728491604152,0.006120165582225165,-0.002654125782836209,-0.012719694602148435
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.08322421777870943,0.0331200320810424,-0.010271828855437367,0.03433533455785059
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.044841113077947095,0.03524916854684643,-0.05958743891578565,-0.03921524405551378
HALLMARK_KRAS_SIGNALING_DN,-0.016286096502536547,0.008380383110819092,-0.010666228216288256,0.06117242096785884
HALLMARK_KRAS_SIGNALING_UP,0.02449440877392811,0.041038284463663,-0.06056232268617243,0.0225057762366625
HALLMARK_MITOTIC_SPINDLE,0.052665760826916576,0.04346570719014519,0.026929754255475214,0.06517188976869832
HALLMARK_MTORC1_SIGNALING,-0.026995539563543374,0.0015069130755759308,0.01928611338481442,0.049059268424452955
HALLMARK_MYC_TARGETS_V1,0.01889974611008019,0.029796642526344452,0.03748821552906393,0.06620893641947878
HALLMARK_MYC_TARGETS_V2,0.05195815327788288,0.03799757818704004,0.05567374995966283,0.03636863314047172
HALLMARK_MYOGENESIS,0.053947576084693846,0.008153270235497263,-0.019133251539397,0.008212931150090292
HALLMARK_NOTCH_SIGNALING,0.08821102539063451,0.06017956726694038,0.003195922935198557,0.06914174411140007
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.03682777064618504,0.054578788326576165,0.05025481290040938,0.06003836683478448
