,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.054823539195979654,0.015446420707742695,0.04517621398416006,0.019472735454751946,0.01428543004607071,0.022112618951448195,-0.02456668019491865,0.10909634550414164,-0.0008533653801552783,0.012410804235772555,0.052391016716327794,0.04492575324250515,0.048272941962228214,0.019288646533269678,0.10911815613190552,0.017226253512644677,0.0020784159051508034,0.03374847418862628,0.12304697146393219
HALLMARK_ALLOGRAFT_REJECTION,-0.07492402920537065,-0.01010400409398754,0.006211787581682952,0.08041153026767427,0.0037025327955863972,-0.016450150060175882,-0.009438546400101352,0.11384834423662857,-0.06657104495187918,-0.00920792779569756,0.02946119504324681,0.07157426196386793,0.08259502953756008,0.09340188791609193,0.039587391942857215,-0.013399698852345257,0.011730633576439692,0.039047603430033356,0.10326133425513277
HALLMARK_ANDROGEN_RESPONSE,0.04592610360692382,0.03902821220907926,0.07795668848145881,0.03798595936483541,0.07113988968942181,0.005817157768667762,0.009716834366741393,0.11802363894342792,0.01389562160256143,0.015204837769441057,0.07394390804455006,0.08116398543514824,0.09162385835128883,0.03967046767212976,0.0853457556571397,0.07623017954085921,-0.014177010733379583,0.07997652732416177,0.1569664923086775
HALLMARK_ANGIOGENESIS,-0.06306123864750567,0.030052208031842824,0.015107498096530916,-0.05143945247641413,-0.002360409471035792,0.049207102035349094,0.051950138847703116,0.13998712295325863,0.06377792350357668,0.015427376926936546,-0.023086896103509235,0.014009280027449434,-0.13180013556958525,0.1005102917029037,-0.06418136546236435,0.012503038915299148,0.05559090053074978,0.04480609782875153,0.022758997030834796
HALLMARK_APICAL_JUNCTION,0.07063925697217588,0.09075369424418657,0.051615003817338787,0.059397386373068434,0.010047024034091044,0.013084598260027763,0.07133379450248893,0.1458475697040852,0.03759888923886015,0.02092654326670878,0.07072629820643271,0.1016310128588275,0.08544240324060119,0.03601213267208603,0.15084046196594664,0.01888172325465891,-0.005737351144043067,0.06330055887246684,0.1835465880851918
HALLMARK_APICAL_SURFACE,0.12329772731695882,-0.02886719233846822,0.014724363635983893,-0.025213490664487342,-0.00038946122350690587,-0.008352385198711806,-0.015318993092452908,0.02408229619578841,-0.02137992441206998,-0.042099385114425764,0.06496208201779977,0.0761717701195018,0.02070953774698765,-0.008212978178454521,0.07775047916000699,0.05717461540568933,-0.016796256383730338,-0.0059874794759569635,0.1781904787415401
HALLMARK_APOPTOSIS,0.00079544747040757,0.017490601699389065,-0.00834666693385238,0.013937063404239359,0.07332035837431705,-0.014023178919523795,0.03096033806635088,0.033505094187945984,0.09281188441560556,0.02640450804541639,-0.006894321004661859,-0.029763975616526706,0.009393525514434009,0.03875164955036869,-0.04331898819039985,-0.03879538183528265,-0.0073711724831797805,0.029945701011383847,0.02153714974333124
HALLMARK_BILE_ACID_METABOLISM,0.11194101891556044,-0.020380355318976855,0.05257446147604335,0.06759639238153616,0.011849324083428266,-0.008726155260795824,0.0029877064292878485,0.1774486095772174,-0.03414684893048924,0.008913998360521777,-0.04647151556800547,0.09188658141952892,0.0438509000528999,0.010705882002167424,0.1483162421349361,0.04845259808342504,-0.030099496086874334,-0.034717441883647705,0.06693040292298806
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.09019232201144138,0.025706748634286188,-0.0004581490198996762,-0.011873437200659882,0.06736364376027225,-0.001442613760892121,0.002655252411945116,0.0792093533274767,0.08114566298269156,-0.00022427490216190733,0.08250771183849297,0.08492166978322528,0.10116707974741267,0.03456312023255422,0.13655858976920338,0.012715967391779473,-0.0392229119726422,-0.012961358726019983,0.05907307613706405
HALLMARK_COAGULATION,-0.056710210486373855,0.06598974336246138,0.0481654565770666,0.02596939941818855,0.019700707998881267,-0.008645594934206548,0.046262099894268376,0.11329038664893569,-0.02484423634389109,0.033720478547152676,0.0227075723430567,0.06929306597887493,0.005474938772508341,0.04253086398910182,0.09334410940222918,-0.005303309664190887,0.038855111745414915,0.020052806523231992,0.1532845942802586
