,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.13951361185823513,0.03955859146992486,0.09300606577934771,0.03850641733144149,0.027842091437675087,0.03254034857422048,-0.07557915114328906,0.04449052617135854,0.013572481969574302,0.15784444088682095,0.07738867054030706,0.04501479213428607,0.10250694121725658,0.16708628286932395,0.1738335918520446,0.03557265150824197,0.015295525839007298,0.028534531273576018,-0.04886790087763057
HALLMARK_ALLOGRAFT_REJECTION,0.1026298003349073,-0.005273923994747785,0.04740348297171229,0.01801681402891636,0.0053454061004233715,-0.14386337745165276,-0.24903332997723565,0.05185177840179278,0.006077736867842318,-0.2788554432001422,-0.058259814489044374,-0.05558079736291784,0.048656373853066086,0.040115505236034105,0.12450358205791394,-0.012702326111785062,0.011747243665386873,-0.00392622403523435,0.04621066740807417
HALLMARK_ANDROGEN_RESPONSE,0.032420777952652566,0.050616202361978814,0.02291197905658815,0.008357082882061913,0.10953068609830906,-0.056209706327614586,-0.23107153517339288,0.02890174708023585,0.020727069916633523,-0.08129015048319717,-0.06475147655458123,0.006698790728357783,0.04055862196744015,0.17349657971517185,0.12970172100280608,-0.04668969756101235,0.04253077850839667,-0.0015334243136193822,-0.025778235459071538
HALLMARK_ANGIOGENESIS,-0.1932897214556185,0.011954754153200072,-0.004664846798705032,-0.010502452256875235,-0.18011723691142986,-0.13613837829061026,-0.2627513273010855,-0.15222346336957765,-0.050845594638074545,-0.24656666977199954,-0.1704307764193421,0.16110614135402293,0.11220521303645237,-0.04003359253962023,-0.16453088685589073,-0.008716049984042797,-0.007661906201537046,-0.08235932188211913,-0.09783109845241898
HALLMARK_APICAL_JUNCTION,0.12522128214056516,0.05763540023894605,0.05132938087621036,0.05629014478232976,-0.03163283724452679,-0.09475430471614851,-0.19825900905537922,-0.018530021451363475,0.08325759316175901,0.10920512071021933,-0.10166141080145434,0.046540851721191316,0.1660908637084963,0.18276093283022318,0.1731480936112616,0.03527839471295951,0.041034829937777795,0.01048410733656695,0.03292246482932274
HALLMARK_APICAL_SURFACE,0.21084430470608329,0.011824963165261573,0.03474441392138,0.06817520555976575,0.05916931695580872,0.14615024224308223,0.13558906017140973,0.04123410968497784,0.07781363633524871,0.20997054063077883,-0.02000531299793829,-0.10741626480526668,0.02622459886248772,0.22747114448552327,0.16385727344943515,0.033255887967601434,-0.031954081719486056,0.0821988699762511,-0.034127022264565994
HALLMARK_APOPTOSIS,0.025072175327089406,0.07265970903856162,0.008822618829068752,0.020326999047664895,-0.010727492555278724,0.046023153870233105,-0.042725824096301185,-0.07062429701054847,-0.00017109317567198562,-0.0645980231854558,0.08121387450313437,-0.04995099280732076,0.11341705620180331,-0.10063959331334434,-0.10864024225376802,-0.022285888634866715,0.07989642687795065,0.025588842259059635,0.03263013981640168
HALLMARK_BILE_ACID_METABOLISM,0.044336870433595556,-0.0057277343868385785,0.07169226146416262,0.055409082645801126,-0.03846318250539004,-0.032455940750187796,-0.25128817585831636,-0.0735359635070903,0.027687321729685344,-0.0277139044348969,-0.09211211171953267,-0.0579989320108371,0.029267455818846638,0.127664865191372,0.15933573036119872,0.04306685034634527,-0.04224704550750389,-0.045872173166471866,-0.03531823097903902
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03141778207693977,0.00213608914974082,0.056108307932095335,0.0656362770514427,0.0025428674410838785,-0.1553128874296541,-0.22009096769736464,-0.060312524803590485,-0.022233659540925547,-0.22271662959397912,-0.14157138472045364,0.0020540596922706904,0.02461004797520297,0.21574355112179905,0.19248948453058126,0.02584279322900903,-0.05750477922242945,-0.028479200443076197,-0.002046394809916193
HALLMARK_COAGULATION,0.04827972684898831,0.03240548351639989,0.0449078290374754,0.04275717434653691,-0.025687098904593652,-0.16375300120255745,-0.27446623912735596,0.03047832709086194,-0.08511236821325714,-0.31643374550726416,-0.10264625726904485,0.051367791842001215,0.15235673594491086,0.0971026770085451,0.0903114063740685,-0.04103269484664951,-0.007242652590822371,0.00681989326416454,-0.029498637671228716
HALLMARK_COMPLEMENT,0.15252212308889357,0.035486940865605526,0.08243489926704811,0.026406146816982577,0.11703824522949816,0.036982087131632306,-0.17931991516954057,-0.09573938125462628,0.037654815714358136,-0.17981347832819175,0.07661965282310752,-0.09935850968715502,0.10406716115570665,0.08549014378194479,0.10018328818800891,0.04821092357377796,-0.01607577831554064,0.06616854724097866,0.09930418665616103
HALLMARK_DNA_REPAIR,0.14646981108803178,0.07204004461735566,0.0777740272915056,0.038026770190106,0.10484058934863841,-0.019740909175558558,-0.14750449493843845,0.04361777596110735,0.03345764349037313,0.2055645447504979,-0.040894491049805616,0.02968941622110519,0.14377067685727116,0.24541847549646767,0.19439497890390986,0.012317266148231741,-0.006227540206880864,-0.0214975968211718,0.03214009810077186
