,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.2135998973395267,0.134289819415156,0.1329044155823239,0.1567285724923497,0.013639433443824692,0.06742629077685816,0.08526443270151439,-0.19595710320364548,0.08609207099068548,-0.003242586590657855,0.18255067829362784,0.1496025074154631,0.37146887109768584,0.40493833475083335,-0.0342087664320474,0.1906039993629435,0.07623551839859997,0.17168139688133352
HALLMARK_ALLOGRAFT_REJECTION,-0.19670063126410114,0.09859032351090367,0.014005453088966929,0.17387271799042628,0.10204024966443045,0.06481278693277405,-0.2636494451722716,-0.3903305216873969,0.08336697535985756,-0.10032875044776907,-0.3410499064401803,-0.0851640808616656,0.15790645895709893,0.261379492191776,-0.014787801096114859,-0.004904980052574413,-0.01357331551333413,-0.03652434589701865
HALLMARK_ANDROGEN_RESPONSE,0.2721821681626288,0.042099722087371845,0.12675991542368306,0.10993350013063927,0.01882875872139555,0.18234764370510181,-0.07218925198675379,-0.37267194505380086,0.0289001934797149,-0.05374130764471304,-0.16558725548187173,-0.09146642443556395,0.2385915067816479,0.33060903131087943,0.018867305324939843,-0.01045589169115932,0.04993525007226051,-0.01037358480875498
HALLMARK_ANGIOGENESIS,-0.13498319838516018,-0.22947255527417335,-0.05260420176995528,0.21665188568390853,-0.06503518901798719,-0.251966319414455,-0.22842972497257963,-0.49684905994769474,-0.24409440483375647,-0.08850949333408538,-0.3479114334542034,-0.3185379589046736,-0.1824028997073088,-0.317035933882628,-0.015756342323461858,-0.1492370217965036,0.0024705658439865843,-0.2146728573279983
HALLMARK_APICAL_JUNCTION,0.3368521785822923,0.08046758521566208,0.13901400676383957,0.11036684764316679,0.07429183375062508,-0.03782918700707247,-0.15264888634560786,-0.37227725869618616,-0.07225734061413339,0.05867116728162063,0.0838075184640222,-0.1532538752619984,0.3334724056283629,0.3802106805719137,-0.0029385189499552375,0.19382649037588945,0.05009046375466226,0.2394889703224431
HALLMARK_APICAL_SURFACE,0.2788374413444573,0.20602826950341022,0.17928369129825208,0.12487853473100526,0.02245514936317377,-0.01783522734973902,0.1753570780020592,0.36925124311777613,0.08026281800349586,0.11589751326359399,0.17840358771036602,-0.06337125308274262,0.2880618248997529,0.33523984310588256,-0.030259238573228632,0.12635226197013633,0.20308610312894382,0.1439149158530468
HALLMARK_APOPTOSIS,0.050589612633811266,0.02415035177431891,-0.04477481601313051,-0.10195448325039169,-0.019780515049706817,0.0322222548884649,0.050042451286841566,-0.10449939102154851,-0.24513291734804163,0.04521195114630556,-0.011812063008236428,0.1624451106781162,-0.21353665489472487,-0.23675305191532212,-0.0010937034924009778,-0.07346315553511107,0.0891935169194261,0.17354349786243625
HALLMARK_BILE_ACID_METABOLISM,0.26301586583441966,0.01064224014958601,0.10383891581484277,0.09444702788759464,0.03958582325773846,-0.043208448484688966,-0.12231820415154658,-0.4841454083299457,-0.13978663551198137,-0.040149538449220444,-0.11410946429480977,-0.04239239373320128,0.26213954720389476,0.3299690403000645,0.04008274669459832,0.11180046996947769,-0.004997589430038113,-0.030943951962390356
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.18445919761529042,0.01313332867476908,0.11558485105014749,0.05132120831034713,-0.008943972492310536,-0.04215124466062351,-0.1882745856606894,-0.3310005494752662,-0.216882422340801,-0.09079935791778537,-0.30932169363303297,-0.21838051276182588,0.41566252167635404,0.4592224660524152,0.011111795637999109,0.0967452181658912,-0.024221481789120574,-0.06142151079385518
HALLMARK_COAGULATION,-0.29919558126476214,-0.017077344606603272,0.05236390325482517,0.03180001178543748,0.02805534443195715,0.06251512398332915,-0.30632907717239805,-0.46945885113089886,-0.015918755126202586,-0.1917036252030122,-0.3771735891857148,-0.1510529949080432,0.2269280729009132,0.2557733877101194,-0.005801650400106743,-0.086997882617265,0.02949904659884089,-0.220400656408319
HALLMARK_COMPLEMENT,-0.17978724684156902,0.1824928452761819,0.10331173051552023,0.1929977911128911,0.05695667256470042,0.19758601045183258,0.004179060839199423,-0.29041482201647767,-0.15085905060245564,-0.0015156242308922397,-0.2619712867216548,0.09202934528435001,0.27766042432352894,0.22313791269733974,-0.010061320888676421,0.11496348782758854,0.020213291734632172,0.1467977980835911
HALLMARK_DNA_REPAIR,0.34131900572441787,0.1374555552414498,0.17883185206211616,0.14017844518018868,0.023239340160051372,0.08797875414663271,-0.06823715505906136,-0.2662547103941573,0.039118222437892126,0.029266198308582476,0.19271411336723504,-0.07593115664610024,0.36765760608350206,0.4186211038464671,0.012623219262609389,0.241956546830336,-0.04179381311308063,0.22287803291820957
HALLMARK_E2F_TARGETS,0.23641121110974594,0.17519679903827523,0.13518943778137232,0.1878141066305918,0.052088939725838376,0.057115331992087404,-0.21549461732248104,-0.3927077888932432,0.0044404317452885,0.000955973894935085,0.2662227448494209,-0.12657689072635636,0.22724213472765395,0.2260493383102538,0.012178136623810183,0.1418739337557296,0.029472889367189777,0.16658295646715432
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.26597802532643,-0.2053106423101473,-0.04572678368163828,-0.10643587072699189,-0.025170201706307585,-0.17018620545554627,-0.2866926137265364,-0.33584671288452633,-0.17555755455017477,-0.14136129224282498,-0.2789289901510737,-0.2577190707356661,-0.22446254675250835,-0.2530119753732798,-0.024494991782252406,-0.15506304438345697,-0.007461219737235618,0.03109827557241206
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.09573963913491701,0.024277750433704105,0.07115297898010942,-0.04679205913342795,0.01827490719960471,0.2418012154757634,0.12003163010823764,-0.20801376127375615,0.15926514862463256,-0.05289287065513193,0.24570395268015793,0.28503244760014795,0.2622304645155998,0.21358590690478443,0.030243812011601437,0.23779027459019447,0.027464055186414572,0.182649477205019
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.0677245553052096,0.1619791513231098,0.08928408734560579,0.14313498819416529,0.033542153065443565,0.0486206140477077,0.05215004472299156,0.35475440555915,0.01165505042606974,0.07324367494484214,-0.04904658240386218,-0.17160287759148865,0.34713308319786973,0.3579507360882474,-0.03457203160517946,-0.0016324098739363827,0.06678847972584523,0.13087233030708803
HALLMARK_FATTY_ACID_METABOLISM,-0.11023700278929101,0.013615875969538454,-0.07416107958746238,-0.15906554293835834,-0.013061993092552284,0.10755367797086696,0.05018760435972851,-0.35874373318484193,-0.13562803761004708,0.11040024967554372,-0.023956732063274117,0.22596849177230857,-0.06638261012913137,-0.054676502569265706,0.0386368881887557,0.0017804716506235273,-0.03202979133928656,0.018012677367438015
HALLMARK_G2M_CHECKPOINT,0.2823214651031711,0.030397266941660984,0.12266269550331806,0.1386865052865261,0.03152459397410149,-0.11144168109482291,-0.22431578625151272,-0.39625360125322556,-0.12024220856057762,-0.012280969401820578,-0.007289421485266475,-0.22065624634057,0.14346667462570947,0.1254416643659742,0.02568728734060844,0.1128742867111759,0.006342165808597765,0.2191532646760057
HALLMARK_GLYCOLYSIS,0.3444343058143843,0.03468124928522205,0.07990136494087197,-0.015327087562073825,-0.016700434873668256,0.007951632434658226,0.13097812346219048,-0.23123433465606189,0.06341950429946427,0.12212470117980474,0.3373474578938158,0.010622174771809717,0.21000751227268233,0.23720136976531392,0.03136245645107763,0.11510180043290569,0.0907190465428085,0.23409665520992007
HALLMARK_HEDGEHOG_SIGNALING,-0.03495778101939561,0.1986830769306179,0.2026557165897995,0.08571248030199144,0.017625724754079756,0.2461101330530911,0.37765014755778736,0.49090291031366673,0.2588998606870024,0.2013021467559423,0.3633881347792583,0.2809912980269684,0.28593318333218065,0.19336591764725022,-0.06418688984377213,0.22284329742924433,0.28381830860329377,0.2311892998350934
HALLMARK_HEME_METABOLISM,0.1564374710125414,0.0703175065027892,0.12335911483290228,0.09446194017438357,0.03633185914183691,0.16117014386584724,0.0647644461199106,-0.293084178926588,0.11858139844444512,-0.005708932624542944,0.16374170026685247,0.022021511848624026,0.35960054105394856,0.3759115671043135,-0.0027566765692930055,0.23194273505169938,0.07584451539970799,0.20386473879344988
HALLMARK_HYPOXIA,0.3554989205242775,-0.2514277911533779,-0.09732284587758083,-0.20489593810332066,-0.0497835313859332,-0.10906957054555141,0.04008261416669636,0.37011232666312227,-0.2348487594353742,0.03806078614186579,0.022586515033819,-0.23150854986871208,-0.1746817378823035,-0.3051693314133541,-0.0345484297693566,-0.19125379240943113,-0.17064515597196622,0.25924441131652065
HALLMARK_IL2_STAT5_SIGNALING,-0.029016511487714506,0.027470167937701576,0.07228632775447534,0.15369011495460227,-0.0022151328756656635,0.07550323128996969,-0.02195630005558787,-0.37786181579977285,0.0016509840804172567,0.05431572960455656,-0.1506695167415594,0.05680263934559284,0.3466548183264408,0.3059421036570066,0.030901369200960628,0.06574401993089114,0.03848404063490783,-0.03765409911486423
