,UKF260,UKF275,UKF304,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1
HALLMARK_ADIPOGENESIS,0.11043044422197344,0.02213432909966102,-0.03307316795830665,0.05293179682076601,0.08883157785028302,0.09924183011393632,0.0005965160025244489
HALLMARK_ALLOGRAFT_REJECTION,0.02202590423415436,0.016766950069294462,0.10039981816827592,0.03766923471167659,0.08855728466638232,0.05225812085222242,0.026279982519533156
HALLMARK_ANDROGEN_RESPONSE,-0.045448139836316584,0.05143848742322524,0.05453619506998941,-0.06301898311296356,0.0764041432196299,0.13289401890968378,0.047972616235395255
HALLMARK_ANGIOGENESIS,-0.02399894574257431,0.005218761566791823,-0.0016272056311002433,0.07569249895894022,0.040032104397961496,0.021826683093321347,0.029695267606985265
HALLMARK_APICAL_JUNCTION,0.059797272432427884,0.007937421110428736,0.1311568510770185,0.0003032025761268772,0.06278955059091182,0.11048183769817496,0.061431627541129144
HALLMARK_APICAL_SURFACE,0.14431157415621507,-0.024141523993619227,-0.08225213777812944,-0.04021695136394245,0.08475382233670246,0.14840740567131472,-0.03532674832563251
HALLMARK_APOPTOSIS,-0.04265600507293776,-0.015462005777131261,0.14421136434592227,-0.07869093327734122,-0.010611506800036995,-0.011194130267629597,-0.04373399725018232
HALLMARK_BILE_ACID_METABOLISM,0.08093721237733027,-0.016228113615437446,0.03525741614671751,0.009644351536751963,0.038857139153761905,0.0807789902987678,-0.0016822487869018402
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.11300100129252853,0.0048956808417828426,0.010296158126133494,0.0445795523257122,0.07309811202122471,0.12828553775300824,0.04792524379773132
HALLMARK_COAGULATION,-0.0165288530695073,0.023280800146939878,0.07885551515794495,0.04890639070395817,0.0617318286318326,0.11442613509325182,-0.03882335240848971
HALLMARK_COMPLEMENT,0.010982769357821429,-0.019410213235026015,0.08230328803997514,-0.013831134641602658,0.11011613331471619,0.07665062567251323,-0.010904455238913252
HALLMARK_DNA_REPAIR,0.15722066138516613,0.007906078367496695,0.04997034196528677,0.01637698077268796,0.09569137473494779,0.10518988757768646,0.07879411480479842
HALLMARK_E2F_TARGETS,0.0726562090546385,0.04949421350781263,-0.018876067202163758,-0.04289697398756981,0.11477702956382396,0.12972474715545143,0.07929991198067417
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.05421326009822313,0.0009508864408921298,0.10548412038891339,0.04478233686298448,0.019969119862476268,0.009845127752730177,0.01752346223254584
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.021288523479598052,-0.018088693685740526,-0.07896827164945067,0.051129928221143615,0.040449009697525524,0.08536465991606251,-0.0013708119902624623
HALLMARK_ESTROGEN_RESPONSE_LATE,0.09422366416635797,0.01505083682471054,0.15465166028241104,-0.042703697932965426,0.13396940298068907,0.1180271881053129,0.03869257157949428
HALLMARK_FATTY_ACID_METABOLISM,0.015185976989910257,-0.06644072198612762,-0.023979132210311015,0.053393114106924384,-0.02416235406818545,-0.03099649884157302,0.03963076425981048
HALLMARK_G2M_CHECKPOINT,0.11769723734315578,-0.01062537710555486,0.07131313483788909,-0.019022409888529386,0.06711183693560473,0.10716090724570006,0.0718173898329054
HALLMARK_GLYCOLYSIS,0.021477051444104597,0.021715624381431858,-0.04051997423948265,0.0701932334923887,0.0678506670821858,0.1204099071523274,0.10480766748818535
HALLMARK_HEDGEHOG_SIGNALING,0.05598675900710667,0.0018896707161084067,-0.06897753671659669,-0.0011607585990362562,0.06779549773335725,0.10856533264096932,0.09494790367801278
HALLMARK_HEME_METABOLISM,0.11025077823935583,-0.009273129887214383,0.007291233178333013,0.010582417908808428,0.06998469422997425,0.08630833937598995,0.004199118130247531
HALLMARK_HYPOXIA,-0.023544033260376334,-0.027137863050572517,0.12323032059226703,0.0713280274759899,-0.09835736493144423,-0.07610846540358074,0.04851211982733804
HALLMARK_IL2_STAT5_SIGNALING,0.08817015798801246,0.006242850050818438,-0.021919891462607907,0.04130209859787598,0.05555990421979632,0.10803361067938408,0.04613269401923163
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.018290009647465234,0.01022090350840262,0.12034218749024295,-0.02602486180476279,0.08832729601224712,0.15082608675888784,0.045346005414216226
HALLMARK_INFLAMMATORY_RESPONSE,-0.056258872610231284,-0.0029355495728134225,-0.021978648259930546,0.06031871877798932,0.011229198535746176,-0.03702779785214567,-0.016212064886414534
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.09166756519942783,-0.011254720823506223,0.12398784030100694,0.08872721467169609,0.08836265634547429,0.1153165730723554,-0.0037854855319156317
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.0438726918101626,0.025825311900470608,0.15177491417741132,-0.06182448832834914,0.09560862071170495,0.0510370543155025,-0.05455384338939355
HALLMARK_KRAS_SIGNALING_DN,0.12897514825769715,-0.00022362918227524807,-0.0678052367870748,0.015112419382184647,0.07356456287134207,0.10708013238822188,0.013384676839088299
