,ZH8811Bbulk,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.060555856602912975,0.03959823123146245
HALLMARK_ALLOGRAFT_REJECTION,-0.06541635165827293,-0.08956119309484088
HALLMARK_ANDROGEN_RESPONSE,-0.06912592293416246,0.04699335900904744
HALLMARK_ANGIOGENESIS,0.1042639472560774,0.15637419302531777
HALLMARK_APICAL_JUNCTION,-0.03716668562424454,0.07844729342401142
HALLMARK_APICAL_SURFACE,-0.05667969584354746,-0.05164463642818193
HALLMARK_APOPTOSIS,0.1120340244888831,-0.02878846415538196
HALLMARK_BILE_ACID_METABOLISM,-0.09477344220402756,0.012630335270423792
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.09538453335772204,0.012504101591792638
HALLMARK_COAGULATION,0.0159968699960597,0.08192448418748248
HALLMARK_COMPLEMENT,-0.055010930099966056,0.04166104754949017
HALLMARK_DNA_REPAIR,-0.08177247982847304,0.05381986431556649
HALLMARK_E2F_TARGETS,-0.10151266320603292,0.029215669136292036
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.13304097674473064,0.13596982570227367
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.006890686437826544,0.08547941022745371
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.09401753084003085,-0.007383314040557856
HALLMARK_FATTY_ACID_METABOLISM,-0.0041604432214040225,0.12941658281248525
HALLMARK_G2M_CHECKPOINT,-0.03654998655723598,0.09771831245356147
HALLMARK_GLYCOLYSIS,-0.020906422241528333,0.07580962997429151
HALLMARK_HEDGEHOG_SIGNALING,-0.061911493321127054,-0.029017886041587126
HALLMARK_HEME_METABOLISM,-0.08054075460587751,0.010982993339564326
HALLMARK_HYPOXIA,0.09133970491968871,0.14657137612515814
HALLMARK_IL2_STAT5_SIGNALING,-0.09658972588380027,0.0677008593597883
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.09479962317850633,0.12419423111918268
HALLMARK_INFLAMMATORY_RESPONSE,0.09780233135355255,0.1369569766905213
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.1191729409871081,0.008065883460315877
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.09547961614392238,0.16116973143496546
HALLMARK_KRAS_SIGNALING_DN,-0.08509005957055947,-0.04087278453782771
HALLMARK_KRAS_SIGNALING_UP,-0.09027079843465406,-0.013484806203986505
HALLMARK_MITOTIC_SPINDLE,-0.08257194580733675,0.0483962097951479
HALLMARK_MTORC1_SIGNALING,-0.001321792845313123,0.17349232384442959
HALLMARK_MYC_TARGETS_V1,-0.10426206366851089,0.10826487560280432
HALLMARK_MYC_TARGETS_V2,-0.04768202656844619,0.08858792518761013
HALLMARK_MYOGENESIS,-0.06487805268341605,-0.0764820651513855
HALLMARK_NOTCH_SIGNALING,-0.10562154076289136,0.007898898486115379
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.10693198744802906,-0.07642701321074422
HALLMARK_P53_PATHWAY,-0.07632966876710506,0.07995972336488277
HALLMARK_PANCREAS_BETA_CELLS,-0.0975916766333669,-0.11420943943429689
HALLMARK_PEROXISOME,-0.07579241246062622,0.06945120104010842
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.10057497760760947,0.0575688597168325
HALLMARK_PROTEIN_SECRETION,-0.08996990826499132,0.07739943120883631
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.09030073230113736,0.05905252947150362
HALLMARK_SPERMATOGENESIS,-0.11021007612529715,-0.06027535102575397
HALLMARK_TGF_BETA_SIGNALING,-0.01796401743486696,0.010577025001348937
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.0005836461223464219,0.14473453771369552
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.05921304077788847,0.14060666390419405
HALLMARK_UV_RESPONSE_DN,-0.046765212191494175,0.035617003700948065
HALLMARK_UV_RESPONSE_UP,-0.04328936645904553,0.025955371489745444
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.06458108501790837,0.1374812135806359
HALLMARK_XENOBIOTIC_METABOLISM,-0.04551319421413012,0.04285411858863092
