,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.02915496665930124,0.016886309468144362,-0.01739382847392492,0.054871801601105136,-0.02105786939140058,0.08757374119820435,-0.12319693937477597,0.08990568749889723,0.029690375791575543,0.04324758317958868,0.028301238699739228,0.13882249019288534,0.19117515022221154,-0.009193614737450602,0.20062950697783233,0.15954900576710668,0.12857617547583752,0.017798200382225935,0.009953809513143789,0.32248634740122906,0.3120992054647365,0.03287057951253937
HALLMARK_ALLOGRAFT_REJECTION,0.0478087778291148,-0.017388380178434297,0.0020780399763652463,0.09106197446829112,-0.08183131162255777,-0.0044408302342944005,-0.13106594175634426,0.050493796402346074,0.032688703687341725,-0.06623201082639245,0.007014900910551312,0.15375223315270667,-0.005683915687814775,-0.08567791001098533,0.14340548278148835,0.13597778118860823,0.07357523522377298,0.01881443618672915,0.07880741269311767,0.24686079889653417,-0.12364845387556278,-0.02195057705850916
HALLMARK_ANDROGEN_RESPONSE,0.0919599871703982,0.02333455706597308,0.006804446970111251,0.09538080387236239,0.044696677611513906,-0.00871572421787273,-0.0897742933800051,0.03373909853073479,0.03152486783351283,0.028186938949397895,0.028639984769346066,0.15152048451836736,0.1695657146798292,0.02914492583331786,0.0970948082691103,0.17656157792620436,0.098101779626426,0.044645772100415086,-0.08231234227157504,0.37052051033397565,0.357886530765972,-0.001146183463686378
HALLMARK_ANGIOGENESIS,0.09826920230647279,0.014548652401396755,0.0015593537820280444,-0.11259937185700508,-0.09618448592200737,-0.026603947996674527,-0.1246232676474947,-0.013260369860865777,0.042716073041759506,-0.09186696468942314,-0.04417667369738954,0.1637496698661563,-0.10528938591975041,0.04975966713213827,-0.009890190313208936,0.15226282524680332,0.006019479465148507,0.08662835535132858,-0.01198318418775109,0.07315604248830511,0.3207744197027042,-0.01558730735117688
HALLMARK_APICAL_JUNCTION,0.0483564583492399,-0.0002704375410930968,-0.018677049026338124,0.015149307399462499,-0.046145105627084806,-0.011008104692825158,-0.1075189251019467,0.062157384225511654,0.012458498235430222,0.030561006276820617,0.028077577708227216,0.1027220445600084,0.18603257120679592,0.0905429977842328,0.15473078039401625,0.16916140488874637,0.10272208191317195,0.06683870988455129,0.005002799446780005,0.415076867801511,0.36893368093319384,0.093813021790683
HALLMARK_APICAL_SURFACE,-0.026686847127983294,0.01020872478305153,-0.023257727789565814,0.03497439212289781,-0.015037291439514114,0.10150449066985556,0.07042333501974915,0.019184528062308033,0.043569889418769825,0.11839210544489286,0.013437546511207273,-0.022647107841651658,0.20022205859579825,-0.07237774981542845,0.1605572250325908,0.1315516248131778,0.09373882165019432,0.04200640050543569,0.021649569879479594,0.39717218809528626,0.2182337199863068,0.04599400419779124
HALLMARK_APOPTOSIS,0.11390574976188285,-0.018463027756879243,0.03857908736037825,0.052682322690807776,0.024523868340441332,0.03842791932239204,-0.05888975023281764,0.016292220378850322,-0.04026339465385206,-0.038814537276373094,0.03063363050856928,0.11580131196451501,-0.008589473428386495,-0.002031667365259478,0.10238986264465201,0.024501780748371487,0.05902134089965472,0.02927382408938479,0.005249036311418174,0.2435006066183486,0.033911506217693003,-0.003915142140564466
HALLMARK_BILE_ACID_METABOLISM,-0.0426945852909533,-0.03937910391037315,-0.06948168984130519,0.03427648164911894,-0.06675074420445581,-0.0068251997274790515,-0.11812924392272621,0.07872407129572284,-0.056965565004401024,0.028011786939288547,-0.010160284625599866,0.00990304446220305,0.15069471555148403,-0.07153431238242335,0.08699687788949934,0.1633758282843483,0.05864262467272813,0.02400778685637125,0.016670115071091618,0.18517345174487765,0.32820165970079274,0.01645183261038475
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.013887221322692283,0.006183020772937592,0.018254253494042826,0.037927406263245256,-0.088661737773307,-0.05881079868008564,-0.0856558697626907,-0.006191163728222435,0.022163843597656812,-0.017431557951471232,0.0017998664755396702,0.12276070941690138,0.11625459132400448,0.02259331815622548,0.14283011694434733,0.15617376506042724,0.1053374127059064,0.03236016026883056,0.0432537697518844,0.337934939811621,0.41227351755386477,-0.02135016455244564
HALLMARK_COAGULATION,0.08415437778043693,-0.00760922335482264,-0.0259115361479546,0.019170116691535694,0.01909413091916342,-0.025104306130740585,-0.11668759849309542,0.11678115323630946,-0.007831822184784369,-0.08759146134960515,0.009527244297628404,0.12422251548544452,0.23078109697205235,0.07560790551951904,0.20554912270080936,0.19858016466861134,0.17440029437223423,-0.038386153742950596,0.058489516875903085,0.3895454925868644,0.30034573435643447,-0.08702414956384506
HALLMARK_COMPLEMENT,0.09813014147903705,0.030270873776423554,0.004170502471710202,0.01116460672618039,0.0006240447383678623,0.048608507025098044,-0.11450717687338395,-0.01714863601369349,0.1026719708964576,-0.05569141215576315,0.008043682046189311,0.18124116451929256,0.07093485168593171,-0.0850602699273539,0.1453027852738906,0.19153774286637054,0.10606138625035105,0.01447147294595403,-0.019258152201608477,0.3528693073159233,0.26312015192375743,0.07422327472679334
HALLMARK_DNA_REPAIR,0.06857036161420803,0.03066985373558917,0.05497991928660154,0.06906257113959387,0.02668825143447336,0.043668652322001754,-0.1103517436239253,0.09766388543265338,0.040247029156315804,0.03485697180821697,0.03768942273318668,0.10392289831904193,0.1578813930287758,-0.0390053074180753,0.20842594082533206,0.1537815903393725,0.09869549504442941,0.0526448945675738,0.03725445510361315,0.2749227221687013,0.3907581202581609,0.0006925798361331434
