,UKF243,UKF248,UKF255,UKF260,UKF266,UKF269,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.09075742251674093,-0.019118139132580488,-0.07796735925721894,-0.09868037237064262,0.03961953227679942,-0.058830985490851646,0.04474256090254283,0.020541062030287705,0.041315505020467054,0.12304418942944283,-0.05256288074371721,0.01793017615115647,0.06071707322017775,-0.09889732396688942
HALLMARK_ALLOGRAFT_REJECTION,0.1018578637683553,-0.0024774898819247635,-0.10501194763775382,-0.08859659298097645,0.04370994225573422,-0.021628876111623254,0.04933881616612647,0.0006817863977900637,0.07203151988149177,0.01782628498588946,-0.07344744404024112,-0.009218829138203138,-0.04136626988980347,0.04892463628719844
HALLMARK_ANDROGEN_RESPONSE,0.01634956370769842,0.008252621711335012,0.13573730499774198,0.04438828348414097,0.0360091666323946,-0.035904818467438336,0.07852809070811083,0.013453333260540943,0.04212696981013936,0.09737910763833113,-0.0577921810995363,0.0014223536834383971,0.03278765005919573,0.027561721552806482
HALLMARK_ANGIOGENESIS,-0.1444635827443702,-0.030714263310742018,-0.13130016038639622,0.03364921850713709,-0.010037420922372461,-0.04650589619439478,0.024207332028076668,0.020728930724152828,0.08918613983643527,-0.07452707117907181,-0.02604237896921694,-0.03088686026638366,0.01607044578686926,0.06495246080094373
HALLMARK_APICAL_JUNCTION,0.05286892501819304,0.014006043554201856,-0.130193107732117,-0.12049776955326202,0.02754465272777273,-0.022368463906804734,0.07053908492048615,0.012753157207184599,0.024547237435511016,0.12270258078158773,0.08168072302531501,0.004292781047198954,0.0320536134094558,-0.1009351347491375
HALLMARK_APICAL_SURFACE,0.10973368632330927,-0.016275289731159732,-0.1563491587430085,-0.07723703942944726,-0.04198191312242957,0.05967635533664918,0.07905887444557481,0.02664462698705669,0.07019976098475844,0.016261534218139938,-0.0022267692179327126,-0.018428207489348796,-0.04197798516697824,-0.031030263029097057
HALLMARK_APOPTOSIS,0.05261473502786732,0.026585386562477647,0.10611412220751423,0.10586263176498413,0.025764800907336072,0.04083480572639086,0.010662792078542477,-0.0596210203684172,0.03495141597145814,-0.058934540826549926,-0.030829563127135855,-0.011073780687054849,-0.047365308688400665,-0.0007479356968092179
HALLMARK_BILE_ACID_METABOLISM,0.0020452343536015377,-0.026674482036642005,-0.15562462578113903,-0.12919366254184844,0.018431141599505953,-0.057269219844578584,0.024384640370502277,-0.013760777099902676,0.06310032632417918,0.11675707885651619,-0.03564960243167521,0.02967431230168612,0.05488640882556745,-0.06681929955526371
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.008993037052615909,0.04026727246963821,-0.09959483706983581,-0.11066050986171688,0.04719243360872021,-0.026292312995283895,0.05715315499109301,0.024283808609269316,0.015840154467139662,0.09210062187189104,0.05023198352404315,0.07467905527420803,0.012882178159389784,-0.04946795880027115
HALLMARK_COAGULATION,0.02327395948185799,-0.005301831807584227,-0.13744075501350309,0.0068716914269822535,0.04548737527932455,-0.04316836521399937,0.0512141856223028,6.762139305727925e-05,0.0687930666444332,0.04122716444801285,-0.1461802779981687,-0.05229583517772732,0.00606214517644023,-0.03842145696817411
