,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1019T1,ZH8812bulk,ZH916T1
HALLMARK_ADIPOGENESIS,0.005004657201174618,-0.0029921837761646987,-0.005058604132616378,0.05166800422133238,-0.002182648811905308,0.11970238195102612,0.12763856406761984,0.024134614654814163,0.0479333926710511,-0.09475061664878116,0.06754980403680197,0.06141413478779273
HALLMARK_ALLOGRAFT_REJECTION,-0.11748752471231534,0.022550317162507653,-0.0019089043179937259,-0.007354744333382517,-0.03627331543643403,0.029191429930320464,0.14152962290136487,0.049850528911521017,0.007028721303636901,-0.0023574980393349836,-0.04669306198968915,0.05226571608818391
HALLMARK_ANDROGEN_RESPONSE,-0.009919229907092552,0.03566637232804451,0.014326717282270987,-0.005386770487865948,-0.023623422907353177,0.05259844235020879,0.16224061900544295,0.04187196641376073,0.03825107378024632,-0.10195995109955062,0.0674114740039487,0.05596084009742239
HALLMARK_ANGIOGENESIS,0.08578452421516286,0.08890214860136358,0.029224791625583266,-0.06021029040267358,-0.03609788599663586,0.03139541762769013,0.1629663470332545,-0.00193252134262118,0.12474328992154803,0.07911779165789636,0.008301803189452306,0.019471688723289353
HALLMARK_APICAL_JUNCTION,-0.037158636689571214,-0.006218312926528755,0.013172440973821519,0.02215225416500314,-0.04334475564924725,0.10921144989387449,0.15775284515473215,-0.03751510355693676,0.0793031225796627,-0.060624022392699,0.049969490908364576,0.07890915336772808
HALLMARK_APICAL_SURFACE,-0.052462237956614595,-0.050822797228524716,-0.0031543057123992516,-0.0031957087676384665,0.019453207851194174,0.07152875563560629,-0.05945184053454783,0.12162768718782858,0.10734557652532173,-0.11640962299803642,0.05090024366873559,0.034157583296740825
HALLMARK_APOPTOSIS,-0.043909810611687125,0.009352161671112474,-0.04348116090459772,-0.031394981576907836,-0.01460442291625319,0.05030816688993364,-0.02311437260760308,0.06925313796033435,-0.022950990536380275,-0.009989763062592394,0.07886747657264566,0.042985057371421644
HALLMARK_BILE_ACID_METABOLISM,0.03347121038950316,-0.013993248031331264,-0.031136012225816873,0.05149256269723945,-0.05160225231247481,0.03603781956229076,0.15144725547387317,0.03945742884326054,0.03797818894576856,-0.050615679866380235,0.0866946638670724,0.05038045275714241
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03544136246553567,0.016337301554479395,-0.0487502019143698,0.03593124380130065,-0.02669969013111298,0.062055618916571,0.1371265079357667,-0.02282018602664882,0.09717067913602467,-0.08623688100499118,0.043394700865200614,0.02512851784721205
HALLMARK_COAGULATION,-0.034297860622014856,0.03913528863413367,-0.013135085883936852,0.021375984788510653,-0.019407436985620207,0.03415464582338297,0.12100271224070663,0.015614770564875462,0.03213929549999817,-0.08073451210066424,0.07642635328869465,0.0845703901059286
HALLMARK_COMPLEMENT,-0.07048083565165505,0.06055716520586652,0.029775935945782664,0.015273145357089268,-0.013630277175122368,0.06796899675854459,0.14413665815387416,0.06839136542292686,0.033414793273050636,0.02477877888533661,0.07838507312065619,0.05093445046987678
HALLMARK_DNA_REPAIR,0.02873828707664112,-0.012380165882533932,-0.02469776713522686,-0.003348737293728287,0.0045858764532098195,0.09225256543095323,0.18501547913238223,0.01907371911031046,0.08328414732221959,-0.06486496994533786,0.04795197872286285,0.031208503050912505
HALLMARK_E2F_TARGETS,0.01498820641578434,-0.02760444566594334,-0.010319242030112592,0.059745929528734386,-0.006675914847243468,0.06031260211965261,0.19955900271612645,0.02038202891065202,0.0549184911230182,-0.045221898226010776,0.036300214978281356,0.027681424647557507
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.002129669996680544,0.04219156113228617,0.040582227324651984,-0.08328799016070361,-0.03398591537958452,0.04522424215688284,0.13994870831595582,-0.01031085800645665,0.12050512809701684,-0.012475698100985455,0.08013033842820648,0.0940813572917905
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.01263869482286234,0.02785161090490687,-0.00020778757120422955,0.01981748873122575,0.05787393273220354,0.10213358001335761,0.08165810093493363,0.0027960954922360906,0.029726536657000396,-0.10667972116514352,0.05363460035336076,0.08272461181374823
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.00770057025831331,0.036628757574779784,0.0240250455943707,0.02550419317748865,-0.0013315143715855108,0.03585596784989718,-0.05637302067814606,0.027620973808706106,0.07318384881490034,0.03470735953657464,-0.003424430710407503,0.027980441294879935
HALLMARK_FATTY_ACID_METABOLISM,0.0661955431468912,0.03684953625566641,0.005446343578013577,0.016068015540184152,-0.016649258381370567,0.04108700900971423,0.14524590813773577,0.034831431225552,0.04926835148607263,-0.04425198321616921,0.04657012318794058,5.449062839852075e-05
HALLMARK_G2M_CHECKPOINT,-0.02413276204154806,0.009208355425259433,-0.022547059075442636,-0.035461814022680435,0.003641084953895034,0.0356440693592251,0.18913558241372252,0.044316746501906416,0.05810680253948317,-0.07217348327647985,0.07009435543854105,-0.005838872092063525
HALLMARK_GLYCOLYSIS,0.12918128986807664,0.004486383571665933,-0.01769570173809657,-0.005040505377633983,0.002975359261817123,0.13396818497897306,0.14398017509599426,-0.03450837298292735,0.08245994572614436,-0.020669953514643704,0.027120937285392967,0.04817174934208135
HALLMARK_HEDGEHOG_SIGNALING,-0.06977615312935462,0.015839370738442535,-0.012376922985833741,0.054218630461756366,0.00575319834245367,0.06890175061615401,-0.08125579122713143,-0.033549563667105896,0.04357352761948599,0.05102381387121231,0.03377138914005265,-0.023909153868168248
HALLMARK_HEME_METABOLISM,0.006960945507450771,0.03248714400268944,0.0011125540808048986,0.02635597652159004,-0.021326593632279234,0.13441721712715296,0.17983484589615542,-0.012827090444205968,0.1049541675136492,-0.03764686520972414,0.07281124086688044,0.05441588437690703
HALLMARK_HYPOXIA,0.1256179936843907,0.024087447047170106,0.00025017646642788255,-0.06389174930428215,-0.013870845065333356,0.03992172676012992,-0.06975338553227488,0.015284127637221907,0.10352665031741279,0.06281639911241024,0.048854313228750425,-0.002909583618147853
HALLMARK_IL2_STAT5_SIGNALING,-0.034420706752899384,0.048867962334717914,-0.014176191184784876,-0.04465230856384527,-0.022557323917200448,0.0641679257193011,0.1593450344220014,-0.047584256860188474,0.07212551027707347,-0.04839386356064426,0.05126982665042575,0.022574830733033017
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.09783280940633231,0.09045240372363088,0.0452825580987107,-0.038421516386437635,-0.011980767615380729,0.023115991996997442,0.1218110175744925,0.03618552756704454,0.10146992481833239,-0.0239863528922349,0.006111297864893361,0.012549818289010055
HALLMARK_INFLAMMATORY_RESPONSE,-0.04423850180568377,0.02220120873297946,-0.0022164117155991283,0.008616465616116672,-0.006889051711824924,0.04478785104051964,0.052952244908717354,-0.07660005163542125,0.04304992172201771,-0.05431637123224106,0.058423109667062406,0.04740232513571202
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.04353371561883183,0.032102007859365005,-0.008258605411431532,0.02201388519932816,-0.026444070344787317,0.06335813643764876,0.18835076800051787,0.09256853088242176,0.08627532677245874,-0.028995326060369392,-0.07356070188026734,0.08797181673590823
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.02725177378160542,0.07518038228531097,0.035189604750394676,0.004717438711205317,-0.04203210286348209,-0.0026230387227878338,0.15652520547276844,0.08124654259198921,0.05851271124251936,-0.053517845144737834,0.0831994263293175,0.035385976897497486
HALLMARK_KRAS_SIGNALING_DN,0.07825474948949537,0.026743775603379302,-0.02336072096423154,0.07677536552964813,0.041869502913321074,0.12775954841601755,0.019485430616492907,0.007580447657473853,0.023550771103980017,-0.031217226120261905,0.04757619626313579,0.04930039411209176
HALLMARK_KRAS_SIGNALING_UP,-0.021198491444328286,0.05780645011367356,0.02442573761563461,0.043684688156482375,0.037520527432123855,0.043621746924555845,0.016140840643524817,0.021141636728535838,0.01841138145095708,0.009316309848859448,0.05115264314223224,0.06433204883555503
HALLMARK_MITOTIC_SPINDLE,-0.019469343082454713,0.02390398841671289,-0.026291219858696074,0.05847176340106631,-0.013141765566683809,0.07878397513593872,0.18251870203445889,0.002701853771851873,0.07624251439535484,-0.08430806465689339,0.06877218540229985,0.056182053274833096
HALLMARK_MTORC1_SIGNALING,0.1649624938322628,0.03579051775382154,0.02972974487481264,-0.01761681267105262,-0.001070434624896315,0.06931821176591989,0.12790112181372,-0.013510011512473278,0.08748657464138002,0.04982055978124307,0.02063926359339024,0.00932541859987964
HALLMARK_MYC_TARGETS_V1,0.0062320873205338745,-0.01405110037291358,-0.027254872650440156,0.017802783519029513,-0.02292925104223724,0.07229111818575706,0.17660048638492445,-0.00514601455580125,0.06630579543202725,-0.04072248534628146,0.004941452060772062,0.012806302037992627
HALLMARK_MYC_TARGETS_V2,0.03132814947891522,-0.005836664469933969,0.005969982124133881,-0.0026456197472289884,-0.042041226592672544,0.059105159648947046,0.10905962378049676,0.09325198322156159,0.05390980148806949,-0.05605976983677962,0.02729101695634349,0.021314307130737675
HALLMARK_MYOGENESIS,-0.08132120512061672,-0.007707804795550474,0.0010678644072385527,0.024212065233586082,0.04931765939540844,0.08916782421767021,-0.05221202705929455,0.038422058174126784,-0.01660169077031122,-0.015269597172985648,0.05885578117370583,0.11816853280779879
HALLMARK_NOTCH_SIGNALING,0.055363501396900335,0.03133737535141229,-0.027087364204130247,0.026361683449936443,0.004707375005917816,0.12250004676210377,0.1868609711956673,-0.03558910742852933,0.05272612774133017,0.00338345853892964,0.03641518234024288,0.005571178091867815
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.004305725333468123,-0.05736660415166766,-4.102207164756258e-05,0.0065930310801348814,0.026203533948291172,0.1385831300109475,-0.008022978317761645,-0.056897974203824184,0.035388556926301926,-0.031761041858693,0.006972576351362488,0.02556398125309768
HALLMARK_P53_PATHWAY,0.03686013734153093,0.0020626548815714987,-0.003079009485316213,-0.04468040335592917,-0.04619563075418912,0.07933113883328013,0.1424544689740449,0.09161295218485405,0.05137135726101402,-0.02793047571408679,0.02274781688104931,0.044390363956304295
HALLMARK_PANCREAS_BETA_CELLS,-0.018264704615015524,0.005888639113105222,0.005945632943522248,0.0288774871320655,0.01385415654583727,0.12046574223054768,-0.02677261455588743,-0.04073877639091041,0.02665127031475262,-0.0455438910808388,0.030215260118867566,0.0156672763535421
HALLMARK_PEROXISOME,-0.01738298668153928,0.019304218076680434,0.010756430845512841,0.017792202476560548,0.06301051983087926,0.11513399371495611,0.0957463882381609,-0.05563980705869537,0.02954086569175812,0.02373503458650274,0.029193533122820334,0.05092952135873001
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.05919014737096148,-0.02905795848656504,-0.05252838010852129,0.04819285848889885,-0.046616514858951644,0.16321109821379506,0.11345958822299122,-0.06256722812682551,0.026557755463409587,-0.07246875855537077,0.03284076056028946,0.023783125458165293
HALLMARK_PROTEIN_SECRETION,0.004547112788335261,0.05691155656181787,0.012472332108660772,0.0207560795451647,0.02160581585829983,0.16814524395439093,0.15934455348952645,-0.0270707645114896,0.07318955724856994,-0.13007905513319742,0.061387104952622736,0.029923134951485086
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.04777240454232758,0.03704778916657686,0.026358627082733992,-0.020697231045706515,-0.0027494978866480064,0.09295257634373832,-0.12126324563955616,0.02854068353323168,-0.05540126833495508,-0.014956314750438059,-0.06686460648796545,0.014030734194014939
HALLMARK_SPERMATOGENESIS,-0.006105463798886662,-0.002382108961787202,0.006382138967290339,0.0849327272001474,0.008414109658196648,0.1299092143802056,0.05302025208381875,-0.02181066695722661,-0.023029636690594803,0.0017484657310093852,0.037164378275793844,0.04794146405062031
HALLMARK_TGF_BETA_SIGNALING,-0.04919414386076057,0.03304528292597046,-0.02661321347767802,0.02648963281246385,-0.02304097499564801,0.05795204594594275,0.16539420493825444,0.017529366889676105,0.03761956401637532,-0.06389361715580898,0.1035387292764134,0.07166240969877448
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.033988678369140664,0.04592398343593889,0.01330834565594761,-0.04364793847670721,-0.04989552707118473,-0.03245763595741614,-0.1299540499305719,0.054605679092527414,0.11864177596936967,0.05557162269439717,-0.050002969522616965,0.002323537025609956
