,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.042179407259520255,0.1341906168402136,0.09507211864991082,0.0024569153998486057,0.08735803533755604,0.07961520055645312,0.2544780096779539,0.09825188292204963,-0.1936782995854261,0.2255513133799423,0.02091516640382717,0.34126568363617027,0.05315456379542846,0.23351879192655287,0.08602826346282784,0.37909270896573694,0.26365141943595055,0.03480446275797914,0.11755135079670462,0.057979975166086335,-0.042840719057091026,0.20210297043313497
HALLMARK_ALLOGRAFT_REJECTION,-0.0737839411333681,0.16316379258199384,-0.15662569044415484,-0.037717553904060896,0.07718700105379243,0.053336117360432596,0.1379942986829718,-0.42924561652584525,-0.5695925832164213,0.1398557556522128,-0.10972892390033305,-0.6293330224044908,0.04253504763922684,-0.18537051816790442,0.14299322043854248,0.12801679051282328,0.1755493360602645,-0.06307945950019214,-0.05554972905823995,-0.028296340764251186,0.10262935075554509,0.00455203741363037
HALLMARK_ANDROGEN_RESPONSE,0.10702835458738408,0.040200156206670855,0.03951927417049728,-0.03288126318908343,0.05470104785039513,0.044991358461830604,0.3870711768554895,-0.17582709483623984,-0.5289847570828842,-0.041101126349810925,-0.05671624924295735,-0.2572900348462446,0.07935210064363406,-0.20321873560750303,0.03161202118979651,0.31057202601953776,0.19802398257806134,-0.04374816987325801,-0.03989059347391259,0.0007764110594034155,-0.10881472227404292,0.015566167026223566
HALLMARK_ANGIOGENESIS,-0.0885828345728099,-0.3040002982303446,-0.013937157613990007,-0.02661482479137235,0.10878001754020308,-0.06220440348062934,-0.4259683425659648,-0.3831730076950351,-0.6575003932436565,-0.4364452786647633,-0.09323189136790046,-0.6211546793974433,0.03338908652537745,-0.5879002099676685,0.027144179888651854,-0.11622635183025332,-0.0910708627151628,-0.0436778701961557,-0.1139302497627539,-0.016291651504998856,-0.407518178157057,-0.30828042255345445
HALLMARK_APICAL_JUNCTION,0.11467733447358026,0.058965036451079124,0.05857948589181356,-0.011946019285422889,0.06465078859726836,0.09813797761085614,0.02191695627876368,-0.25105721231750905,-0.47535408326557704,-0.22495267391114032,0.048896729873285784,0.07889848131089992,0.054131608971434736,-0.329412190959813,0.06281369386416108,0.3734529059116358,0.23000696241707458,0.004711071826138265,0.16684762574384507,0.07175156313029527,-0.09851115296207028,0.23343362770713938
HALLMARK_APICAL_SURFACE,0.1537053433687388,0.2916056150056036,0.12758267906098833,-0.018689469079731014,0.06641175004986812,0.0873112017804481,0.13323412698955636,0.3088668769629261,0.4401480537038404,0.16301888188622152,0.09260864942787164,0.4021199212297303,0.08092059685382363,-0.18120660179358739,-0.018391725791999828,0.3229728527190081,0.2191921349609221,-0.001639398269769925,0.10027119391301646,0.08052179973846608,0.2023875591046701,0.196805360538896
HALLMARK_APOPTOSIS,0.035720988942801866,0.055792445327092176,-0.05624175628555729,0.011774244971316093,-0.014539741299790836,0.04873360946889837,-0.06423090247321653,0.06334636799571633,-0.07980443157462519,-0.3961969152859082,-0.013852136666034385,-0.1524348972461802,-0.044895591933466095,0.3604320294186596,0.017477405175306736,-0.20338041176760954,-0.12283939457700374,0.027880132241984164,-0.0643032453777391,0.03983853904107102,0.1736942101214715,0.18460071837887337
HALLMARK_BILE_ACID_METABOLISM,0.1414675966455124,-0.003449003433338966,0.10164247380847401,0.043698687320948205,0.09858867267113458,0.07328529879975278,0.05123043671989053,-0.195816091667574,-0.6060472039079916,-0.18579607499807202,-0.026989139470458154,-0.1186832470522775,0.04158003006044301,-0.20941099903211513,-0.020425833311977695,0.29661487659753394,0.22515706174990244,-0.0012157818601670168,0.056010289620203955,0.07681281033455671,-0.21476400060574255,-0.08354117228297808
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0865761188718874,-0.06389373430538449,0.12463599030485818,-0.019406861076883046,0.03495976967408252,0.04631157412013477,0.10345192594483894,-0.30409578506796425,-0.44345374147843347,-0.3703683495240578,-0.002216516531905014,-0.4334773524129886,0.057416349095021364,-0.47892064317027494,0.1312467555487669,0.38956637024394825,0.27937175423861554,-0.01477101023731845,0.10288341441633293,-0.00833734453630055,-0.24183450751704041,0.001133692304700919
HALLMARK_COAGULATION,-0.08636181727395009,-0.05083047348189242,-0.10025142223348868,-0.05619227647690346,0.009656427816490423,0.05213147075368443,0.0681274143568473,-0.4352217870589326,-0.6268057766509959,-0.08694384592216946,-0.0997589565164601,-0.663338070268535,0.10018229941968211,-0.288762334434001,0.09354753627961533,0.21003544381489545,0.1906092081673122,0.007463401844986396,-0.20630517811135948,-0.028988469854396855,-0.049528163740949094,-0.17549758526703885
HALLMARK_COMPLEMENT,-0.05411587887946864,0.17656723257780704,0.04053802526535294,-0.018962904760633063,0.09635211480510165,0.02765475206292302,0.31658379654339747,-0.0035804258378837623,-0.4245405148844503,-0.316477125526931,0.01833689595167498,-0.40295270505182634,0.03539001956240817,0.12260371496452434,0.08458727094808595,0.2981380040566021,0.14916117306662444,-0.03769815183595438,0.050293808758369724,0.07052580833280904,-0.013851722637943764,0.12126128683567847
HALLMARK_DNA_REPAIR,0.12249981773139534,0.08430016916820122,0.11649344240064383,-0.013875605789905293,0.08873717757749355,0.08393512223511615,0.2643105050149727,-0.15938480974856842,-0.3819357560473548,-0.01738089669603209,0.009299635178995593,0.3646872334949915,0.056903856347572467,-0.2508701138751495,0.06476049782621719,0.36073339967309304,0.2571001378178717,-0.04992522495854652,0.21227257842097477,0.030423133275933382,-0.3550041310021951,0.24287706811311038
HALLMARK_E2F_TARGETS,0.08753069207249178,0.19218582912415874,0.14741990447363695,0.006477312620378488,0.0671966252207135,0.1256686252171426,0.2297510716920193,-0.35919423636132125,-0.4923244674807059,-0.10692633985362597,0.0618533192990267,0.49905880500336525,0.07738876543167406,-0.29828068453708334,-0.018205341631048748,0.28388923238323877,0.16884289557785578,0.002375882743870319,0.11945594066037298,0.017106024992315037,-0.2638112920707691,0.13574643620484675
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.12607096860029296,-0.3104185422136463,-0.12821477330041436,0.014361702613582822,0.020195724430154913,-0.0013113419472140905,-0.3350640271406705,-0.4266425660840906,-0.5118954732680279,-0.42293690507803156,-0.0687575586705568,-0.5465280820950342,0.012174832435493586,-0.5035833731529384,0.012042678059838621,-0.09968404473388069,-0.1306836212143209,0.029200593798467518,-0.14694424635291803,0.01753298703580353,-0.3038514777560241,0.08956424084464577
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.061809285260000825,0.013496270927239089,0.06556249073848856,-0.03925911051987822,-0.011640386693389657,0.050216836465254606,0.41508249122672175,0.1902932521930982,-0.2238931406974326,0.1678517857407009,0.0336783527606183,0.5494572876769926,-0.016783895773551098,0.5491441452478112,0.0804510175387264,0.3462961359764983,0.15321454628840858,0.045714603130976396,0.2362368271442892,0.05710439302728732,-0.21500055830793757,0.05765442858350777
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.021266473547090412,0.19638367098132659,0.09165719229043649,0.07532500817776917,0.10347442602224947,0.0758922629347858,0.0025149520206146614,-0.011201164471430547,0.3911791784232534,0.014314304725176096,0.030235059728217793,-0.14489519916767848,0.05986503469741443,-0.38867868313531323,-0.016244345937360422,0.3182139209604827,0.22357436375370168,-0.004666397580459792,0.06039475246840144,0.03015356033345906,0.036356169686283156,0.1451901120396743
HALLMARK_FATTY_ACID_METABOLISM,-0.015254735337424982,-0.11893397571832699,0.02943433675442503,0.04028017891922257,-0.03954828435059346,-0.009501846828064249,0.18108515908067,0.08758987631797113,-0.4315142776987011,-0.31793754419448383,0.039468847095051884,0.03973071411630293,-0.05594971402180142,0.3820832207427122,0.08069232056287338,-0.018262504426280357,-0.023551688229274014,-0.007239889014788954,0.08485400724291825,0.11576207565942023,-0.2121089641026281,0.09547269649731852
