,UKF259,UKF275,UKF313,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.03335709014203441,-0.025064122435168246,0.09680210220545503,0.021121931743177984,0.08913694568367911,0.16387520800399472
HALLMARK_ALLOGRAFT_REJECTION,0.04466023062205085,-0.06175347694847743,0.14099910629695786,-0.004476298627333046,-0.001486282631355055,0.05056009123481668
HALLMARK_ANDROGEN_RESPONSE,0.018090346948875406,-0.0018541400510381759,0.0916993437972172,0.03126514294224081,0.09706677903394964,0.0805826295925821
HALLMARK_ANGIOGENESIS,0.013230813986138484,0.01361275760247543,-0.07660627480286274,-0.03234593253177285,0.1420391848610069,-0.1522505293271396
HALLMARK_APICAL_JUNCTION,0.0009247573194191239,0.022569093006868293,0.12051113208641064,0.03668637712798974,0.12908329505082572,0.15618368588457807
HALLMARK_APICAL_SURFACE,0.010120783033923358,-0.0470992817494297,0.06331156670697893,-0.005501539640025421,0.05424031499830466,0.03933874876597938
HALLMARK_APOPTOSIS,0.03632644509017489,0.059485322309711194,0.00213126921191043,-0.023770395656003973,0.04240270701051101,0.08303616840146241
HALLMARK_BILE_ACID_METABOLISM,-0.05177708894155376,-0.006782375181886931,0.039830709714825274,-0.017688901787610428,0.07100191777247651,0.058418023959500395
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-8.968292829591052e-05,0.08295039876724689,0.11544705480694542,0.01149966361857271,0.057916567783591826,0.13389142895087333
HALLMARK_COAGULATION,0.018319729995029056,-0.023162125890950635,0.06006987006993538,0.01686893877093711,0.13026423230634185,0.01932790341257743
HALLMARK_COMPLEMENT,0.029573557044934782,0.04102176484185687,0.09383622161934017,0.007341917379304507,0.05701181115572445,0.1969617666662578
HALLMARK_DNA_REPAIR,0.06163679800321579,0.012639254830079293,0.1283845839725572,0.04350824176501248,0.08903537312359813,0.21611667488127342
HALLMARK_E2F_TARGETS,0.03697305357032011,0.06968165217180297,0.06503359552803381,0.013350353849725723,0.11971956855444255,0.1960559961361863
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.05199956634809328,0.0680009048998921,-0.01801241399542472,-0.0012610536403733937,0.16285251923064645,0.1198541257272602
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03336075636142779,0.0062478433699503216,-0.06623757051484451,0.030283793111333175,0.052021666492336846,0.14406971214029374
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.01021414426539443,0.014927871263105942,0.0833784801437863,0.04944473688765353,0.06939994078877881,-0.027898408743411995
HALLMARK_FATTY_ACID_METABOLISM,0.0718069950043143,-0.005725657407872688,-0.04609807875282881,0.04527205093717536,0.031644094165766974,0.08885069262733324
HALLMARK_G2M_CHECKPOINT,0.01091915462960602,0.02083902763542511,0.10877345051494065,0.02627854603940383,0.1416670754990473,0.1006355864067054
HALLMARK_GLYCOLYSIS,-0.01752228160027472,0.02135269682284198,0.022740200180843738,0.051017097994760056,0.12443122832236576,0.12540867827734867
HALLMARK_HEDGEHOG_SIGNALING,-0.0196468883649467,0.018624434200565407,0.09250512080323868,-0.000501423168498279,0.03989452779696727,0.1673840773779321
HALLMARK_HEME_METABOLISM,0.041428535321318044,-0.009583604888995675,0.07628967055784482,0.045125033269165137,0.055540511699764976,0.15780639879568698
HALLMARK_HYPOXIA,0.04771614846603051,0.08502280513542106,-0.05139927093799682,0.048309000635992194,0.048378284848282944,0.11016492809551413
HALLMARK_IL2_STAT5_SIGNALING,0.035415498083281476,0.039897210193521854,-0.005123690280660904,0.015692891476028814,0.0573304930250058,0.11159555049140649
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.0054998143747398524,0.010787314135368684,0.04100820426836023,0.03168212249282874,0.07611449568464872,-0.02994900043381915
HALLMARK_INFLAMMATORY_RESPONSE,-0.005743168206041315,0.06302334819611191,0.04773602779461347,-0.0030782592307890887,0.10163530790220178,0.0917597655031497
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.031058635458884633,-0.03238053829035515,0.10330762967359303,0.019775330974591887,0.07124103990428833,-0.006456551904573027
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.007242990283821895,0.001480144578698142,0.04136390731880948,-0.025771889034400454,0.0525353714811894,0.2095143640472668
HALLMARK_KRAS_SIGNALING_DN,-0.04013491379601346,0.011130795796373159,0.038903366115807414,0.020797752079565583,-0.028296066396658017,0.1375031376844686
HALLMARK_KRAS_SIGNALING_UP,0.0319977782788424,-0.02394916062054371,0.10384790310542207,0.005321607896263761,0.07314171303818243,0.06610074666921405
HALLMARK_MITOTIC_SPINDLE,0.005386015118109983,0.03078142145538039,0.09778712788514096,0.03686610823351461,0.10723351840841122,0.16294776817928047
HALLMARK_MTORC1_SIGNALING,0.031000843564122735,0.05361469703181145,0.0017192425307565565,0.04547237254175113,0.09824134151081541,0.09996868692710807
