,UKF259,UKF260,UKF275,ZH8811Bbulk
HALLMARK_ADIPOGENESIS,-0.0410650529339017,0.021627227235473456,0.0003934082714433502,0.06584386546110162
HALLMARK_ALLOGRAFT_REJECTION,-0.021187180968838114,0.0017542383857707161,0.009387546108254376,-0.0009381058569621276
HALLMARK_ANDROGEN_RESPONSE,0.04735987216383081,-0.06436004172432702,0.02996856468580982,0.07066507692745358
HALLMARK_ANGIOGENESIS,0.016952135927279885,-0.057705258443914886,0.02391440613313199,0.005002999805062774
HALLMARK_APICAL_JUNCTION,-0.025306355170175918,-0.03935182015866757,-0.005059967592725876,0.10602739567266911
HALLMARK_APICAL_SURFACE,-0.09198212997274868,0.026868977237040365,0.020305571794660856,0.023765331003457228
HALLMARK_APOPTOSIS,-0.02946621666224393,-0.03587619814055471,0.018338755513691195,0.029555428171430215
HALLMARK_BILE_ACID_METABOLISM,-0.03642169826574213,0.0352734232860101,0.008584466417155791,0.049775388649825406
HALLMARK_CHOLESTEROL_HOMEOSTASIS,4.5075996899642064e-05,-0.03486079370530708,0.015582357169650672,0.04735969575436999
HALLMARK_COAGULATION,-0.0959057782454834,0.012509249768532788,-0.02982643667724931,0.08333363361530606
HALLMARK_COMPLEMENT,0.00021874836813057504,-0.01678464202741704,0.03967773780435964,0.044728261015944994
HALLMARK_DNA_REPAIR,0.03315290907743902,0.021190926368293637,0.03562181659355325,0.06125256655357484
HALLMARK_E2F_TARGETS,-0.04012824125737782,0.013104584515333306,0.0038211618223319413,0.029674186327518892
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.06065694420867879,-0.06095979196366378,-0.006973265743831652,0.06663746649946165
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.06291285914439858,0.06139272943687377,-0.016414830151387894,0.06281629285617552
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.04373672244424144,0.023124161778310122,0.09072621646299783,0.01806691257816595
HALLMARK_FATTY_ACID_METABOLISM,0.010983114220700613,-0.012423993337054347,-0.002826311611273538,0.002203240117889336
HALLMARK_G2M_CHECKPOINT,0.013398860608080555,-0.0635148866861753,0.0684294055305186,0.026105410760926807
HALLMARK_GLYCOLYSIS,0.05948229264951965,-0.002346487218603921,-0.04501534667338923,0.04413264235648279
HALLMARK_HEDGEHOG_SIGNALING,0.005487572927780778,0.029129709120726988,-0.02580685486015152,0.08542877200010335
HALLMARK_HEME_METABOLISM,-0.007926494625725122,0.03002989488988165,0.01963699252819358,0.06688106209155288
HALLMARK_HYPOXIA,0.07129419539295423,-0.04262246153270362,0.045671896170193314,-0.004479074209030791
HALLMARK_IL2_STAT5_SIGNALING,-0.010254206252269067,-0.027151891923640478,-0.05352428681073025,0.02645305957606335
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.027618992669281424,-0.03389765641235053,0.08036479044205215,0.007040094654785164
HALLMARK_INFLAMMATORY_RESPONSE,0.013481022100409632,-0.025806389990052716,-0.004299612097147655,0.09637874827210478
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.0015607034618260243,0.0701089032474518,0.03963457804462036,0.024259632674250554
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.007295566343417832,-0.0784613344086782,0.012662830647452218,0.1097672677886807
HALLMARK_KRAS_SIGNALING_DN,-0.04877330047228552,0.057438654816654264,-0.05532105937638211,0.05420457776954449
HALLMARK_KRAS_SIGNALING_UP,-0.040178739227258994,0.04331903163516755,-0.008607992442415013,0.02805413640859421
HALLMARK_MITOTIC_SPINDLE,-0.01108886447313397,0.02840632576125278,-0.010207449554143244,0.060020209402262915
HALLMARK_MTORC1_SIGNALING,0.07589181140243002,-0.04636059224591883,0.024758087773038392,-0.0069353359672305655
HALLMARK_MYC_TARGETS_V1,0.06055515564544621,0.010314154518167295,0.028061980614729153,0.018936523229288807
HALLMARK_MYC_TARGETS_V2,0.036085499523052254,0.07213244298272975,-0.032980673960337964,0.07029027424355289
HALLMARK_MYOGENESIS,-0.07512852571172142,0.059506168125259384,0.039533791818828025,0.09796799414837949
HALLMARK_NOTCH_SIGNALING,-0.030137417357591158,0.05821795740370511,0.05282774043120236,0.05802138088336405
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.029384043744711687,0.05792333810609,0.012824124176324442,0.028273267831699485
HALLMARK_P53_PATHWAY,0.06991581460931269,0.049768354987862175,0.0639004247599503,0.03868453725788447
HALLMARK_PANCREAS_BETA_CELLS,-0.024533772934459203,0.03421095375781139,-0.001168662564155408,0.036567164642048816
HALLMARK_PEROXISOME,-0.026248808040767225,0.010192776636867091,-0.0019531692967903248,0.0454519521966793
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.028253215694554176,0.03531861749106547,-0.039381565250378746,0.04865997480527087
HALLMARK_PROTEIN_SECRETION,-0.0005375936553486927,0.051074667776044864,-0.0012473836762552965,0.042813217110482645
