,UKF243,UKF248,UKF259,UKF260,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.0677459699485969,0.06853778272995736,0.08736588343997971,0.09978744928672773,0.10464104886509604,0.053985395391918385,0.0387005244090392,0.022729272640973377,0.10652008864645592,0.05328486621446028,0.1636292135233783,0.12820603915958684,0.1324970192179331,0.027617577543801213,0.065724966786487,0.13320655876402476,0.07284597195287287
HALLMARK_ALLOGRAFT_REJECTION,0.016843178893511297,0.06071445320699247,0.007006103671714027,0.08807998065139987,0.1497816830297265,-0.009198199991350589,-0.03099999721104265,0.014760948393677501,0.09163334553959293,-0.004234117947902475,0.09725947381228728,0.062240843199028166,0.07022607301038973,0.02596026772856125,0.06599205563304117,0.1300217057365231,-0.09159155745645735
HALLMARK_ANDROGEN_RESPONSE,0.08987720608460249,0.09612882627572224,0.02442214116964219,0.021976170261222998,0.09493469165068254,0.03447404395970867,0.0402736185181463,0.04323380712005928,0.09103743747678684,0.03463337291723817,0.08543243254074105,0.10302893616408135,0.10413617165863778,0.053570080605223926,0.05519209437443435,0.12152278864320713,-0.012211200580284121
HALLMARK_ANGIOGENESIS,-0.03391844789843934,0.08243337734164886,0.014619243795341562,-0.04848751794126714,0.17235415221739522,0.0029194954320722077,0.02154547998027964,0.016072118200816814,0.02384102850998328,-0.04398623066207254,-0.034745447680751274,-0.04252567467352559,-0.07328146613669113,0.05853201349343707,0.03227337993689944,-0.040061683306579554,-0.05474024228722869
HALLMARK_APICAL_JUNCTION,0.08301216352660008,0.045636186623934705,0.10406602755937863,0.0911656938269461,0.1832064226898047,0.04932696986241067,0.09510147194295461,0.09045242228287306,0.1655932055782586,0.01903408426297563,0.2156194147185745,0.08890220892433817,0.11535487817622407,0.07402231015408955,0.06885350157743844,0.13068916488652763,0.039071865021842594
HALLMARK_APICAL_SURFACE,0.07110191710746393,0.030049239630846408,0.06643535175243072,0.09189584514361254,-0.002474798359649637,0.08448055220954162,0.012320859955380986,0.04824043973666491,0.04886412817856174,0.048287379464728525,0.0641004457709606,0.03873885235260584,0.04303761401052357,0.04786964721590324,0.1024416553393666,0.08969648099632214,-0.06156495982003217
HALLMARK_APOPTOSIS,0.01092668896182528,0.05190810078803454,0.021698723688646813,-0.06155478324869404,0.09880029813998997,0.07139177786323087,0.016095802665739036,-0.017053125638737534,0.11174541099490966,-0.0020614254248804507,0.10991946990105966,-0.05449620663296468,-0.06498659969489319,0.07792356061939332,-0.0017039278499681048,0.05685573773589158,-0.04242598469786422
HALLMARK_BILE_ACID_METABOLISM,0.11903696693663875,0.024304624717727034,0.08907045333787036,0.12884879932444515,0.15878847643550428,0.08764264792300906,0.05984458482770817,0.05399255672904132,-0.04448147540016584,0.02160026026564862,0.048644440272649865,0.08965706805235396,0.10203904160523553,0.022775415549068326,0.052791387722269906,0.09457419081102043,0.08057307667069316
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.09883692745853583,0.017511031143126462,0.09526792315539177,0.09167672747444165,0.05538141507409372,0.035034269011207916,0.0886265056937358,0.08010074406965151,-0.013015716838962816,0.04989094157056668,0.036709158833647046,0.07303822270075781,0.12511056060093909,0.06703726856453014,-0.001763375408729578,0.06713813589573239,0.08995039611172212
HALLMARK_COAGULATION,0.06664701777785623,0.06226189325240984,0.04186547442231471,-0.011455821023820876,0.19228822872766022,0.007150150475193233,-0.013001789091646265,0.029068192773167384,0.2151353378022034,-0.010322106047990103,0.20603783116034743,0.07547170795263483,0.06653469776651055,0.0991634837481183,-0.009725228929631981,0.11071508134169936,0.03290771708740102
