,MGH258,UKF255
HALLMARK_ADIPOGENESIS,0.027423117730674403,0.09779157424930308
HALLMARK_ALLOGRAFT_REJECTION,-0.11729863617536684,0.08517621022143497
HALLMARK_ANDROGEN_RESPONSE,0.08460193525869825,0.032588321166832475
HALLMARK_ANGIOGENESIS,-0.0173954389802346,0.09803913860851086
HALLMARK_APICAL_JUNCTION,0.12548749480594387,0.14556462951686866
HALLMARK_APICAL_SURFACE,0.11190697812281346,0.10065633746139192
HALLMARK_APOPTOSIS,0.04610503018989086,-0.09696204935901175
HALLMARK_BILE_ACID_METABOLISM,0.15194298034667847,0.08510817901484849
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.04209579030203442,0.07510204396589105
HALLMARK_COAGULATION,-0.12338159938224981,-0.0073039091080855266
HALLMARK_COMPLEMENT,-0.08973266901600967,0.08024296313190492
HALLMARK_DNA_REPAIR,0.15108058060122567,0.11407630830514562
HALLMARK_E2F_TARGETS,0.1297794769359478,0.12576471615064305
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.10275868944768224,-0.10582180517430166
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03445084799599771,0.09229572033401151
HALLMARK_ESTROGEN_RESPONSE_LATE,0.003870096435844214,0.07076972251286912
HALLMARK_FATTY_ACID_METABOLISM,0.02283094428495748,-0.07840856181968332
HALLMARK_G2M_CHECKPOINT,0.14360848860176662,0.07878198724874394
HALLMARK_GLYCOLYSIS,0.1388422879677037,0.06843803491838414
HALLMARK_HEDGEHOG_SIGNALING,0.07278299442083473,0.11471948643234381
HALLMARK_HEME_METABOLISM,0.03393326980507325,0.10830660351242988
HALLMARK_HYPOXIA,0.11466362191401991,-0.10101932314228733
HALLMARK_IL2_STAT5_SIGNALING,-0.03261143943525073,0.11845842537815537
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.016005637683790878,-0.021615278051569122
HALLMARK_INFLAMMATORY_RESPONSE,0.07501801539071284,0.02724115558530827
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.05820272147908758,0.1344969611345523
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.10599514313224713,-0.11200746920448527
HALLMARK_KRAS_SIGNALING_DN,0.06322795859396405,0.15112245915568218
HALLMARK_KRAS_SIGNALING_UP,-0.02987370501172233,0.07486349846197192
HALLMARK_MITOTIC_SPINDLE,0.10103495395396718,0.15407156046575965
HALLMARK_MTORC1_SIGNALING,0.11061360427378981,-0.028882556255211092
HALLMARK_MYC_TARGETS_V1,0.12535872952968885,0.12498852242419178
HALLMARK_MYC_TARGETS_V2,0.0666339841287519,0.0834320165344874
HALLMARK_MYOGENESIS,0.09941807452121952,0.06764581323419945
HALLMARK_NOTCH_SIGNALING,0.1178430977083998,0.10329558399434417
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.1569038132072317,0.12990629942332585
HALLMARK_P53_PATHWAY,-0.009371908220115913,0.004563712427540828
HALLMARK_PANCREAS_BETA_CELLS,0.0600263574223391,0.08058076372496813
HALLMARK_PEROXISOME,-0.036280279481508484,0.12308736060320787
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.12757553765375185,0.1789910366919786
HALLMARK_PROTEIN_SECRETION,0.14308756950769977,0.09264815421646454
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.16049649939587893,0.062298049256514144
HALLMARK_SPERMATOGENESIS,0.08899378421304527,0.11968129203826366
HALLMARK_TGF_BETA_SIGNALING,0.12691113985952607,0.0910960266248431
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.10591328980435842,-0.09176945832687947
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.1287055771259248,0.05682677964884522
HALLMARK_UV_RESPONSE_DN,0.0948752724665848,-0.01965158979187118
HALLMARK_UV_RESPONSE_UP,0.09311019719940669,0.06709328854933554
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.0995396295952937,-0.037078209150051854
HALLMARK_XENOBIOTIC_METABOLISM,0.06986870611585763,-0.019683643323289573
