,MGH258,UKF243,UKF248,UKF255,UKF259,UKF266,UKF269,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.005844464800188056,0.1029192334182287,0.1971963264110718,0.13901377332988388,0.02902071964756949,0.09195604092670336,0.21522648976718275,0.02521434448959184,0.09236784593455573,0.04192375895108273,0.08117954235775289,0.11232851893722165,0.2088495554539328,0.161870762156402,0.2093046052106477,0.11552566057822122,0.11116255105901166,0.22347740473282687,0.11545227230291041
HALLMARK_ALLOGRAFT_REJECTION,0.047060425580233524,-0.0068696976676448996,0.2249034786171097,0.1286376908113828,0.05288771910242725,0.07235497611034308,0.30004455151412596,0.07911035703480199,0.08472987916871527,-0.0370720302857661,-0.07762926931257014,0.14586707959765366,0.18149383201237698,0.21714364430172178,0.19370320121914264,0.13530824569322447,0.17482424086182458,0.20130641594754503,0.05741128146906784
HALLMARK_ANDROGEN_RESPONSE,0.021345719806259746,0.08181537979536678,0.22257810086352436,0.11129787197083485,0.055486369320923955,0.050350484283529916,0.13099624133475946,0.015982912485622915,0.07448081080665536,0.12378158684562456,0.07227345537364327,0.08086938496786382,0.11437360881044496,0.15576069789902486,0.1863518554847258,0.037591272104047314,0.11021065188905804,0.2258603057315487,0.16737565422751113
HALLMARK_ANGIOGENESIS,0.06984611557549164,-0.036824700546201884,0.005598649354106701,0.14550033892213243,0.025268374281832286,0.01143847986441007,0.28449013544153634,0.016748205915190266,0.05192865933533732,0.15212513559900964,-0.03155553566544749,-0.05816424431839142,-0.0691260416224007,-0.005348418321275493,-0.10166209343043225,0.15937875160721077,0.03451231709736115,-0.05941322408059665,0.06783734046510967
HALLMARK_APICAL_JUNCTION,-0.0022423440287298,0.09431210385673489,0.3034534269841068,0.09058522457580821,-0.009969028733113993,0.06594925925231364,0.3182867520075354,0.09948522140637796,0.09794896947782022,0.06957553875297232,0.0009746262297891618,0.13742400196072074,0.21137216756149652,0.12427696091260809,0.199329768394947,0.14510601177229343,0.15286411532526223,0.30741782580371513,0.15944961718325773
HALLMARK_APICAL_SURFACE,-0.060077904430078675,0.08331493483396837,0.22207122763629084,0.02382368798239851,0.00425794372781772,-0.02202252518553635,-0.08754945892904029,0.08759475673970436,0.1326874103082809,0.006159117381792446,0.04570049230216526,-0.036467085798851474,0.18529339635872683,0.12137785363567824,0.1516535210329729,0.0960980383813894,0.047920097872011666,0.28621601499187616,0.12953191042601966
HALLMARK_APOPTOSIS,0.011650622902442717,0.025197961538671175,0.10830960388887759,-0.01878863072856384,0.016374774816418997,0.009065815494707799,0.09987636169233022,0.027366791086784966,-0.003812779116486373,-0.053635956109328684,0.035526968201991964,0.04318280176315989,0.06738665293220031,-0.054344959476231254,0.00228799699079364,0.02937286237392904,0.1193661765024111,0.04842250722892524,0.10559876137339842
HALLMARK_BILE_ACID_METABOLISM,0.0409574992236041,0.05793379068751635,0.03609047174681369,0.06478861015437153,-0.0006337086864257464,0.011686146107225246,0.21019657179294657,0.0077977511979703045,0.05641862002323138,0.08484917919205526,0.10935108223224206,0.045023769506988165,0.09743726970819018,0.08813882231584769,0.09862426504311736,0.026255263198454414,0.10131669959540592,0.11620355429552778,0.08021479632213953
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03194998296161208,0.11387760624289381,-0.04023308227634536,0.010575357272260518,-0.00569840616688687,0.011592026985754452,0.058197694404707394,0.0834322243324328,0.09352290647218779,0.12575390158542948,-0.012000401645447918,0.028486186698778542,0.055952135968019324,0.08241823920739683,0.1654766380028324,-0.024227072852661676,-0.03685898804317522,0.10515765597422858,0.05288921240299107
HALLMARK_COAGULATION,0.03351254092879201,0.03954928072109954,0.29730674149272623,0.0441636226449435,0.04159588117393547,0.06272444714191623,0.26522308624390284,0.032748106244562245,0.1176370659860488,0.017638716381096275,0.07021427557074787,0.1518348948128621,0.2358097373393581,0.18082644287547692,0.19684845741047322,0.14648873050764025,0.17590411208238402,0.2554106826621712,0.1054533766055674
HALLMARK_COMPLEMENT,0.0405041366777147,0.03398605051150221,0.08063867665338181,0.14537044137967495,0.02938127085208622,0.05740540833112226,0.3061341559824238,-0.007293049871661446,0.07510131470856846,0.04074297782861375,-0.008070956437903141,0.21350479095982147,0.22934745048607705,0.09160395505409138,0.12116164165148871,0.14728977062074983,0.0814180636188798,0.1291068331903381,0.052651209025604294
HALLMARK_DNA_REPAIR,0.04224622378301046,0.15725275757881313,0.16084820263127186,0.08227305770709205,-0.006919983367027204,0.08265274060663322,0.25542547140591365,0.047065358131497044,0.1318578968770589,0.07073110140600426,0.04105490446579025,0.13790245029969508,0.24392632034775627,0.14044164091080713,0.1643295239097389,0.12217308963677218,0.07132666072461834,0.21238225597097407,0.11105763536944518
HALLMARK_E2F_TARGETS,0.058150197183765864,0.140997648921499,0.13727920387407433,0.10057055743144985,-0.018141688014857986,0.04605783326248074,0.2083355606299548,0.04433769737394874,0.09089575949954416,0.045751470339414985,0.06123989129416395,0.09834928991348842,0.16752544011568563,0.12520798263183297,0.1273031758573582,0.07951914657578112,0.03013225317690842,0.21031245017632283,0.10641358066835205
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.037970330229168604,0.04425402659342146,0.26500969876017605,-0.041480021624161464,0.06899372353843758,0.08172544090183259,0.36780172903662506,0.05114468376863428,0.10964161587800632,0.09314335774723298,0.016099868382301492,0.10781279729547844,0.23541749892624456,0.038647919916764605,0.01912280035180679,0.18532501777604013,0.17712697840555688,0.20334577081668703,0.15525655328989352
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.02218709034034697,0.023546524225958296,0.09720868677879732,0.012261786698097611,0.030234202700171665,0.027635743201347762,0.1663497773589949,-0.03117756543342323,-0.04215019869213187,0.05880964963231892,0.02609672557944753,-0.030652636817659795,0.09004325369846698,-0.0001800744514145759,0.11847948663197291,0.08852963352308166,0.10537332200300648,0.14366632095791515,0.1008927389929242
HALLMARK_ESTROGEN_RESPONSE_LATE,0.07748989277047207,0.12053299138832789,0.09987793278368691,0.09183320982038488,-0.011478833253360445,0.01945381581542742,-0.01618420975332025,0.031055382577189237,0.059379243267015686,-0.012209925587952213,-0.0009013127519918891,0.10034659844753287,0.09848866548694861,0.12685935963523487,0.14365773001451765,0.06931365508768725,-0.047840201675815035,0.05039362553265945,-0.01148821537414876
HALLMARK_FATTY_ACID_METABOLISM,0.058827224845824796,0.00609066484554951,-0.02113441800964117,-0.09874119593638726,-0.007411573653112389,0.054972475040726214,0.15597552929343717,-0.018267824416595645,-0.004736600813143111,0.07313188681523973,0.09975377634352801,0.043692416230545296,0.09447447540573324,-0.11008489098951553,-0.07980781547187579,0.02060016110492644,-0.05233310360197971,0.04304410254779783,0.03599144382236738
HALLMARK_G2M_CHECKPOINT,-0.007631728429866473,0.10432324265194867,0.13438778262164572,0.08919704410866469,0.005472105151882143,0.060009912060740266,0.22960016063156694,0.023604516140917495,0.08194140337734296,0.0893118321011794,0.10940997596362657,0.08414214238835567,0.19651771558516784,0.1003488671824613,0.14744690088591209,0.10108185427671526,0.04420292467903479,0.18143420319356598,0.13205035745079652
