,MGH258,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,ZH1007inf,ZH1007nec,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.03466848348651704,0.029160857039022946,0.06544207418728673,-0.01575432415208143,0.08049159599809054,0.021498719542098806,0.15000022186396253,-0.03143097896984651,0.04216567773264087,0.17321846972488683,0.1147494170927069,0.18873988483362517,0.15553385468443454
HALLMARK_ALLOGRAFT_REJECTION,-0.016251182823826607,-0.012029480303602078,0.05568499524304261,0.03061308410763454,0.06338475179005441,-0.025629289151048416,0.2389668782241617,-0.25067923583390717,-0.02557035768490009,0.1126808438158221,0.02901483574495498,0.04235054885523837,-0.04117985935703422
HALLMARK_ANDROGEN_RESPONSE,0.020525360670150206,0.018669096543781977,0.0761645955676132,-0.030778360320640744,0.06554585403837118,0.002381251904546681,0.18882677856919552,-0.1344828027420314,0.004577190978019153,0.1638816120802988,0.045900639732642946,0.10415885220222162,0.1347018261310373
HALLMARK_ANGIOGENESIS,-0.08806271570530202,-0.031701279073700815,-0.05108856422045906,0.05750725498570332,-0.009650987537237705,-0.027462489708713088,0.23862964962189748,0.25783038517730333,-0.01817383218112313,0.07678887026870976,-0.2043527473867845,-0.05262290782550389,0.12727703832825032
HALLMARK_APICAL_JUNCTION,0.052043288582616434,0.06185184091640224,0.11264152453575237,5.121167768507695e-05,0.04634901629522171,-0.0020890855460920323,0.2278588115294013,0.18243960833778988,0.018950322846351144,0.16270352994611142,0.11673775112139409,0.12679822001757282,0.18039415051798918
HALLMARK_APICAL_SURFACE,0.08864171718732809,0.008645903909899472,0.10125747136202619,0.00046374641693422815,0.08033581596444353,0.013530240019076517,-0.10720182952628898,-0.17267672665750758,-0.033151131169851286,0.03351279415441231,0.053300916987745174,0.10220162185247987,0.04965977184652882
HALLMARK_APOPTOSIS,-0.007146146521450168,0.03889752698445483,0.0008789237576821717,0.01727157696722322,-0.01994762829289401,-0.040017466266832086,0.0888654339480185,0.12223242126212693,0.010104535969599152,0.17465612130428457,-0.039176394197939376,0.016261348746175113,0.05215895201468322
HALLMARK_BILE_ACID_METABOLISM,0.07669431582668274,0.0426656172358709,0.025185241825250674,-0.0059055325327314265,0.019586649448050882,-0.004246007199468961,0.21261996891676394,0.09289722740952817,0.04788339519071455,0.12887661778607645,0.1220995675805231,0.1770810598241669,0.17083492460166355
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.05121779578849296,0.09830972800143395,0.012266728720638805,0.009937196629125958,0.06283234379949636,0.0028057013346574106,0.13106455694309152,0.28156567460691817,-0.032791991147016086,0.17477530116862286,0.12196601640916874,0.19584753350319728,0.1834603146008375
HALLMARK_COAGULATION,0.003959030638126355,0.0732351595998517,0.057881408539711014,0.01053022606263187,0.09290639079454553,0.013503812848315902,0.1976570066891963,-0.00452974619260814,-0.053129306910680234,0.14280440941851805,0.06068485519141881,0.07469723885978678,0.1623490889275942
HALLMARK_COMPLEMENT,-0.022997186644595734,0.019410080350292694,0.04315632795414065,0.02712769580211504,0.03884563654110883,0.006337932170747017,0.2395731855558394,0.1895885384661131,0.009879750830736712,0.16585568779971413,0.013085425695727314,0.17310727658655437,0.07692983102325933
HALLMARK_DNA_REPAIR,0.07470495660975612,0.04853199104868927,0.0776423564043975,0.01058497222817013,0.013887139447788938,-0.023844222566724794,0.21774279173813926,-0.01844014735822938,0.04962187217699414,0.18779324377447665,0.1301905234476272,0.20879199722424296,0.18689948166790815
HALLMARK_E2F_TARGETS,0.008525075843451854,0.02472986643723949,0.09587164844364388,-0.026503404397791582,0.03375011250527219,0.011733098438512264,0.22346687556667136,0.007624218478770496,0.03373809102814496,-0.0026818950241140364,0.11422483830006655,0.17089029105370349,0.18520988990359039
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.08535722541976043,0.08155922273646367,0.04272209951722466,0.04127517218730009,-0.015517920502830526,-0.02301706183203121,0.231141886735485,0.2803046851747457,0.008560892060294248,0.12968757483588134,0.00012778118375309742,0.025619120571458938,0.1706266211378969
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.039525865873616256,0.039239006972867696,0.03039189169801646,0.05886267093470008,0.023124535167566438,0.0025124903559054206,0.14572073162597987,-0.054873309063193675,-0.011885213988405422,0.03474736795739788,0.009063346726317912,0.14460567226386678,0.1439944318419889
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.013251496235386682,0.03009443516331725,0.04282164184423561,-0.02813248253704968,0.08542377389328477,-0.011235585101187816,-0.020759371152720987,-0.11022344628790527,-0.012899523478730576,0.09352412456717113,0.04828579911054241,0.18615981733167475,0.09020613690472436
HALLMARK_FATTY_ACID_METABOLISM,-0.08063749868657737,0.05137556851598221,-0.01381005875310704,0.05457464671701978,0.003582854792069306,-0.038292433243584424,0.11802591131659254,0.152786157308674,-0.00011627679589053648,0.08738713420708293,0.047141834341165874,0.11147128222589689,0.09037030966355278
HALLMARK_G2M_CHECKPOINT,0.05427694168457581,0.07019042767477719,0.06881318765543844,0.017347576271219543,0.00991002646282944,-0.03869730113309897,0.21393811655230308,0.10814969526495752,0.013134663622743853,-0.011264321712843858,0.06783981550571709,0.14416044633939332,0.16012063155354558
HALLMARK_GLYCOLYSIS,0.0687259288127621,-0.017960208846178244,0.0159456986669869,0.014209162406511941,-0.014103645159710012,0.030777185807081463,0.18480505133563235,0.1792149876879973,0.04196780579243866,0.13936835118970137,0.07335748635750534,0.2120602148801638,0.1291984013635742
HALLMARK_HEDGEHOG_SIGNALING,0.058383067049233836,-0.03891757601230812,0.004299575055516335,0.01814096515853545,0.03513694736726856,0.02781077739210764,-0.06622141485993652,-0.16282540607157445,0.08221903487662609,0.10530268149927301,0.11969006144404327,0.146145670464654,-0.06197607965470592
HALLMARK_HEME_METABOLISM,0.05158313721752631,0.07180724133962807,0.05590425934400172,-0.0012838597293273093,0.053026030996358456,0.028482014060559894,0.18887887746387175,-0.03727458254282171,0.040889937116610174,0.14258041262682683,0.15870840976364792,0.1809121117916475,0.12183990285884756
HALLMARK_HYPOXIA,0.1216889200800137,-0.026644988439337203,-0.05546825306050447,-0.02686580798919349,-0.013836771360846805,0.006800756909921834,-0.05912378845794397,0.2445368723821979,0.008912441406487377,0.16601383310721354,-0.08040482345755497,0.04584614436293145,0.14611808479958316
HALLMARK_IL2_STAT5_SIGNALING,0.005279961037304886,-0.013204017713311965,0.009605496683714989,0.011609919339311745,-0.005592205283873867,0.005149262336541713,0.22746446851208238,0.14566614691764632,-0.012111417633807953,0.15444151341515894,0.014599659076510273,0.19220180813847956,0.15745505046332933
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.024350823635882164,0.051451108306917716,-0.0257694673558747,0.0032623377251150523,0.08785684509395991,-0.013697600093430566,0.18774019728733557,0.11624573494924334,-0.07472986756256061,0.10882590802927741,-0.05166213879445983,0.17258891774520685,0.14849747475973485
HALLMARK_INFLAMMATORY_RESPONSE,0.06191694623913246,0.07124462852294722,-0.04206167939038441,0.03443559296550773,0.014808276052015084,0.010497809095474951,0.15924952165788833,0.2759459325416443,0.01476621327121942,0.11663940312456939,0.013459254315509515,0.11445183091219381,0.13866579196540646
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.07433925761933632,-0.006049436451809343,0.08531765352729326,0.002371357965244599,0.07120477769884707,-0.025978623020887683,0.22833500569815607,-0.2525683741934481,-0.01786104315577067,0.14963923961523715,0.08410429169391845,0.11298549149658468,0.014078087062790054
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.13423757529663202,0.06752147988973763,0.005463582183572819,-0.011656337270156534,0.030848007303469805,-0.008517345266537909,0.2240345459189214,-0.06625994519831391,0.020002007021069683,0.09820519506902217,0.07725525168378741,0.14140540091107975,0.17578932341195092
HALLMARK_KRAS_SIGNALING_DN,0.01563591283549811,0.005048426469429449,-0.004720846120192973,0.009093559026879819,0.05279799991972085,-0.005397592230044977,-0.040668583827067895,0.14561789307904385,0.01985650176829209,0.060808004850925,0.14236035197620317,0.19921192011719852,0.053387137120813034
HALLMARK_KRAS_SIGNALING_UP,0.005628743675234603,-0.025256786685038952,0.01750508466287281,0.05926246153806945,0.04409811628026591,0.03698026799062916,0.021200280943718727,-0.23685578167544238,-0.0075975515840110315,0.15662981300908901,-0.06988379662636654,0.1058970029653873,-0.0004259002330298301
HALLMARK_MITOTIC_SPINDLE,0.009402142415178318,0.03140624570540904,0.08000271216323025,0.024090908826758763,0.0719420919156185,0.014874559843732996,0.20887579609666904,0.0908175842411427,0.0012853326646612671,0.11808157587347885,0.11347936329940264,0.18466261404004364,0.12660743586560635
HALLMARK_MTORC1_SIGNALING,0.036011638860302536,-0.034928381195570846,-0.048508697019982186,0.005220282935669948,-0.0305213553809947,0.020720715474980396,0.2172638438810414,0.23308742304321323,-0.001457963614304676,0.03091451016613405,-0.08288092486759943,0.12717584889783126,0.09856367728524776
HALLMARK_MYC_TARGETS_V1,0.06611225782532087,-0.017710728282316474,0.08375584673569737,0.001241821002429052,0.0021721672886387666,-0.01670008627927327,0.2373165139718352,-0.10811394238657006,0.051752319001473576,0.11510622558291528,0.10554902391408386,0.19455904765824666,0.16357512276999817
HALLMARK_MYC_TARGETS_V2,0.09250957104187611,0.0828428233248271,0.05217641501494672,0.05123616629684188,0.0484412476970866,-0.0651603711237838,0.11793331456929143,-0.022434389188588998,0.04782482300013611,-0.05531153263008743,0.010605385159531987,0.1295724525112525,0.1670473181755937
HALLMARK_MYOGENESIS,0.015371083145166789,0.05356680184352021,0.061294775586045305,0.03594188146089885,0.08067924574599707,-0.007920121590607003,-0.02542900797484242,-0.13397824586541945,-0.019280924684248132,0.14228086410908097,0.09958306941019701,0.08091515478947833,0.02295938229979597
HALLMARK_NOTCH_SIGNALING,0.11198229701968379,0.06182492045961951,0.09436206196661821,-0.01939855713954724,0.05669622956396486,0.05436345137240531,0.22491550500487129,-0.07908042759196673,0.014612564105730762,0.13459088262183022,0.13273836133813743,0.17434545964354953,0.10648745061311127
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.06631275112549674,0.030412032961723377,0.11841578370124466,0.028467955111506047,0.03826117400464111,-0.014969531020390801,0.020479593286149,-0.11710708760238552,0.07735346068568066,0.11697967276805328,0.15881522850847138,0.20117891229332005,0.07287302249084691
HALLMARK_P53_PATHWAY,-0.016919119823422427,-0.030416042767294035,0.01984583286469475,0.03413294539245194,0.032863987753358144,-0.011506730629611116,0.2247675547284961,-0.062496724960419046,0.03551421260394615,0.14320349634083662,0.12103027976606297,0.18869231434333406,0.14344031705989604
HALLMARK_PANCREAS_BETA_CELLS,-0.003692577536902521,0.019247829838717357,0.0528774468424389,0.01809818705021357,0.08027434072363886,0.05017590062360838,-0.021025732047793275,-0.17691700103539287,0.02235895471066403,0.20595218451706715,0.11679694897495713,0.20208107263173633,-0.055001432732239834
HALLMARK_PEROXISOME,0.026112171025546044,0.01994710813442489,0.06276470897838886,0.0011410673714686787,0.05451710915430969,0.017954645499579678,0.12498388587619898,-0.19038343086883158,0.032936072337744954,0.04291843324583683,0.10447556580409781,0.13817492539356188,0.09422535503532203
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.09462658652360115,0.06206945147493106,0.062432519506227045,0.015448534887553758,0.025305546007263664,0.03796141703341188,0.11410642808177124,0.042559968255245946,0.028567160156492834,0.1616382972739425,0.0720939053067025,0.13774632292647213,0.11556995148933008
HALLMARK_PROTEIN_SECRETION,0.07289356843555991,0.044971025802556464,0.05885274205697077,0.035966141734282954,0.02714939876594139,0.027356406716448636,0.19441047933569713,0.04880673963561847,0.05643659981592455,0.17527469149881558,0.10212995488288204,0.20332331612065177,0.11693048064808237
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.12339668669042266,0.041486165606294235,-0.021587421487957857,0.040321095601106936,0.00017526017824348854,-0.07946851654269427,-0.11606987957840663,-0.2365283812740812,-0.005932910548305556,0.12191563854494253,0.048477336807934535,0.16329558775431355,0.017663849583733748
HALLMARK_SPERMATOGENESIS,-0.01997802734524764,0.003957943063364564,0.09507247224229419,0.024549773151645835,0.08126481405535914,-0.005735587192908608,0.08670348156723068,-0.13162092692186436,0.01594597414218547,0.21148705225360623,0.10940415236083155,0.21121618041269663,0.07331550610269605
HALLMARK_TGF_BETA_SIGNALING,0.048028111217048086,0.035832993332311124,0.06599529604132705,0.0065314053162578035,0.07786278135343613,0.018936782781354335,0.2354512418420925,-0.20242289806742914,0.018516032532188795,0.15960496439879418,0.09280294561415615,0.09216046040692422,0.15169459293660528
