,UKF248,UKF259,UKF266,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.14332569633948092,0.046648508908685896,0.04176681582411964,0.1451006013298173,0.14891558285539494,0.05781638093951018,-0.050727305205358356,0.11460004854540007,0.1037923406695735,0.07833000921549346,0.19688538402909236,0.14564077080648455
HALLMARK_ALLOGRAFT_REJECTION,0.19253318195710123,0.04588233917024048,0.14818519255568013,0.1308553924130732,0.11367088196187566,-0.003481452729603374,0.06327019233515199,0.005859050416957952,0.12620278010026825,-0.010821975499776782,0.29994766746571677,0.025296018298430107
HALLMARK_ANDROGEN_RESPONSE,0.16027796086560525,-0.02519048781018358,0.08367689039060838,0.05957419229614655,0.06402251257378073,-0.04277917441060187,0.04799665417215377,0.13946313778223393,0.09143862776078798,0.07976949983347058,0.3222800088953033,0.1584352975566883
HALLMARK_ANGIOGENESIS,-0.050661865816792245,0.0019668223582441397,0.09185219088089876,-0.055394098148693435,0.09680807400559642,-0.10733184556123737,-0.027304233799721533,-0.021926482763465573,-0.04466884716675628,-0.012104954054591601,0.17646198343613614,0.10773596122525825
HALLMARK_APICAL_JUNCTION,0.20448734669734622,0.007623188809848541,0.12616325325557903,0.1828178119654138,0.21470570512521323,0.01760789725053536,0.01526963553615651,0.16904442557833071,0.11392251877317784,0.11715402718426468,0.3970774148817421,0.15079547312993943
HALLMARK_APICAL_SURFACE,0.09288185459937101,0.05575883183847182,-0.02772403256647217,0.1431447881147034,0.08750754944810714,-0.004176922571517247,-0.04777460036084117,0.1074969991991994,0.06905294056433871,0.004043402752538124,0.3486730658159324,0.19419951715014916
HALLMARK_APOPTOSIS,0.1017841584421659,0.031927364876992,-0.0010338778610814185,-0.023155072384572904,-0.03858396629749677,0.010418727646565608,-0.058956290840111426,0.0005403857946444399,-0.007432160626725744,0.042136087193286466,0.09559802421353863,0.052680138465368245
HALLMARK_BILE_ACID_METABOLISM,0.025997139468066467,0.01902012072046948,0.048412558427449584,0.04559448658261523,0.0757165520214623,0.041588385562229796,-0.07391374450883546,0.1611222325100377,0.11906051841920959,0.055734596627516654,0.008506339329570315,0.09514939309487823
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.09782521684230412,0.013407964072355444,0.13794659832456488,0.12973535573654027,-0.02465708189716764,0.0034094326614128798,-0.0454493417607958,0.13389046157815787,0.08926407813599117,-0.012490190708444924,-0.006371945687309382,0.08924820070584705
HALLMARK_COAGULATION,0.2379383644940973,0.031767773944299915,0.11088611708292892,0.12622936390750517,0.17573418387493797,0.03861954367751671,0.015369025261049295,0.06701740120539987,0.12849511833481284,0.05518536712012279,0.38516325845854155,0.13531905277506234
HALLMARK_COMPLEMENT,0.0022728389226553914,0.030845242715725852,0.0567043959335416,0.08327157608785803,0.07689216098424388,-0.05348982252247465,0.022596676031951538,0.09442379381635564,0.07918805564622454,0.039083784597925844,0.08343304171029627,0.1070522604929765
