,MGH258,UKF243,UKF251,UKF255,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.03407762884931212,0.06340058290523741,0.044760780918989426,0.06320857529771295,0.03780635423260811,0.2061868501016942,0.038993237857057994,-0.0027421092803295035,0.038522893185320775,0.06593945760743293,-0.03740563908057817,0.08910068277259889,0.024299362919789107,0.09357895302260548,0.1019837114725654,0.06727332787807823,0.047319689230142244,0.08605440053229402,0.1668599034042704,0.04844991824688178
HALLMARK_ALLOGRAFT_REJECTION,-0.08526840109668754,-0.05461740678914647,0.0979363234786191,0.04926877619805657,0.10908061192259909,0.276484256853138,0.022363199803724053,0.049025692288009244,-0.04830762799351743,0.0032806117726928356,0.022406903364773217,0.03521102300136037,-0.13363824256786636,0.009719733861370016,0.058156606683377694,0.0018840878641823787,-0.009351042466443412,0.04596960377087252,0.11487230593040988,-0.02247905097085435
HALLMARK_ANDROGEN_RESPONSE,-0.019703886953550603,0.04466988323764123,0.010533609057454499,-0.004471941439744387,0.07905457925189557,0.238221664291902,-0.014215803185901318,0.02253009832530355,-0.003604088675842019,0.019901245794121114,0.030699523148717905,0.06412953615601341,0.00433437412373871,0.04721816414700088,0.005409912776389783,0.013761538772804796,0.005030181937579716,0.10097071282077748,0.11081846066167243,0.046224594817684816
HALLMARK_ANGIOGENESIS,-0.09085013719551807,0.03252285717518499,-0.09253013737086102,0.05581381362796712,0.09112371953695038,0.25849210047231097,-0.04536326965711232,0.02604111959509754,-0.04990655876692488,-0.06289634634877637,0.012420699146114439,0.0937833082301275,-0.0364624071745935,0.03320681436001122,0.05615835735327011,-0.022596505380984518,0.051957942863074556,0.01223569601496803,-0.08718016569281219,-0.055216039756702986
HALLMARK_APICAL_JUNCTION,0.06370579032625905,0.06759004930170119,0.03254125179328014,0.07083356763424287,0.09454478104263667,0.3070422696842128,0.046139912143869206,0.029647938370093246,0.060014051049525854,0.03698460429555731,0.04959546148912129,0.07181868533809264,0.01622902084100527,0.1193755470311751,0.11111058248409984,0.033653135234570246,0.05585567460553799,0.08145744204471927,0.11097833562410622,0.017507801164995437
HALLMARK_APICAL_SURFACE,-0.030037562939270773,0.05732092143648802,0.029053092073411738,0.03491251554503814,0.008822142101394268,-0.09886880134464378,0.07789186550620301,-0.02253551659098812,0.04966850094852002,0.02632735739215449,-0.025845815108493497,0.11528888462588435,0.03775272164555147,0.06061112717942308,0.052800552505509586,0.0223461771560449,-0.0223266977862222,0.002329745951656156,0.1108125364992956,-0.009286503384353469
HALLMARK_APOPTOSIS,0.0435550900278172,-0.028242413949254724,0.01426631567411231,0.005908172167340138,0.030157853703350713,0.10814061526242442,0.004488226077796635,0.014691468707603367,0.0318722814230397,0.0626513878463572,-0.01898442879382609,0.07267078048403264,0.02522564416414863,-0.03618974863356169,0.04102424634883336,-0.0089415214344204,0.039569472614957,0.05958383680915356,0.11063933007273177,0.05296883959741279
HALLMARK_BILE_ACID_METABOLISM,-0.04595414517108242,0.0721038293335519,-0.015764639915716618,0.03256206539123428,0.09434190432888827,0.288286917492387,0.003638795677541969,-0.012282616149554825,0.019445745113020864,0.05671591865906349,0.010209104809441942,-0.006267055254004353,-0.001359224570198915,0.09083765211445433,0.06873070445870773,0.047289160204907574,0.0317630980800554,0.03287827171877544,0.10558783664421724,0.03667401298370756
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.05478928461273855,0.061040243783630765,-0.02269557075540508,0.12393211287863863,0.11824113785858786,0.18116905954756557,-0.0041540351453920035,0.03012770191500701,-0.02793993861537112,0.050281343992181565,0.06265244974127418,0.09452346689316307,-0.010194296568886064,0.062222157340675564,0.0548006806239377,0.03889417733761015,0.010153338989674928,0.04859513535680216,0.13202018616924857,0.08809789147985476
HALLMARK_COAGULATION,0.03161409366750131,0.014198856447164157,-0.02453716817523034,0.07638810957735907,0.08716086403186185,0.2474681860172535,0.023315280604049887,0.04819201584585398,-0.029371131856930587,-0.015443415318040433,0.043440256484721544,0.08764201778157245,-0.006061955177712789,0.14493735254244583,0.0927600302121138,0.04227299566959817,0.05656135224304853,0.06279560314050785,0.11491243184648056,0.044868036559839584
HALLMARK_COMPLEMENT,-0.09593040774091303,0.030334605396570402,0.03351837368627213,0.0731862203270298,0.059401385187648585,0.30380135591260526,0.009556509173696201,0.06391300793223431,0.007472150418493604,0.06496212755909021,-0.012985307330886554,0.11497314146805299,-0.049397405493328085,0.05374242370369642,0.09052525861311243,0.011679572198261661,0.07651383281857535,0.04794599199244624,0.13001839108740817,0.03326112584379283
HALLMARK_DNA_REPAIR,-0.014372290350361666,0.017975851326186197,0.027984187114601808,0.057862452191769796,0.06787580512986052,0.30378995146035337,0.0330043019053807,0.03977975161543953,0.04057945264644032,0.049066335719923124,0.036646905217359575,-0.0017274923960762078,-0.009393258774857976,0.08321915522778435,0.09444959850066324,0.013484088153288299,0.055923603858926245,0.06734560319384014,0.14503154404785093,0.023846776850320526
HALLMARK_E2F_TARGETS,-0.03686628675084474,0.0990017901650959,0.018736570526412297,0.06029516446724559,0.10385285836921301,0.2787835878342782,0.03395400776364451,-0.0022774203263516285,-0.004900933383662546,0.019444025950460644,0.06609698283568315,-0.08728037847077844,0.025693604001579492,0.04592087650257334,0.09963333065714476,-0.005832938750544034,0.0528251069876501,0.060560759303133115,0.08726453580190101,0.018052127457152362
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.023525890410801022,0.0013101747171846165,-0.05547301278286241,0.03889424384387997,0.10592632049852865,0.3159943889526673,-0.02512215610729044,0.04289570787493291,-0.012895553162901856,-0.09119284136623691,0.039776683273134855,0.022030351677587476,0.042878906871594805,0.13110970335776764,0.09509307518721997,-0.042941483393001564,0.07545544439168202,0.0603128093767565,0.04311366116704084,-0.03409231387362737
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03758604456555134,0.049137166298018065,-0.01012445479055703,-0.007055347543733966,-0.031143815468620245,0.18784527453577635,-0.009500863878907823,0.035768165796299864,0.018423917918551337,-0.08670735369769021,-0.012496914499869855,0.06799205641192249,0.052297506296744,0.1362773883444797,0.048082610214510144,0.031100964131711113,0.07873534138335544,0.032109781347171115,0.11650195988850728,0.007349268581898574
HALLMARK_ESTROGEN_RESPONSE_LATE,0.0029001290842908356,0.0723961761052903,-0.018582594546229052,0.056535924480354424,0.032296504724534957,0.0047479254896013135,0.07966370738823658,-0.02064165811713586,0.054175933314396615,0.09405242201858659,0.0019116211535538615,-0.01398975210234971,-0.04511762418856977,0.005752683172925743,0.11121836618692447,0.02473451998939874,0.002989192945858053,0.05753824654241707,0.10455549235095421,0.07068262203686147
HALLMARK_FATTY_ACID_METABOLISM,-0.0151312047160969,-0.003790622923675648,0.016403092927853538,0.009790209280603411,0.02123504293875354,0.1597187457888178,0.0019416054578822702,0.0034774670546057367,0.051113505429555936,-0.06285689766881826,-0.022978428618087767,0.038230065145910694,-0.036139154802488804,0.10390709726973506,0.04552013137836252,-0.036144384561482557,0.0462958687338206,0.009923533326649641,0.03794885682296539,-0.039766728138477626
HALLMARK_G2M_CHECKPOINT,-0.011562086731326889,-0.019146328406139012,0.059226546553509174,0.006875749773832965,0.12200122685739954,0.26474602799774205,0.06913391409239496,0.03454043352792647,0.03030662602174807,0.0560722607589375,0.09496373222024286,-0.0012050182943925927,-0.01978298154045069,-0.025086028991623724,0.09644284881287962,-0.0015457951701430138,0.040257671940436425,0.07939470985077576,0.08076079333891763,-0.009543626671055468
HALLMARK_GLYCOLYSIS,0.004553535439085712,0.06141447784551486,-0.001868456028863892,0.0750412968325308,0.006575772656084738,0.23615084651451732,-0.025740014476299665,-0.022363625578807847,0.04430276055502343,0.00664654905036708,-0.010779596504468497,0.058069013590340945,0.0632775688940469,0.10616310020338549,0.058113106360286854,0.01470267510493053,0.03409590746003455,0.028206025606179897,0.1244676169772914,0.0031743974925877655
