,ZH8811Bbulk
HALLMARK_ADIPOGENESIS,0.119420818564553
HALLMARK_ALLOGRAFT_REJECTION,0.031777338278910196
HALLMARK_ANDROGEN_RESPONSE,0.07866681083999873
HALLMARK_ANGIOGENESIS,-0.044481102291247646
HALLMARK_APICAL_JUNCTION,0.12624618379054794
HALLMARK_APICAL_SURFACE,0.07330105628390186
HALLMARK_APOPTOSIS,-0.06073588896846751
HALLMARK_BILE_ACID_METABOLISM,0.10513261711321922
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.1026042091038675
HALLMARK_COAGULATION,0.07641729712673048
HALLMARK_COMPLEMENT,0.023843511477516385
HALLMARK_DNA_REPAIR,0.12591418913697988
HALLMARK_E2F_TARGETS,0.05630250060210064
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.025048879192422515
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.09345048478921869
HALLMARK_ESTROGEN_RESPONSE_LATE,0.07807324459036433
HALLMARK_FATTY_ACID_METABOLISM,0.02758650964824413
HALLMARK_G2M_CHECKPOINT,0.003520897907488376
HALLMARK_GLYCOLYSIS,0.07679267149804272
HALLMARK_HEDGEHOG_SIGNALING,0.03545941596748209
HALLMARK_HEME_METABOLISM,0.10959318301281727
HALLMARK_HYPOXIA,-0.023054554498134757
HALLMARK_IL2_STAT5_SIGNALING,0.08912868500578412
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.027370213252735892
HALLMARK_INFLAMMATORY_RESPONSE,0.014697040320113082
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.09207110001006535
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.028915543358702268
HALLMARK_KRAS_SIGNALING_DN,0.11994357259561234
HALLMARK_KRAS_SIGNALING_UP,0.053936931340649204
HALLMARK_MITOTIC_SPINDLE,0.10426537333878569
HALLMARK_MTORC1_SIGNALING,-0.06515955334025712
HALLMARK_MYC_TARGETS_V1,0.11399167772122375
HALLMARK_MYC_TARGETS_V2,0.06407476852584813
HALLMARK_MYOGENESIS,0.11944147932722478
HALLMARK_NOTCH_SIGNALING,0.13470064939837426
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.10921626373914076
HALLMARK_P53_PATHWAY,0.11820292388889077
HALLMARK_PANCREAS_BETA_CELLS,0.11318204488240456
HALLMARK_PEROXISOME,0.08397393123524541
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.0907983218811387
HALLMARK_PROTEIN_SECRETION,0.12138000469779112
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.12324918894573622
HALLMARK_SPERMATOGENESIS,0.12529648315887187
HALLMARK_TGF_BETA_SIGNALING,0.09650896037393837
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.026798119636288253
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.09847933656545232
HALLMARK_UV_RESPONSE_DN,0.061724400030113334
HALLMARK_UV_RESPONSE_UP,0.10364109691272887
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.05460240516308654
HALLMARK_XENOBIOTIC_METABOLISM,0.11536409450426288
