,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk
HALLMARK_ADIPOGENESIS,0.024029611600494546,-0.00225675153619331,0.05008567870308638,0.06416644674976289,-0.01625566711642735,-0.0002144056615037079,0.06612686083997449,0.026499120845931777,-0.04115087391479194,0.001016431219035116,0.01753570898304163,0.03860156340483286,0.05794942805084726,0.03317843802276966,0.08418915855542568,0.042633340591515405,0.1910613872959101,0.0983412825537508,0.10514547210849691,0.06158188178350491
HALLMARK_ALLOGRAFT_REJECTION,-0.11421164596304131,-0.010933450505345955,0.030837571453103882,0.022341071449086883,-0.04566378304037913,-0.025314729283831106,0.10968496078376523,0.07389770403392001,0.005929172857405672,0.0015744397550260826,0.010494932847494988,0.04497174128433164,0.0923041220116991,-0.019025070826008742,-0.03385991301956832,-0.0261908914434293,0.13313685542174236,0.04226052204351264,0.05485295095047102,0.05432708930610327
HALLMARK_ANDROGEN_RESPONSE,0.10431226595555285,0.01989061843362024,0.028579266342055425,-0.020125081793918406,-0.05166226907868595,0.021822675964116134,0.08467450752332584,0.03912809250208483,0.05294431364573517,0.0236382695212709,0.06083332119003416,-0.011016848958126354,0.0745785302147019,0.0944744376168646,0.03497017576757397,-0.011450873233532333,0.07410092262714428,0.08758911772686888,0.06313490276728656,-8.267699957096236e-05
HALLMARK_ANGIOGENESIS,-0.08927710661077327,-0.010007055758147067,0.08497131895002986,-0.04913060876050037,0.019151695207262665,-0.042763806941955876,0.07108120604859695,0.07955334897806574,0.04434685154866895,-0.014487483771517118,0.013995334834042715,0.034400051309652326,0.03419059472425602,0.046532748621440134,-0.1691662882340818,-0.1058909898269196,-0.06485482343779524,-0.043304946759522955,-0.06671615566058099,0.0689581824122456
HALLMARK_APICAL_JUNCTION,0.10535338840706704,0.022761135047584775,0.04677681739699384,0.03871938537060319,-0.023901667775196832,0.08538272317438739,0.11130769460445308,0.09067978216578147,-0.002276805600377982,0.004188220000897894,-0.006957541130694115,0.029509099752049107,0.11344389318063558,0.003113487145422191,0.09435953563971218,0.010221496785019298,0.2072243592786432,0.09607018868678957,0.12131380613688093,0.06440976579533766
HALLMARK_APICAL_SURFACE,0.09047881556237931,0.018363162594833664,0.0022060563148889874,0.021696454726269822,-0.036228093408659526,0.09460540619931627,-0.010456745847019196,0.024609351814637723,-0.04345785480183081,0.02150073005944362,-0.024067773578356814,0.016809490953325373,0.025343491734286818,0.0477300421215348,0.20191763216347747,0.10348755186899862,0.19289869158951323,0.04442190359812505,0.09970183830350807,0.0370639472734991
HALLMARK_APOPTOSIS,0.025429470424733126,-0.02032027683426166,-0.036298799739840695,0.13093861417809516,0.026007537398790793,0.015353257729246235,-0.006463676769538637,0.004965285533081973,0.03054404554018062,0.001629441811168725,-0.017967447814858154,-0.08378160349514027,0.027604932718343633,0.09178946221190336,0.015328227367745797,-0.01679158455739125,0.07861365556580883,-0.017416598941132008,-0.08929483702178562,-0.0023654201867957226
HALLMARK_BILE_ACID_METABOLISM,0.06856031964310899,-0.038885643294090354,0.06578377845992218,0.00547473507373666,-0.029277542873687144,0.07754882186304307,0.007486829420575622,0.06488040464162696,-0.01975187506416064,0.011272624389030154,-0.034403753335013984,0.04534379631999765,0.06180294702034339,0.055661735370089165,0.1563751348316136,0.08415654144254693,0.06350264840507758,0.07469553854689967,0.07942928407135964,0.00582281008067172
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.05161125902398802,-0.022165830449736506,0.0019840890345810087,0.11192173702365002,0.02594406144709305,0.04464077062440249,0.09613628054936199,0.01777717528798601,0.03814017895875789,0.051644173471146644,0.05207515351931977,0.010938204944550467,0.09621296142981066,0.012817119375055188,0.018903258899256852,0.03484017734081877,0.1339310463249026,0.09843428202948415,0.13628041956215176,0.01659181015130601
HALLMARK_COAGULATION,-0.09956668841343908,-0.00731875071016585,0.06465099666340471,0.16275889352286038,-0.04270524384290002,0.019334833262955667,0.06675100504866187,0.06264384304514714,0.014945329832958399,0.006076374498085911,0.009314963156347288,0.08657453948464315,0.09211981992042448,-0.021370577252280608,0.07685592576105241,-0.06929390159975918,0.19973359506870006,0.0582785635786759,0.013445958938083428,0.06930463591578094
HALLMARK_COMPLEMENT,-0.06715159667779777,0.018982860194454748,0.1273195875236007,0.030733985283153024,-0.012388042703297216,-0.011552467483007879,0.05672868155840377,0.04137740955963078,0.002794528662627072,0.04054925028200086,-0.020294115367419277,0.0053921230344081824,0.01429699653868421,0.028125047930983242,-0.05709589248088363,0.02624368856366199,0.16162767135317008,0.08430432805368289,0.06866571703854248,0.02089057465186242
HALLMARK_DNA_REPAIR,0.07004424172477744,-0.026564855325871328,0.013221885085655215,0.022322639086096944,-0.030886709866449844,0.06960946603751947,0.13163440995769082,0.05156888821627122,-0.011671535851329965,0.034356769045138305,-0.022949548075098775,0.04646340879204335,0.06387263610187371,0.03958768271220595,0.1579710316782572,0.08082831246659397,0.19459763030498614,0.1300511586292704,0.14389855596193135,0.09247491816115697
HALLMARK_E2F_TARGETS,0.08467957389470267,-0.009464143867469067,0.01856615864050395,0.02684171364280457,-0.030801710193641085,0.023241867032894527,0.11673056814254647,0.04854819309151479,-0.00971522293323908,0.029042061212920797,0.001915175730988424,0.05014981777437596,0.07204396384100234,0.02772265609936886,0.1087347939553401,0.05791244180641598,0.1633495378053612,0.035671059980685885,0.048709954789121004,0.06879841937716803
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.10222541341463393,0.000776879466410828,0.02854898714648504,0.032964646228930694,-0.013489691933049794,0.02277757027443421,0.12544746102001067,0.08038540227066326,0.03403061154114342,0.01551295163598723,-0.023469302455853183,0.05621986402717129,0.07306047278977797,-0.024736249909140234,-0.13319277937883,-0.05646598697925279,0.2069134666545259,-0.0028042487312773456,-0.04526292258082638,0.07797685565649981
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.015635414747244288,-0.0717135375914943,0.040010961497399314,0.017019237955086815,0.018268627058344294,0.0027162784514263585,-0.017825674802640173,0.06999021508065727,-0.03632987449546958,0.012850139713630672,0.05554098579086117,0.0025513584492022428,0.028020053901642684,0.096947638879822,-0.009375771406687739,0.04552001992873402,0.12800191742408928,0.06817894654694608,0.09525591785231999,0.036732511664066846
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.06732241433194895,0.02545170598932809,0.04575535036354034,0.05201783171930932,-0.07876894036014423,0.0311351554129161,0.06382106043489245,-0.020889051273548634,-0.012853758183099516,0.06296407178352317,-0.05777865356481978,0.006685824246398222,-0.010497289778023191,-0.04043079653688338,0.10316301624435234,0.011062300559235863,0.07861660941496908,0.06542052251782335,0.11273028816086227,0.044092729175983184
HALLMARK_FATTY_ACID_METABOLISM,-0.10280225000834396,0.04413141581536653,0.0077753796337486514,-0.015194362527624548,-0.025879934986007092,0.029995242297071532,0.007866595467058524,0.07080389366160093,0.013674975222432443,-0.045104202714144295,-0.02099673096729354,0.008203131331966795,-0.005427682227121511,0.03659381262139837,-0.02637078729894361,0.00662572386184343,0.10224095379690853,0.06727904706137056,0.08394784746859954,0.050217422211683536
