,UKF243,UKF248,UKF251,UKF259,UKF269,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH916bulk
HALLMARK_ADIPOGENESIS,0.03129006572395045,0.049595017068522415,-0.008355553983024079,-0.016226274930885385,0.036198847712785844,0.027516067237903553,0.012144821767285775,0.07024487869836343,0.14958380597358442,0.1373255464855248,0.024906342724712864,0.10164678597581335
HALLMARK_ALLOGRAFT_REJECTION,-0.025186443865500726,0.02434054429167152,-0.0036641629593607877,-0.005255693432230315,0.06407856342888711,0.0286293941860726,0.06241333611894485,0.03312966994729116,0.07005047162399636,0.04961504978477157,-0.037494819848634245,-0.03271591783943243
HALLMARK_ANDROGEN_RESPONSE,-0.006730652953665914,0.05259303638401085,-0.0045709212818195386,0.004446391339530744,0.07786377046560997,-0.0035045692920939514,-0.007277423916933228,0.07707705356732461,0.08296598632984456,0.10747901019966187,0.025483712136269328,0.015080967901087856
HALLMARK_ANGIOGENESIS,0.0013927263178406975,-0.03598296148576718,0.06695736071812335,-0.040743286160756204,0.06653619813105897,-0.002659918563063044,-0.024385948754019303,-0.0005840252936070626,-0.04576046356334388,-0.09347837254674397,0.015101167716569093,-0.07205736573186933
HALLMARK_APICAL_JUNCTION,0.051871195797221874,0.0955366796464537,-0.016292967512582857,0.030617144822540365,0.037841171430164,-0.014834551979687503,0.03181994901520086,0.09397321974433522,0.16248400354803144,0.16085163749634074,0.02585712968013106,0.04155875485246792
HALLMARK_APICAL_SURFACE,0.03168755340736667,0.08114297021199623,0.051586880118043146,3.881264040130516e-05,-0.07668004973202232,0.02891388840515623,0.03265668866426612,0.0030864814257214293,0.16796552893632113,0.12101380017542988,-0.001918930563765571,-0.013740638666778044
HALLMARK_APOPTOSIS,0.038921136328616955,0.024451082339373677,0.0002898551057971463,0.024860696587222487,-0.04208333611776583,0.0034339392563823403,-0.013393540046941255,-0.02351477061582949,0.09523734616458027,-0.08322447139311312,0.04705631717398422,-0.017384284368124506
HALLMARK_BILE_ACID_METABOLISM,0.0480650192775071,0.023161414917397035,0.002103158784956264,0.02855341168462592,0.07850260239340275,0.008308005847608293,-0.001715910087478736,0.001133041407973577,0.10599426148579948,0.1515474026991892,0.018203482298246854,0.10005732511936614
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.05271236317897044,0.07337265957814927,-0.03490679627531759,0.01626779669518689,0.056155862877577595,-0.02216214778075529,0.009678198395079803,0.031550662124505316,0.15647000076042644,0.13405487488128465,0.09868871621262623,0.0948576678565302
HALLMARK_COAGULATION,0.06119199276859868,0.06016997558397286,0.04749218668990588,-0.03803701380148122,0.06303729357688172,-0.015494619598279186,-0.005228552221507952,0.05182144609996827,0.15538512386330064,0.055123642893786455,0.03214166790113934,0.0067194353559304094
HALLMARK_COMPLEMENT,0.009964673875306246,0.037487248443853295,0.04267544987939555,-0.0008705643504884954,0.039686081255951036,0.006512259152032148,0.03363882849121716,0.04664090325015154,0.0997528393095582,0.06275656655191626,0.06336245116746167,0.012790698066164915
HALLMARK_DNA_REPAIR,0.03995245215250795,0.11128636907708342,-0.011186799152709337,0.05191967733248105,0.0489435225801921,-0.005672809574347678,0.01211411515737939,0.09351026846380067,0.16153350604889513,0.15400444122727133,0.03282168659255158,0.10698395880090016
HALLMARK_E2F_TARGETS,0.015371760079626578,0.07839815131089854,-0.009133023089481478,0.016502908004864997,0.05751853313675416,-0.04953686354306258,0.00777045553845799,0.06918472134869745,0.11094666492335764,0.06243377738522785,0.010583329481939774,0.07000804108036887
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.05588198099575233,0.05644901552933021,0.021925797817856408,-0.014502624586270241,0.05481915879290661,-0.0333357595098188,0.017577164719620755,0.05424809472684877,0.1407307777946055,-0.09535847555722904,0.032101753357230325,-0.01000357206716333
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.019254377667724726,0.036896067752451314,0.04026216465688223,-0.03647699635398847,-0.004861860409255894,-0.034947248087570965,-0.03569393735934298,0.03375028524699521,0.1224304069106077,0.08341783823373553,0.010643438008514089,0.08626772467514014
HALLMARK_ESTROGEN_RESPONSE_LATE,0.02168599491821114,0.06062140896224025,0.003831128905627861,0.02378525867558484,-0.04559675739638305,-0.022010701222047756,-0.004438908005115853,0.018298893759335962,0.03567533291580139,0.1310130645135987,0.02037073839160056,0.08709255739280575
HALLMARK_FATTY_ACID_METABOLISM,-0.018519885727383462,0.018474770426739017,-0.012934792804834616,0.041798531258160736,0.07899974289418694,0.059875209974362985,0.011386332472629044,0.04967981550243066,0.06472821070739786,0.022651067327759813,0.009156849961630601,-0.005190769590711801
HALLMARK_G2M_CHECKPOINT,0.014580007070103566,0.09222240079198026,-0.02006945209636998,0.026852715551060457,0.07226685664284228,-0.05477730725838688,0.023159456289640234,-0.004740906960817641,0.11072759203757929,0.04458558022839057,0.006198234775370746,0.019903031733256596
HALLMARK_GLYCOLYSIS,0.05979631568165004,0.07377834050570468,-0.022366040791925997,0.03611782274487658,-0.0028679476452271218,0.019774308972773717,0.04057651249037231,0.0914725754274764,0.11450144680834279,0.07447114574695039,0.08561553872163022,0.03344101163808022
HALLMARK_HEDGEHOG_SIGNALING,-0.08504824166459345,0.09598702139449668,-0.059232991324680885,0.059249354194807376,-0.07845500393018824,0.01180503048691926,-0.049535347799391886,0.0352966803951813,0.10024823128027928,0.03996401686677436,-0.011269419483204493,-0.05213698308511215
HALLMARK_HEME_METABOLISM,0.07110941763706954,0.10915046543048691,0.014054155081396073,0.028773769230358452,0.0578422080655491,-0.03623711711795656,0.018399763981012476,0.12244266264758638,0.11560358531230432,0.15757788660008254,0.028230100176336884,0.06835989805967611
HALLMARK_HYPOXIA,0.04587027832026054,-0.061160171826239805,0.08448255206718552,0.011382696370705884,-0.04967866180054443,-0.0035940958710791145,0.015054071934427827,-0.0066964042189950924,0.12761804273737484,-0.10977301291349945,0.008122680058939102,0.03547214343465126
HALLMARK_IL2_STAT5_SIGNALING,0.08654023714018493,0.03843250047059574,-0.003766309729040852,0.022301280719299245,0.06183487847834917,-0.020292179627168516,0.008914737102209249,0.06331647550600933,0.08317029664580776,0.07806957624123387,0.014069889523101326,0.06564116769165114
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.03873721973466518,-0.0004986885684514067,0.009373326842670907,-0.02183641020650231,0.04628916737154652,-0.0037466786344376294,-0.037152484827620236,-0.04143475677997064,0.01585918376257392,-0.0003095371001632965,0.061054505743269184,-0.0058978596829155515
