,UKF259,UKF266,UKF269,UKF304,UKF313,UKF334,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk
HALLMARK_ADIPOGENESIS,0.021695703441739607,0.03689309652624415,0.050992256799274986,0.02344272005080259,0.10554966707075246,-0.007085457393227623,0.02191469380046959,0.023915839662734473,0.024316762016487872,0.031188859715728084,0.008264459564502832
HALLMARK_ALLOGRAFT_REJECTION,-0.016702338075922488,-0.0315156860343056,0.11289286640362721,-0.0630671634713231,0.115496926497554,-0.03760161469109662,0.07232535834853937,-0.04261721526946475,0.017090363426391465,0.05321425557740776,0.0029295825164683755
HALLMARK_ANDROGEN_RESPONSE,-0.01030828443265621,0.06059426378593066,0.1116436083190135,-0.06055692437721051,0.10385994143640777,-0.019603514506921053,0.028069464813586253,0.0380181544263062,0.024819191127839025,-0.006911283636804472,-0.08974539606910914
HALLMARK_ANGIOGENESIS,0.03584425813827921,-0.0154131223408891,0.09064355405565183,-0.003629150815556062,-0.025940217178643303,0.054962048331864875,-0.03611621550198809,0.0025445521900906132,0.007895648238509925,-0.06536096861713335,0.007204619095505014
HALLMARK_APICAL_JUNCTION,0.009047039546823909,0.03684131241248054,0.09518121305622186,-0.03921864887678224,0.10304572993227651,0.002834457010669003,0.011741225197912113,0.027225608742613705,-0.002983657058672258,0.04717709157102756,0.05611670572837002
HALLMARK_APICAL_SURFACE,-0.00811787316489923,0.010129344863643367,0.008620327659558186,0.03170947808428953,0.07585990719733897,0.030472355860320637,0.06585665126596027,-0.069614997767864,0.09578257182017588,0.015470046961552892,-0.026723188597675952
HALLMARK_APOPTOSIS,0.015559925182369563,-0.00106730493381396,0.06315682249232384,-0.04067364202351266,0.032176705568574764,-0.023609073326496383,-0.04411311063965675,0.07597373821302479,-0.04459125202182934,-0.03368163804151486,-0.0020614886033642095
HALLMARK_BILE_ACID_METABOLISM,-0.005571630424388862,0.05458635882863622,0.11785423852897482,0.016234661106146527,0.03654915805314061,0.03792409308683126,0.008200428094784511,0.004869821298953281,0.05142501431694235,0.01812458320836734,-0.08738767728060388
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.030194711993795382,0.0021583077148531,0.09011550560797973,-0.013708835929482986,0.10718226854947784,0.03281456697178035,-0.0058408146936336025,-0.010771842966169561,0.05917318063531855,0.01130950424398362,-0.09178195159580296
HALLMARK_COAGULATION,-0.014365182592142428,-0.03172355963658326,0.09987366237486332,-0.027477710617386783,0.05584840454723228,-0.04853120597063743,-0.025161440354370318,0.007707564565251298,0.0018006866350096823,-0.006435166608823288,0.08949084794102316
HALLMARK_COMPLEMENT,-0.03859294396672498,0.019019568221084797,0.11316511244652394,0.01265422288415888,0.11744060247820785,-0.02810187228904931,0.0029230702245265556,0.025706101218856043,0.07779087431818271,0.022038927773873562,-0.0006939715812257543
HALLMARK_DNA_REPAIR,0.021438131804295338,0.03946475236650793,0.10087975860378776,0.011226802706760556,0.12255104742025497,0.022471313964893828,0.030676533466548493,0.018472123360874473,0.030867577464766427,0.04058443575791554,0.035205430374381314
HALLMARK_E2F_TARGETS,-0.02065151942562834,0.0009606770666433799,0.07768194768270677,0.06212699789651084,0.07022787912017749,0.030674906999133066,0.012902725879859295,-0.033392622624751116,0.08687439333472642,-0.04253585631976364,0.01290815558080895
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.030364123473171422,-0.009131329854143215,0.10723509303340995,-0.06044859380076538,-0.036950580483436246,0.04026356259399043,-0.0015109552875534219,0.07374347164594433,-0.05932814886729646,-0.05267387656187665,0.06659233192386216
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.0010124897002211568,0.01329281887339583,0.08553028910664406,0.07658695642453778,-0.06055431536089195,0.0033510658269700296,-0.000632529643664393,0.06877911029222765,0.019996806177645796,0.004351805037961216,0.0004532682160230751
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.02623576103875951,0.058440794437397206,-0.04677022560165485,-0.06131541228651815,0.06277072724833925,0.05062980825107892,0.035808273438625166,-0.011692718854944552,0.04934406840878625,-9.829495849350537e-05,-0.019695704036154504
HALLMARK_FATTY_ACID_METABOLISM,-0.015927589972941907,0.01217848011740472,0.06285735756253302,-0.009899012441250804,-0.024004368096843594,0.02146409179392015,0.03155872561427033,0.06348159127576071,-0.05410035025907754,-0.0036774359378026387,-0.015101180798364953
HALLMARK_G2M_CHECKPOINT,-0.012618144669910368,-0.003333349108674626,0.09673216789683606,0.029590146425615207,0.09125860418415918,-0.004058908233990776,-0.024519332450959053,0.06080755556726266,0.02354680018692505,-0.008609594136782679,-0.0092626408247482
HALLMARK_GLYCOLYSIS,0.03840353370496625,0.03582717206813911,0.06684096927991864,0.02564479495986005,-0.07213627804207783,0.053042686595294576,-0.005011110599323794,0.04951716830153577,0.045837198218775126,-0.010829302801595216,-0.03273707283421377
HALLMARK_HEDGEHOG_SIGNALING,0.02338542221831989,0.06461804030121052,-0.08097423336477831,0.09525768537206841,0.021243198364151863,0.032346044888621237,0.02840919940930137,0.07166188823198309,0.07764768480713352,-0.005804022701494492,0.06479779262781685
HALLMARK_HEME_METABOLISM,0.03546271811871411,0.023814058006252237,0.09764005356289895,0.026383715067625046,0.11068230856957999,0.024693402984607926,0.06560893276388105,0.08250216000664527,0.02164442375269702,0.03899835393060256,0.009064278791023608
HALLMARK_HYPOXIA,0.05427860430979243,0.005218684505433949,-0.019501008269947585,-0.006100706379481974,-0.0758745276638164,0.08258325775900749,0.04522181951788281,0.0889302863514904,-0.03200342950070669,-0.01687505689926235,0.013780563194663703
HALLMARK_IL2_STAT5_SIGNALING,0.044770389771598355,0.02756124731004238,0.10156455149366915,0.012097818515502845,0.012351846281979589,0.0055612870507935,0.029989308517225966,0.022524222646541647,0.061778524029320096,0.006487134142692291,-0.034106033440002625
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.05647480469876545,-0.012919464335513593,0.10311530622543749,0.008948946469958743,0.08713534671577193,0.04117973160065979,-0.05851707179717835,0.022534724955927305,0.11202780369791382,-0.04593505640762909,-0.05660133494668788
HALLMARK_INFLAMMATORY_RESPONSE,0.03854678622236026,0.04199577703476188,0.06544530502949059,0.031049806355652937,0.06677502287678246,0.002397820395722272,0.04683226315667592,0.050044429196711655,-0.024027900405135305,0.025616812978910074,0.03428682808371396
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.05472456416334278,-0.0017347027123651583,0.10082461738614852,-0.06473583408981287,0.10999260679054511,0.011493264481421456,0.01811641768533044,-0.06911664873479506,0.025131694277227022,0.02941849043825388,0.009884984513273505
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.005843575668889463,-0.003127832462843136,0.12269267031357839,-0.0674405584223964,0.14465918749815904,-0.009957220990491665,0.081114434292334,0.08397040855248393,0.012900548174981569,-0.054924798715378004,0.056162360482163776
HALLMARK_KRAS_SIGNALING_DN,-0.011205163502919606,0.06577467790513719,0.0025442420614751413,0.0613427661743686,0.04044702558097132,-0.003275080245848164,0.006306301917315041,0.03480285474345138,0.042940501864148266,0.05020065030954149,0.01405848146436551
HALLMARK_KRAS_SIGNALING_UP,0.036229685768355904,0.04628471210756945,-0.0024045579193408555,0.06943068416916078,0.12198653254940468,-0.025315017065505766,0.0058571159602218295,-0.008197408975918644,0.09504341897581782,0.0039100037304635685,0.040842005038547693
HALLMARK_MITOTIC_SPINDLE,-0.029871331778592955,0.03431083916864291,0.09615759618442317,0.03952991149993485,0.08756147713247392,0.012212219967022452,-0.06103637686083206,0.041477942732914545,0.03388074877790325,0.019592278833559816,-0.0661262078565903
HALLMARK_MTORC1_SIGNALING,0.007957212297384667,0.03782048900242437,0.07780933227756374,0.09026525309097697,-0.021237332788168,0.06543067754760247,-0.034856360469955175,0.036232537010665256,0.020039460459920184,-0.05199001760873717,-0.007876328798153632
HALLMARK_MYC_TARGETS_V1,0.017792565161480967,0.026679548388360747,0.07996951645754155,0.06405240071412793,0.10050913752043544,0.016896228968832933,0.09716937962990292,-0.0018379683767988208,0.02078707373018406,0.044543705447696244,-0.020087676781037827
HALLMARK_MYC_TARGETS_V2,0.027351515284187933,0.0023016225377222883,0.02250470330446045,-0.07161649488631934,0.03965484844409071,-0.021307062419915347,-0.09630828800365306,0.07430793705241183,0.0377787415316941,0.015976375835115738,-0.016348187002696513
HALLMARK_MYOGENESIS,0.0006674817083705212,0.027711732564991907,-0.018788256294635042,0.05208963028337876,0.008732374573914178,-0.04398038262842872,-0.029759531533404094,0.03126823346782593,-0.0038452276581177327,0.044402480637997704,-0.016056583105316956
HALLMARK_NOTCH_SIGNALING,-0.03881653694648123,0.03919843926410852,0.08165982669004325,-0.027283079324594756,0.13646086793258144,0.015105725845951545,0.034269170622428714,0.018438984881289994,0.08563818302238588,0.032406517747735925,0.054166520834491305
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.056891877373760086,0.07508010087205383,-0.02756986657915738,0.03921861410194388,0.10905609936479597,0.019860105546198846,0.08424042997335822,0.011655263829851105,0.03603787706329327,0.05142959886265314,0.008008757706176574
HALLMARK_P53_PATHWAY,0.005270626206969435,0.043739786948820636,0.09933245370768393,0.01701819037655399,0.067724880005683,-0.013446929993160384,0.09133186568962819,0.04576804940064098,0.011604478903954298,0.0394228869109329,-0.007283504690258819
HALLMARK_PANCREAS_BETA_CELLS,-0.02190015268669203,0.055369479147891136,-0.03745420728782262,0.046727423236117685,0.12584058215128524,0.015114834909205501,0.0707699340157341,-0.0073301430407416495,0.0796365681764466,0.0590753902517696,0.023261207884222167
HALLMARK_PEROXISOME,0.029032347844726716,0.008501620402713328,0.016706828218037657,0.05269478202044157,0.011057130739305077,-0.04235684866710801,0.10198866178402141,-0.007033637474232716,0.047484248144624965,0.03246952853995315,-0.0297655525076814
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.012969266186545982,0.08061673324953805,0.03237580211653845,0.020721331615679097,0.11235425020558822,0.005815516520728454,0.017842009656091864,0.00838376555077907,-0.0012443431135529801,0.009338810924018937,-0.004863507202379475
HALLMARK_PROTEIN_SECRETION,0.06065567211242512,0.058421435228114355,0.07813370259095899,0.05139008224759989,0.10951039725385375,0.06442372193635972,0.036376225766575454,0.059745537633147536,0.057037591483514394,0.02674098851827865,-0.013208301628686706
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.03139070118322088,0.02839310933543056,0.014703069939657337,-0.06077614843568755,0.10375771521505621,-0.047202547020869526,0.11521891149717013,-0.05164553998556745,0.016894496419854563,0.04054355040338407,0.017733066812441082
HALLMARK_SPERMATOGENESIS,-0.01169113705420853,0.037406934092857565,0.03572461854757192,0.022880223130466667,0.11127609614246829,0.005492092854944064,0.07396755401964347,0.07297954586574991,0.08324600241552636,0.04858955716765918,-0.08206061490784222
HALLMARK_TGF_BETA_SIGNALING,-0.03371471875848541,0.02519671643682438,0.1018820854354724,-0.047863499817773436,0.09982119474537292,-0.007602286736856222,0.06483499722632152,-0.033998037402676456,0.034934768224651365,0.036811097357726766,-0.022714015796520316
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.005645782365442119,-0.011345951787513483,-0.05659657149970002,-0.026410776846833316,0.09184921150461839,0.0700831832572003,0.04848466483816569,0.06457119142180369,0.0422324067895215,-0.012397234855806604,-0.007819574363772399
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.03424176598745388,0.017736627620466162,0.05127213250240276,0.07107458119280606,0.10264137805810296,0.03406344534345432,0.07767541379277464,0.05109659358795364,0.02473160671047359,0.020029996871385222,0.04008626626396571
HALLMARK_UV_RESPONSE_DN,-0.04188697094367981,0.038178867006332676,-0.02476217509629635,0.08150873666654232,-0.06386366563952338,-0.04917003938194306,-0.023854990024921863,-0.019079818456739814,0.03751467778082423,0.024964130882940055,-0.006133968799329836
HALLMARK_UV_RESPONSE_UP,0.017704119842211007,0.08248008634170076,-0.06687781891550258,0.05303162849217234,0.09358259789155446,0.03625267900292312,-0.06595208961307866,0.043569662320704895,0.009319568228123045,0.000503046918376326,0.004543690906415054
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.05064998906153377,-0.05194144587173007,0.0894788154133727,0.0575268953417464,-0.07107092524741072,0.03001685131261436,0.019614291459572067,0.0042920401204023274,-0.02854349549003224,0.027726712940804258,-0.029177235336143918
HALLMARK_XENOBIOTIC_METABOLISM,0.05728176293675181,0.03811362469040813,0.0765850980083204,-0.005191017473004508,0.11283522743626472,-0.016808891582946114,0.029432513950629853,0.031249168725161314,0.01147622872852303,0.039867026911993876,-0.026057969338053908
