,UKF304,ZH8812bulk
HALLMARK_ADIPOGENESIS,-0.005081162551153137,0.04550437188185081
HALLMARK_ALLOGRAFT_REJECTION,0.011674370454287965,0.030375654955886806
HALLMARK_ANDROGEN_RESPONSE,0.12025038034242451,0.1107902807196713
HALLMARK_ANGIOGENESIS,0.12312610656904456,0.09581295863541461
HALLMARK_APICAL_JUNCTION,0.0004973889198050314,0.060304653761457466
HALLMARK_APICAL_SURFACE,0.03741885150026101,0.08156512502289186
HALLMARK_APOPTOSIS,0.01914263153731693,-0.017499781274013117
HALLMARK_BILE_ACID_METABOLISM,0.03911259530793075,0.10243080671123105
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.09360914785705629,0.058796802317299286
HALLMARK_COAGULATION,0.08209655376787542,0.07503941081033202
HALLMARK_COMPLEMENT,0.07353554281753945,0.023405625604970413
HALLMARK_DNA_REPAIR,0.016898398608801296,0.05805462161204953
HALLMARK_E2F_TARGETS,-0.06696737889617753,0.08368261029736344
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.054470257999439525,0.0447451506778993
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.014619312896272562,0.009779248403239673
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.03635456383368941,0.04773841181702884
HALLMARK_FATTY_ACID_METABOLISM,-0.018169979687682525,0.01624084098199498
HALLMARK_G2M_CHECKPOINT,0.04719121327891537,0.0726993742724018
HALLMARK_GLYCOLYSIS,-0.06152840167882563,0.023818992847270955
HALLMARK_HEDGEHOG_SIGNALING,-0.04971153172946509,-0.005240660825289756
HALLMARK_HEME_METABOLISM,0.035918151880360544,0.03881269496400388
HALLMARK_HYPOXIA,-0.017176985266661587,0.04380254550295345
HALLMARK_IL2_STAT5_SIGNALING,0.03342669798717915,0.07633579319122176
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.10570985322467764,0.07704376127590559
HALLMARK_INFLAMMATORY_RESPONSE,0.022661936260366895,0.026368651023368994
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.04879882376846558,-0.008452218979236524
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.058494310056391934,0.10030537233791678
HALLMARK_KRAS_SIGNALING_DN,0.003304076547952542,0.047803579384891604
HALLMARK_KRAS_SIGNALING_UP,0.018605655799601648,0.05838939572392394
HALLMARK_MITOTIC_SPINDLE,0.05484028110833782,0.059705996362721614
HALLMARK_MTORC1_SIGNALING,0.05086983310442605,0.008323740670266078
HALLMARK_MYC_TARGETS_V1,-0.005321550702728453,0.07253369126633478
HALLMARK_MYC_TARGETS_V2,0.010036140987456562,0.02188224732847791
HALLMARK_MYOGENESIS,0.013311508845925614,0.024808641550701737
HALLMARK_NOTCH_SIGNALING,-0.004871940726873152,0.003910263258577693
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.056887884887733275,0.06871473217500794
HALLMARK_P53_PATHWAY,-0.0010672564060522792,0.06662858026442507
HALLMARK_PANCREAS_BETA_CELLS,-0.04299298792276074,-0.014560502084357142
HALLMARK_PEROXISOME,0.04148734765339487,0.037645517169891334
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.0293030934746744,0.05619447607293792
HALLMARK_PROTEIN_SECRETION,-0.015341271189760747,0.07295963322147042
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.058360756652941215,0.02882456530288481
HALLMARK_SPERMATOGENESIS,-0.025135385600434098,0.03004643017055514
HALLMARK_TGF_BETA_SIGNALING,-0.006054724234254758,0.06574169399461356
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.012814558531098802,0.049575208347298616
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.0403333489570219,0.0835718823120062
HALLMARK_UV_RESPONSE_DN,-0.014138692461006751,-0.0029431033126060113
HALLMARK_UV_RESPONSE_UP,-0.017449917182653922,0.07409203194533606
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.04284299226987857,0.061560658386871664
HALLMARK_XENOBIOTIC_METABOLISM,0.09779924270935846,0.047334124222519314
