,UKF248,UKF251,UKF269,UKF275,UKF296,ZH1019T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.005399061324211101,0.07218532737513599,0.08971142583238127,0.055948703598595585,0.08042464582747912,0.1067955637922877,0.11500902542032304,0.020047300327448638
HALLMARK_ALLOGRAFT_REJECTION,0.0693668819612715,0.05686111046031014,0.09933744877548818,0.06938937633414405,0.07661320807564194,0.11034025154564478,-0.02189336818293656,-0.09477123909517367
HALLMARK_ANDROGEN_RESPONSE,-0.004015240332948083,0.03389560843021741,0.11470413183683892,0.09335298072996386,0.04531726290471923,0.06800341900307652,-0.014052361755810644,-0.0052588180575673426
HALLMARK_ANGIOGENESIS,-0.04147180033870743,0.030062825725032143,0.09514523034025729,-0.08608789372741342,0.14247208072134288,-0.047991581671374545,-0.12362409112546671,-0.025938552405411326
HALLMARK_APICAL_JUNCTION,0.00858891455949494,0.03412342167572376,0.11247063615169152,-0.007114215502449743,0.03947045756820475,0.04086587591460843,0.030325672222033296,0.02840813835246384
HALLMARK_APICAL_SURFACE,-0.002339518745552617,-0.014883334800139623,-0.12550151148508337,0.10986479542782632,-0.05483056260743576,0.07418424417801187,-0.02979658874339203,-0.07158113449887017
HALLMARK_APOPTOSIS,0.005377618165476648,0.05414117841405981,0.04674022065446382,-0.025301205298817367,0.0305539319364769,0.02910322225908752,-0.05216659824024046,-0.014155680155508974
HALLMARK_BILE_ACID_METABOLISM,0.010451594458993544,-0.018824698933956063,0.10042957444487763,-0.00919759292504382,0.08607111283804253,0.11798150300520302,0.1517792724293589,0.050959663803923076
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0013736863145976683,0.05048739938695233,0.10132321930551592,-0.06673221463022962,0.10472113706734841,0.05230407962531601,0.11981171283297612,0.059374813583999035
HALLMARK_COAGULATION,0.015514975359908941,0.013064319077209672,0.10146082719773136,0.0004186110371378895,0.1680212555786402,0.13418207993933107,-0.0580438625315532,0.004582036381571241
HALLMARK_COMPLEMENT,-0.014022566092534506,0.04202411916750218,0.09398627467548959,-0.029471329444598102,0.0064131028938443834,0.07271033543446562,0.09723834847703437,0.023751913141075272
HALLMARK_DNA_REPAIR,0.027244211358867097,0.0723927737367354,0.14383445118824806,0.1089826831660774,0.08374991844587952,0.12360964916136849,0.17651924421915707,0.09555533039029016
HALLMARK_E2F_TARGETS,0.04319212975323532,0.016981361875721163,0.12899984157654673,0.06235767707887585,0.058722742575593,0.08969936475670756,0.14586855846675006,0.054223399725254515
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.00569430506418791,-0.0037271771471518085,0.09872699602026529,-0.05084356692103676,0.15579983536613612,0.09471259994024707,-0.09132139398620889,0.015011329942232345
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.016621533419864002,0.006825511705603304,0.07284397281589552,0.049882005829653527,0.07180417812337195,0.1540900050645488,0.16158953130445405,0.04790600473890825
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.023929994890860912,0.07280642795785895,-0.033299834208014384,0.08649729929658724,-0.04672968962697389,-0.06421809424166981,0.11471601625601058,0.06953476715805082
HALLMARK_FATTY_ACID_METABOLISM,-0.021601101607947582,0.004817323454713689,0.08337939951501176,-0.0002872676188621517,-0.003575334387672372,0.07516660871023872,0.07982861967029604,0.06686545699778408
HALLMARK_G2M_CHECKPOINT,0.012860879987940011,0.055706699757508166,0.1368382325965935,-0.04444944251400748,0.041024634101970776,0.058235411445442496,0.06589890670923787,0.03647480794088124
HALLMARK_GLYCOLYSIS,-0.05411921957195159,0.024947361623830766,0.08170731101769597,0.055243009645003185,0.000485041861592376,0.024807328541471173,0.12914429626519974,0.03525931050475209
HALLMARK_HEDGEHOG_SIGNALING,-0.028280815771622034,-0.0015092889716082272,-0.04579817814525237,0.11852921216413342,-0.08007541684972752,-0.0038837625466502253,0.059686961431984396,-0.049515467534933896
HALLMARK_HEME_METABOLISM,0.0040388796783711696,0.05569601836111205,0.1227882790936551,0.07408516996268638,0.07753444571573129,0.06341177080900981,0.14975771533380916,0.024167964139590156
HALLMARK_HYPOXIA,-0.035442861932896884,0.01716584214066358,-0.03979397358796785,-0.03957315390579323,-0.0647635384128741,-0.049413585210223286,0.062293937281389856,0.10598547261206484
HALLMARK_IL2_STAT5_SIGNALING,-0.0020088600185679427,-0.0014597479765917306,0.12074401847862869,-0.01833701816748957,-0.004137168777346669,0.08178229973939187,0.09067305976156426,0.03833739413886399
